"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013932","1996-07","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","","","266.7",",M","","","","","","","0",",M","0",",M","0",",M","30",",M","18",",M","","","","","","","15.6",",M,27,","","","42.8",",M,06,","0.0","","0.0",",M","","","26.94",",M","32.87",",,,M","21.00",",,,M","","","","","","","","","",""
"USW00013932","1996-08","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","","","220.7",",M","","","","","","","0",",M","0",",M","0",",M","31",",M","9",",M","","","","","","","16.1",",M,12,","","","36.1",",M,07,+","0.0","","0.0",",M","","","25.45",",M","30.57",",,,M","20.33",",,,M","","","","","","","","","",""
"USW00013932","1996-09","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","","","75.2",",M","","","","","","","0",",M","0",",M","0",",M","25",",M","2",",M","","","","","","","3.9",",M,28,","","","35.0",",M,11,","25.3","","25.3",",M","","","20.00",",M","25.86",",,,M","14.13",",,,M","","","","","","","","","",""
"USW00013932","1996-10","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","","","19.2",",M","","","","","","","0",",M","0",",M","0",",M","18",",M","0",",M","","","","","","","0.6",",M,22,","","","28.3",",M,16,","145.7","","120.4",",M","","","15.07",",M","21.04",",,,M","9.10",",,,M","","","","","","","","","",""
"USW00013932","1996-11","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","","","0.0",",M","","","","","","","0",",M","12",",M","1",",M","2",",M","0",",M","","","","","","","-6.7",",M,26,","","","22.2",",M,05,","522.6","","376.9",",M","","","5.77",",M","10.71",",,,M","0.83",",,,M","","","","","","","","","",""
"USW00013932","1996-12","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","","","0.0","2,M","","","","","","","0","2,M","21","2,M","4","2,M","1","2,M","0","2,M","","","","","","","-13.3","2,M,19,","","","21.1","2,M,10,","988.4","","465.8","2,M","","","2.27","2,M","8.43","2,,,M","-3.88","2,,,M","","","","","","","","","",""
"USW00013932","1997-01","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","0.0","M","0.0",",M","","","","","","","0",",M","25",",M","9",",M","2",",M","0",",M","","","","","","","-17.2",",M,28,","","","22.2",",M,03,+","1556.9","M","568.5",",M","","","-0.01",",M","5.97",",,,M","-5.98",",,,M","","","","","","","","","",""
"USW00013932","1997-02","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","0.0","M","0.0",",M","","","","","","","0",",M","19",",M","1",",M","1",",M","0",",M","","","","","","","-6.7",",M,11,+","","","21.1",",M,17,","1947.9","M","391.0",",M","","","4.37",",M","9.59",",,,M","-0.85",",,,M","","","","","","","","","",""
"USW00013932","1997-03","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","0.0","M","0.0","1,M","","","","","","","0","1,M","10","1,M","0","1,M","6","1,M","0","1,M","","","","","","","-5.6","1,M,14,","","","28.3","1,M,21,","2216.7","M","268.8","1,M","","","9.37","1,M","16.95","1,,,M","1.79","1,,,M","","","","","","","","","",""
"USW00013932","1997-04","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","","","0.8","M","0.8",",M","","","","","","","0",",M","7",",M","0",",M","8",",M","0",",M","","","","","","","-3.3",",M,13,+","","","27.8",",M,18,","2422.4","M","205.7",",M","","","11.51",",M","17.54",",,,M","5.47",",,,M","","","","","","","","","",""
