"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00040607","1911-01","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","10",",6","9",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","41.7",",,6,29,","","","","","","","","","","","","","193.9",",,,6","","","","","","","","","",""
"USC00040607","1911-02","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","12",",6","12",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,28,+","33.5",",,6,03,","","","","","","","","","","","","","157.5",",,,6","0",",,,6","","","","","","","",""
"USC00040607","1911-03","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","11",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","30.7",",,6,04,","","","","","","","","","","","","","112.5",",,,6","","","","","","","","","",""
"USC00040607","1911-04","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","25.7",",,6,01,","","","","","","","","","","","","","40.1",",,,6","","","","","","","","","",""
"USC00040607","1911-05","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00040607","1911-06","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","1.3",",,6,05,","","","","","","","","","","","","","1.3",",,,6","","","","","","","","","",""
"USC00040607","1911-07","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00040607","1911-08","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00040607","1911-09","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,30,+","10.2",",,6,28,","","","","","","","","","","","","","18.6",",,,6","0",",,,6","","","","","","","",""
"USC00040607","1911-10","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","9.4",",,6,26,","","","","","","","","","","","","","16.0",",,,6","0",",,,6","","","","","","","",""
"USC00040607","1911-11","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","3",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,30,+","8.9",",,6,10,","","","","","","","","","","","","","11.0",",,,6","0",",,,6","","","","","","","",""
"USC00040607","1911-12","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","7",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","17.5",",,6,28,","","","","","","","","","","","","","51.2",",,,6","0",",,,6","","","","","","","",""
"USC00040607","1912-01","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","8.9",",,6,16,","","","","","","","","","","","","","19.6",",,,6","","","","","","","","","",""
"USC00040607","1912-02","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,29,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00040607","1912-03","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","18",",6","15",",6","4",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","58.4",",,6,09,","","","","","","","","","","","","","246.9",",,,6","0",",,,6","","","","","","","",""
"USC00040607","1912-04","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","33.5",",,6,10,","","","","","","","","","","","","","107.9",",,,6","","","","","","","","","",""
"USC00040607","1912-05","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","8.9",",,6,09,","","","","","","","","","","","","","20.3",",,,6","","","","","","","","","",""
"USC00040607","1912-06","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,30,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00040607","1912-07","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00040607","1912-08","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","0.5",",,6,28,","","","","","","","","","","","","","0.5",",,,6","","","","","","","","","",""
"USC00040607","1912-09","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,30,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00040607","1912-10","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","27.9",",,6,02,","","","","","","","","","","","","","51.5",",,,6","","","","","","","","","",""
"USC00040607","1912-11","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","11.4",",,6,10,","","","","","","","","","","","","","23.3",",,,6","","","","","","","","","",""
"USC00040607","1912-12","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00040607","1913-01","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","25.4",",,6,15,","","","","","","","","","","","","","41.2",",,,6","","","","","","","","","",""
"USC00040607","1913-02","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","27.9",",,6,21,","","","","","","","","","","","","","118.6",",,,6","","","","","","","","","",""
"USC00040607","1913-04","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","6.9",",,6,17,","","","","","","","","","","","","","11.2",",,,6","","","","","","","","","",""
"USC00040607","1913-05","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","8.4",",,6,28,","","","","","","","","","","","","","8.9",",,,6","","","","","","","","","",""
"USC00040607","1913-06","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","8.1",",,6,26,","","","","","","","","","","","","","8.1",",,,6","","","","","","","","","",""
"USC00040607","1913-07","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","29.5",",,6,20,","","","","","","","","","","","","","29.5",",,,6","","","","","","","","","",""
"USC00040607","1913-08","33.98333","-116.96667","929.9","BEAUMONT PUMP PLANT, CA US","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","10.4",",,6,28,","","","","","","","","","","","","","12.4",",,,6","","","","","","","","","",""
