"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00385973","1915-07","34.85","-83.15","420.6","MOUNTAIN REST, SC US","","","","","9",",6","8",",6","0",",6","","","","","","","0",",6","31",",6","11",",6","","","","","","","","","21.6",",,6,05,","35.0",",6,31,","","","","","80.9",",,,6","","","","","30.74",",,,6","",""
"USC00385973","1915-08","34.85","-83.15","420.6","MOUNTAIN REST, SC US","","","124.5",",6","13",",6","13",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","1",",6","1","","","","11.1",",6,06,","","","21.6",",,6,01,","32.8",",6,01,","","","0.0",",6","132.4",",,,6","","","22.35",",6","28.23",",,,6","16.47",",,,6"
"USC00385973","1915-09","34.85","-83.15","420.6","MOUNTAIN REST, SC US","","","94.5",",6","5",",6","5",",6","2",",6","","","0",",6","0",",6","0",",6","29",",6","2",",6","","","","","6.1",",6,22,","","","51.3",",,6,30,","32.2",",6,11,+","","","14.8",",6","135.5",",,,6","","","20.99",",6","27.28",",,,6","14.70",",,,6"
"USC00385973","1915-10","34.85","-83.15","420.6","MOUNTAIN REST, SC US","","","23.5",",6","8",",6","7",",6","4",",6","","","0",",6","1",",6","0",",6","24",",6","0",",6","","","","","-2.8",",6,10,","","","61.0",",,6,19,","28.9",",6,18,","","","64.3",",6","238.2",",,,6","","","17.02",",6","23.39",",,,6","10.65",",,,6"
"USC00385973","1915-11","34.85","-83.15","420.6","MOUNTAIN REST, SC US","","","0.6","3,6","7",",6","6",",6","1",",6","","","0","3,6","5","3,6","0","3,6","10","3,6","0","3,6","","","","","-3.3","3,6,17,+","","","58.4",",,6,18,","26.7","3,6,09,","","","180.8","3,6","120.4",",,,6","","","11.66","3,6","18.54","3,,,6","4.77","3,,,6"
"USC00385973","1915-12","34.85","-83.15","420.6","MOUNTAIN REST, SC US","","","","","4","1,6","4","1,6","2","1,6","0",",6","","","","","","","","","","","","","","","","","0",",T,6,11,","132.1","1,,6,18,","","","","","","","256.1","1,,,6","0",",T,,6","","","","","",""
"USC00385973","1916-01","34.85","-83.15","420.6","MOUNTAIN REST, SC US","0.0","6","0.0",",6","14",",6","10",",6","0",",6","","","0",",6","12",",6","0",",6","3",",6","0",",6","","","","","-12.2",",6,18,","","","19.6",",,6,31,","21.7",",6,29,+","","","300.6",",6","97.1",",,,6","","","8.64",",6","13.77",",,,6","3.50",",,,6"
"USC00385973","1916-02","34.85","-83.15","420.6","MOUNTAIN REST, SC US","0.0","6","0.0",",6","8",",6","6",",6","2",",6","1",",6","0",",6","15",",6","0",",6","1",",6","0",",6","","","","","-10.0",",6,15,","132",",,6,28,","64.5",",,6,02,","21.7",",6,17,","","","340.6",",6","139.3",",,,6","132",",,,6","6.59",",6","13.00",",,,6","0.18",",,,6"
"USC00385973","1916-03","34.85","-83.15","420.6","MOUNTAIN REST, SC US","1.4","6","1.4","1,6","7",",6","4",",6","0",",6","0",",6","0","1,6","15","1,6","0","1,6","6","1,6","0","1,6","","","","","-9.4","1,6,09,","0",",T,6,08,+","14.2",",,6,07,","25.0","1,6,22,+","","","276.5","1,6","50.2",",,,6","0",",T,,6","9.16","1,6","16.50","1,,,6","1.83","1,,,6"
"USC00385973","1916-04","34.85","-83.15","420.6","MOUNTAIN REST, SC US","10.9","6","9.5",",6","12",",6","6",",6","1",",6","","","0",",6","2",",6","0",",6","15",",6","0",",6","","","","","-3.9",",6,10,","","","33.3",",,6,03,","30.0",",6,13,","","","150.7",",6","80.8",",,,6","","","13.63",",6","20.29",",,,6","6.96",",,,6"
