"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003868","1998-04","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","4.1",",W","","","0.0",",W","17",",W","12",",W","1",",W","","","","","0",",W","1",",W","0",",W","6",",W","0",",W","","","","","","","0.0",",W,05,","","","","","39.6",",,W,30,","23.9",",W,26,","","","191.3",",W","138.1",",,,W","","","11.96",",W","17.47",",,,W","6.45",",,,W","250",",W","240",",W","13.9",",W","18.3",",W"
"USW00003868","1998-05","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.8",",W","","","67.7","2,W","15",",W","10",",W","3",",W","","","","","0","1,W","0","1,W","0","2,W","22","2,W","2","2,W","","","","","","","8.3","1,W,04,","","","","","47.0",",,W,23,","32.8","2,W,19,","","","23.9","2,W","185.2",",,,W","","","19.78","2,W","25.46","2,,,W","14.11","1,,,W","100",",W","30",",W","12.5",",W","15.2",",W"
"USW00003868","1998-06","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.3",",W","","","150.1",",W","19",",W","11",",W","1",",W","","","","","0",",W","0",",W","0",",W","26",",W","7",",W","","","","","","","6.1",",W,06,","","","","","37.6",",,W,29,","34.4",",W,28,+","","","22.2",",W","196.6",",,,W","","","22.60",",W","27.58",",,,W","17.61",",,,W","270",",W","280",",W","17.0",",W","20.6",",W"
"USW00003868","1998-07","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.3",",W","","","175.4",",W","14",",W","5",",W","1",",W","","","","","0",",W","0",",W","0",",W","31",",W","3",",W","","","","","","","13.9",",W,12,","","","","","41.9",",,W,29,","35.6",",W,19,","0.0","W","0.0",",W","96.1",",,,W","","","23.99",",W","29.33",",,,W","18.65",",,,W","260",",W","250",",W","11.6",",W","14.8",",W"
"USW00003868","1998-08","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.1",",W","","","171.8",",W","11",",W","4",",W","2",",W","","","","","0",",W","0",",W","0",",W","31",",W","2",",W","","","","","","","13.3",",W,20,","","","","","29.0",",,W,05,","33.3",",W,24,","0.0","W","0.0",",W","87.9",",,,W","","","23.87",",W","29.53",",,,W","18.22",",,,W","270",",W","210",",W","8.9",",W","10.7",",W"
"USW00003868","1998-09","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.1",",W","","","100.6",",W","9",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","5",",W","","","","","","","7.2",",W,10,","","","","","9.7",",,W,21,+","35.0",",W,06,","11.6","W","11.6",",W","31.2",",,,W","","","21.30",",W","28.54",",,,W","14.05",",,,W","200",",W","230",",W","9.4",",W","13.0",",W"
"USW00003868","1998-10","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.6",",W","","","9.0",",W","13",",W","9",",W","2",",W","","","","","0",",W","3",",W","0",",W","12",",W","0",",W","","","","","","","-1.1",",W,23,","","","","","40.1",",,W,05,","28.3",",W,05,","168.9","W","157.3",",W","143.7",",,,W","","","13.55",",W","19.95",",,,W","7.15",",,,W","200",",W","200",",W","19.7",",W","20.6",",W"
"USW00003868","1998-11","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.8",",W","","","0.0",",W","9",",W","7",",W","0",",W","","","","","0",",W","12",",W","0",",W","0",",W","0",",W","","","","","","","-5.6",",W,21,","","","","","17.5",",,W,25,","20.6",",W,29,","497.3","W","328.4",",W","79.5",",,,W","","","7.39",",W","12.88",",,,W","1.89",",,,W","250",",W","240",",W","19.2",",W","23.2",",W"
"USW00003868","1998-12","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.0",",W","","","0.0",",W","6",",W","2",",W","0",",W","","","","","0",",W","23",",W","7",",W","1",",W","0",",W","","","","","","","-16.1",",W,31,","","","","","15.5",",,W,21,","22.8",",W,06,","996.8","W","499.5",",W","34.6",",,,W","","","2.22",",W","6.79",",,,W","-2.35",",,,W","190","1,W","210",",W","13.0","1,W","17.0",",W"
"USW00003868","1999-01","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","4.7",",W","0.0","W","0.0",",W","12",",W","6",",W","2",",W","","","","","5",",W","22",",W","10",",W","0",",W","0",",W","","","","","","","-25.0",",W,05,","","","","","44.5",",,W,21,","17.2",",W,27,","1615.1","W","618.3",",W","165.4",",,,W","","","-1.61",",W","3.03",",,,W","-6.25",",,,W","260",",W","230",",W","14.3",",W","19.2",",W"
"USW00003868","1999-02","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","4.4",",W","0.0","W","0.0",",W","11",",W","5",",W","1",",W","","","","","0",",W","18",",W","1",",W","1",",W","0",",W","","","","","","","-8.3",",W,22,+","","","","","57.2",",,W,07,","22.2",",W,11,","2038.5","W","423.4",",W","96.8",",,,W","","","3.21",",W","7.66",",,,W","-1.23",",,,W","240",",W","220",",W","18.3",",W","23.2",",W"
"USW00003868","1999-03","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","4.0",",W","0.0","W","0.0",",W","7",",W","5",",W","0",",W","","","","","0",",W","24",",W","0",",W","1",",W","0",",W","","","","","","","-6.7",",W,07,","","","","","9.4",",,W,05,","21.1",",W,17,","2486.1","W","447.6",",W","33.9",",,,W","","","3.89",",W","9.48",",,,W","-1.69",",,,W","20",",W","30",",W","12.5",",W","16.1",",W"
"USW00003868","1999-04","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","4.5",",W","2.2","W","2.2",",W","16",",W","12",",W","0",",W","","","","","0",",W","1",",W","0",",W","9",",W","0",",W","","","","","","","0.0",",W,13,","","","","","16.5",",,W,15,","24.4",",W,21,+","2658.3","W","172.2",",W","104.4",",,,W","","","12.67",",W","17.83",",,,W","7.50",",,,W","220",",W","240",",W","16.5",",W","20.6",",W"
"USW00003868","1999-05","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.3",",W","36.1","W","33.9",",W","11",",W","9",",W","0",",W","","","","","0",",W","0",",W","0",",W","27",",W","0",",W","","","","","","","5.6",",W,02,","","","","","15.5",",,W,05,","30.0",",W,17,","2701.4","W","43.1",",W","76.6",",,,W","","","18.04",",W","24.60",",,,W","11.47",",,,W","110",",W","290",",W","17.0",",W","21.0",",W"
"USW00003868","1999-06","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.7",",W","172.0","W","135.9",",W","15",",W","9",",W","3",",W","","","","","0",",W","0",",W","0",",W","29",",W","4",",W","","","","","","","8.3",",W,18,","","","","","33.0",",,W,02,","33.3",",W,08,","2709.8","W","8.4",",W","187.5",",,,W","","","22.59",",W","27.70",",,,W","17.47",",,,W","250",",W","240",",W","20.1",",W","24.1",",W"
"USW00003868","1999-07","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.4",",W","386.3","W","214.3","2,W","12",",W","7",",W","1",",W","","","","","0","2,W","0","2,W","0","2,W","29","2,W","14","2,W","","","","","","","12.8","2,W,12,","","","","","39.1",",,W,09,","36.7","2,W,30,","0.0","W","0.0","2,W","146.2",",,,W","","","25.72","2,W","31.31","2,,,W","20.13","2,,,W","230",",W","250",",W","13.4",",W","17.9",",W"
"USW00003868","1999-08","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.2",",W","501.0","W","114.7","1,W","7",",W","1",",W","0",",W","","","","","0","1,W","0","1,W","0","1,W","30","1,W","3","1,W","","","","","","","10.6","1,W,21,","","","","","13.2",",,W,13,","32.8","1,W,23,","0.0","W","0.0","1,W","20.6",",,,W","","","22.16","1,W","29.07","1,,,W","15.24","1,,,W","300",",W","300",",W","11.6",",W","13.9",",W"
"USW00003868","1999-09","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.4",",W","564.1","W","63.1","1,W","5",",W","1",",W","1",",W","","","","","0","1,W","0","1,W","0","1,W","26","1,W","8","1,W","","","","","","","0.6","1,W,22,","","","","","26.7",",,W,29,","35.6","1,W,04,","44.6","W","44.6","1,W","33.0",",,,W","","","18.97","1,W","28.18","1,,,W","9.76","1,,,W","270",",W","240",",W","13.0",",W","20.6",",W"
"USW00003868","1999-10","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.0",",W","566.0","W","1.9",",W","6",",W","4",",W","1",",W","","","","","0",",W","6",",W","0",",W","16",",W","0",",W","","","","","","","-3.9",",W,25,","","","","","26.7",",,W,08,","26.1",",W,28,+","228.6","W","184.0",",W","52.2",",,,W","","","12.46",",W","19.94",",,,W","4.98",",,,W","320",",W","320",",W","12.5",",W","16.5",",W"
"USW00003868","1999-11","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.5",",W","566.0","W","0.0",",W","2",",W","2",",W","0",",W","","","","","0",",W","11",",W","0",",W","7",",W","0",",W","","","","","","","-8.3",",W,30,","","","","","5.8",",,W,19,","26.1",",W,01,","515.5","W","286.9",",W","8.3",",,,W","","","8.77",",W","15.44",",,,W","2.10",",,,W","200",",W","210",",W","12.5",",W","16.5",",W"
"USW00003868","1999-12","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.9",",W","566.0","W","0.0",",W","12",",W","7",",W","0",",W","","","","","0",",W","23",",W","6",",W","0",",W","0",",W","","","","","","","-17.2",",W,25,","","","","","13.2",",,W,05,","16.7",",W,05,","1049.4","W","533.9",",W","62.3",",,,W","","","1.11",",W","6.04",",,,W","-3.82",",,,W","230",",W","230",",W","13.9",",W","19.7",",W"
"USW00003868","2000-01","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","4.2",",W","0.0","W","0.0",",W","11",",W","3",",W","0",",W","","","","","4",",W","27",",W","13",",W","0",",W","0",",W","","","","","","","-18.9",",W,27,+","","","","","14.7",",,W,03,","17.8",",W,02,","1686.2","W","636.8",",W","24.9",",,,W","","","-2.21",",W","3.05",",,,W","-7.47",",,,W","320",",W","310",",W","13.0",",W","17.4",",W"
"USW00003868","2000-02","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","4.1",",W","0.0","W","0.0",",W","11",",W","6",",W","1",",W","","","","","0",",W","21",",W","4",",W","2",",W","0",",W","","","","","","","-15.6",",W,02,","","","","","26.7",",,W,26,","23.9",",W,25,","2109.5","W","423.3",",W","82.7",",,,W","","","3.74",",W","9.04",",,,W","-1.57",",,,W","230",",W","210",",W","11.6",",W","16.1",",W"
"USW00003868","2000-03","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.7",",W","0.0","W","0.0",",W","7",",W","5",",W","0",",W","","","","","0",",W","16",",W","0",",W","5",",W","0",",W","","","","","","","-15.0",",W,12,","","","","","21.1",",,W,19,","26.7",",W,07,","2444.8","W","335.3",",W","40.9",",,,W","","","7.52",",W","14.40",",,,W","0.63",",,,W","210",",W","240",",W","14.3",",W","16.5",",W"
"USW00003868","2000-04","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.7",",W","0.0","W","0.0",",W","10",",W","5",",W","1",",W","","","","","0",",W","6",",W","0",",W","6",",W","0",",W","","","","","","","-3.9",",W,05,","","","","","41.1",",,W,07,","23.9",",W,30,+","2677.0","W","232.2",",W","95.9",",,,W","","","10.59",",W","17.37",",,,W","3.82",",,,W","320",",W","270",",W","16.1",",W","19.2",",W"
"USW00003868","2000-05","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.7",",W","47.8","W","47.8",",W","17",",W","9",",W","1",",W","","","","","0",",W","0",",W","0",",W","26",",W","0",",W","","","","","","","5.0",",W,15,+","","","","","35.8",",,W,27,","30.6",",W,24,","2724.5","W","47.5",",W","95.5",",,,W","","","18.34",",W","24.46",",,,W","12.23",",,,W","250",",W","250",",W","18.3",",W","26.8",",W"
"USW00003868","2000-06","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.3",",W","154.8","W","107.0","1,W","16",",W","9",",W","2",",W","","","","","0","1,W","0","1,W","0","1,W","28","1,W","1","1,W","","","","","","","7.2","1,W,07,","","","","","26.9",",,W,24,","32.8","1,W,10,","2736.1","W","11.6","1,W","123.6",",,,W","","","21.62","1,W","27.22","1,,,W","16.02","1,,,W","260",",W","190",",W","13.4",",W","17.0",",W"
"USW00003868","2000-07","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.1","2,W","286.0","W","131.2","1,W","11","1,W","5","1,W","3","1,W","","","","","0","1,W","0","1,W","0","1,W","30","1,W","1","1,W","","","","","","","11.7","1,W,25,+","","","","","52.8","1,,W,11,","32.2","1,W,10,","0.0","W","0.0","1,W","141.0","1,,,W","","","22.71","1,W","27.96","1,,,W","17.45","1,,,W","240","1,W","240","1,W","10.7","1,W","13.0","1,W"
"USW00003868","2000-08","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.3","1,W","414.1","W","128.1","1,W","14","1,W","6","1,W","1","1,W","","","","","0","1,W","0","1,W","0","1,W","30","1,W","3","1,W","","","","","","","11.7","1,W,13,","","","","","28.4","1,,W,02,","33.3","1,W,17,","0.0","W","0.0","1,W","89.3","1,,,W","","","22.60","1,W","28.30","1,,,W","16.90","1,,,W","310","1,W","310","1,W","13.0","1,W","17.0","1,W"
"USW00003868","2000-09","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.7",",W","469.6","W","55.5",",W","17",",W","5",",W","2",",W","","","","","0",",W","0",",W","0",",W","22",",W","2",",W","","","","","","","2.8",",W,26,","","","","","59.7",",,W,10,","32.8",",W,02,","63.7","W","63.7",",W","141.3",",,,W","","","18.06",",W","24.62",",,,W","11.50",",,,W","310",",W","240",",W","10.7",",W","14.3",",W"
"USW00003868","2000-10","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.3",",W","480.7","W","11.1","1,W","12",",W","4",",W","2",",W","","","","","0","1,W","5","1,W","0","1,W","16","1,W","0","1,W","","","","","","","-2.8","1,W,09,","","","","","48.3",",,W,04,","28.3","1,W,03,+","194.0","W","130.3","1,W","100.9",",,,W","","","14.36","1,W","21.24","1,,,W","7.48","1,,,W","210",",W","310",",W","8.9",",W","11.2",",W"
"USW00003868","2000-11","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.6",",W","480.7","W","0.0",",W","14",",W","4",",W","2",",W","","","","","0",",W","16",",W","2",",W","2",",W","0",",W","","","","","","","-11.1",",W,22,","","","","","28.2",",,W,09,","25.0",",W,01,","602.1","W","408.1",",W","85.5",",,,W","","","4.73",",W","9.27",",,,W","0.18",",,,W","240",",W","270",",W","13.0",",W","14.8",",W"
"USW00003868","2000-12","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.5",",W","480.7","W","0.0",",W","7",",W","2",",W","0",",W","","","","","10",",W","30",",W","19",",W","0",",W","0",",W","","","","","","","-23.9",",W,25,","","","","","23.9",",,W,11,","10.0",",W,11,","1407.4","W","805.3",",W","36.2",",,,W","","","-7.64",",W","-2.35",",,,W","-12.93",",,,W","270",",W","260",",W","15.6",",W","20.1",",W"
"USW00003868","2001-01","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.3",",W","0.0","W","0.0","1,W","4",",W","2",",W","0",",W","","","","","2","1,W","25","1,W","8","1,W","0","1,W","0","1,W","","","","","","","-21.1","1,W,03,","","","","","3.6",",,W,29,+","9.4","1,W,30,+","2044.5","W","637.1","1,W","11.5",",,,W","","","-2.90","1,W","1.39","1,,,W","-7.20","1,,,W","290",",W","290",",W","11.6",",W","15.6",",W"
"USW00003868","2001-02","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","4.2",",W","0.0","W","0.0",",W","6",",W","3",",W","0",",W","","","","","0",",W","21",",W","3",",W","0",",W","0",",W","","","","","","","-15.0",",W,02,","","","","","15.2",",,W,24,","16.7",",W,25,+","2502.9","W","458.4",",W","34.7",",,,W","","","1.96",",W","6.51",",,,W","-2.59",",,,W","210",",W","190",",W","14.8",",W","20.1",",W"
"USW00003868","2001-03","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.7",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","","","","","0",",W","20",",W","1",",W","0",",W","0",",W","","","","","","","-8.3",",W,27,","","","","","11.2",",,W,16,","16.1",",W,31,","2955.4","W","452.5",",W","19.6",",,,W","","","3.74",",W","9.23",",,,W","-1.76",",,,W","280",",W","290",",W","13.9",",W","19.2",",W"
"USW00003868","2001-04","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","4.6",",W","35.5","W","35.5",",W","7",",W","4",",W","0",",W","","","","","0",",W","3",",W","0",",W","17",",W","0",",W","","","","","","","-3.9",",W,18,","","","","","10.9",",,W,23,+","29.4",",W,30,","3091.2","W","135.8",",W","42.2",",,,W","","","14.99",",W","21.57",",,,W","8.41",",,,W","200",",W","280",",W","14.8",",W","17.9",",W"
"USW00003868","2001-05","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","3.4",",W","88.5","W","53.0",",W","13",",W","7",",W","1",",W","","","","","0",",W","1",",W","0",",W","25",",W","2",",W","","","","","","","0.0",",W,13,","","","","","109.0",",,W,16,","34.4",",W,16,","3139.5","W","48.3",",W","189.2",",,,W","","","18.48",",W","25.11",",,,W","11.86",",,,W","40",",W","50",",W","21.5",",W","25.9",",W"
"USW00003868","2001-06","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.6",",W","180.7","W","92.2","1,W","12",",W","4",",W","1",",W","","","","","0","1,W","0","1,W","0","1,W","25","1,W","5","1,W","","","","","","","8.9","1,W,03,","","","","","30.7",",,W,05,","32.8","1,W,12,","3156.1","W","16.6","1,W","75.7",",,,W","","","20.94","1,W","26.81","1,,,W","15.06","1,,,W","110",",W","250",",W","11.6",",W","14.3",",W"
"USW00003868","2001-07","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.1",",W","341.5","W","160.8",",W","16",",W","11",",W","1",",W","","","","","0",",W","0",",W","0",",W","31",",W","5",",W","","","","","","","7.2",",W,06,","","","","","39.9",",,W,04,","33.3",",W,23,+","4.2","W","4.2",",W","177.0",",,,W","","","23.38",",W","29.44",",,,W","17.33",",,,W","300",",W","330",",W","13.9",",W","17.4",",W"
"USW00003868","2001-08","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.0",",W","483.6","W","142.1","1,W","19",",W","4",",W","1",",W","","","","","0","1,W","0","1,W","0","1,W","30","1,W","3","1,W","","","","","","","11.7","1,W,14,","","","","","43.7",",,W,18,","32.8","1,W,08,+","4.2","W","0.0","1,W","77.2",",,,W","","","23.07","1,W","29.01","1,,,W","17.13","1,,,W","320",",W","340",",W","12.5",",W","16.1",",W"
"USW00003868","2001-09","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2.6",",W","524.5","W","40.9","1,W","13",",W","4",",W","0",",W","","","","","0","1,W","0","1,W","0","1,W","24","1,W","1","1,W","","","","","","","0.6","1,W,26,","","","","","19.3",",,W,18,","32.2","1,W,07,","63.3","W","59.1","1,W","52.7",",,,W","","","17.71","1,W","24.87","1,,,W","10.54","1,,,W","240",",W","250",",W","13.4",",W","16.5",",W"
