"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ICM00004082","1987-12","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","3","4,S","0","4,S","0","4,S","","","8.4","4,S,20,+","","","","","","","4.93","4,,,S","",""
"ICM00004082","1988-02","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","2,S","21","2,S","10","5,S","0","5,S","0","5,S","-8.5","2,S,14,+","9.8","5,S,26,","","","","","-0.85","6,S","1.73","5,,,S","-3.44","2,,,S"
"ICM00004082","1988-03","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","9","5,S","0","5,S","0","5,S","","","6.6","5,S,07,","","","","","","","1.89","5,,,S","",""
"ICM00004082","1988-05","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","2,S","0","2,S","0","2,S","","","18.0","2,S,14,","","","","","","","9.77","2,,,S","",""
"ICM00004082","1988-06","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","3,S","2","3,S","0","3,S","","","23.7","3,S,09,","","","","","","","12.61","3,,,S","",""
"ICM00004082","1988-07","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","14.5","1,S,26,","","","","","","","12.16","1,,,S","",""
"ICM00004082","1988-08","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","15.5","1,S,12,","","","","","","","13.44","1,,,S","",""
"ICM00004082","1988-09","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","16.2","1,S,02,","","","","","","","10.77","1,,,S","",""
"ICM00004082","1988-10","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","4,S","0","4,S","0","4,S","","","10.6","4,S,19,","","","","","","","6.88","4,,,S","",""
"ICM00004082","1988-11","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","4","5,S","0","5,S","0","5,S","","","9.2","5,S,24,","","","","","","","4.71","5,,,S","",""
"ICM00004082","1988-12","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","3","4,S","0","4,S","0","4,S","","","8.1","4,S,15,","","","","","","","4.43","4,,,S","",""
"ICM00004082","1989-02","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","4,S","23","4,S","6","4,S","0","4,S","0","4,S","-11.8","4,S,16,","7.7","4,S,01,","","","","","-1.60","8,S","2.10","4,,,S","-5.31","4,,,S"
"ICM00004082","1989-03","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","4","2,S","0","2,S","0","2,S","","","6.0","2,S,08,","","","","","","","2.67","2,,,S","",""
"ICM00004082","1989-04","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","2","1,S","0","1,S","0","1,S","","","8.0","1,S,18,","","","","","","","5.27","1,,,S","",""
"ICM00004082","1989-05","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","4,S","0","4,S","0","4,S","0",",S","0",",S","0",",S","0.7","4,S,19,","13.6",",S,27,","","","334.3",",S","5.88","4,S","8.78",",,,S","2.99","4,,,S"
"ICM00004082","1989-06","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","4,S","0","4,S","0","4,S","0",",S","0",",S","0",",S","2.7","4,S,30,","15.6",",S,19,","","","250.9",",S","8.65","4,S","11.20",",,,S","6.10","4,,,S"
"ICM00004082","1989-07","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","4,S","0","3,S","0","3,S","0","1,S","1","1,S","0","1,S","3.7","3,S,01,","22.0","1,S,14,","201.6","S","201.6","1,S","10.79","4,S","13.72","1,,,S","7.86","3,,,S"
"ICM00004082","1989-08","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","4,S","0","4,S","0","3,S","0","3,S","0","3,S","3.4","4,S,26,","16.1","3,S,03,","","","","","9.81","7,S","12.40","3,,,S","7.22","4,,,S"
"ICM00004082","1989-09","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","2,S","0","2,S","0","2,S","","","14.3","2,S,04,","","","","","","","10.14","2,,,S","",""
"ICM00004082","1989-10","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","3,S","0","3,S","0","3,S","","","11.5","3,S,08,","","","","","","","7.44","3,,,S","",""
"ICM00004082","1989-11","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","2","3,S","0","3,S","0","3,S","","","8.5","3,S,15,","","","","","","","4.27","3,,,S","",""
"ICM00004082","1989-12","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","9","1,S","0","1,S","0","1,S","","","9.6","1,S,06,","","","","","","","2.64","1,,,S","",""
"ICM00004082","1990-01","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","4,S","0","4,S","0","4,S","","","7.7","4,S,08,","","","","","","","4.32","4,,,S","",""
"ICM00004082","1990-02","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","2","3,S","0","3,S","0","3,S","","","5.5","3,S,01,","","","","","","","2.44","3,,,S","",""
"ICM00004082","1990-03","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","4","3,S","0","3,S","0","3,S","","","6.3","3,S,14,+","","","","","","","2.67","3,,,S","",""
"ICM00004082","1990-04","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","3","2,S","0","2,S","0","2,S","","","7.5","2,S,29,+","","","","","","","4.56","2,,,S","",""
"ICM00004082","1990-05","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","13.5","1,S,06,","","","","","","","9.97","1,,,S","",""
"ICM00004082","1990-06","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","5,S","0","5,S","0","1,S","0","1,S","0","1,S","2.0","5,S,05,","14.6","1,S,22,+","","","","","9.41","6,S","12.10","1,,,S","6.72","5,,,S"
"ICM00004082","1990-07","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","5,S","0","4,S","0","4,S","0","2,S","0","2,S","0","2,S","3.9","4,S,07,","16.5","2,S,28,","192.0","S","192.0","2,S","10.95","5,S","13.43","2,,,S","8.47","4,,,S"
"ICM00004082","1990-08","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","4,S","0","3,S","0","3,S","0","1,S","0","1,S","0","1,S","4.2","3,S,18,","18.0","1,S,05,","395.9","S","203.9","1,S","10.75","4,S","13.53","1,,,S","7.97","3,,,S"
"ICM00004082","1990-09","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","3,S","0","3,S","0","3,S","","","13.1","3,S,04,","","","","","","","10.04","3,,,S","",""
"ICM00004082","1990-10","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","10.6","1,S,03,","","","","","","","7.13","1,,,S","",""
"ICM00004082","1990-11","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","4,S","0","4,S","0","4,S","","","8.8","4,S,14,+","","","","","","","5.02","4,,,S","",""
"ICM00004082","1990-12","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","3","4,S","0","4,S","0","4,S","","","8.6","4,S,01,","","","","","","","3.14","4,,,S","",""
"ICM00004082","1991-01","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","4,S","13","4,S","4","5,S","0","5,S","0","5,S","-6.8","4,S,12,","7.6","5,S,31,+","","","","","1.92","8,S","4.53","5,,,S","-0.70","4,,,S"
"ICM00004082","1991-02","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","4,S","0","4,S","0","4,S","","","7.7","4,S,05,","","","","","","","4.23","4,,,S","",""
"ICM00004082","1991-03","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","5,S","10","5,S","0","1,S","0","1,S","0","1,S","-4.0","5,S,30,","8.9","1,S,25,","","","","","3.15","6,S","5.46","1,,,S","0.83","5,,,S"
"ICM00004082","1991-04","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","1","4,S","0","4,S","0","4,S","","","8.8","4,S,18,","","","","","","","5.34","4,,,S","",""
"ICM00004082","1991-05","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","2,S","0","1,S","0","1,S","0","1,S","0","1,S","0","1,S","1.6","1,S,13,","18.1","1,S,28,","","","289.8","1,S","8.30","2,S","11.78","1,,,S","4.82","1,,,S"
"ICM00004082","1991-06","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0",",S","0",",S","0",",S","","","17.7",",S,17,","","","","","","","12.37",",,,S","",""
"ICM00004082","1991-07","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0",",S","1",",S","0",",S","","","22.7",",S,09,","","","","","","","14.91",",,,S","",""
"ICM00004082","1991-08","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","2,S","0","1,S","0","1,S","0","1,S","0","1,S","0","1,S","4.3","1,S,24,","17.6","1,S,07,","","","213.9","1,S","10.96","2,S","13.71","1,,,S","8.21","1,,,S"
"ICM00004082","1991-09","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","4,S","0","4,S","0","4,S","0",",S","0",",S","0",",S","0.7","4,S,26,","18.7",",S,06,","","","268.2",",S","7.94","4,S","10.91",",,,S","4.96","4,,,S"
"ICM00004082","1991-10","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","3,S","0","3,S","0","3,S","","","10.2","3,S,03,","","","","","","","7.43","3,,,S","",""
"ICM00004082","1991-11","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","2","5,S","0","5,S","0","5,S","","","8.8","5,S,23,","","","","","","","3.95","5,,,S","",""
"ICM00004082","1991-12","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","4,S","15","4,S","5","5,S","0","5,S","0","5,S","-8.3","4,S,21,","7.9","5,S,10,+","","","","","1.40","9,S","3.84","5,,,S","-1.05","4,,,S"
"ICM00004082","1992-01","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","4","3,S","0","3,S","0","3,S","","","9.0","3,S,13,","","","","","","","5.19","3,,,S","",""
"ICM00004082","1992-02","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","3","5,S","0","5,S","0","5,S","","","8.0","5,S,08,","","","","","","","3.95","5,,,S","",""
"ICM00004082","1992-03","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","4","4,S","0","4,S","0","4,S","","","8.0","4,S,08,","","","","","","","3.76","4,,,S","",""
"ICM00004082","1992-04","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","3,S","0","3,S","0","3,S","","","9.3","3,S,22,+","","","","","","","5.77","3,,,S","",""
"ICM00004082","1992-05","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","4,S","0","4,S","6","4,S","0",",S","0",",S","0",",S","-3.8","4,S,10,","15.1",",S,26,","","","324.9",",S","6.29","4,S","8.98",",,,S","3.59","4,,,S"
"ICM00004082","1992-06","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","4,S","0","3,S","0","3,S","0","1,S","0","1,S","0","1,S","2.4","3,S,25,","17.7","1,S,18,","","","234.3","1,S","9.37","4,S","12.09","1,,,S","6.64","3,,,S"
"ICM00004082","1992-07","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","3,S","0","3,S","0","3,S","0",",S","0",",S","0",",S","3.1","3,S,01,","16.0",",S,27,","241.1","S","241.1",",S","9.67","3,S","12.32",",,,S","7.03","3,,,S"
"ICM00004082","1992-08","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","4,S","0","4,S","0","4,S","0",",S","0",",S","0",",S","3.8","4,S,28,","16.3",",S,23,","478.7","S","237.6",",S","9.61","4,S","12.06",",,,S","7.16","4,,,S"
"ICM00004082","1992-09","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","4,S","0","2,S","0","2,S","0","2,S","0","2,S","0","2,S","1.2","2,S,04,","13.7","2,S,29,","753.9","S","275.2","2,S","7.78","4,S","10.08","2,,,S","5.48","2,,,S"
"ICM00004082","1992-10","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","1","1,S","0","1,S","0","1,S","","","11.6","1,S,01,","","","","","","","6.96","1,,,S","",""
"ICM00004082","1992-11","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","4,S","17","4,S","","","","","","","-5.0","4,S,28,","","","","","","","","","","","-1.11","4,,,S"
"ICM00004082","1992-12","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","5","4,S","0","4,S","0","4,S","","","7.1","4,S,27,","","","","","","","2.79","4,,,S","",""
"ICM00004082","1993-01","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","5,S","26","5,S","10","5,S","0","5,S","0","5,S","-15.3","5,S,25,","6.0","5,S,03,","","","","","-2.08","0,S","1.32","5,,,S","-5.47","5,,,S"
"ICM00004082","1993-02","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","5,S","17","5,S","3","4,S","0","4,S","0","4,S","-8.4","5,S,04,","8.3","4,S,16,","","","","","0.72","8,S","4.02","4,,,S","-2.58","5,,,S"
"ICM00004082","1993-03","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","3",",S","0",",S","0",",S","","","9.0",",S,04,","","","","","","","4.88",",,,S","",""
"ICM00004082","1993-04","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0",",S","0",",S","0",",S","","","10.4",",S,09,","","","","","","","6.73",",,,S","",""
"ICM00004082","1993-05","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","2,S","0","2,S","0","2,S","","","17.9","2,S,11,","","","","","","","9.57","2,,,S","",""
"ICM00004082","1993-06","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","15.2","1,S,19,","","","","","","","10.66","1,,,S","",""
"ICM00004082","1993-07","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","15.1","1,S,26,","","","","","","","12.66","1,,,S","",""
"ICM00004082","1993-08","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","2,S","0","2,S","0","2,S","","","18.0","2,S,24,","","","","","","","12.47","2,,,S","",""
"ICM00004082","1993-09","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","15.7","1,S,04,","","","","","","","11.21","1,,,S","",""
"ICM00004082","1993-10","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","10.7","1,S,01,","","","","","","","6.37","1,,,S","",""
"ICM00004082","1993-11","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","1","1,S","0","1,S","0","1,S","","","9.6","1,S,18,","","","","","","","6.74","1,,,S","",""
"ICM00004082","1993-12","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","7","2,S","0","2,S","0","2,S","","","7.4","2,S,29,","","","","","","","1.77","2,,,S","",""
"ICM00004082","1994-01","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","13","4,S","0","4,S","0","4,S","","","6.7","4,S,11,","","","","","","","1.03","4,,,S","",""
"ICM00004082","1994-02","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","2","2,S","0","2,S","0","2,S","","","7.4","2,S,18,","","","","","","","4.05","2,,,S","",""
"ICM00004082","1994-03","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","8","2,S","0","2,S","0","2,S","","","7.0","2,S,27,","","","","","","","2.24","2,,,S","",""
"ICM00004082","1994-04","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","1","1,S","0","1,S","0","1,S","","","10.0","1,S,15,","","","","","","","5.21","1,,,S","",""
"ICM00004082","1994-05","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","15.0","1,S,30,","","","","","","","10.00","1,,,S","",""
"ICM00004082","1994-06","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","15.2","1,S,11,","","","","","","","10.63","1,,,S","",""
"ICM00004082","1994-07","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","2,S","0","2,S","0","2,S","","","18.4","2,S,06,","","","","","","","14.06","2,,,S","",""
"ICM00004082","1994-08","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","19.4","1,S,07,","","","","","","","14.15","1,,,S","",""
"ICM00004082","1994-09","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0",",S","0",",S","0",",S","","","14.0",",S,21,","","","","","","","10.09",",,,S","",""
"ICM00004082","1994-10","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","3,S","0","3,S","0","3,S","","","11.4","3,S,12,","","","","","","","7.05","3,,,S","",""
"ICM00004082","1994-11","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","0","5,S","9","5,S","0","1,S","0","1,S","0","1,S","-3.0","5,S,21,","10.5","1,S,08,","","","","","3.56","6,S","5.95","1,,,S","1.16","5,,,S"
"ICM00004082","1994-12","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","8","3,S","0","3,S","0","3,S","","","9.2","3,S,02,","","","","","","","2.76","3,,,S","",""
"ICM00004082","1995-01","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","6","4,S","0","4,S","0","4,S","","","5.7","4,S,07,+","","","","","","","2.42","4,,,S","",""
"ICM00004082","1995-02","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","7","3,S","0","3,S","0","3,S","","","4.8","3,S,02,","","","","","","","1.21","3,,,S","",""
"ICM00004082","1995-03","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","7","3,S","0","3,S","0","3,S","","","6.6","3,S,22,","","","","","","","1.93","3,,,S","",""
"ICM00004082","1995-04","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","1","2,S","0","2,S","0","2,S","","","9.6","2,S,23,","","","","","","","4.76","2,,,S","",""
"ICM00004082","1995-05","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","14.9","1,S,29,","","","","","","","9.16","1,,,S","",""
"ICM00004082","1995-06","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0",",S","1",",S","0",",S","","","21.2",",S,09,","","","","","","","13.65",",,,S","",""
"ICM00004082","1995-07","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0",",S","0",",S","0",",S","","","18.6",",S,01,","","","","","","","13.01",",,,S","",""
"ICM00004082","1995-08","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","18.1","1,S,02,","","","","","","","13.90","1,,,S","",""
"ICM00004082","1995-09","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","13.9","1,S,10,","","","","","","","10.23","1,,,S","",""
"ICM00004082","1995-10","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","2,S","0","2,S","0","2,S","","","10.7","2,S,05,","","","","","","","6.86","2,,,S","",""
"ICM00004082","1995-11","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","3","5,S","0","5,S","0","5,S","","","11.2","5,S,02,","","","","","","","4.30","5,,,S","",""
"ICM00004082","1996-01","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","1","4,S","0","4,S","0","4,S","","","8.4","4,S,10,","","","","","","","5.03","4,,,S","",""
"ICM00004082","1996-02","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","5","3,S","0","3,S","0","3,S","","","6.9","3,S,05,","","","","","","","2.53","3,,,S","",""
"ICM00004082","1996-03","64.296","-15.227","7.3","HORNAFJORDUR, IC","0.0","5,S","0","5,S","14","5,S","1",",S","0",",S","0",",S","-7.5","5,S,24,","11.7",",S,02,","","","402.4",",S","2.82","5,S","6.01",",,,S","-0.36","5,,,S"
"ICM00004082","1996-04","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","1","3,S","0","3,S","0","3,S","","","11.1","3,S,27,","","","","","","","7.20","3,,,S","",""
"ICM00004082","1996-05","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0",",S","0",",S","0",",S","","","13.6",",S,15,","","","","","","","9.44",",,,S","",""
"ICM00004082","1996-06","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","17.7","1,S,22,","","","","","","","12.82","1,,,S","",""
"ICM00004082","1996-07","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","16.7","1,S,27,","","","","","","","14.10","1,,,S","",""
"ICM00004082","1996-08","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","16.0","1,S,16,","","","","","","","13.25","1,,,S","",""
"ICM00004082","1996-09","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","0","1,S","0","1,S","0","1,S","","","18.6","1,S,09,","","","","","","","12.84","1,,,S","",""
"ICM00004082","1996-10","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","1","3,S","0","3,S","0","3,S","","","12.2","3,S,05,","","","","","","","7.85","3,,,S","",""
"ICM00004082","1996-11","64.296","-15.227","7.3","HORNAFJORDUR, IC","","","","","","","15","3,S","0","3,S","0","3,S","","","7.3","3,S,24,","","","","","","","0.58","3,,,S","",""
