"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1COGR0078","2021-03","40.2082","-105.8634","2596.3","GRAND LAKE 3.7 SW, CO US","9","4,N","5","4,N","0","4,N","27","4,N","622","4,,N,15,+","7.1","4,,N,14,","30.8","4,,,N"
"US1COGR0078","2021-05","40.2082","-105.8634","2596.3","GRAND LAKE 3.7 SW, CO US","12","5,N","7","5,N","0","5,N","","","","","15.2","5,,N,03,","54.1","5,,,N"
"US1COGR0078","2021-08","40.2082","-105.8634","2596.3","GRAND LAKE 3.7 SW, CO US","9",",N","4",",N","0",",N","","","","","21.8",",,N,04,","45.1",",,,N"
"US1COGR0078","2021-10","40.2082","-105.8634","2596.3","GRAND LAKE 3.7 SW, CO US","7","4,N","3","4,N","0","4,N","","","","","5.1","4,,N,13,","15.5","4,,,N"
