"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00413605","1949-01","30.3481","-98.6861","499.9","GOLD, TX US","13",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","26.7",",,0,15,","62.5",",,,0","","","",""
"USC00413605","1949-02","30.3481","-98.6861","499.9","GOLD, TX US","9",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","34.5",",,0,25,","71.8",",,,0","","","",""
"USC00413605","1949-03","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","18.0",",,0,25,","50.5",",,,0","","","",""
"USC00413605","1949-04","30.3481","-98.6861","499.9","GOLD, TX US","12",",0","8",",0","2",",0","","","","","","","","","","","","","","","","","","","35.6",",,0,23,","117.1",",,,0","","","",""
"USC00413605","1949-05","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","","","36.8",",,0,27,","48.6",",,,0","","","",""
"USC00413605","1949-06","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","19.6",",,0,14,+","53.7",",,,0","","","",""
"USC00413605","1949-07","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","21.8",",,0,14,","64.2",",,,0","","","",""
"USC00413605","1949-08","30.3481","-98.6861","499.9","GOLD, TX US","11",",0","6",",0","2",",0","","","","","","","","","","","","","","","","","","","60.2",",,0,05,","134.1",",,,0","","","",""
"USC00413605","1949-09","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","19.6",",,0,08,","40.9",",,,0","","","",""
"USC00413605","1949-10","30.3481","-98.6861","499.9","GOLD, TX US","8",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","27.2",",,0,03,","98.5",",,,0","","","",""
"USC00413605","1949-11","30.3481","-98.6861","499.9","GOLD, TX US","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0.0",",,0,30,+","0.0",",,,0","","","",""
"USC00413605","1949-12","30.3481","-98.6861","499.9","GOLD, TX US","11",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","27.9",",,0,02,","79.9",",,,0","","","",""
"USC00413605","1950-01","30.3481","-98.6861","499.9","GOLD, TX US","9",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","10.9",",,0,11,","23.8",",,,0","","","",""
"USC00413605","1950-02","30.3481","-98.6861","499.9","GOLD, TX US","10",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","17.8",",,0,11,","49.5",",,,0","","","",""
"USC00413605","1950-03","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","4.3",",,0,02,","11.9",",,,0","","","",""
"USC00413605","1950-04","30.3481","-98.6861","499.9","GOLD, TX US","9",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","34.3",",,0,16,","84.3",",,,0","","","",""
"USC00413605","1950-05","30.3481","-98.6861","499.9","GOLD, TX US","7","1,0","6","1,0","2","1,0","","","","","","","","","","","","","","","","","","","27.7","1,,0,10,","82.7","1,,,0","","","",""
"USC00413605","1950-06","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","12.7",",,0,05,","33.1",",,,0","","","",""
"USC00413605","1950-07","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","17.3",",,0,13,","18.6",",,,0","","","",""
"USC00413605","1950-08","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","7.9",",,0,13,","23.2",",,,0","","","",""
"USC00413605","1950-09","30.3481","-98.6861","499.9","GOLD, TX US","8",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","67.1",",,0,03,","103.0",",,,0","","","",""
"USC00413605","1950-10","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","17.0",",,0,19,","19.0",",,,0","","","",""
"USC00413605","1950-11","30.3481","-98.6861","499.9","GOLD, TX US","1",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","3.0",",,0,13,","3.0",",,,0","","","",""
"USC00413605","1950-12","30.3481","-98.6861","499.9","GOLD, TX US","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0.0",",,0,31,+","0.0",",,,0","","","",""
"USC00413605","1951-01","30.3481","-98.6861","499.9","GOLD, TX US","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0.0",",,0,31,+","0.0",",,,0","","","",""
"USC00413605","1951-02","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","20.6",",,0,13,","45.3",",,,0","","","",""
"USC00413605","1951-03","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","29.7",",,0,26,","61.5",",,,0","","","",""
"USC00413605","1951-04","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","19.6",",,0,20,","43.4",",,,0","","","",""
"USC00413605","1951-05","30.3481","-98.6861","499.9","GOLD, TX US","9",",0","6",",0","2",",0","","","","","","","","","","","","","","","","","","","41.9",",,0,15,","118.1",",,,0","","","",""
"USC00413605","1951-06","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","62.7",",,0,12,","127.2",",,,0","","","",""
"USC00413605","1951-07","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","3.8",",,0,28,","6.6",",,,0","","","",""
"USC00413605","1951-08","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","6.9",",,0,19,","13.5",",,,0","","","",""
"USC00413605","1951-09","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","27.7",",,0,14,","54.3",",,,0","","","",""
"USC00413605","1951-10","30.3481","-98.6861","499.9","GOLD, TX US","6","1,0","5","1,0","0","1,0","","","","","","","","","","","","","","","","","","","6.1","1,,0,22,","23.3","1,,,0","","","",""
"USC00413605","1951-11","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","10.9",",,0,26,","12.5",",,,0","","","",""
"USC00413605","1951-12","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","2.8",",,0,10,","8.9",",,,0","","","",""
"USC00413605","1952-01","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","3.6",",,0,27,","8.1",",,,0","","","",""
"USC00413605","1952-02","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","24.1",",,0,24,","43.7",",,,0","","","",""
"USC00413605","1952-03","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","4",",0","2",",0","","","","","","","","","","","","","","","","","","","27.9",",,0,09,","69.0",",,,0","","","",""
"USC00413605","1952-04","30.3481","-98.6861","499.9","GOLD, TX US","8",",0","6",",0","3",",0","","","","","","","","","","","","","","","","","","","32.8",",,0,11,","113.4",",,,0","","","",""
"USC00413605","1952-05","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","113.0",",,0,27,","212.1",",,,0","","","",""
"USC00413605","1952-06","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","24.9",",,0,05,","36.1",",,,0","","","",""
"USC00413605","1952-07","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","","","27.9",",,0,17,","31.5",",,,0","","","",""
"USC00413605","1952-08","30.3481","-98.6861","499.9","GOLD, TX US","1",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","5.3",",,0,25,","5.3",",,,0","","","",""
"USC00413605","1952-09","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","4",",0","3",",0","","","","","","","","","","","","","","","","","","","350.5",",,0,10,","485.2",",,,0","","","",""
"USC00413605","1952-10","30.3481","-98.6861","499.9","GOLD, TX US","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0.0",",,0,31,+","0.0",",,,0","","","",""
"USC00413605","1952-11","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","35.6",",,0,24,","99.8",",,,0","","","",""
"USC00413605","1952-12","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","4",",0","2",",0","","","","","","","","","","","","","","","","","","","113.8",",,0,18,","162.7",",,,0","","","",""
"USC00413605","1953-01","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","13.0",",,0,31,","24.4",",,,0","","","",""
"USC00413605","1953-02","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","10.2",",,0,10,","23.6",",,,0","","","",""
"USC00413605","1953-03","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","25.1",",,0,11,","54.9",",,,0","","","",""
"USC00413605","1953-04","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","24.9",",,0,23,","64.3",",,,0","","","",""
"USC00413605","1953-05","30.3481","-98.6861","499.9","GOLD, TX US","8",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","25.9",",,0,12,","57.9",",,,0","","","",""
"USC00413605","1953-06","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","22.9",",,0,29,","23.4",",,,0","","","",""
"USC00413605","1953-07","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","5.1",",,0,15,","11.1",",,,0","","","",""
"USC00413605","1953-08","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","4",",0","2",",0","","","","","","","","","","","","","","","","","","","48.3",",,0,31,","116.2",",,,0","","","",""
"USC00413605","1953-09","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","22.9",",,0,03,","43.2",",,,0","","","",""
"USC00413605","1953-10","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","7",",0","3",",0","","","","","","","","","","","","","","","","","","","39.4",",,0,04,","132.1",",,,0","","","",""
"USC00413605","1953-11","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","1.3",",,0,04,+","3.1",",,,0","","","",""
"USC00413605","1953-12","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","16.5",",,0,01,","28.9",",,,0","","","",""
"USC00413605","1954-01","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","5.1",",,0,13,","8.1",",,,0","","","",""
"USC00413605","1954-02","30.3481","-98.6861","499.9","GOLD, TX US","1",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","2.8",",,0,01,","2.8",",,,0","","","",""
"USC00413605","1954-03","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","20.3",",,0,24,","22.8",",,,0","","","",""
"USC00413605","1954-04","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","","","55.9",",,0,30,","66.8",",,,0","","","",""
"USC00413605","1954-05","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","","","37.6",",,0,23,","41.4",",,,0","","","",""
"USC00413605","1954-06","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","19.3",",,0,26,","26.2",",,,0","","","",""
"USC00413605","1954-07","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","4.3",",,0,30,","5.6",",,,0","","","",""
"USC00413605","1954-08","30.3481","-98.6861","499.9","GOLD, TX US","1",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","6.9",",,0,30,","6.9",",,,0","","","",""
"USC00413605","1954-09","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","88.4",",,0,20,","102.4",",,,0","","","",""
"USC00413605","1954-10","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","38.6",",,0,05,","67.8",",,,0","","","",""
"USC00413605","1954-11","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","4.1",",,0,03,","5.1",",,,0","","","",""
"USC00413605","1954-12","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","1.5",",,0,10,+","3.0",",,,0","","","",""
"USC00413605","1955-01","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","36.8",",,0,17,","66.3",",,,0","","","",""
"USC00413605","1955-02","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","42.4",",,0,03,","84.3",",,,0","","","",""
"USC00413605","1955-03","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","18.5",",,0,18,","33.0",",,,0","","","",""
"USC00413605","1955-04","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","2.5",",,0,09,","3.0",",,,0","","","",""
"USC00413605","1955-05","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","6",",0","3",",0","","","","","","","","","","","","","","","","","","","53.8",",,0,10,","174.9",",,,0","","","",""
"USC00413605","1955-06","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","16.3",",,0,15,","53.4",",,,0","","","",""
"USC00413605","1955-07","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","","","34.5",",,0,16,","49.8",",,,0","","","",""
"USC00413605","1955-08","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","10.2",",,0,12,","41.4",",,,0","","","",""
"USC00413605","1955-09","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","3",",0","2",",0","","","","","","","","","","","","","","","","","","","119.9",",,0,23,","182.1",",,,0","","","",""
"USC00413605","1955-10","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","","","38.6",",,0,02,","61.0",",,,0","","","",""
"USC00413605","1955-11","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","","","28.2",",,0,30,","39.6",",,,0","","","",""
"USC00413605","1955-12","30.3481","-98.6861","499.9","GOLD, TX US","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0.0",",,0,31,+","0.0",",,,0","","","",""
"USC00413605","1956-01","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","22.9",",,0,17,","29.5",",,,0","","","",""
"USC00413605","1956-02","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","14.2",",,0,07,","29.6",",,,0","","","",""
"USC00413605","1956-03","30.3481","-98.6861","499.9","GOLD, TX US","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0.5",",,0,19,","0.5",",,,0","","","",""
"USC00413605","1956-04","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","4.3",",,0,20,","6.9",",,,0","","","",""
"USC00413605","1956-05","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","16.8",",,0,02,","38.9",",,,0","","","",""
"USC00413605","1956-06","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","23.9",",,0,18,","26.4",",,,0","","","",""
"USC00413605","1956-07","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","","","43.2",",,0,09,","47.8",",,,0","","","",""
"USC00413605","1956-08","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","20.6",",,0,31,","36.8",",,,0","","","",""
"USC00413605","1956-09","30.3481","-98.6861","499.9","GOLD, TX US","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0.0",",,0,30,+","0.0",",,,0","","","",""
"USC00413605","1956-10","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","7.1",",,0,15,","16.2",",,,0","","","",""
"USC00413605","1956-11","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","15.2",",,0,04,","37.9",",,,0","","","",""
"USC00413605","1956-12","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","19.3",",,0,18,","34.5",",,,0","","","",""
"USC00413605","1957-01","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","6.9",",,0,04,","20.9",",,,0","","","",""
"USC00413605","1957-02","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","22.9",",,0,22,","65.6",",,,0","","","",""
"USC00413605","1957-03","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","24.6",",,0,19,","90.9",",,,0","","","",""
"USC00413605","1957-04","30.3481","-98.6861","499.9","GOLD, TX US","10",",0","10",",0","2",",0","","","","","","","","","","","","","","","","","","","144.0",",,0,24,","260.7",",,,0","","","",""
"USC00413605","1957-05","30.3481","-98.6861","499.9","GOLD, TX US","9",",0","9",",0","3",",0","","","","","","","","","","","","","","","","","","","34.3",",,0,27,","168.6",",,,0","","","",""
"USC00413605","1957-06","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","68.6",",,0,12,","149.7",",,,0","","","",""
"USC00413605","1957-07","30.3481","-98.6861","499.9","GOLD, TX US","1",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","5.3",",,0,09,","5.3",",,,0","","","",""
"USC00413605","1957-08","30.3481","-98.6861","499.9","GOLD, TX US","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","1.8",",,0,20,","1.8",",,,0","","","",""
"USC00413605","1957-09","30.3481","-98.6861","499.9","GOLD, TX US","10",",0","8",",0","2",",0","","","","","","","","","","","","","","","","","","","70.1",",,0,22,","158.5",",,,0","","","",""
"USC00413605","1957-10","30.3481","-98.6861","499.9","GOLD, TX US","8",",0","7",",0","3",",0","","","","","","","","","","","","","","","","","","","41.9",",,0,15,","125.6",",,,0","","","",""
"USC00413605","1957-11","30.3481","-98.6861","499.9","GOLD, TX US","14",",0","11",",0","1",",0","","","","","","","","","","","","","","","","","","","26.2",",,0,10,","128.7",",,,0","","","",""
"USC00413605","1957-12","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","10.7",",,0,23,","25.4",",,,0","","","",""
"USC00413605","1958-01","30.3481","-98.6861","499.9","GOLD, TX US","8",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","23.4",",,0,04,","80.8",",,,0","","","",""
"USC00413605","1958-02","30.3481","-98.6861","499.9","GOLD, TX US","9",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","51.6",",,0,22,","96.1",",,,0","","","",""
"USC00413605","1958-03","30.3481","-98.6861","499.9","GOLD, TX US","10",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","15.7",",,0,06,","57.3",",,,0","","","",""
"USC00413605","1958-04","30.3481","-98.6861","499.9","GOLD, TX US","8",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","12.4",",,0,12,","38.4",",,,0","","","",""
"USC00413605","1958-05","30.3481","-98.6861","499.9","GOLD, TX US","4",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","","","35.8",",,0,02,","54.3",",,,0","","","",""
"USC00413605","1958-06","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","","","106.7",",,0,16,","142.7",",,,0","","","",""
"USC00413605","1958-07","30.3481","-98.6861","499.9","GOLD, TX US","2",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","7.4",",,0,06,","12.0",",,,0","","","",""
"USC00413605","1958-08","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","43.7",",,0,21,","84.7",",,,0","","","",""
"USC00413605","1958-09","30.3481","-98.6861","499.9","GOLD, TX US","13",",0","9",",0","2",",0","","","","","","","","","","","","","","","","","","","96.5",",,0,07,","217.4",",,,0","","","",""
"USC00413605","1958-10","30.3481","-98.6861","499.9","GOLD, TX US","11",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","38.6",",,0,28,","116.1",",,,0","","","",""
"USC00413605","1958-11","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","13.2",",,0,27,","26.2",",,,0","","","",""
"USC00413605","1958-12","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","19.3",",,0,29,","22.6",",,,0","","","",""
"USC00413605","1959-01","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","6.1",",,0,29,","16.5",",,,0","","","",""
"USC00413605","1959-02","30.3481","-98.6861","499.9","GOLD, TX US","10",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","23.9",",,0,13,","75.7",",,,0","","","",""
"USC00413605","1959-03","30.3481","-98.6861","499.9","GOLD, TX US","1",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","3.0",",,0,31,","3.0",",,,0","","","",""
"USC00413605","1959-04","30.3481","-98.6861","499.9","GOLD, TX US","9",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","29.0",",,0,07,","111.1",",,,0","","","",""
"USC00413605","1959-05","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","19.8",",,0,01,","67.1",",,,0","","","",""
"USC00413605","1959-06","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","5",",0","4",",0","","","","","","","","","","","","","","","","","","","110.7",",,0,25,","229.4",",,,0","","","",""
"USC00413605","1959-07","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","13.5",",,0,20,","33.0",",,,0","","","",""
"USC00413605","1959-08","30.3481","-98.6861","499.9","GOLD, TX US","7",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","29.2",",,0,08,","65.8",",,,0","","","",""
"USC00413605","1959-09","30.3481","-98.6861","499.9","GOLD, TX US","5",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","26.7",",,0,29,","57.0",",,,0","","","",""
"USC00413605","1959-10","30.3481","-98.6861","499.9","GOLD, TX US","6",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","181.6",",,0,03,","258.3",",,,0","","","",""
"USC00413605","1959-11","30.3481","-98.6861","499.9","GOLD, TX US","3",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","17.8",",,0,03,","31.5",",,,0","","","",""
