"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024134","1939-01","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","0.0","0","0.0",",0","10",",0","3",",0","0",",0","","","","","0",",0","31",",0","1",",0","0",",0","0",",0","","","","","","","-12.2",",0,31,+","","","","","6.1",",,0,28,","11.7",",0,01,","","","599.0",",0","19.7",",,,0","","","-0.99",",0","4.59",",,,0","-6.56",",,,0","","","",""
"USW00024134","1939-02","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","0.0","0","0.0",",0","13",",0","4",",0","0",",0","28",",0","7",",0","1",",0","28",",0","6",",0","0",",0","0",",0","","","","","","","-24.4",",0,09,","203",",,0,12,+","76",",,0,25,+","9.4",",,0,03,","7.8",",0,16,","","","602.5",",0","24.9",",,,0","277",",,,0","-3.19",",0","2.74",",,,0","-9.11",",,,0","","","",""
"USW00024134","1939-03","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","16",",0","2",",0","0",",0","24",",0","1",",0","3",",0","0",",0","","","","","","","-14.4",",0,05,","102",",,0,13,+","76",",,0,12,+","8.9",",,0,13,","22.2",",0,24,","","","432.0",",0","16.8",",,,0","152",",,,0","4.40",",0","11.83",",,,0","-3.04",",,,0","","","",""
"USW00024134","1939-04","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","8",",0","0",",0","","","","","","","-7.2",",0,06,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,12,","27.8",",0,28,","","","271.2",",0","0.3",",,,0","0",",,,0","9.29",",0","18.68",",,,0","-0.09",",,,0","","","",""
"USW00024134","1939-05","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","4.5","0","4.5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","","","","","","","-2.8",",0,06,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,21,","30.0",",0,28,+","","","156.6",",0","6.4",",,,0","0",",,,0","13.43",",0","22.02",",,,0","4.83",",,,0","","","",""
"USW00024134","1939-06","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","13.1","0","8.6","1,0","5",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","19",",0","2",",0","","","","","","","-2.2","1,0,05,","0",",,0,30,+","0",",,0,30,+","2.8",",,0,19,","33.9",",0,28,","","","148.5",",0","5.4",",,,0","0",",,,0","13.64","1,0","22.37",",,,0","4.91","1,,,0","","","",""
"USW00024134","1939-07","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","151.0","0","137.9","1,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","13",",0","","","","","","","4.4","1,0,20,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,03,","38.3",",0,27,","12.3","0","12.3",",0","5.1",",,,0","0",",,,0","22.41","1,0","30.70",",,,0","14.11","1,,,0","","","",""
"USW00024134","1939-08","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","260.7","0","109.7","3,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","30","1,0","16","1,0","","","","","","","4.4","2,0,27,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,25,+","36.1","1,0,02,","18.1","0","5.8","1,0","0.6",",,,0","0",",,,0","21.95","3,0","31.37","1,,,0","12.53","2,,,0","","","",""
"USW00024134","1939-09","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","284.6","0","23.9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","3",",0","","","","","","","0.0",",0,15,","0",",,0,30,+","0",",,0,30,+","4.1",",,0,13,","33.3",",0,20,","107.5","0","89.4",",0","8.1",",,,0","0",",,,0","16.15",",0","25.41",",,,0","6.88",",,,0","","","",""
"USW00024134","1939-10","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","284.6","0","0.0",",0","7",",0","1",",0","0",",0","1",",0","1",",0","0",",0","11",",0","0",",0","10",",0","0",",0","","","","","","","-8.3",",0,26,","76",",,0,26,","64",",,0,26,","5.8",",,0,05,","25.6",",0,14,","393.3","0","285.8",",0","13.3",",,,0","84",",,,0","9.11",",0","16.76",",,,0","1.47",",,,0","","","",""
