"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00156679","1931-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","24.1",",,6,19,","","","104.5",",,,6","","","",""
"USC00156679","1931-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","14",",6","9",",6","4",",6","","","","","","","","","","","","","","","","","35.6",",,6,13,","","","188.8",",,,6","","","",""
"USC00156679","1931-09","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","35.3",",,6,03,","","","60.7",",,,6","","","",""
"USC00156679","1931-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","14.7",",,6,09,","","","72.1",",,,6","","","",""
"USC00156679","1931-11","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","30.5",",,6,30,","","","65.5",",,,6","","","",""
"USC00156679","1931-12","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","27.9",",,6,09,","","","93.6",",,,6","","","",""
"USC00156679","1932-01","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","13",",6","13",",6","2",",6","","","","","","","","","","","","","","","","","47.8",",,6,29,","","","182.1",",,,6","","","",""
"USC00156679","1932-02","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","25.1",",,6,12,","","","84.3",",,,6","","","",""
"USC00156679","1932-03","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","48.0",",,6,28,","","","148.9",",,,6","","","",""
"USC00156679","1932-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","12",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","33.5",",,6,25,","","","104.1",",,,6","","","",""
"USC00156679","1932-05","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","15.7",",,6,28,","","","53.1",",,,6","","","",""
"USC00156679","1932-06","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","47.0",",,6,28,","","","112.5",",,,6","","","",""
"USC00156679","1932-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","68.6",",,6,06,","","","135.6",",,,6","","","",""
"USC00156679","1932-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","91.4",",,6,03,","","","192.6",",,,6","","","",""
"USC00156679","1932-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","29.5",",,6,17,","","","68.5",",,,6","","","",""
"USC00156679","1932-11","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","25.4",",,6,01,","","","69.0",",,,6","","","",""
"USC00156679","1932-12","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","23.9",",,6,31,","","","68.1",",,,6","","","",""
"USC00156679","1933-01","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","15",",6","14",",6","0",",6","","","","","","","","","","","","","","","","","24.6",",,6,22,","","","129.3",",,,6","","","",""
"USC00156679","1933-02","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","39.6",",,6,20,","","","136.9",",,,6","","","",""
"USC00156679","1933-03","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","29.2",",,6,15,","","","103.1",",,,6","","","",""
"USC00156679","1933-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","14",",6","12",",6","0",",6","","","","","","","","","","","","","","","","","14.0",",,6,25,","","","92.2",",,,6","","","",""
"USC00156679","1933-05","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","15",",6","14",",6","1",",6","","","","","","","","","","","","","","","","","29.7",",,6,16,","","","135.6",",,,6","","","",""
"USC00156679","1933-06","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","43.2",",,6,26,","","","88.9",",,,6","","","",""
"USC00156679","1933-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","12",",6","11",",6","3",",6","","","","","","","","","","","","","","","","","53.3",",,6,26,","","","210.3",",,,6","","","",""
"USC00156679","1933-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","24.1",",,6,03,","","","54.5",",,,6","","","",""
"USC00156679","1933-09","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","21.8",",,6,04,","","","73.7",",,,6","","","",""
"USC00156679","1933-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","7.9",",,6,23,","","","13.7",",,,6","","","",""
"USC00156679","1933-11","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","4.8",",,6,06,","","","13.6",",,,6","","","",""
"USC00156679","1933-12","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","12",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","29.7",",,6,06,","","","120.6",",,,6","","","",""
"USC00156679","1934-01","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","33.3",",,6,07,","","","54.9",",,,6","","","",""
"USC00156679","1934-02","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","36.1",",,6,26,","","","72.6",",,,6","","","",""
"USC00156679","1934-03","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","17",",6","14",",6","0",",6","","","","","","","","","","","","","","","","","20.8",",,6,23,","","","120.7",",,,6","","","",""
"USC00156679","1934-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","14",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","17.3",",,6,26,","","","69.2",",,,6","","","",""
"USC00156679","1934-05","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","44.7",",,6,15,","","","64.5",",,,6","","","",""
"USC00156679","1934-06","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","12",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","57.9",",,6,30,","","","141.7",",,,6","","","",""
"USC00156679","1934-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","13",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","27.2",",,6,08,","","","114.2",",,,6","","","",""
"USC00156679","1934-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","56.4",",,6,11,","","","130.8",",,,6","","","",""
"USC00156679","1934-09","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","13",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","26.7",",,6,30,","","","111.3",",,,6","","","",""
"USC00156679","1934-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","3.3",",,6,18,","","","12.4",",,,6","","","",""
