"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00422584","1911-05","39.95","-113.616667","1889.8","EREKSON, UT US","4",",6","2",",6","0",",6","","","","","","","","","7.1",",,6,27,","14.7",",,,6","",""
"USC00422584","1911-06","39.95","-113.616667","1889.8","EREKSON, UT US","3",",6","2",",6","0",",6","","","","","","","","","3.3",",,6,15,","6.6",",,,6","",""
"USC00422584","1911-07","39.95","-113.616667","1889.8","EREKSON, UT US","5",",6","4",",6","1",",6","","","","","","","","","48.0",",,6,21,","58.1",",,,6","",""
"USC00422584","1911-08","39.95","-113.616667","1889.8","EREKSON, UT US","1",",6","0",",6","0",",6","","","","","","","","","1.8",",,6,15,","1.8",",,,6","",""
"USC00422584","1911-12","39.95","-113.616667","1889.8","EREKSON, UT US","5",",6","3",",6","0",",6","5",",6","","","","","203",",,6,29,","10.2",",,6,29,","21.1",",,,6","482",",,,6"
"USC00422584","1912-01","39.95","-113.616667","1889.8","EREKSON, UT US","4",",6","1",",6","0",",6","3",",6","","","","","76",",,6,07,","3.0",",,6,07,","6.5",",,,6","165",",,,6"
"USC00422584","1912-02","39.95","-113.616667","1889.8","EREKSON, UT US","1",",6","1",",6","0",",6","1",",6","","","","","30",",,6,24,","13.5",",,6,24,","13.5",",,,6","30",",,,6"
"USC00422584","1912-03","39.95","-113.616667","1889.8","EREKSON, UT US","14",",6","10",",6","0",",6","","","","","","","","","20.1",",,6,30,","87.8",",,,6","",""
"USC00422584","1912-04","39.95","-113.616667","1889.8","EREKSON, UT US","12",",6","8",",6","0",",6","","","","","","","","","10.2",",,6,09,","63.5",",,,6","",""
"USC00422584","1912-05","39.95","-113.616667","1889.8","EREKSON, UT US","8",",6","3",",6","0",",6","1",",6","","","","","152",",,6,04,","15.0",",,6,04,","34.1",",,,6","165",",,,6"
"USC00422584","1912-06","39.95","-113.616667","1889.8","EREKSON, UT US","4",",6","0",",6","0",",6","","","","","","","","","2.3",",,6,05,","4.4",",,,6","",""
"USC00422584","1912-07","39.95","-113.616667","1889.8","EREKSON, UT US","7",",6","2",",6","0",",6","","","","","","","","","9.9",",,6,31,","24.8",",,,6","",""
"USC00422584","1912-08","39.95","-113.616667","1889.8","EREKSON, UT US","6",",6","2",",6","0",",6","","","","","","","","","6.1",",,6,27,","12.4",",,,6","",""
"USC00422584","1912-10","39.95","-113.616667","1889.8","EREKSON, UT US","4","1,6","3","1,6","1","1,6","2",",6","","","","","152",",,6,28,","47.2","1,,6,28,","83.8","1,,,6","254",",,,6"
"USC00422584","1912-11","39.95","-113.616667","1889.8","EREKSON, UT US","5",",6","4",",6","0",",6","3",",6","","","","","64",",,6,30,","7.9",",,6,03,","19.1",",,,6","166",",,,6"
"USC00422584","1913-04","39.95","-113.616667","1889.8","EREKSON, UT US","4",",6","3",",6","1",",6","","","","","","","","","28.4",",,6,02,","41.7",",,,6","",""
"USC00422584","1913-05","39.95","-113.616667","1889.8","EREKSON, UT US","4","1,6","2","1,6","0","1,6","1",",6","","","","","64",",,6,02,","11.4","1,,6,19,","17.0","1,,,6","64",",,,6"
"USC00422584","1913-06","39.95","-113.616667","1889.8","EREKSON, UT US","6",",6","3",",6","0",",6","","","","","","","","","14.2",",,6,11,","37.3",",,,6","",""
"USC00422584","1913-07","39.95","-113.616667","1889.8","EREKSON, UT US","7",",6","3",",6","0",",6","","","","","","","","","10.4",",,6,18,","28.1",",,,6","",""
"USC00422584","1913-08","39.95","-113.616667","1889.8","EREKSON, UT US","7",",6","5",",6","0",",6","","","","","","","","","13.7",",,6,29,","29.1",",,,6","",""
"USC00422584","1913-09","39.95","-113.616667","1889.8","EREKSON, UT US","8",",6","3",",6","0",",6","","","","","","","","","6.4",",,6,21,","16.4",",,,6","",""
"USC00422584","1913-10","39.95","-113.616667","1889.8","EREKSON, UT US","2",",6","2",",6","0",",6","2",",6","","","","","38",",,6,09,","13.0",",,6,05,","19.6",",,,6","63",",,,6"
"USC00422584","1913-11","39.95","-113.616667","1889.8","EREKSON, UT US","9",",6","6",",6","1",",6","5",",6","","","","","102",",,6,20,","49.3",",,6,03,","86.7",",,,6","368",",,,6"
"USC00422584","1913-12","39.95","-113.616667","1889.8","EREKSON, UT US","6",",6","5",",6","0",",6","5",",6","","","","","160",",,6,26,","14.7",",,6,26,","37.0",",,,6","386",",,,6"
"USC00422584","1914-01","39.95","-113.616667","1889.8","EREKSON, UT US","7",",6","6",",6","1",",6","6",",6","1","","","","127",",,6,16,+","47.5",",,6,16,","82.8",",,,6","431",",,,6"
"USC00422584","1914-02","39.95","-113.616667","1889.8","EREKSON, UT US","6",",6","6",",6","0",",6","3",",6","","","","","127",",,6,22,","16.0",",,6,19,","33.1",",,,6","203",",,,6"
"USC00422584","1914-03","39.95","-113.616667","1889.8","EREKSON, UT US","4",",6","1",",6","0",",6","1",",6","","","","","51",",,6,02,","5.1",",,6,02,","10.7",",,,6","51",",,,6"
"USC00422584","1914-04","39.95","-113.616667","1889.8","EREKSON, UT US","7",",6","7",",6","0",",6","","","","","","","","","17.5",",,6,29,","54.3",",,,6","",""
"USC00422584","1914-07","39.95","-113.616667","1889.8","EREKSON, UT US","9",",6","4",",6","0",",6","","","","","","","","","18.0",",,6,14,","51.2",",,,6","",""
"USC00422584","1914-08","39.95","-113.616667","1889.8","EREKSON, UT US","2",",6","0",",6","0",",6","","","","","","","","","1.0",",,6,06,","1.5",",,,6","",""
"USC00422584","1914-09","39.95","-113.616667","1889.8","EREKSON, UT US","3",",6","1",",6","0",",6","","","","","","","","","10.7",",,6,28,","14.2",",,,6","",""
"USC00422584","1914-10","39.95","-113.616667","1889.8","EREKSON, UT US","6",",6","3",",6","0",",6","","","","","","","","","12.7",",,6,03,","25.1",",,,6","",""
"USC00422584","1914-11","39.95","-113.616667","1889.8","EREKSON, UT US","1",",6","0",",6","0",",6","","","","","","","","","0.5",",,6,28,","0.5",",,,6","",""
"USC00422584","1914-12","39.95","-113.616667","1889.8","EREKSON, UT US","3",",6","2",",6","0",",6","","","","","","","","","5.8",",,6,11,","9.9",",,,6","",""
"USC00422584","1915-01","39.95","-113.616667","1889.8","EREKSON, UT US","8","1,6","8","1,6","0","1,6","","","","","","","","","22.9","1,,6,29,","52.3","1,,,6","",""
"USC00422584","1915-02","39.95","-113.616667","1889.8","EREKSON, UT US","11",",6","10",",6","0",",6","10",",6","","","","","216",",,6,11,","23.9",",,6,10,","98.1",",,,6","1090",",,,6"
"USC00422584","1915-03","39.95","-113.616667","1889.8","EREKSON, UT US","5",",6","4",",6","0",",6","","","","","","","","","17.8",",,6,05,","40.6",",,,6","",""
"USC00422584","1915-04","39.95","-113.616667","1889.8","EREKSON, UT US","10",",6","5",",6","0",",6","","","","","","","","","11.7",",,6,08,","37.6",",,,6","",""
"USC00422584","1915-05","39.95","-113.616667","1889.8","EREKSON, UT US","9",",6","8",",6","0",",6","","","","","1","","","","24.1",",,6,19,","71.1",",,,6","",""
"USC00422584","1915-06","39.95","-113.616667","1889.8","EREKSON, UT US","2",",6","2",",6","0",",6","","","","","","","","","7.6",",,6,01,","11.2",",,,6","",""
"USC00422584","1915-07","39.95","-113.616667","1889.8","EREKSON, UT US","2",",6","0",",6","0",",6","","","","","","","","","2.3",",,6,03,","3.6",",,,6","",""
"USC00422584","1915-08","39.95","-113.616667","1889.8","EREKSON, UT US","2",",6","1",",6","0",",6","","","","","","","","","2.5",",,6,07,","3.0",",,,6","",""
"USC00422584","1915-11","39.95","-113.616667","1889.8","EREKSON, UT US","6",",6","3",",6","0",",6","","","","","","","","","12.7",",,6,07,","22.6",",,,6","",""
"USC00422584","1915-12","39.95","-113.616667","1889.8","EREKSON, UT US","8","1,6","5","1,6","0","1,6","","","","","","","","","6.6","1,,6,05,","26.3","1,,,6","",""
"USC00422584","1916-01","39.95","-113.616667","1889.8","EREKSON, UT US","11",",6","8",",6","0",",6","","","","","","","","","12.2",",,6,26,","64.5",",,,6","",""
"USC00422584","1916-02","39.95","-113.616667","1889.8","EREKSON, UT US","6",",6","5",",6","0",",6","","","","","","","","","7.4",",,6,05,","21.0",",,,6","",""
"USC00422584","1916-03","39.95","-113.616667","1889.8","EREKSON, UT US","","","","","","","2",",6","","","","","137",",,6,24,","","","","","214",",,,6"
"USC00422584","1916-04","39.95","-113.616667","1889.8","EREKSON, UT US","5",",6","1",",6","0",",6","","","","","","","","","2.5",",,6,01,","7.4",",,,6","",""
"USC00422584","1916-05","39.95","-113.616667","1889.8","EREKSON, UT US","1",",6","1",",6","0",",6","","","","","","","","","9.7",",,6,19,","9.7",",,,6","",""
"USC00422584","1916-06","39.95","-113.616667","1889.8","EREKSON, UT US","3",",6","2",",6","0",",6","0",",6","","","","","0",",T,6,01,","3.6",",,6,21,","7.4",",,,6","0",",T,,6"
"USC00422584","1916-07","39.95","-113.616667","1889.8","EREKSON, UT US","7",",6","3",",6","0",",6","","","","","","","","","7.6",",,6,24,","19.9",",,,6","",""
"USC00422584","1917-01","39.95","-113.616667","1889.8","EREKSON, UT US","2",",6","2",",6","0",",6","","","","","","","","","10.9",",,6,03,","16.7",",,,6","",""
"USC00422584","1917-03","39.95","-113.616667","1889.8","EREKSON, UT US","","","","","","","0",",6","","","","","23",",,6,28,","","","","","28",",,,6"
"USC00422584","1917-04","39.95","-113.616667","1889.8","EREKSON, UT US","2",",6","1",",6","0",",6","","","","","","","","","9.1",",,6,11,","9.6",",,,6","",""
"USC00422584","1917-05","39.95","-113.616667","1889.8","EREKSON, UT US","7",",6","7",",6","0",",6","","","","","","","","","18.5",",,6,12,","71.6",",,,6","",""
"USC00422584","1917-06","39.95","-113.616667","1889.8","EREKSON, UT US","0",",6","0",",6","0",",6","0",",6","","","","","0",",,6,30,+","0.0",",,6,30,+","0.0",",,,6","0",",,,6"
"USC00422584","1919-01","39.95","-113.616667","1889.8","EREKSON, UT US","0",",6","0",",6","0",",6","0",",6","","","","","0",",,6,31,+","0.0",",,6,31,+","0.0",",,,6","0",",,,6"
"USC00422584","1919-03","39.95","-113.616667","1889.8","EREKSON, UT US","11",",6","2",",6","0",",6","","","","","","","","","4.6",",,6,02,","21.6",",,,6","",""
"USC00422584","1919-06","39.95","-113.616667","1889.8","EREKSON, UT US","0",",6","0",",6","0",",6","0",",6","","","","","0",",,6,30,+","0.0",",,6,30,+","0.0",",,,6","0",",,,6"
"USC00422584","1919-07","39.95","-113.616667","1889.8","EREKSON, UT US","12",",6","3",",6","0",",6","","","","","","","","","11.4",",,6,28,","36.4",",,,6","",""
"USC00422584","1919-10","39.95","-113.616667","1889.8","EREKSON, UT US","7",",6","5",",6","0",",6","","","","","","","","","6.4",",,6,25,","27.7",",,,6","",""
"USC00422584","1919-12","39.95","-113.616667","1889.8","EREKSON, UT US","3",",6","3",",6","0",",6","","","","","","","","","20.3",",,6,12,","41.9",",,,6","",""
"USC00422584","1920-01","39.95","-113.616667","1889.8","EREKSON, UT US","3",",6","2",",6","1",",6","","","","","","","","","30.5",",,6,06,","40.9",",,,6","",""
"USC00422584","1920-07","39.95","-113.616667","1889.8","EREKSON, UT US","5",",6","3",",6","0",",6","","","","","","","","","9.4",",,6,23,","21.5",",,,6","",""
"USC00422584","1921-05","39.95","-113.616667","1889.8","EREKSON, UT US","7",",6","6",",6","1",",6","","","","","","","","","50.0",",,6,18,","105.1",",,,6","",""
"USC00422584","1922-09","39.95","-113.616667","1889.8","EREKSON, UT US","0",",6","0",",6","0",",6","0",",6","","","","","0",",,6,30,+","0.0",",,6,30,+","0.0",",,,6","0",",,,6"
"USC00422584","1922-11","39.95","-113.616667","1889.8","EREKSON, UT US","4",",6","4",",6","0",",6","","","","","","","","","8.9",",,6,30,","24.4",",,,6","",""
"USC00422584","1922-12","39.95","-113.616667","1889.8","EREKSON, UT US","8",",6","8",",6","0",",6","","","","","","","","","9.4",",,6,07,","43.1",",,,6","",""
"USC00422584","1923-01","39.95","-113.616667","1889.8","EREKSON, UT US","6",",6","4",",6","0",",6","","","","","","","","","10.7",",,6,24,","23.1",",,,6","",""
"USC00422584","1923-02","39.95","-113.616667","1889.8","EREKSON, UT US","4",",6","1",",6","0",",6","","","","","","","","","2.8",",,6,03,","9.4",",,,6","",""
