"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00294747","1940-01","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,6,22,+","","","","","","","","","0.0",",T,,6","","","","","","","","","",""
"USC00294747","1940-02","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","0.0",",6","2",",6","1",",6","0",",6","","","","","0",",6","17",",6","0",",6","5",",6","0",",6","","","","","-6.7",",6,20,+","","","","","9.4",",,6,04,","31.1",",6,29,","1150.7","2,,,6","","","317.2",",6","11.7",",,,6","","","7.40",",6","15.56",",,,6","-0.77",",,,6","4005",",,,6"
"USC00294747","1940-03","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","1.4","1,6","0",",6","0",",6","0",",6","","","","","0","1,6","8","1,6","0",",6","18",",6","0",",6","","","","","-6.1","1,6,14,+","","","","","0.0",",,6,31,+","30.6",",6,31,","1882.5","2,,,6","","","166.8",",6","0.0",",,,6","","","12.70","1,6","21.62",",,,6","3.78","1,,,6","",""
"USC00294747","1940-04","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","43.3",",6","1",",6","1",",6","0",",6","","","","","0",",6","2",",6","0",",6","23",",6","6",",6","","","","","-1.1",",6,18,","","","","","19.1",",,6,06,","35.0",",6,22,","2283.1",",,,6","","","85.5",",6","19.1",",,,6","","","16.93",",6","26.00",",,,6","7.85",",,,6","5162",",,,6"
"USC00294747","1940-05","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","117.1",",6","5",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","13",",6","","","","","10.0",",6,10,+","","","","","26.7",",,6,23,","37.8",",6,04,","2477.6","1,,,6","","","10.3",",6","49.1",",,,6","","","21.78",",6","29.91",",,,6","13.65",",,,6","4147",",,,6"
"USC00294747","1940-06","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","186.2",",6","6","1,6","5","1,6","0","1,6","","","","","0",",6","0",",6","0",",6","30",",6","18",",6","","","","","11.7",",6,16,+","","","","","21.3","1,,6,20,","38.9",",6,04,+","2944.1","2,,,6","","","0.3",",6","76.7","1,,,6","","","24.53",",6","32.69",",,,6","16.37",",,,6","3775",",,,6"
"USC00294747","1940-07","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","281.8",",6","1",",6","1",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","26",",6","","","","","16.1",",6,08,","","","","","31.8",",,6,18,","41.1",",6,11,","3235.9","3,,,6","0.0","6","0.0",",6","31.8",",,,6","","","27.42",",6","35.36",",,,6","19.49",",,,6","3700",",,,6"
"USC00294747","1940-08","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","233.1",",6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","","","15.0",",6,29,+","","","","","10.2",",,6,13,","39.4",",6,11,","3087.4",",,,6","0.0","6","0.0",",6","19.4",",,,6","","","25.85",",6","33.59",",,,6","18.11",",,,6","3486",",,,6"
"USC00294747","1940-09","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","166.6",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","17",",6","","","","","10.0",",6,27,","","","","","4.6",",,6,04,","37.2",",6,17,","2873.4",",,,6","0.0","6","0.0",",6","4.6",",,,6","","","23.89",",6","32.30",",,,6","15.47",",,,6","3712",",,,6"
"USC00294747","1940-10","32.6","-104.33333","1000.0","LAKE MC MILLAN, NM US","","","38.3",",6","4",",6","4",",6","2",",6","","","","","0",",6","0",",6","0",",6","25",",6","6",",6","","","","","2.2",",6,29,","","","","","42.9",",,6,13,","35.0",",6,06,","2028.6",",,,6","64.8","6","64.8",",6","105.1",",,,6","","","17.48",",6","25.86",",,,6","9.10",",,,6","3361",",,,6"
