"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MV000043555","1981-02","4.2","73.533","2.0","MALE, MV","","","","","","","","","","","0","3,I","25","3,I","0","3,I","","","","","31.0","3,I,28,+","","","","","30.72","3,,,I","",""
"MV000043555","1981-05","4.2","73.533","2.0","MALE, MV","13","4,I","10","4,I","3","4,I","","","","","","","","","","","","","45.0","4,,I,22,","","","170.8","4,,,I","","","","","",""
"MV000043555","1981-12","4.2","73.533","2.0","MALE, MV","11","3,I","8","3,I","3","3,I","","","","","0","4,I","27","4,I","0","4,I","","","89.9","3,,I,19,","31.0","4,I,16,+","235.7","3,,,I","","","30.00","4,,,I","",""
"MV000043555","1983-05","4.2","73.533","2.0","MALE, MV","","","","","","","","","","","0","5,I","26","5,I","7","5,I","","","","","32.6","5,I,06,+","","","","","31.58","5,,,I","",""
"MV000043555","1984-08","4.2","73.533","2.0","MALE, MV","9","4,I","6","4,I","3","4,I","","","","","0","4,I","27","4,I","0","4,I","","","59.9","4,,I,05,","30.8","4,I,11,","155.3","4,,,I","","","29.97","4,,,I","",""
"MV000043555","1985-03","4.2","73.533","2.0","MALE, MV","","","","","","","","","","","0","5,I","26","5,I","1","5,I","","","","","32.2","5,I,29,","","","","","30.98","5,,,I","",""
"MV000043555","1985-05","4.2","73.533","2.0","MALE, MV","","","","","","","0","4,I","0","4,I","0","5,I","26","5,I","1","5,I","23.6","4,I,16,","","","33.0","5,I,08,","","","28.64","8,I","31.04","5,,,I","26.23","4,,,I"
"MV000043555","1985-06","4.2","73.533","2.0","MALE, MV","11","3,I","8","3,I","1","3,I","","","","","0","4,I","26","4,I","0","4,I","","","96.0","3,,I,13,","31.2","4,I,10,","153.4","3,,,I","","","30.00","4,,,I","",""
"MV000043555","1985-09","4.2","73.533","2.0","MALE, MV","","","","","","","","","","","0","5,I","25","5,I","0","5,I","","","","","30.6","5,I,30,+","","","","","29.69","5,,,I","",""
"MV000043555","1985-10","4.2","73.533","2.0","MALE, MV","15","5,I","12","5,I","3","5,I","","","","","","","","","","","","","54.1","5,,I,16,","","","228.1","5,,,I","","","","","",""
