"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KEM00063686","1977-03","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","5","5,S","2","5,S","0","5,S","","","","","","","","","","","","","20.1","5,,S,29,","","","","","27.6","5,,,S","","","","","",""
"KEM00063686","1977-04","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","13","5,S","11","5,S","2","5,S","","","","","","","","","","","","","42.9","5,,S,06,","","","","","219.0","5,,,S","","","","","",""
"KEM00063686","1977-08","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","15","5,S","6","5,S","1","5,S","","","","","","","","","","","","","50.0","5,,S,14,","","","","","109.1","5,,,S","","","","","",""
"KEM00063686","1977-10","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","16","3,S","10","3,S","2","3,S","0","5,S","0","5,S","","","","","","","5.0","5,S,01,","48.0","3,,S,21,","","","","","157.4","3,,,S","","","","","10.77","5,,,S"
"KEM00063686","1977-11","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","17","4,S","13","4,S","5","4,S","","","","","","","","","","","","","50.0","4,,S,16,","","","","","250.1","4,,,S","","","","","",""
"KEM00063686","1977-12","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","5","4,S","1","4,S","0","4,S","0","5,S","0","5,S","","","","","","","6.0","5,S,11,","3.0","4,,S,25,","","","","","6.5","4,,,S","","","","","10.58","5,,,S"
"KEM00063686","1978-01","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","7","4,S","6","4,S","1","4,S","","","","","","","","","","","","","27.9","4,,S,20,","","","","","73.4","4,,,S","","","","","",""
"KEM00063686","1978-04","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","","","","","","","","","","","0","5,S","24","5,S","1","5,S","","","","","34.0","5,S,02,","","","","","","","23.80","5,,,S","",""
"KEM00063686","1978-08","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","","","","","","","","","","","0","5,S","21","5,S","0","5,S","","","","","23.0","5,S,31,+","","","","","","","22.08","5,,,S","",""
"KEM00063686","1978-09","0.404","35.239","2115.6","ELDORET INTERNATIONAL, KE","","","","","","","","","","","","","0","5,S","20","5,S","0","5,S","","","","","29.0","5,S,11,","","","","","","","22.64","5,,,S","",""
