"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00121192","1984-10","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","423.3","0","7.4","1,0","16",",0","9",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","17",",0","0",",0","9","","","","0.0","1,0,03,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,08,","26.1",",0,17,","169.7","0","","","","","95.8",",0","","","","","","","","","","","","","","","","","","","","","89.9",",,,0","0",",,,0","15.35","1,0","20.50",",,,0","10.20","1,,,0"
"USC00121192","1984-11","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","423.3","0","0.0","4,0","12",",0","9",",0","3",",0","1",",0","0",",0","0","3,0","21","3,0","0","1,0","1","1,0","0","1,0","1","","","","-8.9","3,0,21,","25",",,0,18,","13",",,0,18,","36.8",",,0,02,","23.3","1,0,01,","529.1","0","","","","","359.4","1,0","","","","","","","","","","","","","","","","","","","","","147.2",",,,0","13",",,,0","4.73","4,0","10.82","1,,,0","-1.37","3,,,0"
"USC00121192","1984-12","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","423.3","0","0.0","1,0","14",",0","9",",0","1",",0","4",",0","1",",0","1",",0","17",",0","5","1,0","0","1,0","0","1,0","3","","","","-17.8",",0,07,","229",",,0,07,+","224",",,0,06,","39.1",",,0,31,","19.4","1,0,30,","940.6","0","","","","","411.5","1,0","","","","","","","","","","","","","","","","","","","","","134.4",",,,0","224",",,,0","4.56","1,0","9.19","1,,,0","-0.07",",,,0"
"USC00121192","1985-01","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","0.0","0","0.0","1,0","13",",0","6",",0","0",",0","22","2,0","4",",0","5",",0","30",",0","22","1,0","0","1,0","0","1,0","","","","","-30.0",",0,21,+","102","2,,0,31,+","51",",,0,31,+","20.3",",,0,01,","17.2","1,0,01,","1674.4","0","   4.4","5,,,0,3,2","   6.1","5,,,0,5,2","733.8","1,0","  10.0","5,,,0,3,2","  10.0","5,,,0,5,2","   0.6","5,,,0,3,2","   0.0","5,,,0,5,2","   0.6","5,,,0,3,2","   0.0","5,,,0,5,2","   1.0","5,,,0,3,2","   1.2","5,,,0,5,2","   1.4","5,,,0,3,2","   1.6","5,,,0,5,2","51.2",",,,0","193",",,,0","-6.08","1,0","-2.01","1,,,0","-10.14",",,,0"
"USC00121192","1985-02","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","0.0","0","0.0","3,0","13",",0","6",",0","0",",0","19",",0","4",",0","5","3,0","21","3,0","14",",0","1",",0","0",",0","","","","","-26.7","3,0,03,","203",",,0,10,","51",",,0,02,","22.4",",,0,12,","21.1",",0,24,","2228.3","0","   5.6","2,,,0,3,2","   5.6","2,,,0,5,2","553.9",",0","  10.6","2,,,0,3,2","   8.9","2,,,0,5,2","   0.0","2,,,0,3,2","   0.0","2,,,0,5,2","   0.6","2,,,0,3,2","   0.0","2,,,0,5,2","   1.0","2,,,0,3,2","   0.8","2,,,0,5,2","   1.8","2,,,0,3,2","   1.4","2,,,0,5,2","69.1",",,,0","157",",,,0","-3.73","3,0","1.71",",,,0","-9.16","3,,,0"
"USC00121192","1985-03","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","2.3","0","2.3",",0","15",",0","8",",0","2",",0","0",",0","0",",0","0",",0","14",",0","0",",0","1",",0","0",",0","","","","","-7.8",",0,18,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,31,","25.6",",0,29,","2586.2","0","","","","","357.9",",0","","","","","","","","","","","","","","","","","","","","","149.2",",,,0","0",",,,0","6.86",",0","12.74",",,,0","0.98",",,,0"
"USC00121192","1985-04","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","23.2","0","20.9","1,0","12",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","7","1,0","0",",0","16",",0","0",",0","2","","","","-5.0","1,0,09,","0",",,0,30,+","13",",,0,07,","10.4",",,0,08,","28.9",",0,23,+","2755.3","0","","","","","169.1",",0","","","","","","","","","","","","","","","","","","","","","62.5",",,,0","23",",,,0","13.24","1,0","19.72",",,,0","6.76","1,,,0"
"USC00121192","1985-05","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","56.0","0","32.8","1,0","13",",0","10",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","21",",0","0",",0","","","","","3.9","1,0,05,+","0",",,0,31,+","0",",,0,31,+","41.4",",,0,15,","29.4",",0,14,","2820.2","0","","","","","64.9",",0","","","","","","","","","","","","","","","","","","","","","123.6",",,,0","0",",,,0","17.28","1,0","23.07",",,,0","11.48","1,,,0"
"USC00121192","1985-06","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","125.1","0","69.1",",0","16",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","6.1",",0,13,","0",",,0,30,+","0",",,0,30,+","19.1",",,0,02,","30.0",",0,25,","2835.8","0","","","","","15.6",",0","","","","","","","","","","","","","","","","","","","","","89.9",",,,0","0",",,,0","20.12",",0","25.33",",,,0","14.91",",,,0"
"USC00121192","1985-07","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","252.1","0","127.0","2,0","11",",0","8",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","1",",0","1","","4","","11.7","2,0,18,+","0",",,0,31,+","0",",,0,31,+","17.5",",,0,01,","32.8",",0,15,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","75.9",",,,0","0",",,,0","22.73","2,0","28.44",",,,0","17.01","2,,,0"
"USC00121192","1985-08","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","347.9","0","95.8","2,0","13",",0","10",",0","3",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","0",",0","4","","2","","11.1","2,0,21,","0",",,0,31,+","0",",,0,31,+","48.5",",,0,01,","31.7",",0,15,+","2.5","0","","","","","2.5",",0","","","","","","","","","","","","","","","","","","","","","178.5",",,,0","0",",,,0","21.54","2,0","26.88",",,,0","16.20","2,,,0"
"USC00121192","1985-09","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","420.7","0","72.8","2,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","25",",0","0",",0","3","","","","3.9","2,0,28,+","0",",,0,30,+","0",",,0,30,+","11.4",",,0,24,","31.7",",0,10,+","59.2","0","","","","","56.7",",0","","","","","","","","","","","","","","","","","","","","","15.5",",,,0","0",",,,0","18.80","2,0","25.24",",,,0","12.36","2,,,0"
"USC00121192","1985-10","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","434.1","0","13.4","2,0","11",",0","7",",0","1",",0","0",",0","0",",0","0","2,0","1","2,0","0",",0","16",",0","0",",0","2","","","","-1.1","2,0,02,","0",",,0,31,+","0",",,0,31,+","78.2",",,0,20,","28.3",",0,13,","194.2","0","","","","","135.0",",0","","","","","","","","","","","","","","","","","","","","","124.6",",,,0","0",",,,0","14.28","2,0","20.12",",,,0","8.43","2,,,0"
"USC00121192","1985-11","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","434.1","0","0.0",",0","20",",0","13",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","2",",0","0",",0","","","","","-4.4",",0,22,+","0",",,0,30,+","0",",,0,30,+","73.7",",,0,16,","23.3",",0,19,","466.5","0","","","","","272.3",",0","","","","","","","","","","","","","","","","","","","","","244.5",",,,0","0",",,,0","9.26",",0","13.48",",,,0","5.03",",,,0"
"USC00121192","1985-12","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","434.1","0","0.0","1,0","10","1,0","5","1,0","0","1,0","6",",0","1",",0","5","1,0","27","1,0","13",",0","0",",0","0",",0","","","","","-18.9","1,0,21,+","51",",,0,22,+","41",",,0,20,","21.8","1,,0,12,","14.4",",0,02,","1126.3","0","","","","","659.8",",0","","","","","","","","","","","","","","","","","","","","","56.1","1,,,0","85",",,,0","-3.68","1,0","1.58",",,,0","-8.93","1,,,0"
"USC00121192","1986-01","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","0.0","0","0.0","2,0","6",",0","3",",0","1",",0","0",",0","0",",0","1","1,0","29","1,0","10","1,0","0","1,0","0","1,0","","","","","-17.8","1,0,28,","0",",T,0,30,+","3",",,0,27,","27.4",",,0,19,","15.6","1,0,22,","1713.1","0","","","","","586.8","1,0","","","","","","","","","","","","","","","","","","","","","36.9",",,,0","3",",,,0","-1.93","2,0","3.45","1,,,0","-7.31","1,,,0"
"USC00121192","1986-02","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","0.0","0","0.0","1,0","16",",0","9",",0","0",",0","","","4",",0","0","1,0","19","1,0","9",",0","0",",0","0",",0","5","","","","-16.7","1,0,14,+","","","89",",,0,15,","23.9",",,0,07,","19.4",",0,19,","2179.6","0","","","","","466.5",",0","","","","","","","","","","","","","","","","","","","","","95.8",",,,0","215",",,,0","1.08","1,0","5.24",",,,0","-3.07","1,,,0"
"USC00121192","1986-03","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","","","0",",0","0",",0","18",",0","3",",0","6",",0","0",",0","","","","","-11.1",",0,08,+","","","5",",,0,07,","31.0",",,0,19,","27.2",",0,31,","2564.1","0","","","","","384.5",",0","","","","","","","","","","","","","","","","","","","","","94.3",",,,0","5",",,,0","5.93",",0","12.01",",,,0","-0.15",",,,0"
"USC00121192","1986-04","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","7.0","0","7.0","2,0","9",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","7","2,0","0",",0","15",",0","0",",0","","","","","-4.4","2,0,23,","0",",,0,30,+","0",",T,0,17,","24.1",",,0,21,","28.9",",0,27,","2749.8","0","","","","","185.7",",0","","","","","","","","","","","","","","","","","","","","","53.9",",,,0","0",",T,,0","12.05","2,0","19.06",",,,0","5.04","2,,,0"
"USC00121192","1986-05","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","44.9","0","37.9","2,0","14",",0","8",",0","0",",0","0",",0","0",",0","0","2,0","1","2,0","0",",0","22",",0","0",",0","2","","1","","-0.6","2,0,03,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,14,","29.4",",0,08,","2818.2","0","","","","","68.4",",0","","","","","","","","","","","","","","","","","","","","","80.7",",,,0","0",",,,0","17.30","2,0","22.93",",,,0","11.68","2,,,0"
"USC00121192","1986-06","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","159.0","0","114.1",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","","","7.2",",0,03,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,08,","32.8",",0,28,","2826.3","0","","","","","8.1",",0","","","","","","","","","","","","","","","","","","","","","67.0",",,,0","0",",,,0","21.87",",0","27.53",",,,0","16.20",",,,0"
"USC00121192","1986-07","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","330.7","0","171.7","2,0","10",",0","7",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","8",",0","1","","3","","10.6","2,0,04,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,01,","33.3",",0,19,+","1.1","0","","","","","1.1",",0","","","","","","","","","","","","","","","","","","","","","135.4",",,,0","0",",,,0","24.24","2,0","29.96",",,,0","18.52","2,,,0"
"USC00121192","1986-08","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","422.4","0","91.7",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","2","","","","3.9",",0,29,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,27,","31.7",",0,27,+","21.3","0","","","","","20.2",",0","","","","","","","","","","","","","","","","","","","","","68.3",",,,0","0",",,,0","20.64",",0","27.36",",,,0","13.92",",,,0"
"USC00121192","1986-09","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","508.5","0","86.1",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","5","","","","5.0",",0,09,+","0",",,0,30,+","0",",,0,30,+","58.4",",,0,12,","31.7",",0,29,","49.0","0","","","","","27.7",",0","","","","","","","","","","","","","","","","","","","","","142.3",",,,0","0",",,,0","20.28",",0","26.39",",,,0","14.17",",,,0"
"USC00121192","1986-10","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","525.1","0","16.6","1,0","14",",0","11",",0","1",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","9",",0","0",",0","4","","1","","0.0","1,0,21,+","0",",,0,31,+","0",",,0,31,+","26.7",",,0,04,","29.4",",0,01,","230.9","0","","","","","181.9",",0","","","","","","","","","","","","","","","","","","","","","117.6",",,,0","0",",,,0","12.86","1,0","18.67",",,,0","7.04","1,,,0"
"USC00121192","1986-11","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","525.1","0","0.0",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","15",",0","1",",0","3",",0","0",",0","3","","","","-11.7",",0,14,","0",",,0,30,+","0",",,0,30,+","49.8",",,0,26,","22.2",",0,02,","631.1","0","","","","","400.2",",0","","","","","","","","","","","","","","","","","","","","","88.0",",,,0","0",",,,0","4.99",",0","9.43",",,,0","0.55",",,,0"
"USC00121192","1986-12","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","525.1","0","0.0","4,0","12",",0","6",",0","1",",0","1","1,0","0",",0","0","4,0","23","4,0","8",",0","0",",0","0",",0","1","","","","-11.7","4,0,14,+","25","1,,0,30,","13",",,0,30,","27.2",",,0,02,","13.3",",0,10,","1133.2","0","   6.1","2,,,0,3,2","   7.2","3,,,0,5,2","502.1",",0","  10.0","2,,,0,3,2","   9.4","3,,,0,5,2","   1.7","2,,,0,3,2","   2.8","3,,,0,5,2","   2.2","2,,,0,3,2","   2.8","3,,,0,5,2","   3.4","2,,,0,3,2","   4.5","3,,,0,5,2","   4.7","2,,,0,3,2","   5.2","3,,,0,5,2","60.0",",,,0","13",",,,0","-0.05","4,0","4.10",",,,0","-4.20","4,,,0"
"USC00121192","1987-01","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","","","2",",0","2",",0","28",",0","9",",0","0",",0","0",",0","","","","","-20.0",",0,25,+","","","53",",,0,23,","10.2",",,0,19,","13.3",",0,07,","1761.8","0","","","","","628.6",",0","","","","","","","","","","","","","","","","","","","","","23.8",",,,0","111",",,,0","-1.95",",0","2.00",",,,0","-5.89",",,,0"
"USC00121192","1987-02","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","0.0","0","0.0","2,0","6",",0","4",",0","0",",0","1",",0","1",",0","0","2,0","21","2,0","2",",0","0",",0","0",",0","","","","","-10.0","2,0,10,+","25",",,0,18,","30",",,0,18,","10.2",",,0,28,","13.3",",0,12,","2188.4","0","","","","","426.6",",0","","","","","","","","","","","","","","","","","","","","","21.2",",,,0","30",",,,0","1.97","2,0","7.13",",,,0","-3.18","2,,,0"
"USC00121192","1987-03","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","0.0","0","0.0","1,0","8",",0","7",",0","1",",0","1",",0","1",",0","0","1,0","14","1,0","0",",0","3",",0","0",",0","","","","","-7.8","1,0,10,","178",",,0,31,","165",",,0,31,","26.7",",,0,19,","23.9",",0,30,","2545.0","0","","","","","356.6",",0","","","","","","","","","","","","","","","","","","","","","109.5",",,,0","165",",,,0","6.58","1,0","12.94",",,,0","0.23","1,,,0"
"USC00121192","1987-04","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","2.8","0","2.8",",0","12",",0","7",",0","0",",0","","","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","2","","3","","-6.1",",0,03,","","","0",",,0,30,+","17.0",",,0,15,","28.9",",0,22,","2782.5","0","","","","","237.5",",0","","","","","","","","","","","","","","","","","","","","","61.5",",,,0","0",",,,0","10.51",",0","16.79",",,,0","4.23",",,,0"
"USC00121192","1987-06","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","","","119.1","1,0","11",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","3",",0","","","3","","7.8","1,0,28,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,03,","32.8",",0,19,+","","","","","","","2.8",",0","","","","","","","","","","","","","","","","","","","","","54.9",",,,0","0",",,,0","22.38","1,0","28.92",",,,0","15.84","1,,,0"
"USC00121192","1987-07","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","","","178.4",",0","13",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","5","","7","","11.1",",0,15,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,01,","32.8",",0,27,+","0.9","0","","","","","0.9",",0","","","","","","","","","","","","","","","","","","","","","159.2",",,,0","0",",,,0","24.06",",0","29.78",",,,0","18.34",",,,0"
"USC00121192","1987-08","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","","","131.3","2,0","8",",0","2",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","5",",0","","","2","","9.4","2,0,24,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,03,","33.9",",0,27,+","3.4","0","","","","","2.5",",0","","","","","","","","","","","","","","","","","","","","","44.8",",,,0","0",",,,0","22.78","2,0","29.45",",,,0","16.11","2,,,0"
"USC00121192","1987-09","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","","","65.8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","4","","","","5.0",",0,27,+","0",",,0,30,+","0",",,0,30,+","14.0",",,0,09,","31.7",",0,15,+","36.2","0","","","","","32.8",",0","","","","","","","","","","","","","","","","","","","","","32.9",",,,0","0",",,,0","19.43",",0","27.20",",,,0","11.67",",,,0"
"USC00121192","1987-10","39.03556","-85.53056","242.3","BUTLERVILLE 1 WNW, IN US","","","0.0","2,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","12","2,0","0",",0","6",",0","0",",0","2","","","","-5.0","2,0,22,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,11,","25.6",",0,17,","312.5","0","","","","","276.3",",0","","","","","","","","","","","","","","","","","","","","","43.3",",,,0","0",",,,0","8.67","2,0","16.35",",,,0","1.00","2,,,0"
