"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00029551","1936-01","56.217","87.75","140.0","MARIINSK, RS","15",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.1",",,I,02,","","","13.3",",,,I","","","","","",""
"RSM00029551","1936-02","56.217","87.75","140.0","MARIINSK, RS","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","7.7",",,I,01,","","","13.3",",,,I","","","","","",""
"RSM00029551","1936-03","56.217","87.75","140.0","MARIINSK, RS","9",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.5",",,I,20,","","","7.4",",,,I","","","","","",""
"RSM00029551","1936-04","56.217","87.75","140.0","MARIINSK, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","5.6",",,I,27,","","","20.5",",,,I","","","","","",""
"RSM00029551","1936-05","56.217","87.75","140.0","MARIINSK, RS","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","20.5",",,I,18,","","","45.2",",,,I","","","","","",""
"RSM00029551","1936-06","56.217","87.75","140.0","MARIINSK, RS","13",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","14.5",",,I,01,","","","51.8",",,,I","","","","","",""
"RSM00029551","1936-07","56.217","87.75","140.0","MARIINSK, RS","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","13.2",",,I,15,","","","40.9",",,,I","","","","","",""
"RSM00029551","1936-08","56.217","87.75","140.0","MARIINSK, RS","13",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","16.2",",,I,29,","","","59.6",",,,I","","","","","",""
"RSM00029551","1936-09","56.217","87.75","140.0","MARIINSK, RS","14",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","18.5",",,I,17,","","","43.8",",,,I","","","","","",""
"RSM00029551","1936-10","56.217","87.75","140.0","MARIINSK, RS","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","8.9",",,I,14,","","","15.1",",,,I","","","","","",""
"RSM00029551","1936-11","56.217","87.75","140.0","MARIINSK, RS","22",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","14.3",",,I,12,","","","66.1",",,,I","","","","","",""
"RSM00029551","1936-12","56.217","87.75","140.0","MARIINSK, RS","18",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.0",",,I,05,","","","23.0",",,,I","","","","","",""
"RSM00029551","1937-01","56.217","87.75","140.0","MARIINSK, RS","16",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.7",",,I,05,","","","17.2",",,,I","","","","","",""
"RSM00029551","1937-02","56.217","87.75","140.0","MARIINSK, RS","10",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","3.6",",,I,14,","","","13.7",",,,I","","","","","",""
"RSM00029551","1937-03","56.217","87.75","140.0","MARIINSK, RS","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","6.7",",,I,29,","","","17.1",",,,I","","","","","",""
