"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KZ000028957","1966-01","52.683","62.6","208.0","TOBOL, KZ","","","11",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","5.6",",,I,03,","","","","","25.9",",,,I","","","","","",""
"KZ000028957","1966-02","52.683","62.6","208.0","TOBOL, KZ","","","20",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","9.0",",,I,04,","","","","","53.6",",,,I","","","","","",""
"KZ000028957","1966-03","52.683","62.6","208.0","TOBOL, KZ","","","13",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.1",",,I,09,","","","","","14.7",",,,I","","","","","",""
"KZ000028957","1966-04","52.683","62.6","208.0","TOBOL, KZ","","","8","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","11.7","1,,I,23,","","","","","20.1","1,,,I","","","","","",""
"KZ000028957","1966-05","52.683","62.6","208.0","TOBOL, KZ","","","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","11.9",",,I,05,","","","","","37.3",",,,I","","","","","",""
"KZ000028957","1966-06","52.683","62.6","208.0","TOBOL, KZ","","","14",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","8.9",",,I,24,","","","","","35.8",",,,I","","","","","",""
"KZ000028957","1966-07","52.683","62.6","208.0","TOBOL, KZ","","","13",",I","9",",I","2",",I","","","","","","","","","","","","","","","","","50.4",",,I,15,","","","","","153.6",",,,I","","","","","",""
"KZ000028957","1966-08","52.683","62.6","208.0","TOBOL, KZ","","","5",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.6",",,I,06,","","","","","2.9",",,,I","","","","","",""
"KZ000028957","1966-09","52.683","62.6","208.0","TOBOL, KZ","","","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","4.4",",,I,30,","","","","","16.1",",,,I","","","","","",""
"KZ000028957","1966-10","52.683","62.6","208.0","TOBOL, KZ","","","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","22.4",",,I,16,","","","","","50.6",",,,I","","","","","",""
