"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00427343","1965-10","40.51667","-111.98333","1421.0","RIVERTON, UT US","","","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","20",",0","0",",0","-1.1",",0,18,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,15,","28.3",",0,10,","145.2",",,,0","","","203.0",",0","5.23",",,,0","18.28",",,,0","10.4",",,,0","0",",,,0","11.78",",0","21.59",",,,0","1.97",",,,0","2071","1,,,0"
"USC00427343","1965-11","40.51667","-111.98333","1421.0","RIVERTON, UT US","","","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","2",",0","0",",0","-10.0",",0,29,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,17,","21.1",",0,02,+","","","","","338.3",",0","","","","","25.7",",,,0","0",",,,0","7.06",",0","13.27",",,,0","0.84",",,,0","",""
"USC00427343","1965-12","40.51667","-111.98333","1421.0","RIVERTON, UT US","","","0.0",",0","9",",0","6",",0","1",",0","2",",","","","0",",0","29",",0","4",",0","0",",0","0",",0","-13.9",",0,26,+","25",",,0,26,+","","","31.5",",,0,30,","14.4",",0,06,","","","","","583.9",",0","","","","","60.0",",,,0","","","-0.50",",0","5.74",",,,0","-6.74",",,,0","",""
"USC00427343","1966-01","40.51667","-111.98333","1421.0","RIVERTON, UT US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","2",",","","","0",",0","30",",0","5",",0","0",",0","0",",0","-16.7",",0,25,+","25",",,0,25,+","","","3.0",",,0,01,","9.4",",0,09,+","","","","","614.7",",0","","","","","8.1",",,,0","","","-1.50",",0","4.16",",,,0","-7.15",",,,0","",""
"USC00427343","1966-02","40.51667","-111.98333","1421.0","RIVERTON, UT US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","","","5",",0","0",",0","28",",0","6",",0","0",",0","0",",0","-15.6",",0,16,","","","38",",,0,26,+","7.1",",,0,26,","9.4",",0,19,","","","","","552.8",",0","","","","","24.2",",,,0","216",",,,0","-1.41",",0","4.13",",,,0","-6.94",",,,0","",""
"USC00427343","1966-03","40.51667","-111.98333","1421.0","RIVERTON, UT US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","4",",","","","2",",0","20",",0","2",",0","3",",0","0",",0","-19.4",",0,04,","152",",,0,02,","","","15.0",",,0,02,","23.9",",0,31,","","","","","430.2",",0","","","","","23.7",",,,0","","","4.46",",0","12.44",",,,0","-3.53",",,,0","",""
"USC00427343","1966-04","40.51667","-111.98333","1421.0","RIVERTON, UT US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","10",",0","0",",0","-12.2",",0,20,","0",",,0,30,+","0",",,0,30,+","6.6",",,0,10,","24.4",",0,16,+","","","","","293.2",",0","","","","","25.7",",,,0","0",",,,0","8.56",",0","17.18",",,,0","-0.06",",,,0","",""
"USC00427343","1966-05","40.51667","-111.98333","1421.0","RIVERTON, UT US","12.0","0","12.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","26",",0","0",",0","-1.7",",0,23,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,10,","30.0",",0,29,+","229.9",",,,0","","","93.4",",0","9.59",",,,0","26.11",",,,0","6.8",",,,0","0",",,,0","15.71",",0","24.85",",,,0","6.57",",,,0","2934",",,,0"
"USC00427343","1966-06","40.51667","-111.98333","1421.0","RIVERTON, UT US","79.5","0","67.5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","1.1",",0,05,","0",",,0,30,+","0",",,0,30,+","0.8",",,0,10,","35.6",",0,28,","266.8",",,,0","","","37.6",",0","11.66",",,,0","29.38",",,,0","0.8",",,,0","0",",,,0","19.33",",0","28.54",",,,0","10.12",",,,0","2514",",,,0"
"USC00427343","1966-07","40.51667","-111.98333","1421.0","RIVERTON, UT US","281.9","0","202.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","9.4",",0,03,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,31,+","37.2",",0,29,+","304.2",",,,0","0.0","0","0.0",",0","16.60",",,,0","32.62",",,,0","13.2",",,,0","0",",,,0","24.86",",0","33.64",",,,0","16.09",",,,0","2529",",,,0"
"USC00427343","1966-08","40.51667","-111.98333","1421.0","RIVERTON, UT US","400.1","0","118.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","6.7",",0,28,+","0",",,0,31,+","0",",,0,31,+","8.9",",,0,03,","36.7",",0,11,","321.3",",,,0","1.1","0","1.1",",0","14.06",",,,0","29.98",",,,0","17.5",",,,0","0",",,,0","22.11",",0","32.20",",,,0","12.02",",,,0","2318","2,,,0"
"USC00427343","1966-09","40.51667","-111.98333","1421.0","RIVERTON, UT US","449.0","0","48.9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","4.4",",0,27,+","0",",,0,30,+","0",",,0,30,+","16.0",",,0,14,","32.8",",0,23,+","201.7",",,,0","45.3","0","44.2",",0","12.39",",,,0","25.22",",,,0","23.0",",,,0","0",",,,0","18.49",",0","27.37",",,,0","9.61",",,,0","2306",",,,0"
"USC00427343","1966-10","40.51667","-111.98333","1421.0","RIVERTON, UT US","449.0","0","0.0","1,0","4",",0","3",",0","1",",0","0","2,0","1",",0","0","1,0","16","1,0","0",",0","11",",0","0",",0","-8.9","1,0,14,","0","2,,0,31,+","127",",,0,13,","27.9",",,0,13,","25.6",",0,02,","","","316.7","0","271.4",",0","","","","","37.8",",,,0","127",",,,0","9.41","1,0","18.15",",,,0","0.66","1,,,0","",""
