"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00243113","1942-05","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.6","6","0.6",",6","14",",6","7",",6","1",",6","","","0",",6","0",",6","8",",6","0",",6","10",",6","0",",6","","","","","-2.8",",6,06,","","","0",",,6,31,+","26.4",",,6,26,","31.1",",6,22,","3949.1","6","217.3",",6","92.1",",,,6","0",",,,6","11.34",",6","18.85",",,,6","3.83",",,,6","",""
"USC00243113","1942-06","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","3.6","6","3.0",",6","16",",6","11",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","19",",6","0",",6","","","","","1.1",",6,13,","","","0",",,6,30,+","16.5",",,6,19,","28.9",",6,30,","4056.2","6","107.1",",6","71.6",",,,6","0",",,,6","14.86",",6","22.20",",,,6","7.52",",,,6","",""
"USC00243113","1942-07","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","93.2","6","89.6",",6","14",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","13",",6","","","","","3.3",",6,13,","","","0",",,6,31,+","26.7",",,6,30,","36.7",",6,22,","6.8","6","6.8",",6","62.5",",,,6","0",",,,6","21.00",",6","30.89",",,,6","11.12",",,,6","",""
"USC00243113","1942-08","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","166.3","6","73.1",",6","7",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","9",",6","","","","","5.6",",6,23,","","","0",",,6,31,+","16.0",",,6,31,","37.8",",6,20,","31.2","6","24.4",",6","20.4",",,,6","0",",,,6","19.90",",6","29.08",",,,6","10.72",",,,6","",""
"USC00243113","1942-09","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","174.9","6","8.6",",6","12",",6","5",",6","0",",6","","","0",",6","0",",6","3",",6","0",",6","21",",6","0",",6","","","","","-0.6",",6,26,","","","0",",,6,30,+","10.9",",,6,25,","31.7",",6,05,","162.9","6","131.7",",6","33.6",",,,6","0",",,,6","14.23",",6","22.61",",,,6","5.85",",,,6","",""
"USC00243113","1942-10","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","174.9","6","0.0",",6","13",",6","7",",6","0",",6","","","2",",6","0",",6","14",",6","0",",6","14",",6","0",",6","","","","","-14.4",",6,25,","","","46",",,6,24,","4.6",",,6,22,","31.1",",6,10,","431.4","6","268.5",",6","28.7",",,,6","79",",,,6","9.67",",6","18.83",",,,6","0.52",",,,6","",""
"USC00243113","1942-11","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","174.9","6","0.0",",6","9",",6","2",",6","0",",6","","","6",",6","2",",6","24",",6","5",",6","0",",6","0",",6","","","","","-19.4",",6,28,","","","64",",,6,27,+","3.3",",,6,27,","20.6",",6,23,+","969.0","6","537.6",",6","13.8",",,,6","285",",,,6","0.41",",6","7.38",",,,6","-6.56",",,,6","",""
"USC00243113","1942-12","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","174.9","6","0.0",",6","6",",6","0",",6","0",",6","","","3",",6","6",",6","28",",6","12",",6","0",",6","0",",6","","","","","-26.1",",6,06,","","","51",",,6,02,","1.5",",,6,02,","17.8",",6,16,","1651.2","6","682.2",",6","4.9",",,,6","147",",,,6","-3.67",",6","2.85",",,,6","-10.20",",,,6","",""
"USC00243113","1943-01","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","8",",6","4",",6","0",",6","23","5,6","6",",6","21",",6","28",",6","19",",6","0",",6","0",",6","","","","","-40.6",",6,25,","432","5,,6,23,","183",",,6,23,","6.6",",,6,23,","14.4",",6,13,","2653.0","6","1001.8",",6","22.6",",,,6","664",",,,6","-13.98",",6","-6.77",",,,6","-21.19",",,,6","",""
"USC00243113","1943-02","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","6",",6","1",",6","0",",6","18",",6","6",",6","3",",6","27",",6","3",",6","0",",6","0",",6","","","","","-28.3",",6,10,","229",",,6,01,","152",",,6,22,","9.9",",,6,22,","18.3",",6,17,","3197.2","6","544.2",",6","17.0",",,,6","329",",,,6","-1.10",",6","6.41",",,,6","-8.61",",,,6","",""
"USC00243113","1943-03","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","6",",6","1",",6","0",",6","","","3",",6","10",",6","26",",6","10",",6","1",",6","0",",6","","","","","-27.2",",6,17,","","","51",",,6,13,","3.3",",,6,13,","23.3",",6,28,","3840.4","6","643.2",",6","8.9",",,,6","152",",,,6","-2.42",",6","5.47",",,,6","-10.30",",,,6","",""
"USC00243113","1943-04","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","9",",6","5",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","13",",6","0",",6","","","","","-6.7",",6,04,","","","0",",,6,30,+","19.8",",,6,29,","28.9",",6,19,","4068.6","6","228.2",",6","62.5",",,,6","0",",,,6","10.73",",6","19.57",",,,6","1.89",",,,6","",""
"USC00243113","1943-05","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.3","6","0.3",",6","14",",6","5",",6","0",",6","","","1",",6","0",",6","8",",6","0",",6","13",",6","0",",6","","","","","-6.1",",6,12,","","","64",",,6,11,","6.9",",,6,11,","30.0",",6,27,","4293.9","6","225.3",",6","31.8",",,,6","64",",,,6","11.07",",6","18.99",",,,6","3.15",",,,6","",""
"USC00243113","1943-06","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","3.1","6","2.8",",6","20",",6","11",",6","3",",6","","","0",",6","0",",6","1",",6","0",",6","20",",6","0",",6","","","","","0.0",",6,06,","","","0",",,6,30,+","42.7",",,6,14,","28.3",",6,17,","4417.0","6","123.1",",6","174.1",",,,6","0",",,,6","14.32",",6","21.29",",,,6","7.35",",,,6","",""
"USC00243113","1943-07","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","82.8","6","79.7",",6","9",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","17",",6","","","","","3.9",",6,05,","","","0",",,6,31,+","7.4",",,6,15,","36.7",",6,31,+","13.4","6","13.4",",6","15.5",",,,6","0",",,,6","20.47",",6","31.13",",,,6","9.82",",,,6","",""
"USC00243113","1943-08","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","134.9","6","52.1",",6","5",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","11",",6","","","","","2.8",",6,15,","","","0",",,6,31,+","25.1",",,6,07,","35.0",",6,17,+","21.4","6","8.0",",6","42.9",",,,6","0",",,,6","19.75",",6","30.07",",,,6","9.44",",,,6","",""
"USC00243113","1943-09","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","136.3","6","1.4",",6","6",",6","2",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","26",",6","2",",6","","","","","-3.9",",6,19,+","","","0",",,6,30,+","7.9",",,6,18,","32.8",",6,26,","146.2","6","124.8",",6","17.1",",,,6","0",",,,6","14.22",",6","25.60",",,,6","2.84",",,,6","",""
"USC00243113","1943-10","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","136.3","6","0.0",",6","10",",6","3",",6","0",",6","","","0",",6","0",",6","17",",6","0",",6","15",",6","1",",6","","","","","-7.2",",6,15,","","","0",",,6,31,+","7.9",",,6,19,","33.3",",6,03,","402.0","6","255.8",",6","23.1",",,,6","0",",,,6","10.08",",6","19.70",",,,6","0.46",",,,6","",""
"USC00243113","1943-11","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","136.3","6","0.0",",6","3",",6","2",",6","0",",6","","","1",",6","0",",6","28",",6","0",",6","1",",6","0",",6","","","","","-17.2",",6,26,","","","46",",,6,24,","3.3",",,6,05,","21.1",",6,16,","886.6","6","484.6",",6","8.4",",,,6","46",",,,6","2.18",",6","10.78",",,,6","-6.42",",,,6","",""
"USC00243113","1943-12","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","136.3","6","0.0",",6","3",",6","0",",6","0",",6","","","0",",6","2",",6","29",",6","2",",6","0",",6","0",",6","","","","","-18.9",",6,28,","","","5",",,6,26,","0.8",",,6,04,","16.1",",6,03,","1479.8","6","593.2",",6","1.8",",,,6","5",",,,6","-0.80",",6","7.67",",,,6","-9.27",",,,6","",""
"USC00243113","1944-01","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","3",",6","29",",6","1",",6","0",",6","0",",6","","","","","-20.6",",6,11,","","","0",",T,6,26,+","0.0",",T,6,26,+","16.1",",6,22,+","2074.3","6","594.5",",6","0.0",",T,,6","0",",T,,6","-0.84",",6","8.37",",,,6","-10.05",",,,6","",""
"USC00243113","1944-02","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","11",",6","3",",6","0",",6","","","6",",6","6",",6","28",",6","6",",6","0",",6","0",",6","","","","","-25.0",",6,10,","","","112",",,6,04,","5.6",",,6,04,","15.0",",6,06,","2710.4","6","636.1",",6","17.3",",,,6","439",",,,6","-3.60",",6","4.12",",,,6","-11.32",",,,6","",""
"USC00243113","1944-03","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","15",",6","5",",6","0",",6","","","8",",6","7",",6","26",",6","10",",6","0",",6","0",",6","","","","","-26.7",",6,14,","","","130",",,6,01,","7.1",",,6,24,","16.7",",6,30,","3361.3","6","650.9",",6","38.9",",,,6","537",",,,6","-2.66",",6","4.64",",,,6","-9.96",",,,6","",""
"USC00243113","1944-04","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","4",",6","2",",6","1",",6","","","0",",6","0",",6","15",",6","0",",6","6",",6","0",",6","","","","","-5.6",",6,23,","","","0",",,6,30,+","30.0",",,6,06,","24.4",",6,03,","3641.5","6","280.2",",6","34.3",",,,6","0",",,,6","8.99",",6","17.71",",,,6","0.28",",,,6","",""
"USC00243113","1944-05","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","5.8","6","5.8",",6","13",",6","3",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","21",",6","0",",6","","","","","-3.9",",6,04,","","","0",",,6,31,+","11.4",",,6,22,","31.7",",6,15,","3769.8","6","128.3",",6","27.6",",,,6","0",",,,6","14.38",",6","23.49",",,,6","5.27",",,,6","",""
"USC00243113","1944-06","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","13.3","6","7.5",",6","15",",6","11",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","18",",6","1",",6","","","","","1.7",",6,06,","","","0",",,6,30,+","25.4",",,6,27,","34.4",",6,30,","3868.3","6","98.5",",6","97.5",",,,6","0",",,,6","15.30",",6","22.58",",,,6","8.03",",,,6","",""
"USC00243113","1944-07","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","93.6","6","80.3",",6","8",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","1.1",",6,08,","","","0",",,6,31,+","7.1",",,6,01,","37.2",",6,28,","23.1","6","23.1",",6","13.8",",,,6","0",",,,6","20.18",",6","30.03",",,,6","10.33",",,,6","",""
"USC00243113","1944-08","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","124.6","6","31.0",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","4",",6","","","","","3.9",",6,31,","","","0",",,6,31,+","16.0",",,6,13,","34.4",",6,12,","55.3","6","32.2",",6","31.5",",,,6","0",",,,6","18.30",",6","27.25",",,,6","9.35",",,,6","",""
"USC00243113","1944-09","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","133.5","6","8.9",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","4",",6","0",",6","24",",6","3",",6","","","","","-2.8",",6,18,","","","0",",T,6,30,","2.5",",,6,26,","35.0",",6,07,","165.2","6","109.9",",6","5.1",",,,6","0",",T,,6","14.97",",6","24.66",",,,6","5.28",",,,6","",""
"USC00243113","1944-10","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","133.5","6","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","18",",6","0",",6","23",",6","0",",6","","","","","-7.2",",6,07,","","","0",",,6,31,+","2.3",",,6,05,","27.2",",6,27,+","407.3","6","242.1",",6","2.3",",,,6","0",",,,6","10.52",",6","22.20",",,,6","-1.15",",,,6","",""
"USC00243113","1944-11","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","133.5","6","0.0",",6","10",",6","3",",6","0",",6","13","5,6","7",",6","1",",6","30",",6","6",",6","0",",6","0",",6","","","","","-18.9",",6,29,","76","5,,6,02,","64",",,6,11,+","5.3",",,6,11,","16.1",",6,07,+","997.7","6","590.4",",6","23.3",",,,6","373",",,,6","-1.35",",6","5.06",",,,6","-7.75",",,,6","",""
"USC00243113","1944-12","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","133.5","6","0.0",",6","7",",6","2",",6","0",",6","","","3",",6","7",",6","29",",6","8",",6","0",",6","0",",6","","","","","-28.3",",6,23,","","","109",",,6,20,","4.1",",,6,20,","15.0",",6,06,","1691.3","6","693.6",",6","12.2",",,,6","293",",,,6","-4.04",",6","4.26",",,,6","-12.34",",,,6","",""
"USC00243113","1945-01","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","11","1,6","2","1,6","0","1,6","14","4,6","4",",6","6",",6","30",",6","9",",6","0",",6","0",",6","","","","","-23.9",",6,30,","102","4,,6,19,+","91",",,6,03,","4.6","1,,6,03,","13.9",",6,13,","2368.4","6","677.1",",6","17.4","1,,,6","332",",,,6","-3.51",",6","3.52",",,,6","-10.54",",,,6","",""
"USC00243113","1945-02","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0","1,6","9",",6","1",",6","0",",6","9","5,6","2",",6","5","1,6","26","1,6","9",",6","0",",6","0",",6","","","","","-28.3","1,6,16,","102","5,,6,09,","140",",,6,09,","9.4",",,6,09,","15.0",",6,08,","2964.2","6","595.8",",6","16.3",",,,6","280",",,,6","-3.87","1,6","3.87",",,,6","-11.60","1,,,6","",""
"USC00243113","1945-03","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","8",",6","3",",6","0",",6","","","2",",6","3",",6","22",",6","2",",6","1",",6","0",",6","","","","","-32.2",",6,05,","","","114",",,6,31,","5.3",",,6,31,","22.8",",6,22,","3433.6","6","469.4",",6","16.8",",,,6","234",",,,6","3.19",",6","11.49",",,,6","-5.11",",,,6","",""
"USC00243113","1945-04","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","12",",6","3",",6","0",",6","","","1",",6","0",",6","21",",6","0",",6","3",",6","0",",6","","","","","-11.7",",6,03,+","","","76",",,6,24,","6.1",",,6,24,","22.8",",6,20,","3847.4","6","413.8",",6","23.4",",,,6","89",",,,6","4.54",",6","12.37",",,,6","-3.29",",,,6","",""
"USC00243113","1945-05","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.9","6","0.9","1,6","15",",6","4",",6","0",",6","","","1",",6","0","1,6","6","1,6","0",",6","12",",6","0",",6","","","","","-3.3","1,6,02,","","","33",",,6,09,","7.1",",,6,20,","29.4",",6,30,","4047.8","6","200.4",",6","30.8",",,,6","33",",,,6","11.50","1,6","19.84",",,,6","3.17","1,,,6","",""
"USC00243113","1945-06","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","19.2","6","18.3",",6","18",",6","11",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","18",",6","1",",6","","","","","3.3",",6,14,+","","","0",",,6,30,+","25.1",",,6,04,","35.0",",6,21,","4158.9","6","111.1",",6","102.8",",,,6","0",",,,6","15.24",",6","21.96",",,,6","8.52",",,,6","",""
"USC00243113","1945-07","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","130.0","6","110.8",",6","5",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","17",",6","","","","","4.4",",6,31,+","","","0",",,6,31,+","0.8",",,6,05,","39.4",",6,21,","10.1","6","10.1",",6","2.4",",,,6","0",",,,6","21.58",",6","32.25",",,,6","10.92",",,,6","",""
"USC00243113","1945-08","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","226.2","6","96.2",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","17",",6","","","","","2.2",",6,27,","","","0",",,6,31,+","6.6",",,6,25,","36.7",",6,16,","18.9","6","8.8",",6","20.1",",,,6","0",",,,6","21.15",",6","31.32",",,,6","10.99",",,,6","",""
"USC00243113","1945-09","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","235.8","6","9.6",",6","12",",6","4",",6","1",",6","","","0",",6","0",",6","9",",6","0",",6","17",",6","4",",6","","","","","-4.4",",6,28,","","","0",",T,6,22,","30.5",",,6,22,","36.7",",6,02,","200.7","6","181.8",",6","63.0",",,,6","0",",T,,6","12.59",",6","21.72",",,,6","3.47",",,,6","",""
"USC00243113","1945-10","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","235.8","6","0.0",",6","5",",6","2",",6","0",",6","","","1",",6","0",",6","14",",6","0",",6","13",",6","0",",6","","","","","-5.6",",6,21,","","","43",",,6,25,","13.5",",,6,25,","28.9",",6,15,","465.2","6","264.5",",6","25.2",",,,6","43",",,,6","9.80",",6","18.88",",,,6","0.72",",,,6","",""
"USC00243113","1945-11","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","235.8","6","0.0",",6","6",",6","0",",6","0",",6","","","1",",6","3",",6","28",",6","7",",6","1",",6","0",",6","","","","","-21.7",",6,09,","","","36",",,6,06,","2.0",",,6,06,","21.1",",6,04,","1027.6","6","562.4",",6","6.7",",,,6","64",",,,6","-0.41",",6","6.50",",,,6","-7.32",",,,6","",""
"USC00243113","1945-12","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","235.8","6","0.0",",6","10",",6","4",",6","0",",6","24","5,6","9",",6","12",",6","30",",6","18",",6","0",",6","0",",6","","","","","-29.4",",6,15,","305","5,,6,22,+","152",",,6,21,","7.6",",,6,08,","13.9",",6,04,","1819.6","6","792.0",",6","29.5",",,,6","671",",,,6","-7.22",",6","-0.65",",,,6","-13.78",",,,6","",""
"USC00243113","1946-01","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","3",",6","1",",6","0",",6","","","2",",6","3",",6","28",",6","4",",6","0",",6","0",",6","","","","","-22.2",",6,26,","","","61",",,6,25,","3.6",",,6,25,","13.3",",6,17,+","2384.2","6","564.6",",6","5.4",",,,6","104",",,,6","0.12",",6","6.47",",,,6","-6.24",",,,6","",""
"USC00243113","1946-02","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","3",",6","0",",6","0",",6","","","1",",6","2",",6","25",",6","3",",6","0",",6","0",",6","","","","","-20.0",",6,12,","","","33",",,6,04,","0.8",",,6,04,","16.1",",6,24,","2906.4","6","522.2",",6","1.4",",,,6","41",",,,6","-0.32",",6","7.31",",,,6","-7.94",",,,6","",""
"USC00243113","1946-03","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","0","1,6","0",",6","24",",6","0",",6","2",",6","0",",6","","","","","-11.7",",6,07,","","","13","1,,6,14,","4.8",",,6,20,","25.6",",6,27,","3297.7","6","391.3",",6","14.3",",,,6","13","1,,,6","5.71",",6","13.14",",,,6","-1.72",",,,6","",""
"USC00243113","1946-04","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","1.1","6","1.1",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","15",",6","0",",6","13",",6","0",",6","","","","","-6.1",",6,07,","","","0",",,6,30,+","8.1",",,6,30,","30.0",",6,26,","3539.3","6","241.6",",6","20.1",",,,6","0",",,,6","10.32",",6","19.92",",,,6","0.71",",,,6","",""
"USC00243113","1946-05","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","2.0","6","0.9",",6","13",",6","5",",6","0",",6","","","0",",6","0",",6","6",",6","0",",6","14",",6","0",",6","","","","","-10.0",",6,10,","","","0",",T,6,13,","18.0",",,6,28,","28.3",",6,25,","3745.1","6","205.8",",6","41.4",",,,6","0",",T,,6","11.72",",6","20.27",",,,6","3.17",",,,6","",""
"USC00243113","1946-06","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","14.5","6","12.5",",6","10",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","1",",6","","","","","2.2",",6,28,","","","0",",,6,30,+","20.8",",,6,06,","33.9",",6,03,","3815.6","6","70.5",",6","75.7",",,,6","0",",,,6","16.40",",6","24.65",",,,6","8.15",",,,6","",""
"USC00243113","1946-07","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","114.5","6","100.0",",6","12",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","13",",6","","","","","8.3",",6,01,","","","","","27.2",",,6,08,","39.4",",6,21,","1.4","6","1.4",",6","65.5",",,,6","","","21.51",",6","31.07",",,,6","11.95",",,,6","",""
"USC00243113","1946-08","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","184.7","6","70.2",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","10",",6","","","","","2.8",",6,18,","","","0",",,6,31,+","12.7",",,6,27,","36.7",",6,23,+","27.5","6","26.1",",6","18.8",",,,6","0",",,,6","19.76",",6","29.55",",,,6","9.97",",,,6","",""
"USC00243113","1946-09","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","188.0","6","3.3",",6","11",",6","6",",6","0",",6","","","0",",6","0",",6","4",",6","0",",6","17",",6","1",",6","","","","","-3.3",",6,23,","","","0",",T,6,21,","20.8",",,6,07,","35.0",",6,14,","169.1","6","141.6",",6","64.4",",,,6","0",",T,,6","13.72",",6","22.23",",,,6","5.22",",,,6","",""
"USC00243113","1946-10","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","188.0","6","0.0",",6","13",",6","7",",6","0",",6","","","2",",6","0",",6","19",",6","0",",6","0",",6","0",",6","","","","","-11.1",",6,28,","","","191",",,6,26,","10.4",",,6,26,","20.0",",6,20,+","565.8","6","396.7",",6","45.0",",,,6","255",",,,6","5.54",",6","11.86",",,,6","-0.79",",,,6","",""
"USC00243113","1946-11","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","188.0","6","0.0",",6","8",",6","2",",6","0",",6","","","4",",6","3",",6","29",",6","9",",6","0",",6","0",",6","","","","","-31.1",",6,21,","","","142",",,6,20,","5.6",",,6,20,","19.4",",6,05,","1212.9","6","647.1",",6","16.0",",,,6","292",",,,6","-3.24",",6","3.33",",,,6","-9.80",",,,6","",""
"USC00243113","1946-12","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","188.0","6","0.0","2,6","6",",6","3",",6","0",",6","15","4,6","5",",6","7","1,6","28","1,6","11","1,6","0","1,6","0","1,6","","","","","-29.4","1,6,28,","229","4,,6,13,","137",",,6,13,","6.9",",,6,13,","14.4","1,6,03,","1865.4","6","652.5","1,6","18.6",",,,6","472",",,,6","-3.93","2,6","2.68","1,,,6","-10.53","1,,,6","",""
"USC00243113","1947-01","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0","1,6","5",",6","0",",6","0",",6","","","3",",6","7","1,6","25","1,6","7","1,6","0","1,6","0","1,6","","","","","-27.2","1,6,02,","","","86",",,6,13,","2.3",",,6,13,","11.7","1,6,24,","2489.4","6","624.0","1,6","6.4",",,,6","198",",,,6","-2.47","1,6","3.71","1,,,6","-8.65","1,,,6","",""
"USC00243113","1947-02","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","10",",6","3",",6","0",",6","","","5",",6","12",",6","25",",6","12",",6","0",",6","0",",6","","","","","-27.2",",6,27,+","","","135",",,6,23,","7.9",",,6,23,","16.7",",6,12,","3164.8","6","675.4",",6","22.1",",,,6","493",",,,6","-5.79",",6","2.05",",,,6","-13.63",",,,6","",""
"USC00243113","1947-03","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","12",",6","2",",6","0",",6","","","7",",6","7",",6","26",",6","12",",6","0",",6","0",",6","","","","","-35.6",",6,05,","","","94",",,6,03,","6.6",",,6,24,","18.3",",6,21,","3841.6","6","676.8",",6","22.9",",,,6","399",",,,6","-3.50",",6","3.06",",,,6","-10.05",",,,6","",""
"USC00243113","1947-04","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","0.0","6","0.0",",6","9",",6","2",",6","0",",6","","","2",",6","0",",6","16",",6","0",",6","6",",6","0",",6","","","","","-5.6",",6,22,+","","","64",",,6,22,","3.8",",,6,01,","27.8",",6,27,","4138.1","6","296.5",",6","14.0",",,,6","102",",,,6","8.45",",6","16.41",",,,6","0.49",",,,6","",""
"USC00243113","1947-05","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","5.0","6","5.0",",6","4",",6","0",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","22",",6","0",",6","","","","","-6.1",",6,28,","","","0",",,6,31,+","2.0",",,6,26,","31.7",",6,02,","4297.1","6","159.0",",6","5.3",",,,6","0",",,,6","13.36",",6","22.28",",,,6","4.45",",,,6","",""
"USC00243113","1947-06","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","5.0","6","0.0",",6","21",",6","8",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","1.7",",6,29,","","","0",",,6,30,+","31.5",",,6,09,","27.2",",6,18,+","4382.2","6","85.1",",6","99.6",",,,6","0",",,,6","15.50",",6","22.81",",,,6","8.19",",,,6","",""
"USC00243113","1947-07","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","148.6","6","143.6","1,6","8",",6","2",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","21",",6","","","","","6.7","1,6,02,","","","","","7.6",",,6,04,","38.3",",6,28,+","0.0","6","0.0",",6","16.8",",,,6","","","23.07","1,6","33.40",",,,6","12.74","1,,,6","",""
"USC00243113","1947-08","47.8304","-110.6611","807.4","FORT BENTON, MT US","","","214.4","6","65.8",",6","8",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","6.1",",6,29,+","","","0",",,6,31,+","13.2",",,6,12,","38.3",",6,08,","15.3","6","15.3",",6","23.5",",,,6","0",",,,6","19.96",",6","29.41",",,,6","10.52",",,,6","",""
