"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00051698","1963-10","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","","","0.0","3,0","2",",0","1",",0","0",",0","1",",0","0","1,0","0","3,0","13","3,0","0","3,0","19","3,0","0","3,0","","","-1.7","3,0,22,","127",",,0,31,","0","1,,0,31,+","22.9",",,0,31,","26.1","3,0,09,+","","","189.1","3,0","24.7",",,,0","0","1,,,0","11.58","3,0","22.12","3,,,0","1.04","3,,,0"
"USC00051698","1963-11","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","","","0.0",",0","1",",0","0",",0","0",",0","1",",0","0","1,0","0",",0","22",",0","0",",0","0",",0","0",",0","","","-11.1",",0,19,","25",",,0,24,","0","1,T,0,21,","2.0",",,0,24,","18.9",",0,15,+","","","401.8",",0","2.0",",,,0","0","1,T,,0","4.94",",0","13.83",",,,0","-3.95",",,,0"
"USC00051698","1963-12","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","","","0.0",",0","2",",0","2",",0","0",",0","","","0","4,0","4",",0","30",",0","2",",0","0",",0","0",",0","","","-24.4",",0,14,","","","0","4,,0,31,+","10.2",",,0,10,","14.4",",0,25,","","","620.8",",0","14.5",",,,0","0","4,,,0","-1.69",",0","7.72",",,,0","-11.10",",,,0"
"USC00051698","1964-01","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","0.0","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","30",",0","3",",0","0",",0","0",",0","","","-23.3",",0,13,","0",",T,0,23,+","0",",T,0,23,+","0.0",",T,0,23,+","12.2",",0,30,+","","","628.3",",0","0.0",",T,,0","0",",T,,0","-1.93",",0","6.01",",,,0","-9.88",",,,0"
"USC00051698","1964-02","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","0.0","","0.0",",0","6",",0","4",",0","0",",0","","","","","7",",0","28",",0","4",",0","0",",0","0",",0","","","-23.9",",0,15,","","","","","14.0",",,0,02,","11.7",",0,10,","","","651.7",",0","37.9",",,,0","","","-4.14",",0","4.56",",,,0","-12.83",",,,0"
"USC00051698","1964-03","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","0.0","","0.0",",0","6",",0","3",",0","0",",0","","","","","0",",0","29",",0","1",",0","0",",0","0",",0","","","-16.1",",0,04,","","","","","18.0",",,0,08,","19.4",",0,31,","","","560.8",",0","38.1",",,,0","","","0.24",",0","7.44",",,,0","-6.95",",,,0"
"USC00051698","1964-05","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","","","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","15",",0","0",",0","5","","-3.3",",0,12,","0",",,0,31,+","0",",T,0,30,+","16.5",",,0,30,","30.0",",0,17,","","","190.8",",0","54.1",",,,0","0",",T,,0","12.18",",0","21.38",",,,0","2.98",",,,0"
"USC00051698","1964-06","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","","","1.7","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","26","1,0","0","1,0","3","","0.6","1,0,01,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,03,","30.6","1,0,26,","","","83.8","1,0","32.2",",,,0","0",",,,0","15.50","1,0","25.41","1,,,0","5.59","1,,,0"
"USC00051698","1964-07","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","","","51.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","14","","5.6",",0,04,+","0",",,0,31,+","0",",,0,31,+","18.0",",,0,24,","33.3",",0,20,","0.8","","0.8",",0","53.0",",,,0","0",",,,0","19.97",",0","30.28",",,,0","9.65",",,,0"
"USC00051698","1964-08","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","","","10.0",",0","15",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","31",",0","0",",0","12","","-1.1",",0,21,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,06,","30.6",",0,24,+","47.6","","46.8",",0","57.0",",,,0","0",",,,0","17.15",",0","26.92",",,,0","7.37",",,,0"
"USC00051698","1964-09","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","","","7.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","2","","0.0",",0,30,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,19,","28.3",",0,03,+","170.6","","123.0",",0","29.8",",,,0","0",",,,0","14.47",",0","23.44",",,,0","5.49",",,,0"
"USC00051698","1964-10","38.35","-105.78333","2104.9","COALDALE 2 SW, CO US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","16",",0","0",",0","2","","-7.2",",0,19,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,30,","27.8",",0,03,","447.0","","276.4",",0","0.0",",T,,0","0",",,,0","9.42",",0","20.57",",,,0","-1.74",",,,0"
