"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IRM00040858","2008-02","28.945","50.835","20.7","BUSHEHR, IR","2",",S","0",",S","0",",S","","","","","0","1,S","7","1,S","0","1,S","","","0.5",",,S,13,","28.4","1,S,19,","0.8",",,,S","","","19.50","1,,,S","",""
"IRM00040858","2008-03","28.945","50.835","20.7","BUSHEHR, IR","0",",S","0",",S","0",",S","","","","","0","2,S","26","2,S","5","2,S","","","0.0",",,S,31,+","35.4","2,S,26,","0.0",",,,S","","","27.24","2,,,S","",""
"IRM00040858","2008-04","28.945","50.835","20.7","BUSHEHR, IR","1","1,S","0","1,S","0","1,S","0","5,S","0","5,S","0","2,S","28","2,S","4","2,S","15.5","5,S,04,","1.3","1,,S,08,","34.6","2,S,01,","1.3","1,,,S","24.35","7,S","29.23","2,,,S","19.47","5,,,S"
"IRM00040858","2008-05","28.945","50.835","20.7","BUSHEHR, IR","0",",S","0",",S","0",",S","","","","","0","2,S","29","2,S","27","2,S","","","0.0",",,S,31,+","40.8","2,S,29,","0.0",",,,S","","","34.57","2,,,S","",""
"IRM00040858","2008-06","28.945","50.835","20.7","BUSHEHR, IR","","","","","","","","","","","0","5,S","25","5,S","21","5,S","","","","","45.0","5,S,03,","","","","","35.15","5,,,S","",""
"IRM00040858","2008-07","28.945","50.835","20.7","BUSHEHR, IR","0","2,S","0","2,S","0","2,S","","","","","0","2,S","29","2,S","29","2,S","","","0.0","2,,S,31,+","44.0","2,S,19,","0.0","2,,,S","","","37.73","2,,,S","",""
"IRM00040858","2008-09","28.945","50.835","20.7","BUSHEHR, IR","0","5,S","0","5,S","0","5,S","","","","","0","5,S","25","5,S","25","5,S","","","0.0","5,,S,30,+","40.8","5,S,11,","0.0","5,,,S","","","37.11","5,,,S","",""
"IRM00040858","2008-10","28.945","50.835","20.7","BUSHEHR, IR","2","1,S","1","1,S","0","1,S","","","","","0","4,S","27","4,S","22","4,S","","","3.6","1,,S,31,","35.8","4,S,23,","4.9","1,,,S","","","32.75","4,,,S","",""
"IRM00040858","2008-11","28.945","50.835","20.7","BUSHEHR, IR","3","2,S","1","2,S","0","2,S","","","","","0","4,S","26","4,S","0","4,S","","","13.2","2,,S,04,","30.4","4,S,24,","15.3","2,,,S","","","25.92","4,,,S","",""
"IRM00040858","2009-01","28.945","50.835","20.7","BUSHEHR, IR","4","2,S","1","2,S","1","2,S","","","","","","","","","","","","","28.7","2,,S,02,","","","31.5","2,,,S","","","","","",""
"IRM00040858","2009-02","28.945","50.835","20.7","BUSHEHR, IR","5",",S","0",",S","0",",S","","","","","0","2,S","15","2,S","0","2,S","","","1.0",",,S,02,+","30.2","2,S,27,","3.4",",,,S","","","22.46","2,,,S","",""
"IRM00040858","2009-03","28.945","50.835","20.7","BUSHEHR, IR","6","1,S","1","1,S","0","1,S","","","","","0","5,S","24","5,S","0","5,S","","","10.4","1,,S,30,","31.6","5,S,10,","13.3","1,,,S","","","23.86","5,,,S","",""
"IRM00040858","2009-09","28.945","50.835","20.7","BUSHEHR, IR","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,30,+","","","0.0","4,,,S","","","","","",""
"IRM00040858","2009-10","28.945","50.835","20.7","BUSHEHR, IR","2","2,S","2","2,S","1","2,S","","","","","","","","","","","","","172.5","2,,S,21,","","","178.6","2,,,S","","","","","",""
