"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00361896","1965-10","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","14",",0","12",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.6",",,0,08,","","","","","85.3",",,,0","0",",,,0","","","","","",""
"USC00361896","1965-11","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","13",",0","6",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","25",",,0,18,","25",",,0,18,","21.8",",,0,17,","","","","","61.9",",,,0","25",",,,0","","","","","",""
"USC00361896","1965-12","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","15",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","5.1",",,0,04,","","","","","26.6",",,,0","","","","","","","",""
"USC00361896","1966-01","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","19",",0","9",",0","1",",0","24",",","","","","","","","","","","","","","","","","","","","787",",,0,31,","","","25.4",",,0,23,","","","","","101.2",",,,0","","","","","","","",""
"USC00361896","1966-02","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","16",",0","8",",0","2",",0","24",",0","8",",0","","","","","","","","","","","","","","","","","914",",,0,07,+","102",",,0,25,","31.0",",,0,14,","","","","","105.0",",,,0","368",",,,0","","","","","",""
"USC00361896","1966-03","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","17",",0","7",",0","0",",0","9",",0","5",",0","","","","","","","","","","","","","","","","","102",",,0,31,","76",",,0,31,+","23.4",",,0,01,","","","","","73.2",",,,0","279",",,,0","","","","","",""
"USC00361896","1966-04","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","17",",0","11",",0","0",",0","8",",0","7",",0","","","","","","","","","","","","","","","","","102",",,0,13,","102",",,0,13,","18.5",",,0,25,","","","","","106.1",",,,0","316",",,,0","","","","","",""
"USC00361896","1966-05","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","11",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,13,","","","","","105.2",",,,0","0",",,,0","","","","","",""
"USC00361896","1966-06","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","12.7",",,0,17,","","","","","32.1",",,,0","0",",,,0","","","","","",""
"USC00361896","1966-07","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.0",",,0,20,","","","","","57.1",",,,0","0",",,,0","","","","","",""
"USC00361896","1966-08","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","8",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.0",",,0,10,","","","","","89.9",",,,0","0",",,,0","","","","","",""
"USC00361896","1966-09","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","13",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","30.5",",,0,23,+","","","","","126.5",",,,0","0",",,,0","","","","","",""
"USC00361896","1966-10","40.45","-78.56667","680.0","CRESSON 1 SE, PA US","","","9",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,01,","","","","","44.7",",,,0","0",",,,0","","","","","",""
