"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ZA000067633","1956-01","-15.25","23.15","1053.0","MONGU, ZA","","","15","1,Q","11","1,Q","3","1,Q","","","","","","","","","","","","","32.5","1,,Q,17,","","","","","181.9","1,,,Q","","","","","",""
"ZA000067633","1956-02","-15.25","23.15","1053.0","MONGU, ZA","","","16","1,Q","14","1,Q","1","1,Q","","","","","","","","","","","","","34.0","1,,Q,20,","","","","","175.6","1,,,Q","","","","","",""
"ZA000067633","1956-03","-15.25","23.15","1053.0","MONGU, ZA","","","15","1,Q","9","1,Q","0","1,Q","","","","","","","","","","","","","24.1","1,,Q,29,","","","","","125.8","1,,,Q","","","","","",""
"ZA000067633","1956-04","-15.25","23.15","1053.0","MONGU, ZA","","","4",",Q","3",",Q","1",",Q","","","","","","","","","","","","","51.0",",,Q,05,","","","","","81.2",",,,Q","","","","","",""
"ZA000067633","1956-05","-15.25","23.15","1053.0","MONGU, ZA","","","1","1,Q","0","1,Q","0","1,Q","","","","","","","","","","","","","1.0","1,,Q,05,","","","","","1.0","1,,,Q","","","","","",""
"ZA000067633","1956-06","-15.25","23.15","1053.0","MONGU, ZA","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","0.0",",,Q,30,+","","","","","0.0",",,,Q","","","","","",""
"ZA000067633","1956-07","-15.25","23.15","1053.0","MONGU, ZA","","","0","1,Q","0","1,Q","0","1,Q","","","","","","","","","","","","","0.0","1,,Q,31,+","","","","","0.0","1,,,Q","","","","","",""
"ZA000067633","1956-08","-15.25","23.15","1053.0","MONGU, ZA","","","2","1,Q","1","1,Q","0","1,Q","","","","","","","","","","","","","10.7","1,,Q,27,","","","","","11.0","1,,,Q","","","","","",""
"ZA000067633","1956-09","-15.25","23.15","1053.0","MONGU, ZA","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","0.0",",,Q,30,+","","","","","0.0",",,,Q","","","","","",""
"ZA000067633","1956-10","-15.25","23.15","1053.0","MONGU, ZA","","","10","1,Q","5","1,Q","0","1,Q","","","","","","","","","","","","","15.5","1,,Q,17,","","","","","49.3","1,,,Q","","","","","",""
"ZA000067633","1956-11","-15.25","23.15","1053.0","MONGU, ZA","","","16",",Q","11",",Q","3",",Q","","","","","","","","","","","","","42.4",",,Q,15,","","","","","211.2",",,,Q","","","","","",""
"ZA000067633","1956-12","-15.25","23.15","1053.0","MONGU, ZA","","","12","1,Q","3","1,Q","0","1,Q","","","","","","","","","","","","","7.6","1,,Q,27,","","","","","25.6","1,,,Q","","","","","",""
"ZA000067633","1957-01","-15.25","23.15","1053.0","MONGU, ZA","","","18","1,Q","14","1,Q","3","1,Q","","","","","","","","","","","","","38.6","1,,Q,18,","","","","","169.3","1,,,Q","","","","","",""
"ZA000067633","1957-02","-15.25","23.15","1053.0","MONGU, ZA","","","22","2,Q","18","2,Q","8","2,Q","","","","","","","","","","","","","107.9","2,,Q,08,","","","","","581.3","2,,,Q","","","","","",""
"ZA000067633","1957-03","-15.25","23.15","1053.0","MONGU, ZA","","","5","1,Q","2","1,Q","1","1,Q","","","","","","","","","","","","","32.3","1,,Q,14,","","","","","39.7","1,,,Q","","","","","",""
"ZA000067633","1957-04","-15.25","23.15","1053.0","MONGU, ZA","","","1",",Q","0",",Q","0",",Q","","","","","","","","","","","","","2.3",",,Q,04,","","","","","2.3",",,,Q","","","","","",""
"ZA000067633","1957-05","-15.25","23.15","1053.0","MONGU, ZA","","","1","1,Q","1","1,Q","0","1,Q","","","","","","","","","","","","","3.6","1,,Q,05,","","","","","3.6","1,,,Q","","","","","",""
"ZA000067633","1957-06","-15.25","23.15","1053.0","MONGU, ZA","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","0.0",",,Q,30,+","","","","","0.0",",,,Q","","","","","",""
"ZA000067633","1957-07","-15.25","23.15","1053.0","MONGU, ZA","","","0","1,Q","0","1,Q","0","1,Q","","","","","","","","","","","","","0.0","1,,Q,31,+","","","","","0.0","1,,,Q","","","","","",""
"ZA000067633","1957-08","-15.25","23.15","1053.0","MONGU, ZA","","","0","1,Q","0","1,Q","0","1,Q","","","","","","","","","","","","","0.0","1,,Q,31,+","","","","","0.0","1,,,Q","","","","","",""
"ZA000067633","1957-09","-15.25","23.15","1053.0","MONGU, ZA","","","5",",Q","1",",Q","0",",Q","","","","","","","","","","","","","16.5",",,Q,20,","","","","","19.9",",,,Q","","","","","",""
