"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00207820","1895-03","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","0.0",",6","","","","","","","","","","","6",",6","31",",6","15",",6","0",",6","0",",6","","","","","-23.3",",6,05,","","","","","","","14.4",",6,29,","","","","","","","718.9",",6","","","","","","","","","","","","","","","","","","","","","","","","","-4.86",",6","0.75",",,,6","-10.46",",,,6"
"USC00207820","1895-04","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","0.0",",6","","","","","","","","","","","0",",6","12",",6","0",",6","1",",6","0",",6","","","","","-3.3",",6,02,+","","","","","","","22.2",",6,27,","","","","","","","317.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","7.74",",6","12.72",",,,6","2.76",",,,6"
"USC00207820","1895-05","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","95.8",",6","","","","","","","","","","","0",",6","6",",6","0",",6","18",",6","6",",6","","","","","-2.2",",6,21,+","","","","","","","34.4",",6,31,","","","","","","","146.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","16.70",",6","23.05",",,,6","10.36",",,,6"
"USC00207820","1895-06","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","108.5",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","13",",6","","","","","4.4",",6,07,","","","","","4.6",",,6,26,","35.0",",6,12,","","","","","","","3.1",",6","","","","","","","","","","","","","","","","","","","","","10.2",",,,6","","","21.85",",6","31.30",",,,6","12.39",",,,6"
"USC00207820","1895-08","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","62.2",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","","","3.3",",6,21,","","","","","","","33.9",",6,11,","","","","","","","26.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","19.49",",6","28.28",",,,6","10.70",",,,6"
"USC00207820","1895-09","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","59.8",",6","6",",6","6",",6","0",",6","","","","","0",",6","2",",6","0",",6","23",",6","5",",6","","","","","0.0",",6,30,+","","","","","17.5",",,6,18,","34.4",",6,12,","","","","","","","81.4",",6","","","","","","","","","","","","","","","","","","","","","67.1",",,,6","","","17.61",",6","25.65",",,,6","9.58",",,,6"
"USC00207820","1895-12","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","0.0","1,6","6","2,6","5","2,6","2","2,6","","","","","3","1,6","25","1,6","17",",6","0",",6","0",",6","1","","","","-17.8","1,6,17,+","","","","","54.4","2,,6,19,","10.0",",6,25,+","","","","","","","664.9",",6","","","","","","","","","","","","","","","","","","","","","118.4","2,,,6","","","-3.89","1,6","0.44",",,,6","-8.23","1,,,6"
"USC00207820","1938-02","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","0.0","1,6","9",",6","6",",6","1",",6","8","2,6","2",",6","1",",6","25",",6","11","1,6","0","1,6","0","1,6","","","","","-20.6",",6,01,","76","2,,6,04,+","38",",,6,22,","34.3",",,6,13,","9.4","1,6,09,+","","","","","","","570.1","1,6","","","","","","","","","","","","","","","","","","","","","81.0",",,,6","66",",,,6","-2.80","1,6","1.04","1,,,6","-6.65",",,,6"
"USC00207820","1938-03","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","0.0",",6","8",",6","2",",6","0",",6","","","0",",6","0",",6","23",",6","4",",6","2",",6","0",",6","","","","","-15.0",",6,04,+","","","13",",,6,05,+","8.9",",,6,23,","25.6",",6,22,","","","","","","","487.4",",6","","","","","","","","","","","","","","","","","","","","","18.7",",,,6","39",",,,6","2.61",",6","8.60",",,,6","-3.38",",,,6"
"USC00207820","1938-04","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","1.6","1,6","7",",6","5",",6","0",",6","","","0",",6","0","1,6","13","1,6","2",",6","6",",6","0",",6","","","","","-8.3","1,6,06,+","","","0",",,6,30,+","10.7",",,6,09,","28.3",",6,27,","","","","","","","319.8",",6","","","","","","","","","","","","","","","","","","","","","38.7",",,,6","0",",,,6","7.48","1,6","13.63",",,,6","1.33","1,,,6"
"USC00207820","1938-05","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","6.4","3,6","6",",6","5",",6","0",",6","","","0",",6","0","2,6","4","2,6","0","1,6","10","1,6","0","1,6","","","","","-1.1","2,6,13,+","","","0",",,6,31,+","20.3",",,6,20,","27.2","1,6,07,","","","","","","","161.7","1,6","","","","","","","","","","","","","","","","","","","","","53.1",",,,6","0",",,,6","12.80","3,6","19.19","1,,,6","6.42","2,,,6"
"USC00207820","1938-06","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","50.7","1,6","9",",6","3",",6","0",",6","","","0",",6","0","1,6","0","1,6","0",",6","28",",6","1",",6","","","","","5.0","1,6,09,","","","0",",,6,30,+","21.6",",,6,02,","32.2",",6,20,","","","","","","","17.4",",6","","","","","","","","","","","","","","","","","","","","","44.6",",,,6","0",",,,6","19.45","1,6","25.59",",,,6","13.31","1,,,6"
"USC00207820","1938-07","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","","","5",",6","1",",6","1",",6","","","0",",6","","","","","0",",6","31",",6","6",",6","","","","","","","","","0",",,6,31,+","25.4",",,6,08,","33.3",",6,08,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0",",,,6","0",",,,6","","","29.93",",,,6","",""
"USC00207820","1938-08","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","136.7","1,6","6",",6","6",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","10","1,6","","","","","7.8",",6,29,","","","","","22.9",",,6,10,","36.7","1,6,03,","","","","","","","0.0","1,6","","","","","","","","","","","","","","","","","","","","","76.3",",,,6","","","22.81","1,6","29.96","1,,,6","15.67",",,,6"
"USC00207820","1938-09","44.0126","-83.8977","187.5","STANDISH 4 NE, MI US","","","2.2",",6","9",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","","","0.6",",6,20,","","","","","24.1",",,6,07,","27.8",",6,23,","","","","","","","97.7",",6","","","","","","","","","","","","","","","","","","","","","74.7",",,,6","","","15.15",",6","23.21",",,,6","7.09",",,,6"
