"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"USW00003874","1964-03","32.36667","-84.8","134.1","FORT BENNING MCKENNA, GA US","0","5,","0","5,,X,31,+"
"USW00003874","1964-08","32.36667","-84.8","134.1","FORT BENNING MCKENNA, GA US","0","5,","0","5,,X,31,+"
"USW00003874","1965-03","32.36667","-84.8","134.1","FORT BENNING MCKENNA, GA US","0","4,","0","4,,X,31,+"
"USW00003874","1965-04","32.36667","-84.8","134.1","FORT BENNING MCKENNA, GA US","0","4,","0","4,,X,30,+"
"USW00003874","1965-06","32.36667","-84.8","134.1","FORT BENNING MCKENNA, GA US","0","4,","0","4,,X,30,+"
