"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00292604","1921-05","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","","","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","6.4",",,6,17,","","","","","","","6.7",",,,6","0",",,,6","","","","","",""
"USC00292604","1921-06","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","","","63.1",",6","6",",6","6",",6","0",",6","0",",6","0",",6","0",",6","0",",6","29",",6","8",",6","","","","","3.9",",6,19,+","0",",,6,30,+","17.8",",,6,04,","33.9",",6,30,+","","","30.4",",6","90.0",",,,6","0",",,,6","19.42",",6","28.93",",,,6","9.92",",,,6"
"USC00292604","1921-07","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","","","","","11",",6","11",",6","0",",6","","","","","","","0",",6","31",",6","12",",6","","","1","","","","","","15.2",",,6,30,","34.4",",6,01,","","","","","85.1",",,,6","","","","","30.63",",,,6","",""
"USC00292604","1921-08","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","","","21.5",",6","8",",6","8",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","4",",6","","","1","","3.9",",6,02,+","0",",,6,31,+","20.3",",,6,21,","32.2",",6,12,+","","","15.1",",6","87.8",",,,6","0",",,,6","18.54",",6","29.22",",,,6","7.86",",,,6"
"USC00292604","1921-09","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","","","","","1",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","0",",,6,30,+","12.7",",,6,01,","","","","","","","12.7",",,,6","0",",,,6","","","","","",""
"USC00292604","1921-10","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","","","0.0",",6","3",",6","3",",6","0",",6","0",",6","0",",6","13",",6","0",",6","24",",6","0",",6","","","","","-8.9",",6,28,+","0",",,6,31,+","10.2",",,6,24,","27.8",",6,19,","","","205.1",",6","23.6",",,,6","0",",,,6","11.72",",6","23.18",",,,6","0.25",",,,6"
"USC00292604","1921-11","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","","","0.0","1,6","1",",6","1",",6","0",",6","","","1",",6","30",",6","0","1,6","0","1,6","0","1,6","","","","","-17.8",",6,19,","","","5.1",",,6,17,","20.6","1,6,01,","","","432.3","1,6","5.1",",,,6","","","3.39","1,6","16.48","1,,,6","-9.70",",,,6"
"USC00292604","1921-12","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","","","0.0","5,6","1",",6","1",",6","0",",6","","","0","5,6","26","5,6","0","5,6","0","5,6","0","5,6","4","","","","-16.7","5,6,04,","","","21.6",",,6,28,","15.6","5,6,22,+","","","455.0","5,6","21.6",",,,6","","","0.83","5,6","11.37","5,,,6","-9.70","5,,,6"
"USC00292604","1922-01","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","0.0","","0.0","2,6","2",",6","2",",6","0",",6","","","17","1,6","29","1,6","0","2,6","0","2,6","0","2,6","","","","","-24.4","1,6,09,","","","10.2",",,6,31,","12.2","2,6,03,+","","","660.0","2,6","17.8",",,,6","","","-4.51","2,6","7.18","2,,,6","-16.19","1,,,6"
"USC00292604","1922-02","36.45","-107.633333","2072.6","DUFUR RANCH, NM US","0.0","","0.0","5,6","","","","","","","","","0","1,6","27","1,6","0","4,6","1","4,6","0","4,6","","","1","","-15.6","1,6,15,","","","","","24.4","4,6,19,","","","400.8","4,6","","","","","0.64","5,6","9.87","4,,,6","-8.59","1,,,6"
