"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FSM00061996","1976-11","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","8","4,I","2","4,I","0","4,I","","","","","","","","","","","","","9.9","4,,I,21,","","","","","18.4","4,,,I","","","","","",""
"FSM00061996","1977-08","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","15","4,I","7","4,I","0","4,I","","","","","","","","","","","","","15.0","4,,I,27,","","","","","53.9","4,,,I","","","","","",""
"FSM00061996","1977-11","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","8","1,I","4","1,I","0","1,I","0","4,I","0","4,I","","","","","","","9.0","4,I,06,+","15.0","1,,I,05,","","","","","38.0","1,,,I","","","","","12.15","4,,,I"
"FSM00061996","1977-12","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","9","2,I","2","2,I","0","2,I","","","","","","","","","","","","","6.1","2,,I,15,","","","","","16.4","2,,,I","","","","","",""
"FSM00061996","1978-02","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","8","3,I","4","3,I","1","3,I","","","","","","","","","","","","","36.1","3,,I,27,","","","","","56.1","3,,,I","","","","","",""
"FSM00061996","1978-04","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","10","5,I","3","5,I","0","5,I","","","","","","","","","","","","","7.9","5,,I,07,","","","","","29.1","5,,,I","","","","","",""
"FSM00061996","1978-06","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","14","2,I","6","2,I","0","2,I","","","","","","","","","","","","","19.1","2,,I,05,","","","","","51.0","2,,,I","","","","","",""
"FSM00061996","1978-07","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","13","3,I","8","3,I","0","3,I","","","","","","","","","","","","","19.1","3,,I,04,","","","","","62.2","3,,,I","","","","","",""
"FSM00061996","1978-08","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","13","3,I","7","3,I","0","3,I","","","","","","","","","","","","","20.1","3,,I,23,","","","","","65.2","3,,,I","","","","","",""
"FSM00061996","1978-09","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","11","4,I","5","4,I","1","4,I","","","","","","","","","","","","","37.1","4,,I,20,","","","","","96.0","4,,,I","","","","","",""
"FSM00061996","1978-10","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","8","1,I","4","1,I","1","1,I","","","","","","","","","","","","","31.0","1,,I,25,","","","","","69.0","1,,,I","","","","","",""
"FSM00061996","1978-11","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","8","3,I","5","3,I","0","3,I","","","","","","","","","","","","","19.1","3,,I,20,","","","","","41.4","3,,,I","","","","","",""
"FSM00061996","1979-01","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","7","3,I","3","3,I","0","3,I","","","","","","","","","","","","","7.1","3,,I,16,","","","","","21.0","3,,,I","","","","","",""
"FSM00061996","1979-02","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","9","3,I","3","3,I","1","3,I","","","","","","","","","","","","","37.1","3,,I,13,","","","","","63.4","3,,,I","","","","","",""
"FSM00061996","1979-03","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","10","5,I","5","5,I","1","5,I","","","","","","","","","","","","","59.9","5,,I,12,","","","","","99.0","5,,,I","","","","","",""
"FSM00061996","1979-04","-37.8","77.5","29.0","MARTIN DE VIVIES I, FS","","","","","12","4,I","5","4,I","0","4,I","","","","","","","","","","","","","23.1","4,,I,26,","","","","","75.8","4,,,I","","","","","",""
