"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RMC00914300","1956-01","5.92112","169.64291","0.0","JABOR, MH RM","249.6","0","249.6",",0","22",",0","20",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","1","","21.7",",0,29,+","0",",,0,31,+","0",",,0,31,+","167.1",",,0,01,","31.1",",0,23,","","","0.0",",0","719.6",",,,0","0",",,,0","26.39",",0","28.86",",,,0","23.91",",,,0"
"RMC00914300","1956-02","5.92112","169.64291","0.0","JABOR, MH RM","490.3","0","240.7","1,0","16",",0","13",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","0",",0","2","","21.7","1,0,12,","0",",,0,29,+","0",",,0,29,+","61.0",",,0,12,","31.1",",0,16,","","","0.0",",0","300.4",",,,0","0",",,,0","26.92","1,0","29.77",",,,0","24.08","1,,,0"
"RMC00914300","1956-03","5.92112","169.64291","0.0","JABOR, MH RM","757.0","0","266.7","1,0","16",",0","15",",0","5",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","0",",0","","","22.2","1,0,04,+","0",",,0,31,+","0",",,0,31,+","49.8",",,0,19,","31.1",",0,18,+","","","0.0",",0","343.7",",,,0","0",",,,0","27.22","1,0","30.23",",,,0","24.21","1,,,0"
"RMC00914300","1956-04","5.92112","169.64291","0.0","JABOR, MH RM","985.8","0","228.8","3,0","22",",0","19",",0","6",",0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","28","2,0","0","2,0","","","22.2","3,0,17,+","0",",,0,30,+","0",",,0,30,+","73.7",",,0,01,","31.1","2,0,14,","","","0.0","2,0","437.5",",,,0","0",",,,0","26.82","3,0","29.99","2,,,0","23.65","3,,,0"
"RMC00914300","1956-05","5.92112","169.64291","0.0","JABOR, MH RM","1242.0","0","256.2","1,0","27",",0","27",",0","7",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","1",",0","","","22.2","1,0,05,","0",",,0,31,+","0",",,0,31,+","82.8",",,0,16,","32.2",",0,10,","","","0.0",",0","599.2",",,,0","0",",,,0","26.84","1,0","29.83",",,,0","23.85","1,,,0"
"RMC00914300","1956-07","5.92112","169.64291","0.0","JABOR, MH RM","","","231.0","3,0","17","3,0","15","3,0","5","3,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","0","3,0","","","21.1","3,0,12,","0",",,0,31,+","0",",,0,31,+","81.3","3,,0,05,","31.7","3,0,14,","0.0","0","0.0","3,0","318.6","1,a,,0","0",",,,0","26.58","3,0","30.01","3,,,0","23.15","3,,,0"
"RMC00914300","1956-08","5.92112","169.64291","0.0","JABOR, MH RM","","","244.3","3,0","","","","","","","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","0","3,0","","","22.2","3,0,29,+","0",",,0,31,+","0",",,0,31,+","","","31.7","3,0,31,+","0.0","0","0.0","3,0","366.0","1,a,,0","0",",,,0","27.06","3,0","30.28","3,,,0","23.84","3,,,0"
"RMC00914300","1956-09","5.92112","169.64291","0.0","JABOR, MH RM","","","215.5","3,0","17",",0","17",",0","9",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","28","2,0","0","2,0","2","","21.7","1,0,18,+","0",",,0,30,+","0",",,0,30,+","57.7",",,0,29,","31.7","2,0,27,+","0.0","0","0.0","2,0","477.1",",,,0","0",",,,0","26.31","3,0","29.52","2,,,0","23.10","1,,,0"
"RMC00914300","1956-10","5.92112","169.64291","0.0","JABOR, MH RM","","","249.5","1,0","19",",0","19",",0","10",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","0",",0","","","21.7","1,0,30,+","0",",,0,31,+","0",",,0,31,+","98.6",",,0,30,","31.7",",0,24,","0.0","0","0.0",",0","708.2",",,,0","0",",,,0","26.65","1,0","29.90",",,,0","23.40","1,,,0"
"RMC00914300","1956-11","5.92112","169.64291","0.0","JABOR, MH RM","","","254.6",",0","17",",0","16",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","20.6",",0,06,","0",",,0,30,+","0",",,0,30,+","122.7",",,0,06,","31.1",",0,06,+","0.0","0","0.0",",0","291.3",",,,0","0",",,,0","26.82",",0","29.57",",,,0","24.07",",,,0"
