"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MZM00067315","2001-07","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","0","4,S","0","4,S","","","","","","","10.8","4,S,23,","","","","","","","","","","","15.09","4,,,S"
"MZM00067315","2001-10","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","0",",S","0",",S","","","","","","","15.0",",S,01,","","","","","","","","","","","21.08",",,,S"
"MZM00067315","2002-01","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","0","2,S","0","2,S","","","","","","","21.0","2,S,13,+","","","","","","","","","","","23.48","2,,,S"
"MZM00067315","2002-05","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","0","5,S","0","5,S","","","","","","","14.3","5,S,13,","","","","","","","","","","","17.66","5,,,S"
"MZM00067315","2002-06","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","0","2,S","0","2,S","","","","","","","12.6","2,S,23,","","","","","","","","","","","15.99","2,,,S"
"MZM00067315","2002-07","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","30.6","5,S,10,","","","","","25.55","5,,,S","",""
"MZM00067315","2002-09","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","0","4,S","0","4,S","","","","","","","16.0","4,S,14,","","","","","","","","","","","19.17","4,,,S"
"MZM00067315","2002-10","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","0","4,S","0","4,S","","","","","","","15.3","4,S,10,","","","","","","","","","","","21.56","4,,,S"
"MZM00067315","2003-02","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","0","5,S","0","5,S","","","","","","","20.4","5,S,21,","","","","","","","","","","","24.75","5,,,S"
"MZM00067315","2003-09","-22.018","35.313","14.0","VILANKULO, MZ","","","","","","","0","2,S","0","2,S","","","","","","","13.2","2,S,01,","","","","","","","","","","","19.05","2,,,S"
