"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00385954","1907-07","33.833333","-81.633333","121.9","MONETTA, SC US","","","289.9",",6","9",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","20",",6","","","","","17.8",",6,05,","","","27.4",",,6,03,","38.9",",6,24,","0.0","6","0.0",",6","72.7",",,,6","","","27.68",",6","33.93",",,,6","21.44",",,,6"
"USC00385954","1907-08","33.833333","-81.633333","121.9","MONETTA, SC US","","","245.9",",6","8",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","14",",6","","","","","16.7",",6,27,+","","","23.1",",,6,09,","35.6",",6,31,+","0.0","6","0.0",",6","57.8",",,,6","","","26.27",",6","31.91",",,,6","20.63",",,,6"
"USC00385954","1907-09","33.833333","-81.633333","121.9","MONETTA, SC US","","","189.2",",6","12",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","","","14.4",",6,26,","","","30.0",",,6,29,","35.6",",6,03,","0.0","6","0.0",",6","104.3",",,,6","","","24.64",",6","30.19",",,,6","19.09",",,,6"
"USC00385954","1907-10","33.833333","-81.633333","121.9","MONETTA, SC US","","","27.9",",6","2",",6","1",",6","0",",6","","","0",",6","1",",6","0",",6","23",",6","0",",6","","","","","0.0",",6,29,","","","3.3",",,6,27,","28.9",",6,08,+","73.3","6","73.3",",6","4.3",",,,6","","","16.87",",6","23.48",",,,6","10.25",",,,6"
"USC00385954","1907-11","33.833333","-81.633333","121.9","MONETTA, SC US","","","0.0",",6","10",",6","9",",6","0",",6","","","0",",6","2",",6","0",",6","4",",6","0",",6","","","","","-1.7",",6,14,","","","18.8",",,6,29,","23.9",",6,09,","283.5","6","210.2",",6","98.0",",,,6","","","11.33",",6","16.86",",,,6","5.79",",,,6"
"USC00385954","1907-12","33.833333","-81.633333","121.9","MONETTA, SC US","","","0.0",",6","12",",6","8",",6","3",",6","","","0",",6","10",",6","0",",6","0",",6","0",",6","","","","","-5.0",",6,05,","","","40.1",",,6,23,","20.0",",6,08,","603.8","6","320.3",",6","139.3",",,,6","","","8.00",",6","13.40",",,,6","2.60",",,,6"
"USC00385954","1908-01","33.833333","-81.633333","121.9","MONETTA, SC US","0.0","6","0.0",",6","9",",6","5",",6","2",",6","","","0",",6","15",",6","0",",6","0",",6","0",",6","","","","","-6.7",",6,24,","","","50.0",",,6,07,","18.9",",6,22,","960.1","6","356.3",",6","139.3",",,,6","","","6.84",",6","12.45",",,,6","1.23",",,,6"
"USC00385954","1908-02","33.833333","-81.633333","121.9","MONETTA, SC US","0.0","6","0.0",",6","10",",6","8",",6","3",",6","0",",6","0",",6","14",",6","0",",6","1",",6","0",",6","1","","","","-8.9",",6,03,","0",",T,6,09,","49.5",",,6,01,","21.1",",6,14,","1317.6","6","357.5",",6","146.6",",,,6","0",",T,,6","6.01",",6","11.57",",,,6","0.44",",,,6"
"USC00385954","1908-03","33.833333","-81.633333","121.9","MONETTA, SC US","32.3","6","32.3",",6","8",",6","5",",6","1",",6","","","0",",6","1",",6","0",",6","24",",6","0",",6","","","","","0.0",",6,21,","","","37.8",",,6,24,","30.0",",6,18,","1402.1","6","84.5",",6","105.8",",,,6","","","16.65",",6","23.15",",,,6","10.15",",,,6"
"USC00385954","1908-04","33.833333","-81.633333","121.9","MONETTA, SC US","98.9","6","66.6",",6","11",",6","8",",6","3",",6","","","0",",6","0",",6","0",",6","27",",6","0",",6","1","","","","2.8",",6,04,","","","30.0",",,6,15,","31.7",",6,10,","1433.7","6","31.6",",6","143.1",",,,6","","","19.50",",6","25.39",",,,6","13.60",",,,6"
