"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00059295","1895-01","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","5",",6","5",",6","0",",6","","","5",",6","","","","","","","","","","","","","","","","","","","127",",,6,15,","12.7",",,6,15,","","","","","","","30.5",",,,6","305",",,,6","","","","","","","",""
"USC00059295","1895-02","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","6",",6","6",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","","","","","51",",,6,10,+","19.1",",,6,25,","","","","","","","43.3",",,,6","178",",,,6","","","","","","","",""
"USC00059295","1895-03","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","","","51",",,6,31,+","5.1",",,6,31,+","","","","","","","12.7",",,,6","127",",,,6","","","","","","","",""
"USC00059295","1895-04","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","4",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","102",",,6,15,","15.2",",,6,15,","","","","","","","27.9",",,,6","153",",,,6","","","","","","","",""
"USC00059295","1895-05","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","53.3",",,6,30,","","","","","","","70.0",",,,6","0",",,,6","","","","","","","",""
"USC00059295","1895-06","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","10",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","28.2",",,6,10,","","","","","","","69.5",",,,6","","","","","","","","","",""
"USC00059295","1895-07","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","14",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","21.6",",,6,19,","","","","","","","76.6",",,,6","","","","","","","","","",""
"USC00059295","1895-08","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","20.8",",,6,01,","","","","","","","45.0",",,,6","","","","","","","","","",""
"USC00059295","1895-09","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","76",",,6,23,","14.0",",,6,23,","","","","","","","14.0",",,,6","76",",,,6","","","","","","","",""
"USC00059295","1895-10","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","2.5",",,6,03,","","","","","","","2.5",",,,6","","","","","","","","","",""
"USC00059295","1895-11","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","","","76",",,6,25,","7.6",",,6,25,","","","","","","","15.1",",,,6","126",",,,6","","","","","","","",""
"USC00059295","1895-12","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","25",",,6,02,","2.5",",,6,02,","","","","","","","2.5",",,,6","25",",,,6","","","","","","","",""
"USC00059295","1896-01","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","25",",,6,22,+","10.2",",,6,29,","","","","","","","15.2",",,,6","50",",,,6","","","","","","","",""
"USC00059295","1896-02","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","25",",,6,09,+","2.5",",,6,09,+","","","","","","","5.0",",,,6","50",",,,6","","","","","","","",""
"USC00059295","1896-03","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","6",",6","6",",6","0",",6","","","7",",6","","","","","","","","","","","","","","","","","","","102",",,6,31,","12.7",",,6,31,","","","","","","","31.7",",,,6","291",",,,6","","","","","","","",""
"USC00059295","1896-04","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","5",",6","2",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","","","152",",,6,12,","38.1",",,6,12,","","","","","","","46.3",",,,6","152",",,,6","","","","","","","",""
"USC00059295","1896-05","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","16.5",",,6,30,","","","","","","","52.4",",,,6","","","","","","","","","",""
"USC00059295","1896-06","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","22.6",",,6,28,","","","","","","","101.1",",,,6","","","","","","","","","",""
"USC00059295","1896-08","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","10.2",",,6,17,","","","","","","","26.4",",,,6","","","","","","","","","",""
"USC00059295","1896-09","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","15.2",",,6,09,","","","","","","","25.8",",,,6","","","","","","","","","",""
"USC00059295","1896-10","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","178",",,6,29,","17.8",",,6,29,","","","","","","","19.8",",,,6","178",",,,6","","","","","","","",""
"USC00059295","1896-11","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","76",",,6,25,","7.6",",,6,25,","","","","","","","7.6",",,,6","76",",,,6","","","","","","","",""
"USC00059295","1896-12","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","1",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","5.1",",,6,30,","","","","","","","5.1",",,,6","0",",,,6","","","","","","","",""
"USC00059295","1897-01","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","76",",,6,25,","7.6",",,6,25,","","","","","","","9.4",",,,6","97",",,,6","","","","","","","",""
"USC00059295","1897-02","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","102",",,6,22,","10.2",",,6,22,","","","","","","","10.2",",,,6","102",",,,6","","","","","","","",""
"USC00059295","1897-03","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","2",",6","2",",6","","","2",",6","","","","","","","","","","","","","","","","","","","457",",,6,21,","45.7",",,6,21,","","","","","","","71.1",",,,6","711",",,,6","","","","","","","",""
"USC00059295","1897-04","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","102",",,6,07,","10.2",",,6,07,+","","","","","","","20.4",",,,6","102",",,,6","","","","","","","",""
"USC00059295","1897-05","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","27.9",",,6,20,","","","","","","","41.1",",,,6","","","","","","","","","",""
"USC00059295","1897-06","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","10",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","26.7",",,6,02,","","","","","","","112.8",",,,6","","","","","","","","","",""
"USC00059295","1897-07","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,6,24,","","","","","","","45.3",",,,6","","","","","","","","","",""
"USC00059295","1897-08","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","15.0",",,6,08,","","","","","","","62.0",",,,6","","","","","","","","","",""
"USC00059295","1897-09","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,6,11,+","","","","","","","0.0",",T,,6","","","","","","","","","",""
"USC00059295","1897-10","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","3",",6","1",",6","","","2",",6","","","","","","","","","","","","","","","","","","","305",",,6,26,","30.5",",,6,26,","","","","","","","64.8",",,,6","457",",,,6","","","","","","","",""
"USC00059295","1897-11","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","25",",,6,25,","2.5",",,6,25,","","","","","","","2.5",",,,6","25",",,,6","","","","","","","",""
"USC00059295","1897-12","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","6",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","10",",,6,19,","10.2",",,6,19,","","","","","","","25.3",",,,6","27",",,,6","","","","","","","",""
"USC00059295","1898-01","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","1",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","8",",,6,25,","7.6",",,6,25,","","","","","","","7.6",",,,6","8",",,,6","","","","","","","",""
"USC00059295","1898-02","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","25",",,6,18,+","2.5",",,6,18,+","","","","","","","5.0",",,,6","50",",,,6","","","","","","","",""
"USC00059295","1898-03","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","51",",,6,10,","5.1",",,6,10,","","","","","","","7.9",",,,6","76",",,,6","","","","","","","",""
"USC00059295","1898-04","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","5",",6","5",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","","","152",",,6,05,","15.2",",,6,05,","","","","","","","39.2",",,,6","253",",,,6","","","","","","","",""
"USC00059295","1898-05","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","13",",6","13",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","152",",,6,01,","19.1",",,6,14,+","","","","","","","147.4",",,,6","152",",,,6","","","","","","","",""
"USC00059295","1898-06","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","34.3",",,6,07,","","","","","","","68.6",",,,6","","","","","","","","","",""
"USC00059295","1898-07","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","16.5",",,6,01,","","","","","","","47.2",",,,6","","","","","","","","","",""
"USC00059295","1898-08","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","76.2",",,6,01,","","","","","","","92.0",",,,6","","","","","","","","","",""
"USC00059295","1898-09","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","51",",,6,11,","12.7",",,6,12,","","","","","","","25.4",",,,6","51",",,,6","","","","","","","",""
"USC00059295","1898-10","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","102",",,6,24,","10.2",",,6,24,","","","","","","","12.7",",,,6","127",",,,6","","","","","","","",""
"USC00059295","1898-11","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","3",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","","","","","152",",,6,27,+","15.2",",,6,27,+","","","","","","","36.8",",,,6","380",",,,6","","","","","","","",""
"USC00059295","1898-12","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","","","152",",,6,29,","12.7",",,6,29,","","","","","","","28.0",",,,6","305",",,,6","","","","","","","",""
"USC00059295","1899-01","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","3",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","","","","","203",",,6,30,","13.5",",,6,30,","","","","","","","35.2",",,,6","532",",,,6","","","","","","","",""
"USC00059295","1899-02","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3","1,6","3","1,6","0","1,6","","","3",",6","","","","","","","","","","","","","","","","","","","76",",,6,22,+","5.1","1,,6,22,+","","","","","","","15.3","1,,,6","228",",,,6","","","","","","","",""
"USC00059295","1899-03","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","4",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","","","","","152",",,6,26,+","10.2",",,6,26,+","","","","","","","30.1",",,,6","431",",,,6","","","","","","","",""
"USC00059295","1899-04","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","76",",,6,05,+","11.9",",,6,30,","","","","","","","24.7",",,,6","152",",,,6","","","","","","","",""
"USC00059295","1899-05","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","11.4",",,6,07,","","","","","","","31.2",",,,6","0",",,,6","","","","","","","",""
"USC00059295","1899-06","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","7",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","36.8",",,6,21,","","","","","","","77.0",",,,6","0",",,,6","","","","","","","",""
"USC00059295","1899-08","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","39.4",",,6,03,","","","","","","","56.4",",,,6","","","","","","","","","",""
"USC00059295","1899-09","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","3.0",",,6,01,","","","","","","","4.3",",,,6","","","","","","","","","",""
"USC00059295","1899-10","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.5",",,6,10,","","","","","","","0.8",",,,6","","","","","","","","","",""
"USC00059295","1899-11","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","25",",,6,21,","22.9",",,6,21,","","","","","","","22.9",",,,6","25",",,,6","","","","","","","",""
"USC00059295","1899-12","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","1","","","","","","51",",,6,13,+","3.3",",,6,13,+","","","","","","","6.9",",,,6","115",",,,6","","","","","","","",""
"USC00059295","1900-01","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","0",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","38",",,6,16,","2.3",",,6,16,","","","","","","","3.6",",,,6","63",",,,6","","","","","","","",""
"USC00059295","1900-02","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","8",",6","6",",6","0",",6","","","8",",6","","","","","","","","","","","1","","","","","","","","152",",,6,12,","12.7",",,6,12,","","","","","","","39.5",",,,6","558",",,,6","","","","","","","",""
"USC00059295","1900-03","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","5",",6","2",",6","0",",6","","","3",",6","","","","","","","","","","","2","","","","","","","","51",",,6,27,+","6.4",",,6,23,","","","","","","","15.6",",,,6","140",",,,6","","","","","","","",""
"USC00059295","1900-04","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","15",",6","11",",6","2",",6","","","1",",6","","","","","","","","","","","","","","","","","","","38",",,6,10,","69.9",",,6,05,","","","","","","","220.5",",,,6","38",",,,6","","","","","","","",""
"USC00059295","1900-05","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","7",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","21.8",",,6,18,","","","","","","","35.3",",,,6","0",",,,6","","","","","","","",""
"USC00059295","1900-06","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","6",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","12.2",",,6,03,","","","","","","","18.3",",,,6","","","","","","","","","",""
"USC00059295","1900-07","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","17.3",",,6,05,","","","","","","","46.1",",,,6","","","","","","","","","",""
"USC00059295","1900-08","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","24.6",",,6,06,","","","","","","","56.4",",,,6","","","","","","","","","",""
"USC00059295","1900-09","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","13",",,6,27,","2.8",",,6,27,","","","","","","","4.1",",,,6","13",",,,6","","","","","","","",""
"USC00059295","1900-10","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","0.5",",,6,20,","","","","","","","0.8",",,,6","0",",,,6","","","","","","","",""
"USC00059295","1900-11","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","2",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","2","","","","","","","","64",",,6,21,","3.8",",,6,21,","","","","","","","4.3",",,,6","77",",,,6","","","","","","","",""
"USC00059295","1900-12","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","3","1,6","2","1,6","0","1,6","","","2",",6","","","","","","","","","","","","","","","","","","","102",",,6,26,","8.4","1,,6,27,","","","","","","","13.0","1,,,6","153",",,,6","","","","","","","",""
"USC00059295","1901-01","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",T,6,29,+","0.0",",T,6,29,+","","","","","","","0.0",",T,,6","0",",T,,6","","","","","","","",""
"USC00059295","1901-02","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","8",",6","6",",6","0",",6","","","5",",6","","","","","","","","","","","","","","","","","","","102",",,6,07,","7.6",",,6,27,","","","","","","","28.1",",,,6","357",",,,6","","","","","","","",""
"USC00059295","1901-03","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","7",",6","7",",6","0",",6","","","7",",6","","","","","","","","","","","","","","","","","","","152",",,6,29,+","15.2",",,6,29,+","","","","","","","62.0",",,,6","609",",,,6","","","","","","","",""
"USC00059295","1901-04","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","9",",6","8",",6","0",",6","","","5",",6","","","","","","","","","","","","","","","","","","","76",",,6,15,+","20.3",",,6,08,","","","","","","","99.0",",,,6","329",",,,6","","","","","","","",""
"USC00059295","1901-05","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","3.8",",,6,22,","","","","","","","7.8",",,,6","","","","","","","","","",""
"USC00059295","1901-06","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","8",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","34.0",",,6,11,","","","","","","","89.1",",,,6","","","","","","","","","",""
"USC00059295","1901-07","40.12367","-102.72171","1260.0","YUMA, CO US","","","","","5",",6","4",",6","1",",6","","","","","","","","","0","3,6","28","3,6","28","3,6","","","","","","","","","","","25.7",",,6,30,","40.0","3,6,09,","","","","","40.9",",,,6","","","","","36.58","3,,,6","","","",""
