"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00146511","1965-08","39.5605","-98.6936","454.5","PORTIS, KS US","","","178.9",",6","","","","","","","","","0",",6","0",",6","0",",6","30",",6","10",",6","","","","","13.3",",6,01,","","","","","36.7",",6,12,+","","","1.1",",6","","","","","24.07",",6","30.03",",,,6","18.11",",,,6"
"USC00146511","1965-09","39.5605","-98.6936","454.5","PORTIS, KS US","","","39.3","5,6","","","","","","","","","0","2,6","1","2,6","0","3,6","17","3,6","0","3,6","","","","","0.0","2,6,24,","","","","","30.0","3,6,07,","","","70.7","3,6","","","","","16.82","5,6","22.24","3,,,6","11.40","2,,,6"
"USC00146511","1966-07","39.5605","-98.6936","454.5","PORTIS, KS US","","","","","","","","","","","","","","","","","0","1,6","30","1,6","23","1,6","","","","","","","","","","","43.3","1,6,05,","","","","","","","","","","","34.91","1,,,6","",""
"USC00146511","1966-08","39.5605","-98.6936","454.5","PORTIS, KS US","","","","","","","","","","","","","","","","","0",",6","30",",6","5",",6","","","","","","","","","","","34.4",",6,06,","","","","","","","","","","","28.15",",,,6","",""
"USC00146511","1966-09","39.5605","-98.6936","454.5","PORTIS, KS US","","","","","","","","","","","","","","","","","0",",6","24",",6","4",",6","","","","","","","","","","","32.2",",6,24,+","","","","","","","","","","","25.86",",,,6","",""
"USC00146511","1967-07","39.5605","-98.6936","454.5","PORTIS, KS US","","","165.6","1,6","","","","","","","","","0",",6","0",",6","0","1,6","27","1,6","14","1,6","","","","","7.8",",6,14,","","","","","37.8","1,6,23,","10.3","","10.3","1,6","","","","","23.44","1,6","29.56","1,,,6","17.33",",,,6"
"USC00146511","1967-09","39.5605","-98.6936","454.5","PORTIS, KS US","","","43.1","1,6","","","","","","","","","0",",6","0",",6","0","1,6","27","1,6","3","1,6","","","","","0.6",",6,28,","","","","","32.2","1,6,12,+","","","35.2","1,6","","","","","18.45","1,6","25.35","1,,,6","11.56",",,,6"
"USC00146511","1968-05","39.5605","-98.6936","454.5","PORTIS, KS US","","","14.2",",6","","","","","","","","","0",",6","0",",6","0",",6","13",",6","2",",6","","","","","1.1",",6,21,","","","","","34.4",",6,02,","","","134.4",",6","","","","","14.46",",6","20.30",",,,6","8.61",",,,6"
"USC00146511","1968-08","39.5605","-98.6936","454.5","PORTIS, KS US","","","","","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","10.9",",,6,09,","","","","","","","37.3",",,,6","","","","","","","",""
"USC00146511","1968-09","39.5605","-98.6936","454.5","PORTIS, KS US","","","","","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","55.1",",,6,16,","","","","","","","91.3",",,,6","","","","","","","",""
