"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1NMHR0009","2019-04","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","42.1","1,a,,N"
"US1NMHR0009","2019-05","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","28.0","2,a,,N"
"US1NMHR0009","2019-08","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","55.2","4,a,,N"
"US1NMHR0009","2019-09","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","13.4","3,a,,N"
"US1NMHR0009","2019-10","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","13.8","1,a,,N"
"US1NMHR0009","2019-11","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","5.9","4,a,,N"
"US1NMHR0009","2020-02","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","2.4","2,a,,N"
"US1NMHR0009","2020-03","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","11.7","2,a,,N"
"US1NMHR0009","2020-06","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","21.4","1,a,,N"
"US1NMHR0009","2020-07","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","130.3","1,a,,N"
"US1NMHR0009","2020-08","35.938355","-104.193131","1797.1","ROY 0.5 SSE, NM US","19.9","3,a,,N"
