"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BMM00048062","1960-04","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","5,S","25","5,S","16","5,S","","","","","33.9","5,S,29,+","","","","","","","","","32.08","5,,,S","",""
"BMM00048062","1960-06","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","3,S","27","3,S","8","3,S","","","","","32.2","3,S,26,+","","","","","","","","","30.20","3,,,S","",""
"BMM00048062","1960-11","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","2,S","28","2,S","8","2,S","","","","","32.8","2,S,28,+","","","","","","","","","30.95","2,,,S","",""
"BMM00048062","1960-12","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","5,S","26","5,S","1","5,S","","","","","32.2","5,S,11,","","","","","","","","","28.32","5,,,S","",""
"BMM00048062","1961-08","20.133","92.873","8.2","SITTWE, BM","","","25","5,S","22","5,S","11","5,S","","","","","","","","","","","","","130.0","5,,S,30,","","","","","","","814.3","5,,,S","","","","","",""
"BMM00048062","1994-04","20.133","92.873","8.2","SITTWE, BM","238.6","5,S","","","","","","","0","1,S","0","1,S","0","5,S","25","5,S","20","5,S","19.2","1,S,03,","","","36.2","5,S,27,","","","0.0","5,S","","","27.94","5,S","33.00","5,,,S","22.88","1,,,S"
"BMM00048062","1998-09","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","4,S","26","4,S","9","4,S","","","","","34.0","4,S,28,","","","","","","","","","31.24","4,,,S","",""
"BMM00048062","1998-12","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","31.2","5,S,03,","","","","","","","","","29.96","5,,,S","",""
"BMM00048062","2000-02","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","3,S","26","3,S","3","3,S","","","","","34.0","3,S,24,+","","","","","","","","","30.33","3,,,S","",""
"BMM00048062","2000-03","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","5,S","0","5,S","0","4,S","27","4,S","7","4,S","16.0","5,S,24,","","","37.2","4,S,24,","","","","","","","25.54","7,S","30.72","4,,,S","20.35","5,,,S"
"BMM00048062","2000-09","20.133","92.873","8.2","SITTWE, BM","230.4","5,S","","","","","","","0","5,S","0","5,S","0","2,S","28","2,S","5","2,S","23.3","5,S,04,","","","33.2","2,S,26,","","","0.0","2,S","","","27.62","5,S","30.38","2,,,S","24.85","5,,,S"
"BMM00048062","2000-11","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","32.0","5,S,05,","","","","","","","","","30.56","5,,,S","",""
"BMM00048062","2001-01","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","30.0","5,S,24,+","","","","","","","","","27.52","5,,,S","",""
"BMM00048062","2001-02","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","1,S","27","1,S","0","1,S","","","","","32.1","1,S,16,","","","","","","","","","29.66","1,,,S","",""
"BMM00048062","2001-03","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","4,S","27","4,S","17","4,S","","","","","36.0","4,S,03,","","","","","","","","","32.86","4,,,S","",""
"BMM00048062","2001-04","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","4,S","0","4,S","","","","","","","19.0","4,S,03,","","","","","","","","","","","","","","","24.79","4,,,S"
"BMM00048062","2001-05","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","4,S","27","4,S","11","4,S","","","","","38.1","4,S,09,","","","","","","","","","32.25","4,,,S","",""
"BMM00048062","2001-07","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","3,S","28","3,S","1","3,S","","","","","32.3","3,S,08,","","","","","","","","","29.13","3,,,S","",""
"BMM00048062","2001-09","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","5,S","25","5,S","4","5,S","","","","","35.0","5,S,27,","","","","","","","","","30.99","5,,,S","",""
"BMM00048062","2001-10","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","5,S","26","5,S","12","5,S","","","","","34.1","5,S,24,","","","","","","","","","31.53","5,,,S","",""
"BMM00048062","2010-09","20.133","92.873","8.2","SITTWE, BM","214.9","4,S","","","","","","","0","2,S","0","2,S","0","2,S","28","2,S","1","2,S","21.2","2,S,17,","","","32.5","2,S,30,","","","0.0","2,S","","","26.64","4,S","30.35","2,,,S","22.93","2,,,S"
"BMM00048062","2010-10","20.133","92.873","8.2","SITTWE, BM","267.6","3,S","","","","","","","0","2,S","0","2,S","0","1,S","30","1,S","10","1,S","23.0","2,S,24,+","","","34.7","1,S,02,","","","0.0","1,S","","","27.85","3,S","31.28","1,,,S","24.42","2,,,S"
"BMM00048062","2011-02","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","3,S","25","3,S","2","3,S","","","","","32.5","3,S,20,+","","","","","","","","","30.02","3,,,S","",""
"BMM00048062","2011-03","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","4,S","27","4,S","6","4,S","","","","","34.6","4,S,07,","","","","","","","","","31.13","4,,,S","",""
"BMM00048062","2011-07","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","1,S","0","1,S","","","","","","","22.3","1,S,22,+","","","","","","","","","","","","","","","23.57","1,,,S"
"BMM00048062","2011-08","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","1,S","0","1,S","","","","","","","21.5","1,S,14,+","","","","","","","","","","","","","","","22.78","1,,,S"
"BMM00048062","2011-09","20.133","92.873","8.2","SITTWE, BM","214.5","2,S","","","","","","","0",",S","0",",S","0","2,S","28","2,S","1","2,S","20.0",",S,27,","","","32.3","2,S,12,","","","0.0","2,S","","","25.97","2,S","30.01","2,,,S","21.94",",,,S"
"BMM00048062","2011-10","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","1,S","0","1,S","0","5,S","26","5,S","16","5,S","18.0","1,S,31,","","","34.0","5,S,15,+","","","","","","","26.82","6,S","32.33","5,,,S","21.30","1,,,S"
"BMM00048062","2011-11","20.133","92.873","8.2","SITTWE, BM","143.1","3,S","","","","","","","0","2,S","0","2,S","0","1,S","29","1,S","3","1,S","13.3","2,S,30,","","","33.7","1,S,25,","","","0.0","1,S","","","23.64","3,S","31.20","1,,,S","16.09","2,,,S"
"BMM00048062","2011-12","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","4,S","27","4,S","2","4,S","","","","","32.6","4,S,08,","","","","","","","","","28.85","4,,,S","",""
"BMM00048062","2012-01","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","1,S","30","1,S","0","1,S","","","","","31.0","1,S,31,+","","","","","","","","","28.94","1,,,S","",""
"BMM00048062","2012-02","20.133","92.873","8.2","SITTWE, BM","134.2","3,S","","","","","","","0","3,S","0","3,S","0",",S","29",",S","7",",S","12.2","3,S,03,","","","34.8",",S,25,","","","0.0",",S","","","23.48","3,S","31.01",",,,S","15.94","3,,,S"
"BMM00048062","2012-03","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","5,S","0","5,S","0","2,S","29","2,S","11","2,S","18.2","5,S,06,","","","35.2","2,S,17,","","","","","","","26.28","6,S","31.78","2,,,S","20.78","5,,,S"
"BMM00048062","2012-05","20.133","92.873","8.2","SITTWE, BM","291.3","4,S","","","","","","","0","2,S","0","2,S","0","2,S","29","2,S","25","2,S","23.3","2,S,06,","","","34.3","2,S,25,+","","","0.0","2,S","","","29.09","4,S","33.04","2,,,S","25.14","2,,,S"
"BMM00048062","2012-09","20.133","92.873","8.2","SITTWE, BM","211.0","4,S","","","","","","","0","2,S","0","2,S","0","3,S","27","3,S","4","3,S","21.0","2,S,16,","","","33.2","3,S,27,","","","0.0","3,S","","","26.43","4,S","30.63","3,,,S","22.24","2,,,S"
"BMM00048062","2012-10","20.133","92.873","8.2","SITTWE, BM","237.0","1,S","","","","","","","0","1,S","0","1,S","0","1,S","30","1,S","17","1,S","16.8","1,S,27,","","","34.0","1,S,22,","","","0.0","1,S","","","26.23","1,S","31.67","1,,,S","20.79","1,,,S"
"BMM00048062","2012-11","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","2,S","0","2,S","0","5,S","25","5,S","8","5,S","11.0","2,S,28,","","","33.5","5,S,01,","","","","","","","24.50","6,S","31.09","5,,,S","17.91","2,,,S"
"BMM00048062","2012-12","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","1,S","30","1,S","0","1,S","","","","","32.0","1,S,01,","","","","","","","","","29.69","1,,,S","",""
"BMM00048062","2013-02","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","5,S","23","5,S","10","5,S","","","","","36.0","5,S,27,","","","","","","","","","31.99","5,,,S","",""
"BMM00048062","2013-07","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","4,S","0","4,S","","","","","","","21.2","4,S,15,","","","","","","","","","","","","","","","24.22","4,,,S"
"BMM00048062","2013-08","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","4,S","0","4,S","","","","","","","22.4","4,S,17,","","","","","","","","","","","","","","","24.07","4,,,S"
"BMM00048062","2013-10","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","5,S","0","5,S","0","5,S","26","5,S","9","5,S","20.5","5,S,31,+","","","34.0","5,S,12,","","","","","","","26.65","7,S","31.12","5,,,S","22.18","5,,,S"
"BMM00048062","2013-11","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","2,S","0","2,S","0","5,S","25","5,S","14","5,S","13.0","2,S,25,","","","33.5","5,S,19,+","","","","","","","25.32","6,S","32.09","5,,,S","18.55","2,,,S"
"BMM00048062","2013-12","20.133","92.873","8.2","SITTWE, BM","83.4","4,S","","","","","","","0","2,S","0","2,S","0","4,S","27","4,S","1","4,S","9.0","2,S,31,+","","","32.5","4,S,03,","","","0.0","4,S","","","21.52","4,S","29.05","4,,,S","13.98","2,,,S"
"BMM00048062","2014-01","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","3,S","0","3,S","0","5,S","26","5,S","0","5,S","9.0","3,S,12,+","","","30.6","5,S,30,+","","","","","","","20.41","8,S","29.07","5,,,S","11.76","3,,,S"
"BMM00048062","2014-02","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","3,S","0","3,S","0","5,S","23","5,S","0","5,S","12.5","3,S,06,","","","31.5","5,S,13,","","","","","","","22.25","7,S","29.91","5,,,S","14.58","3,,,S"
"BMM00048062","2014-03","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","1,S","0","1,S","0","5,S","26","5,S","11","5,S","14.0","1,S,03,","","","34.5","5,S,31,+","","","","","","","24.90","6,S","32.14","5,,,S","17.66","1,,,S"
"BMM00048062","2014-04","20.133","92.873","8.2","SITTWE, BM","252.3","5,S","","","","","","","0","2,S","0","2,S","0","3,S","27","3,S","27","3,S","20.0","2,S,04,","","","36.0","3,S,23,","","","0.0","3,S","","","28.49","5,S","33.93","3,,,S","23.05","2,,,S"
"BMM00048062","2014-06","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","","","","","0","5,S","25","5,S","9","5,S","","","","","34.0","5,S,02,","","","","","","","","","31.24","5,,,S","",""
"BMM00048062","2015-02","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","2,S","0","2,S","","","","","","","9.0","2,S,01,","","","","","","","","","","","","","","","13.92","2,,,S"
"BMM00048062","2015-03","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","4,S","0","4,S","","","","","","","14.0","4,S,25,+","","","","","","","","","","","","","","","17.52","4,,,S"
"BMM00048062","2017-12","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","4,S","0","4,S","","","","","","","13.5","4,S,06,","","","","","","","","","","","","","","","17.31","4,,,S"
"BMM00048062","2018-03","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","5,S","0","5,S","","","","","","","14.5","5,S,10,","","","","","","","","","","","","","","","18.83","5,,,S"
"BMM00048062","2018-06","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","2,S","0","2,S","","","","","","","21.5","2,S,15,+","","","","","","","","","","","","","","","23.55","2,,,S"
"BMM00048062","2018-07","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","4,S","0","4,S","","","","","","","22.0","4,S,29,+","","","","","","","","","","","","","","","23.21","4,,,S"
"BMM00048062","2018-08","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","1,S","0","1,S","","","","","","","21.5","1,S,02,","","","","","","","","","","","","","","","23.14","1,,,S"
"BMM00048062","2018-09","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","4,S","0","4,S","","","","","","","21.0","4,S,07,+","","","","","","","","","","","","","","","22.32","4,,,S"
"BMM00048062","2018-10","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","1,S","0","1,S","","","","","","","18.0","1,S,19,","","","","","","","","","","","","","","","20.86","1,,,S"
"BMM00048062","2018-11","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0","5,S","0","5,S","","","","","","","12.5","5,S,22,","","","","","","","","","","","","","","","16.92","5,,,S"
"BMM00048062","2018-12","20.133","92.873","8.2","SITTWE, BM","","","","","","","","","0",",S","0",",S","","","","","","","8.0",",S,30,","","","","","","","","","","","","","","","14.88",",,,S"
