"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00194135","1885-01","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","3",",6","","","","","203",",,6,17,","","","","","432",",,,6"
"USC00194135","1885-02","42.533333","-71.766667","164.6","LEOMINSTER, MA US","7",",6","3",",6","2",",6","2",",6","","","","","89",",,6,16,","42.9",",,6,10,","79.3",",,,6","186",",,,6"
"USC00194135","1885-04","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","5",",6","1",",6","","","","","","","","","28.7",",,6,29,","76.7",",,,6","",""
"USC00194135","1885-05","42.533333","-71.766667","164.6","LEOMINSTER, MA US","8",",6","7",",6","0",",6","","","","","","","","","23.1",",,6,14,","85.2",",,,6","",""
"USC00194135","1885-06","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","3",",6","1",",6","","","","","1","","","","25.7",",,6,05,","41.3",",,,6","",""
"USC00194135","1885-07","42.533333","-71.766667","164.6","LEOMINSTER, MA US","12",",6","9",",6","0",",6","","","","","6","","","","14.5",",,6,14,","60.9",",,,6","",""
"USC00194135","1885-08","42.533333","-71.766667","164.6","LEOMINSTER, MA US","10",",6","6",",6","4",",6","","","","","","","","","80.8",",,6,01,","234.6",",,,6","",""
"USC00194135","1885-09","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","4",",6","0",",6","","","","","","","","","14.2",",,6,09,","39.1",",,,6","",""
"USC00194135","1885-10","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","5",",6","1",",6","","","2","","1","","","","37.1",",,6,14,","104.5",",,,6","",""
"USC00194135","1885-11","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6","1,6","5","1,6","2","1,6","3",",6","","","","","102",",,6,23,","70.9","1,,6,09,","137.5","1,,,6","229",",,,6"
"USC00194135","1885-12","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","1",",6","","","","","127",",,6,18,","","","","","127",",,,6"
"USC00194135","1886-01","42.533333","-71.766667","164.6","LEOMINSTER, MA US","8",",6","7",",6","2",",6","4",",6","3","","","","127",",,6,09,","47.8",",,6,29,","126.7",",,,6","267",",,,6"
"USC00194135","1886-02","42.533333","-71.766667","164.6","LEOMINSTER, MA US","4","2,6","3","2,6","2","2,6","1",",6","1","","","","76",",,6,26,","88.9","2,,6,13,","135.9","2,,,6","76",",,,6"
"USC00194135","1886-03","42.533333","-71.766667","164.6","LEOMINSTER, MA US","7",",6","4",",6","1",",6","2",",6","1","","","","76",",,6,22,","45.5",",,6,22,","75.5",",,,6","101",",,,6"
"USC00194135","1886-04","42.533333","-71.766667","164.6","LEOMINSTER, MA US","4","2,6","2","2,6","1","2,6","","","","","","","","","54.6","2,,6,08,","60.5","2,,,6","",""
"USC00194135","1886-05","42.533333","-71.766667","164.6","LEOMINSTER, MA US","9",",6","6",",6","1",",6","","","","","1","","","","35.1",",,6,08,","93.5",",,,6","",""
"USC00194135","1886-06","42.533333","-71.766667","164.6","LEOMINSTER, MA US","5",",6","3",",6","0",",6","","","","","","","","","21.6",",,6,16,","43.2",",,,6","",""
"USC00194135","1886-07","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","4",",6","1",",6","","","","","","","","","46.7",",,6,17,","108.1",",,,6","",""
"USC00194135","1886-08","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","6",",6","1",",6","","","1","","","","","","29.7",",,6,31,","89.7",",,,6","",""
"USC00194135","1886-09","42.533333","-71.766667","164.6","LEOMINSTER, MA US","8",",6","7",",6","2",",6","","","","","","","","","31.5",",,6,24,","125.8",",,,6","",""
"USC00194135","1886-10","42.533333","-71.766667","164.6","LEOMINSTER, MA US","4",",6","2",",6","1",",6","","","","","","","","","67.6",",,6,31,","73.5",",,,6","",""
"USC00194135","1886-11","42.533333","-71.766667","164.6","LEOMINSTER, MA US","9",",6","6",",6","2",",6","1",",6","","","","","58",",,6,13,","42.2",",,6,18,","138.1",",,,6","58",",,,6"
"USC00194135","1886-12","42.533333","-71.766667","164.6","LEOMINSTER, MA US","9","1,6","7","1,6","0","1,6","","","","","","","","","20.1","1,,6,31,","91.2","1,,,6","",""
"USC00194135","1887-01","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","5",",6","","","","","229",",,6,06,","","","","","699",",,,6"
"USC00194135","1887-02","42.533333","-71.766667","164.6","LEOMINSTER, MA US","9","4,6","8","4,6","1","4,6","7",",6","","","","","152",",,6,26,","36.8","4,,6,19,","118.9","4,,,6","521",",,,6"
"USC00194135","1887-03","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","2",",6","","","","","292",",,6,06,","","","","","490",",,,6"
"USC00194135","1887-04","42.533333","-71.766667","164.6","LEOMINSTER, MA US","8",",6","7",",6","2",",6","3",",6","","","","","152",",,6,19,","30.2",",,6,30,","109.6",",,,6","253",",,,6"
"USC00194135","1887-05","42.533333","-71.766667","164.6","LEOMINSTER, MA US","4",",6","2",",6","1",",6","","","","","","","","","38.4",",,6,29,","65.6",",,,6","",""
"USC00194135","1887-06","42.533333","-71.766667","164.6","LEOMINSTER, MA US","4",",6","2",",6","1",",6","","","","","","","","","48.3",",,6,24,","72.7",",,,6","",""
"USC00194135","1887-07","42.533333","-71.766667","164.6","LEOMINSTER, MA US","7",",6","6",",6","1",",6","","","","","","","","","126.2",",,6,24,","162.6",",,,6","",""
"USC00194135","1887-08","42.533333","-71.766667","164.6","LEOMINSTER, MA US","9",",6","8",",6","2",",6","","","","","2","","","","114.3",",,6,25,","215.8",",,,6","",""
"USC00194135","1887-09","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","2",",6","1",",6","","","","","","","","","47.5",",,6,07,","64.8",",,,6","",""
"USC00194135","1887-10","42.533333","-71.766667","164.6","LEOMINSTER, MA US","5",",6","4",",6","1",",6","","","","","1","","","","26.4",",,6,21,","55.9",",,,6","",""
"USC00194135","1887-11","42.533333","-71.766667","164.6","LEOMINSTER, MA US","8",",6","5",",6","2",",6","","","","","","","","","28.4",",,6,15,","89.4",",,,6","",""
"USC00194135","1887-12","42.533333","-71.766667","164.6","LEOMINSTER, MA US","9",",6","7",",6","1",",6","4",",6","","","","","64",",,6,27,+","33.0",",,6,28,","101.4",",,,6","204",",,,6"
"USC00194135","1888-01","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","5",",6","","","","","216",",,6,26,","","","","","473",",,,6"
"USC00194135","1888-02","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","2",",6","","","","","178",",,6,11,","","","","","280",",,,6"
"USC00194135","1888-03","42.533333","-71.766667","164.6","LEOMINSTER, MA US","5",",6","4",",6","3",",6","1",",6","","","","","457",",,6,14,","70.4",",,6,14,","137.5",",,,6","457",",,,6"
"USC00194135","1888-04","42.533333","-71.766667","164.6","LEOMINSTER, MA US","7","2,6","4","2,6","2","2,6","3",",6","","","","","89",",,6,11,","29.5","2,,6,02,","93.4","2,,,6","178",",,,6"
"USC00194135","1888-06","42.533333","-71.766667","164.6","LEOMINSTER, MA US","12",",6","9",",6","0",",6","","","","","","","","","24.6",",,6,30,","109.5",",,,6","",""
"USC00194135","1888-07","42.533333","-71.766667","164.6","LEOMINSTER, MA US","9",",6","7",",6","1",",6","","","","","","","","","35.6",",,6,20,","67.9",",,,6","",""
"USC00194135","1888-09","42.533333","-71.766667","164.6","LEOMINSTER, MA US","8",",6","7",",6","4",",6","","","","","","","","","65.5",",,6,22,","268.5",",,,6","",""
"USC00194135","1888-10","42.533333","-71.766667","164.6","LEOMINSTER, MA US","8",",6","7",",6","2",",6","","","","","","","","","42.4",",,6,07,","153.8",",,,6","",""
"USC00194135","1888-11","42.533333","-71.766667","164.6","LEOMINSTER, MA US","7","1,6","7","1,6","2","1,6","1",",6","","","","","76",",,6,25,","51.8","1,,6,27,","150.3","1,,,6","76",",,,6"
"USC00194135","1888-12","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","4",",6","1",",6","1",",6","","","","","152",",,6,09,","94.5",",,6,18,","136.8",",,,6","165",",,,6"
"USC00194135","1889-01","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","5",",6","3",",6","2",",6","","","","","229",",,6,21,","35.8",",,6,17,","126.9",",,,6","300",",,,6"
"USC00194135","1889-02","42.533333","-71.766667","164.6","LEOMINSTER, MA US","6",",6","4",",6","0",",6","1",",6","","","","","127",",,6,12,","12.4",",,6,19,","43.6",",,,6","127",",,,6"
"USC00194135","1889-03","42.533333","-71.766667","164.6","LEOMINSTER, MA US","7",",6","3",",6","0",",6","1",",6","","","","","64",",,6,31,","20.3",",,6,07,","42.4",",,,6","64",",,,6"
"USC00194135","1889-04","42.533333","-71.766667","164.6","LEOMINSTER, MA US","8",",6","4",",6","1",",6","","","","","","","","","41.1",",,6,28,","75.4",",,,6","",""
"USC00194135","1889-05","42.533333","-71.766667","164.6","LEOMINSTER, MA US","8",",6","6",",6","1",",6","","","","","","","","","49.8",",,6,21,","109.5",",,,6","",""
"USC00194135","1889-06","42.533333","-71.766667","164.6","LEOMINSTER, MA US","11",",6","7",",6","0",",6","","","","","","","","","25.1",",,6,02,","61.5",",,,6","",""
"USC00194135","1889-07","42.533333","-71.766667","164.6","LEOMINSTER, MA US","16",",6","9",",6","2",",6","","","","","","","","","65.3",",,6,20,","204.1",",,,6","",""
"USC00194135","1889-08","42.533333","-71.766667","164.6","LEOMINSTER, MA US","12",",6","4",",6","1",",6","","","","","","","","","39.4",",,6,14,","93.7",",,,6","",""
"USC00194135","1889-09","42.533333","-71.766667","164.6","LEOMINSTER, MA US","12",",6","6",",6","0",",6","","","","","","","","","22.4",",,6,19,","77.6",",,,6","",""
"USC00194135","1889-10","42.533333","-71.766667","164.6","LEOMINSTER, MA US","11",",6","7",",6","3",",6","","","","","","","","","31.8",",,6,28,","137.0",",,,6","",""
"USC00194135","1889-12","42.533333","-71.766667","164.6","LEOMINSTER, MA US","12",",6","7",",6","1",",6","1",",6","","","","","178",",,6,15,","29.7",",,6,09,","89.9",",,,6","178",",,,6"
"USC00194135","1890-01","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","3",",6","1","","","","127",",,6,27,","","","","","254",",,,6"
"USC00194135","1890-02","42.533333","-71.766667","164.6","LEOMINSTER, MA US","9","1,6","7","1,6","1","1,6","2",",6","3","","","","152",",,6,20,","29.0","1,,6,08,","99.3","1,,,6","203",",,,6"
"USC00194135","1890-03","42.533333","-71.766667","164.6","LEOMINSTER, MA US","11",",6","8",",6","2",",6","6",",6","1","","","","203",",,6,06,","42.4",",,6,23,","155.1",",,,6","762",",,,6"
"USC00194135","1890-04","42.533333","-71.766667","164.6","LEOMINSTER, MA US","7",",6","4",",6","0",",6","","","","","","","","","20.8",",,6,28,","56.4",",,,6","",""
"USC00194135","1890-05","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","","","2","","2","","","","","","","","",""
"USC00194135","1890-06","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","","","2","","1","","","","","","","","",""
"USC00194135","1890-08","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","","","","","1","","","","","","","","",""
"USC00194135","1890-09","42.533333","-71.766667","164.6","LEOMINSTER, MA US","14",",6","10",",6","3",",6","","","2","","","","","","33.5",",,6,15,","161.0",",,,6","",""
"USC00194135","1890-11","42.533333","-71.766667","164.6","LEOMINSTER, MA US","9",",6","4",",6","0",",6","","","","","","","","","22.4",",,6,17,","39.8",",,,6","",""
"USC00194135","1890-12","42.533333","-71.766667","164.6","LEOMINSTER, MA US","","","","","","","4",",6","","","","","203",",,6,27,","","","","","356",",,,6"
