"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"EKM00064820","2013-02","1.9","9.8","8.0","BATA RIO MUNI, EK","","","","","","","0","3,S","25","3,S","4","3,S","","","32.2","3,S,22,+","","","31.80","3,,,S"
"EKM00064820","2015-11","1.9","9.8","8.0","BATA RIO MUNI, EK","16","5,S","12","5,S","7","5,S","","","","","","","126.0","5,,S,13,","","","415.1","5,,,S","",""
