"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AYM00089058","1988-12","-62.217","-58.967","10.0","GREAT WALL, AY","15","4,S","4","4,S","0","4,S","","","","","","","10.9","4,,S,12,","40.0","4,,,S","",""
"AYM00089058","1989-06","-62.217","-58.967","10.0","GREAT WALL, AY","18","5,S","5","5,S","0","5,S","","","","","","","10.4","5,,S,20,","49.7","5,,,S","",""
"AYM00089058","1989-09","-62.217","-58.967","10.0","GREAT WALL, AY","21","2,S","9","2,S","0","2,S","","","","","","","5.3","2,,S,21,","50.0","2,,,S","",""
"AYM00089058","1989-10","-62.217","-58.967","10.0","GREAT WALL, AY","19","2,S","9","2,S","0","2,S","","","","","","","7.9","2,,S,08,","41.4","2,,,S","",""
"AYM00089058","1989-11","-62.217","-58.967","10.0","GREAT WALL, AY","18","5,S","9","5,S","0","5,S","","","","","","","9.4","5,,S,29,","55.5","5,,,S","",""
"AYM00089058","1990-02","-62.217","-58.967","10.0","GREAT WALL, AY","15","3,S","8","3,S","0","3,S","","","","","","","11.9","3,,S,28,","51.7","3,,,S","",""
"AYM00089058","1990-08","-62.217","-58.967","10.0","GREAT WALL, AY","21","4,S","5","4,S","0","4,S","","","","","","","8.1","4,,S,16,","47.2","4,,,S","",""
"AYM00089058","1990-09","-62.217","-58.967","10.0","GREAT WALL, AY","18","4,S","4","4,S","0","4,S","","","","","","","5.6","4,,S,26,","32.3","4,,,S","",""
"AYM00089058","1990-10","-62.217","-58.967","10.0","GREAT WALL, AY","20","4,S","6","4,S","0","4,S","","","","","","","6.6","4,,S,18,","38.1","4,,,S","",""
"AYM00089058","1993-07","-62.217","-58.967","10.0","GREAT WALL, AY","13","4,S","5","4,S","0","4,S","","","","","","","11.2","4,,S,25,","40.5","4,,,S","",""
"AYM00089058","1994-05","-62.217","-58.967","10.0","GREAT WALL, AY","9","5,S","3","5,S","0","5,S","","","","","","","6.1","5,,S,01,","19.0","5,,,S","",""
"AYM00089058","1994-10","-62.217","-58.967","10.0","GREAT WALL, AY","21","3,S","2","3,S","0","3,S","","","","","","","5.1","3,,S,22,","28.2","3,,,S","",""
"AYM00089058","1995-06","-62.217","-58.967","10.0","GREAT WALL, AY","11","5,S","4","5,S","0","5,S","","","","","","","8.9","5,,S,20,","26.5","5,,,S","",""
"AYM00089058","1996-05","-62.217","-58.967","10.0","GREAT WALL, AY","20","4,S","2","4,S","0","4,S","","","","","","","4.6","4,,S,02,","30.1","4,,,S","",""
"AYM00089058","1996-08","-62.217","-58.967","10.0","GREAT WALL, AY","20","4,S","2","4,S","0","4,S","","","","","","","3.6","4,,S,20,","22.8","4,,,S","",""
"AYM00089058","1996-09","-62.217","-58.967","10.0","GREAT WALL, AY","23","5,S","6","5,S","0","5,S","","","","","","","3.8","5,,S,13,","39.6","5,,,S","",""
"AYM00089058","1997-05","-62.217","-58.967","10.0","GREAT WALL, AY","10","5,S","3","5,S","0","5,S","","","","","","","5.1","5,,S,14,","18.0","5,,,S","",""
"AYM00089058","1998-11","-62.217","-58.967","10.0","GREAT WALL, AY","14","4,S","1","4,S","0","4,S","","","","","","","5.3","4,,S,11,","20.5","4,,,S","",""
"AYM00089058","2012-04","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","3,S","27","3,S","-13.2","3,S,19,","","","","","-5.90","3,,,S"
"AYM00089058","2012-05","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","5,S","26","5,S","-13.8","5,S,28,","","","","","-4.93","5,,,S"
"AYM00089058","2012-07","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","3,S","28","3,S","-16.3","3,S,05,","","","","","-7.72","3,,,S"
"AYM00089058","2012-08","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","3,S","28","3,S","-15.7","3,S,14,","","","","","-7.35","3,,,S"
"AYM00089058","2012-09","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","4,S","26","4,S","-15.8","4,S,09,","","","","","-7.27","4,,,S"
"AYM00089058","2012-10","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","2,S","29","2,S","-13.6","2,S,21,","","","","","-5.11","2,,,S"
"AYM00089058","2012-11","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","4,S","26","4,S","-6.7","4,S,10,","","","","","-3.11","4,,,S"
"AYM00089058","2012-12","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","3,S","25","3,S","-5.2","3,S,07,","","","","","-2.47","3,,,S"
"AYM00089058","2013-01","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","2,S","19","2,S","-2.2","2,S,26,","","","","","-0.27","2,,,S"
"AYM00089058","2013-02","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","3,S","14","3,S","-4.0","3,S,19,","","","","","-0.22","3,,,S"
"AYM00089058","2013-04","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","5,S","11","5,S","-3.5","5,S,26,","","","","","-0.27","5,,,S"
"AYM00089058","2013-05","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","3,S","25","3,S","-11.1","3,S,23,","","","","","-5.31","3,,,S"
"AYM00089058","2013-06","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","3,S","27","3,S","-11.7","3,S,24,+","","","","","-6.83","3,,,S"
"AYM00089058","2013-08","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","1,S","30","1,S","-17.7","1,S,01,","","","","","-10.10","1,,,S"
"AYM00089058","2013-10","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","3,S","28","3,S","-9.2","3,S,28,","","","","","-4.09","3,,,S"
"AYM00089058","2013-11","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","1,S","28","1,S","-9.4","1,S,08,","","","","","-3.30","1,,,S"
"AYM00089058","2013-12","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","0","3,S","27","3,S","-6.7","3,S,06,","","","","","-2.15","3,,,S"
"AYM00089058","2015-08","-62.217","-58.967","10.0","GREAT WALL, AY","","","","","","","1","5,S","26","5,S","-18.4","5,S,21,","","","","","-8.22","5,,,S"
