"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00042494","1906-03","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","","","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","44.5",",,6,11,","","","","","","","152.4",",,,6","","","","","","","",""
"USC00042494","1906-04","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","22.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","11",",6","0",",6","","","11.1",",6,22,","","","","","","","26.1",",6,27,","","","42.3",",6","","","","","17.69",",6","20.12",",,,6","15.25",",,,6"
"USC00042494","1906-05","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","17.1",",6","","","","","","","","","","","0",",6","0",",6","0",",6","10",",6","0",",6","","","10.6",",6,19,","","","","","","","25.6",",6,14,","","","29.6",",6","","","","","17.93",",6","20.00",",,,6","15.87",",,,6"
"USC00042494","1906-06","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","202.8","2,6","","","","","","","","","","","0",",6","0",",6","0","2,6","28","2,6","4","2,6","","","16.7",",6,01,","","","","","","","33.9","2,6,20,","","","0.0","2,6","","","","","25.60","2,6","28.00","2,,,6","23.21",",,,6"
"USC00042494","1906-07","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","297.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","25",",6","","","21.1",",6,30,+","","","","","","","36.7",",6,10,","0.0","6","0.0",",6","","","","","27.91",",6","32.94",",,,6","22.89",",,,6"
"USC00042494","1906-08","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","310.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","26",",6","","","21.1",",6,27,+","","","","","","","35.0",",6,24,+","0.0","6","0.0",",6","","","","","28.36",",6","32.98",",,,6","23.74",",,,6"
"USC00042494","1906-09","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","238.8","2,6","","","","","","","","","","","0","2,6","0","2,6","0",",6","30",",6","10",",6","","","18.9","2,6,28,","","","","","","","42.2",",6,30,","0.0","6","0.0",",6","","","","","26.90","2,6","31.40",",,,6","22.40","2,,,6"
"USC00042494","1906-10","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","137.2",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","14.4",",6,25,+","","","","","","","38.3",",6,01,","0.0","6","0.0",",6","","","","","22.76",",6","29.35",",,,6","16.16",",,,6"
"USC00042494","1906-11","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","16.2",",6","","","","","","","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","10.0",",6,20,+","","","","","","","24.4",",6,15,+","18.0","6","18.0",",6","","","","","18.27",",6","22.24",",,,6","14.30",",,,6"
"USC00042494","1906-12","33.9297","-118.1455","33.5","DOWNEY FIRE STATION FC107C, CA US","","","14.5","1,6","","","","","","","","","","","0",",6","0",",6","0","1,6","9","1,6","0","1,6","","","1.7",",6,24,","","","","","","","23.9","1,6,01,","103.9","6","85.9","1,6","","","","","15.91","1,6","19.01","1,,,6","12.80",",,,6"
