"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TV000091631","1981-11","-5.667","176.133","3.0","NANUMEA, TV","","","3","4,I","2","4,I","0","4,I","","","","","","","","","","","","","8.9","4,,I,02,","","","","","17.0","4,,,I","","","","","",""
"TV000091631","1981-12","-5.667","176.133","3.0","NANUMEA, TV","","","8","4,I","6","4,I","2","4,I","","","","","","","","","","","","","119.9","4,,I,15,","","","","","241.8","4,,,I","","","","","",""
"TV000091631","1982-05","-5.667","176.133","3.0","NANUMEA, TV","","","13","5,I","5","5,I","0","5,I","","","","","","","","","","","","","20.1","5,,I,08,","","","","","63.9","5,,,I","","","","","",""
"TV000091631","1982-11","-5.667","176.133","3.0","NANUMEA, TV","","","16","5,I","11","5,I","1","5,I","","","","","0","3,I","27","3,I","14","3,I","","","31.0","5,,I,26,","33.7","3,I,24,","","","100.9","5,,,I","","","31.90","3,,,I","",""
"TV000091631","1983-01","-5.667","176.133","3.0","NANUMEA, TV","","","","","","","","","","","","","0","5,I","26","5,I","2","5,I","","","","","32.8","5,I,02,","","","","","","","30.34","5,,,I","",""
"TV000091631","1983-05","-5.667","176.133","3.0","NANUMEA, TV","","","20","3,I","14","3,I","3","3,I","","","","","0","4,I","27","4,I","9","4,I","","","99.1","3,,I,26,","32.5","4,I,25,+","","","340.8","3,,,I","","","31.79","4,,,I","",""
"TV000091631","1983-07","-5.667","176.133","3.0","NANUMEA, TV","","","","","","","","","","","","","0","5,I","26","5,I","0","5,I","","","","","31.5","5,I,10,+","","","","","","","29.83","5,,,I","",""
"TV000091631","1984-01","-5.667","176.133","3.0","NANUMEA, TV","","","","","","","","","","","","","0","4,I","27","4,I","5","4,I","","","","","32.7","4,I,01,","","","","","","","31.34","4,,,I","",""
"TV000091631","1984-03","-5.667","176.133","3.0","NANUMEA, TV","","","13","5,I","7","5,I","3","5,I","","","","","0","5,I","26","5,I","1","5,I","","","115.1","5,,I,25,","32.4","5,I,21,","","","228.9","5,,,I","","","30.90","5,,,I","",""
"TV000091631","1984-04","-5.667","176.133","3.0","NANUMEA, TV","258.0","4,I","22","2,I","16","2,I","4","2,I","0","4,I","0","4,I","0","1,I","29","1,I","1","1,I","23.9","4,I,04,+","200.9","2,,I,05,","32.2","1,I,18,","0.0","1,I","411.1","2,,,I","28.30","4,I","30.99","1,,,I","25.60","4,,,I"
