"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MAM00067157","1977-08","-22.805","47.821","7.9","FARAFANGANA, MA","","","14","4,S","9","4,S","1","4,S","","","","","","","","","","","","","70.1","4,,S,13,","","","","","","","128.4","4,,,S","","","","","",""
"MAM00067157","1977-12","-22.805","47.821","7.9","FARAFANGANA, MA","","","11","3,S","5","3,S","0","3,S","0","5,S","0","5,S","","","","","","","20.0","5,S,24,+","21.1","3,,S,04,","","","","","","","66.2","3,,,S","","","","","22.12","5,,,S"
"MAM00067157","1978-01","-22.805","47.821","7.9","FARAFANGANA, MA","","","12","2,S","10","2,S","3","2,S","0","4,S","0","4,S","","","","","","","21.0","4,S,22,+","53.1","2,,S,28,","","","","","","","200.3","2,,,S","","","","","23.00","4,,,S"
"MAM00067157","1978-07","-22.805","47.821","7.9","FARAFANGANA, MA","","","14","2,S","13","2,S","4","2,S","","","","","","","","","","","","","55.1","2,,S,11,+","","","","","","","254.8","2,,,S","","","","","",""
"MAM00067157","1979-05","-22.805","47.821","7.9","FARAFANGANA, MA","","","15","2,S","9","2,S","2","2,S","0","5,S","0","5,S","","","","","","","10.0","5,S,17,","40.9","2,,S,24,","","","","","","","126.9","2,,,S","","","","","17.85","5,,,S"
"MAM00067157","1980-04","-22.805","47.821","7.9","FARAFANGANA, MA","","","13","5,S","7","5,S","2","5,S","","","","","","","","","","","","","260.1","5,,S,28,","","","","","","","403.3","5,,,S","","","","","",""
"MAM00067157","1980-05","-22.805","47.821","7.9","FARAFANGANA, MA","","","17","3,S","14","3,S","1","3,S","","","","","","","","","","","","","70.1","3,,S,04,","","","","","","","198.4","3,,,S","","","","","",""
"MAM00067157","1980-08","-22.805","47.821","7.9","FARAFANGANA, MA","","","18","3,S","13","3,S","1","3,S","","","","","","","","","","","","","50.0","3,,S,05,","","","","","","","148.8","3,,,S","","","","","",""
"MAM00067157","1980-09","-22.805","47.821","7.9","FARAFANGANA, MA","","","13","3,S","7","3,S","0","3,S","0","3,S","0","3,S","","","","","","","14.0","3,S,27,","7.1","3,,S,04,","","","","","","","39.4","3,,,S","","","","","17.63","3,,,S"
"MAM00067157","1981-01","-22.805","47.821","7.9","FARAFANGANA, MA","","","8","4,S","4","4,S","2","4,S","","","","","","","","","","","","","70.1","4,,S,12,","","","","","","","128.5","4,,,S","","","","","",""
