"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00204075","1908-02","43.0","-85.08333","244.1","IONIA, MI US","","","14",",6","5",",6","0",",6","","","9",",6","","","","","","","","","","","","","","","","","178",",,6,01,","15.2",",,6,15,","","","","","60.1",",,,6","789",",,,6","","","","","",""
"USC00204075","1908-03","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","7",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","51",",,6,01,","39.1",",,6,28,","","","","","77.3",",,,6","51",",,,6","","","","","",""
"USC00204075","1908-04","43.0","-85.08333","244.1","IONIA, MI US","","","13",",6","11",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,03,+","17.8",",,6,08,","","","","","99.4",",,,6","0",",T,,6","","","","","",""
"USC00204075","1909-02","43.0","-85.08333","244.1","IONIA, MI US","","","14",",6","10",",6","1",",6","","","5",",6","","","","","","","","","","","","","","","","","64",",,6,11,","28.4",",,6,06,","","","","","80.3",",,,6","216",",,,6","","","","","",""
"USC00204075","1909-03","43.0","-85.08333","244.1","IONIA, MI US","","","13",",6","4",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,16,","11.2",",,6,25,","","","","","39.1",",,,6","72",",,,6","","","","","",""
"USC00204075","1909-04","43.0","-85.08333","244.1","IONIA, MI US","","","20",",6","11",",6","3",",6","","","1",",6","","","","","","","","","","","","","","","","","102",",,6,29,","54.4",",,6,29,","","","","","198.2",",,,6","128",",,,6","","","","","",""
"USC00204075","1910-02","43.0","-85.08333","244.1","IONIA, MI US","","","8",",6","4",",6","0",",6","28",",","","","","","","","","","","","","","","","","","229",",,6,15,+","","","14.2",",,6,27,","","","","","26.7",",,,6","","","","","","","",""
"USC00204075","1910-03","43.0","-85.08333","244.1","IONIA, MI US","","","6",",6","2",",6","0",",6","","","","","","","","","","","","","","","2","","","","","","","","3.0",",,6,31,","","","","","7.9",",,,6","","","","","","","",""
"USC00204075","1910-04","43.0","-85.08333","244.1","IONIA, MI US","","","14",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","29.5",",,6,26,","","","","","89.3",",,,6","","","","","","","",""
"USC00204075","1911-02","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","21.3",",,6,14,","","","","","50.5",",,,6","","","","","","","",""
"USC00204075","1911-03","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","5.6",",,6,30,","","","","","20.1",",,,6","","","","","","","",""
"USC00204075","1911-04","43.0","-85.08333","244.1","IONIA, MI US","","","12",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","11.2",",,6,05,","","","","","60.7",",,,6","","","","","","","",""
"USC00204075","1912-02","43.0","-85.08333","244.1","IONIA, MI US","","","12",",6","5",",6","0",",6","29",",","","","","","","","","","","","","","","","","","406",",,6,15,+","","","11.7",",,6,22,","","","","","34.1",",,,6","","","","","","","",""
"USC00204075","1912-04","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","8.1",",,6,18,","","","","","22.7",",,,6","","","","","","","",""
"USC00204075","1913-02","43.0","-85.08333","244.1","IONIA, MI US","","","7",",6","3",",6","0",",6","21","1,","","","","","","","","","","","","","","","","","127","1,,6,28,+","","","16.5",",,6,22,","","","","","27.9",",,,6","","","","","","","",""
"USC00204075","1913-03","43.0","-85.08333","244.1","IONIA, MI US","","","15",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","20.1",",,6,24,","","","","","78.5",",,,6","","","","","","","",""
"USC00204075","1913-04","43.0","-85.08333","244.1","IONIA, MI US","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","16.8",",,6,04,","","","","","65.5",",,,6","","","","","","","",""
"USC00204075","1913-05","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","12.7",",,6,30,","","","","","45.1",",,,6","","","","","","","",""
"USC00204075","1914-03","43.0","-85.08333","244.1","IONIA, MI US","","","7",",6","4",",6","0",",6","16","5,","","","","","","","","","","","","","","","","","178","5,,6,04,+","","","20.6",",,6,27,","","","","","33.4",",,,6","","","","","","","",""
"USC00204075","1914-04","43.0","-85.08333","244.1","IONIA, MI US","","","11",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","17.3",",,6,25,","","","","","62.1",",,,6","","","","","","","",""
"USC00204075","1914-05","43.0","-85.08333","244.1","IONIA, MI US","","","12",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","33.0",",,6,12,","","","","","87.6",",,,6","","","","","","","",""
"USC00204075","1915-03","43.0","-85.08333","244.1","IONIA, MI US","","","7",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","9.4",",,6,07,","","","","","21.2",",,,6","","","","","","","",""
"USC00204075","1915-04","43.0","-85.08333","244.1","IONIA, MI US","","","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","14.0",",,6,10,","","","","","40.7",",,,6","","","","","","","",""
"USC00204075","1915-05","43.0","-85.08333","244.1","IONIA, MI US","","","13",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","20.1",",,6,04,","","","","","93.8",",,,6","","","","","","","",""
"USC00204075","1916-03","43.0","-85.08333","244.1","IONIA, MI US","","","15",",6","8",",6","0",",6","23",",","","","","","","","","","","","","","2","","","","76",",,6,23,+","","","24.1",",,6,27,","","","","","80.2",",,,6","","","","","","","",""
"USC00204075","1916-04","43.0","-85.08333","244.1","IONIA, MI US","","","14",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","10.2",",,6,19,","","","","","42.0",",,,6","","","","","","","",""
"USC00204075","1916-05","43.0","-85.08333","244.1","IONIA, MI US","","","18",",6","13",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","27.4",",,6,15,","","","","","128.5",",,,6","","","","","","","",""
"USC00204075","1917-03","43.0","-85.08333","244.1","IONIA, MI US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19.1",",,6,31,","","","","","37.3",",,,6","","","","","","","",""
"USC00204075","1917-04","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","28.4",",,6,19,","","","","","125.4",",,,6","","","","","","","",""
"USC00204075","1918-03","43.0","-85.08333","244.1","IONIA, MI US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","1","","","","","","","","18.5",",,6,14,","","","","","57.1",",,,6","","","","","","","",""
"USC00204075","1918-04","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","16.0",",,6,18,","","","","","48.4",",,,6","","","","","","","",""
"USC00204075","1918-05","43.0","-85.08333","244.1","IONIA, MI US","","","14",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19.1",",,6,12,","","","","","113.1",",,,6","","","","","","","",""
"USC00204075","1919-02","43.0","-85.08333","244.1","IONIA, MI US","","","7","2,6","5","2,6","0","2,6","","","","","","","","","","","","","","","","","","","","","","","17.3","2,,6,28,","","","","","52.7","2,,,6","","","","","","","",""
"USC00204075","1919-03","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","34.0",",,6,18,","","","","","113.5",",,,6","","","","","","","",""
"USC00204075","1919-04","43.0","-85.08333","244.1","IONIA, MI US","","","14","2,6","9","2,6","0","2,6","","","","","","","","","","","","","","","","","","","","","","","18.3","2,,6,17,","","","","","84.7","2,,,6","","","","","","","",""
"USC00204075","1919-05","43.0","-85.08333","244.1","IONIA, MI US","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","15.5",",,6,04,","","","","","50.0",",,,6","","","","","","","",""
"USC00204075","1920-03","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","16.0",",,6,05,","","","","","64.9",",,,6","","","","","","","",""
"USC00204075","1920-04","43.0","-85.08333","244.1","IONIA, MI US","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","35.6",",,6,23,","","","","","78.3",",,,6","","","","","","","",""
"USC00204075","1920-05","43.0","-85.08333","244.1","IONIA, MI US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","20.3",",,6,18,","","","","","28.9",",,,6","","","","","","","",""
"USC00204075","1921-02","43.0","-85.08333","244.1","IONIA, MI US","","","9","4,6","5","4,6","0","4,6","","","","","","","","","","","","","","","","","","","","","","","9.7","4,,6,26,","","","","","31.2","4,,,6","","","","","","","",""
"USC00204075","1921-03","43.0","-85.08333","244.1","IONIA, MI US","","","15",",6","12",",6","0",",6","","","","","","","","","","","","","","","1","","","","","","","","14.7",",,6,09,","","","","","97.5",",,,6","","","","","","","",""
"USC00204075","1921-04","43.0","-85.08333","244.1","IONIA, MI US","","","15",",6","12",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19.3",",,6,22,","","","","","133.2",",,,6","","","","","","","",""
"USC00204075","1921-05","43.0","-85.08333","244.1","IONIA, MI US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","7.1",",,6,28,","","","","","13.7",",,,6","","","","","","","",""
"USC00204075","1922-02","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","22.1",",,6,22,","","","","","49.0",",,,6","","","","","","","",""
"USC00204075","1922-03","43.0","-85.08333","244.1","IONIA, MI US","","","9","3,6","5","3,6","0","3,6","","","","","","","","","","","","","","","","","","","","","","","22.9","3,,6,20,","","","","","64.3","3,,,6","","","","","","","",""
"USC00204075","1922-04","43.0","-85.08333","244.1","IONIA, MI US","","","8",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","27.4",",,6,11,","","","","","76.2",",,,6","","","","","","","",""
"USC00204075","1922-05","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","40.6",",,6,19,","","","","","118.8",",,,6","","","","","","","",""
"USC00204075","1923-02","43.0","-85.08333","244.1","IONIA, MI US","","","6","1,6","3","1,6","0","1,6","","","","","","","","","","","","","","","1","","","","","","","","7.1","1,,6,13,","","","","","17.8","1,,,6","","","","","","","",""
"USC00204075","1923-03","43.0","-85.08333","244.1","IONIA, MI US","","","12",",6","6",",6","0",",6","","","3",",6","","","","","","","","","","","1","","","","","","76",",,6,12,","19.3",",,6,16,","","","","","66.1",",,,6","183",",,,6","","","","","",""
"USC00204075","1923-04","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","11.7",",,6,22,","","","","","61.5",",,,6","","","","","","","",""
"USC00204075","1923-05","43.0","-85.08333","244.1","IONIA, MI US","","","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","41.4",",,6,16,","","","","","103.8",",,,6","","","","","","","",""
"USC00204075","1924-02","43.0","-85.08333","244.1","IONIA, MI US","","","7",",6","5",",6","0",",6","29",",6","","","","","","","","","","","","","2","","","","203",",,6,26,+","","","12.2",",,6,05,","","","","","36.3",",,,6","","","","","","","",""
"USC00204075","1924-03","43.0","-85.08333","244.1","IONIA, MI US","","","10","1,6","7","1,6","0","1,6","20",",6","2",",6","","","","","","","","","","","","","","","152",",,6,11,+","51",",,6,11,+","14.7","1,,6,04,","","","","","52.7","1,,,6","135",",,,6","","","","","",""
"USC00204075","1924-04","43.0","-85.08333","244.1","IONIA, MI US","","","11",",6","7",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,22,","21.3",",,6,20,","","","","","77.0",",,,6","25",",,,6","","","","","",""
"USC00204075","1924-05","43.0","-85.08333","244.1","IONIA, MI US","","","14",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","26.7",",,6,24,","","","","","87.1",",,,6","","","","","","","",""
"USC00204075","1925-02","43.0","-85.08333","244.1","IONIA, MI US","","","6",",6","3",",6","0",",6","10","5,6","","","","","","","","","","","","","3","","","","152","5,,6,01,","","","8.9",",,6,23,","","","","","28.0",",,,6","","","","","","","",""
"USC00204075","1925-03","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","8",",6","0",",6","","","3",",6","","","","","","","","","","","1","","","","","","114",",,6,14,","16.3",",,6,19,","","","","","55.4",",,,6","242",",,,6","","","","","",""
"USC00204075","1925-04","43.0","-85.08333","244.1","IONIA, MI US","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","13.2",",,6,19,","","","","","35.3",",,,6","","","","","","","",""
"USC00204075","1925-05","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","9.4",",,6,10,","","","","","32.7",",,,6","","","","","","","",""
"USC00204075","1926-02","43.0","-85.08333","244.1","IONIA, MI US","","","12",",6","5",",6","1",",6","25",",6","5",",6","","","","","","","","","","","3","","","","254",",,6,24,+","152",",,6,19,","26.7",",,6,25,","","","","","68.0",",,,6","425",",,,6","","","","","",""
"USC00204075","1926-03","43.0","-85.08333","244.1","IONIA, MI US","","","9","1,6","3","1,6","0","1,6","23","1,6","2",",6","","","","","","","","","","","","","","","127","1,,6,04,","76",",,6,31,","19.1","1,,6,31,","","","","","31.3","1,,,6","171",",,,6","","","","","",""
"USC00204075","1926-04","43.0","-85.08333","244.1","IONIA, MI US","","","8",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","102",",,6,03,","13.5",",,6,25,","","","","","71.9",",,,6","128",",,,6","","","","","",""
"USC00204075","1926-05","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","22.9",",,6,19,","","","","","63.5",",,,6","","","","","","","",""
"USC00204075","1927-02","43.0","-85.08333","244.1","IONIA, MI US","","","8",",6","5",",6","0",",6","","","3",",6","","","","","","","","","","","2","","","","","","51",",,6,21,+","14.2",",,6,16,","","","","","36.0",",,,6","127",",,,6","","","","","",""
"USC00204075","1927-03","43.0","-85.08333","244.1","IONIA, MI US","","","11",",6","9",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,20,","25.7",",,6,18,","","","","","85.0",",,,6","25",",,,6","","","","","",""
"USC00204075","1927-04","43.0","-85.08333","244.1","IONIA, MI US","","","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","27.9",",,6,20,","","","","","69.4",",,,6","","","","","","","",""
"USC00204075","1927-05","43.0","-85.08333","244.1","IONIA, MI US","","","14",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","32.8",",,6,23,","","","","","121.0",",,,6","","","","","","","",""
"USC00204075","1928-02","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","5",",6","0",",6","","","2",",6","","","","","","","","","","","1","","","","","","51",",,6,18,","10.7",",,6,08,","","","","","37.3",",,,6","76",",,,6","","","","","",""
"USC00204075","1928-03","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","5",",6","1",",6","","","4",",6","","","","","","","","","","","1","","","","","","216",",,6,27,","36.1",",,6,27,","","","","","71.9",",,,6","471",",,,6","","","","","",""
"USC00204075","1928-04","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","7",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,10,+","12.2",",,6,05,","","","","","53.7",",,,6","0",",T,,6","","","","","",""
"USC00204075","1928-05","43.0","-85.08333","244.1","IONIA, MI US","","","11",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","24.1",",,6,05,","","","","","93.1",",,,6","","","","","","","",""
"USC00204075","1929-02","43.0","-85.08333","244.1","IONIA, MI US","","","8",",6","2",",6","0",",6","27","1,6","","","","","","","","","","","","","1","","","","330","1,,6,24,+","","","9.7",",,6,26,","","","","","22.5",",,,6","","","","","","","",""
"USC00204075","1929-03","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","2",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,16,","29.0",",,6,16,","","","","","45.4",",,,6","38",",,,6","","","","","",""
"USC00204075","1929-04","43.0","-85.08333","244.1","IONIA, MI US","","","16",",6","12",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,01,","53.3",",,6,01,","","","","","178.1",",,,6","0",",T,,6","","","","","",""
"USC00204075","1929-05","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","9",",6","4",",6","","","1",",6","","","","","","","","","","","","","","","","","51",",,6,03,","41.7",",,6,28,","","","","","203.4",",,,6","51",",,,6","","","","","",""
"USC00204075","1930-02","43.0","-85.08333","244.1","IONIA, MI US","","","12","1,6","7","1,6","1","1,6","21","5,6","3",",6","","","","","","","","","","","1","","","","432","5,,6,09,+","51",",,6,03,","25.7","1,,6,25,","","","","","64.0","1,,,6","140",",,,6","","","","","",""
"USC00204075","1930-03","43.0","-85.08333","244.1","IONIA, MI US","","","8",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","102",",,6,26,","11.9",",,6,26,","","","","","27.3",",,,6","165",",,,6","","","","","",""
"USC00204075","1930-04","43.0","-85.08333","244.1","IONIA, MI US","","","8",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,01,","15.7",",,6,16,","","","","","35.3",",,,6","0",",T,,6","","","","","",""
"USC00204075","1930-05","43.0","-85.08333","244.1","IONIA, MI US","","","12",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","23.4",",,6,02,","","","","","100.9",",,,6","","","","","","","",""
"USC00204075","1931-02","43.0","-85.08333","244.1","IONIA, MI US","","","8",",6","6",",6","0",",6","20",",6","3","1,6","","","","","","","","","","","","","","","152",",,6,08,","64","1,,6,07,","6.4",",,6,07,","","","","","28.7",",,,6","192","1,,,6","","","","","",""
"USC00204075","1931-03","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","4",",6","0",",6","14","4,6","","","","","","","","","","","","","","","","","203","4,,6,13,+","","","20.3",",,6,28,","","","","","50.3",",,,6","","","","","","","",""
"USC00204075","1931-04","43.0","-85.08333","244.1","IONIA, MI US","","","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","11.2",",,6,21,","","","","","29.4",",,,6","","","","","","","",""
"USC00204075","1931-05","43.0","-85.08333","244.1","IONIA, MI US","","","15",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","25.4",",,6,25,","","","","","93.7",",,,6","","","","","","","",""
"USC00204075","1932-02","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","4",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","76",",,6,05,","16.8",",,6,12,","","","","","35.8",",,,6","114",",,,6","","","","","",""
"USC00204075","1932-03","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","5",",6","1",",6","17","4,6","","","","","","","","","","","","","1","","","","305","4,,6,23,+","","","28.4",",,6,22,","","","","","50.5",",,,6","","","","","","","",""
"USC00204075","1932-04","43.0","-85.08333","244.1","IONIA, MI US","","","7",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,12,","10.7",",,6,30,","","","","","29.6",",,,6","0",",T,,6","","","","","",""
"USC00204075","1932-05","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","24.4",",,6,10,","","","","","119.5",",,,6","","","","","","","",""
"USC00204075","1933-02","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","4",",6","0",",6","","","","","","","","","","","","","","","1","","","","","","","","13.7",",,6,25,","","","","","41.8",",,,6","","","","","","","",""
"USC00204075","1933-03","43.0","-85.08333","244.1","IONIA, MI US","","","12","4,6","7","4,6","0","4,6","","","2","1,6","","","","","","","","","","","1","","","","","","64","1,,6,25,","13.7","4,,6,21,","","","","","58.4","4,,,6","167","1,,,6","","","","","",""
"USC00204075","1933-04","43.0","-85.08333","244.1","IONIA, MI US","","","15",",6","9",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,07,","14.2",",,6,06,","","","","","73.9",",,,6","0",",T,,6","","","","","",""
"USC00204075","1933-05","43.0","-85.08333","244.1","IONIA, MI US","","","17",",6","13",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","41.1",",,6,01,","","","","","162.0",",,,6","","","","","","","",""
"USC00204075","1936-02","43.0","-85.08333","244.1","IONIA, MI US","","","14",",6","8",",6","0",",6","29",",6","","","","","","","","","","","","","","","","","610",",,6,16,+","","","17.8",",,6,04,","","","","","65.5",",,,6","","","","","","","",""
"USC00204075","1936-03","43.0","-85.08333","244.1","IONIA, MI US","","","","","","","","","","","1",",6","","","","","","","","","","","","","","","","","25",",,6,01,","","","","","","","","","38",",,,6","","","","","",""
"USC00204075","1936-04","43.0","-85.08333","244.1","IONIA, MI US","","","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","10.7",",,6,06,+","","","","","47.0",",,,6","","","","","","","",""
"USC00204075","1936-05","43.0","-85.08333","244.1","IONIA, MI US","","","6",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","15.0",",,6,01,","","","","","33.6",",,,6","0",",,,6","","","","","",""
"USC00204075","1937-02","43.0","-85.08333","244.1","IONIA, MI US","","","7","1,6","5","1,6","0","1,6","","","","","","","","","","","","","","","","","","","","","","","12.2","1,,6,09,","","","","","34.2","1,,,6","","","","","","","",""
"USC00204075","1937-03","43.0","-85.08333","244.1","IONIA, MI US","","","6",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","76",",,6,25,","14.0",",,6,25,","","","","","27.5",",,,6","84",",,,6","","","","","",""
"USC00204075","1937-04","43.0","-85.08333","244.1","IONIA, MI US","","","16",",6","12",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","51",",,6,15,","27.2",",,6,22,","","","","","126.9",",,,6","51",",,,6","","","","","",""
"USC00204075","1937-05","43.0","-85.08333","244.1","IONIA, MI US","","","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","13.5",",,6,27,","","","","","51.7",",,,6","","","","","","","",""
"USC00204075","1938-02","43.0","-85.08333","244.1","IONIA, MI US","","","11",",6","6",",6","2",",6","","","3",",6","","","","","","","","","","","","","","","","","51",",,6,23,","69.6",",,6,13,","","","","","131.4",",,,6","140",",,,6","","","","","",""
"USC00204075","1938-03","43.0","-85.08333","244.1","IONIA, MI US","","","12",",6","8",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","76",",,6,05,","16.5",",,6,31,","","","","","71.4",",,,6","76",",,,6","","","","","",""
"USC00204075","1938-04","43.0","-85.08333","244.1","IONIA, MI US","","","6",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","152",",,6,09,+","15.2",",,6,09,","","","","","33.5",",,,6","304",",,,6","","","","","",""
"USC00204075","1938-05","43.0","-85.08333","244.1","IONIA, MI US","","","9",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","41.9",",,6,20,","","","","","125.9",",,,6","","","","","","","",""
