"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00100448","1911-11","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","","","","","5","2,6","3","2,6","0","2,6","","","3",",6","","","","","","","","","","","","","","","","","","","203",",,6,12,","18.3","2,,6,15,","","","","","","","","","","","","","38.6","2,,,6","304",",,,6","","","","","","","",""
"USC00100448","1911-12","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","","","0.0",",6","11",",6","8",",6","0",",6","","","9",",6","0",",6","31",",6","5",",6","0",",6","0",",6","","","","","-12.8",",6,21,","","","203",",,6,31,","9.1",",,6,31,","7.8",",6,04,","","","","","622.0",",6","","","","","53.0",",,,6","783",",,,6","-1.73",",6","3.51",",,,6","-6.97",",,,6","",""
"USC00100448","1912-01","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","0.0","6","0.0",",6","17",",6","12",",6","1",",6","31",",6","7",",6","3",",6","28",",6","10",",6","0",",6","0",",6","","","","","-22.2",",6,08,","610",",,6,12,","330",",,6,07,","39.4",",,6,12,","7.8",",6,26,","","","","","664.3",",6","","","","","126.9",",,,6","749",",,,6","-3.10",",6","1.29",",,,6","-7.48",",,,6","",""
"USC00100448","1912-02","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","0.0","6","0.0","1,6","13",",6","8",",6","0",",6","","","4",",6","0",",6","27",",6","1","1,6","0","1,6","0","1,6","","","","","-12.2",",6,02,","","","102",",,6,23,","16.5",",,6,23,","12.2","1,6,16,","","","","","480.0","1,6","","","","","63.3",",,,6","229",",,,6","1.04","1,6","6.05","1,,,6","-3.96",",,,6","",""
"USC00100448","1912-03","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","0.0","6","0.0","1,6","12",",6","7",",6","0",",6","","","2",",6","0","1,6","26","1,6","0",",6","0",",6","0",",6","","","","","-10.0","1,6,04,+","","","25",",,6,06,+","11.4",",,6,15,","18.3",",6,28,+","","","","","412.9",",6","","","","","50.8",",,,6","115",",,,6","4.54","1,6","11.01",",,,6","-1.92","1,,,6","",""
"USC00100448","1912-04","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","0.0","6","0.0",",6","15",",6","10",",6","0",",6","","","0",",6","0",",6","8",",6","0",",6","7",",6","0",",6","","","","","-2.2",",6,15,","","","13",",,6,20,","11.4",",,6,24,","26.1",",6,09,+","","","","","266.2",",6","","","","","61.0",",,,6","13",",,,6","9.46",",6","16.87",",,,6","2.04",",,,6","",""
"USC00100448","1912-05","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","3.3","6","3.3",",6","8",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","19",",6","0",",6","","","","","0.6",",6,05,+","","","0",",,6,31,+","17.8",",,6,20,","30.6",",6,29,","","","","","130.9",",6","","","","","59.3",",,,6","0",",,,6","14.22",",6","23.22",",,,6","5.22",",,,6","",""
"USC00100448","1912-06","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","81.5","6","78.2",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","11",",6","","","","","1.7",",6,15,","","","0",",,6,30,+","19.6",",,6,13,","38.3",",6,26,","","","","","21.4",",6","","","","","32.3",",,,6","0",",,,6","20.23",",6","30.35",",,,6","10.10",",,,6","",""
"USC00100448","1912-07","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","166.8","6","85.3","1,6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","20","1,6","","","","","3.3",",6,18,","","","","","16.5",",,6,21,","38.3","1,6,28,+","","","15.0","6","15.0","1,6","","","","","22.0",",,,6","","","20.75","1,6","31.94","1,,,6","9.55",",,,6","",""
"USC00100448","1912-08","43.5936","-115.9237","986.0","ARROWROCK DAM, ID US","224.9","6","58.1",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","1.7",",6,30,","","","0",",,6,31,+","5.1",",,6,31,","36.1",",6,26,","","","26.3","6","11.3",",6","","","","","6.1",",,,6","0",",,,6","19.84",",6","30.88",",,,6","8.80",",,,6","",""
