"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1AZYV0131","2017-01","34.69148","-112.296703","1520.0","PRESCOTT VALLEY 5.7 N, AZ US","67.8","3,a,,N"
