"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MAM00067045","1985-11","-16.95","46.833","79.0","MAEVATANANA, MA","","","","","","","0","5,S","25","5,S","23","5,S","","","37.4","5,S,13,+","","","","","35.16","5,,,S","",""
"MAM00067045","1987-05","-16.95","46.833","79.0","MAEVATANANA, MA","","","0","2,S","0","2,S","","","","","","","15.9","2,S,30,","","","","","","","","","20.57","2,,,S"
"MAM00067045","1987-06","-16.95","46.833","79.0","MAEVATANANA, MA","","","0","5,S","0","5,S","","","","","","","14.8","5,S,24,","","","","","","","","","17.59","5,,,S"
"MAM00067045","1987-10","-16.95","46.833","79.0","MAEVATANANA, MA","322.0","3,S","0","2,S","0","2,S","0","1,S","30","1,S","30","1,S","19.0","2,S,20,","38.4","1,S,24,+","0.0","1,S","29.86","3,S","36.32","1,,,S","23.39","2,,,S"
"MAM00067045","1987-11","-16.95","46.833","79.0","MAEVATANANA, MA","312.8","4,S","0","3,S","0","3,S","0","1,S","29","1,S","29","1,S","21.6","3,S,18,+","38.2","1,S,05,","0.0","1,S","30.41","4,S","36.67","1,,,S","24.15","3,,,S"
"MAM00067045","1987-12","-16.95","46.833","79.0","MAEVATANANA, MA","","","","","","","0","5,S","26","5,S","26","5,S","","","37.3","5,S,26,","","","","","36.26","5,,,S","",""
"MAM00067045","1988-03","-16.95","46.833","79.0","MAEVATANANA, MA","","","0","5,S","0","5,S","","","","","","","22.1","5,S,31,","","","","","","","","","23.78","5,,,S"
"MAM00067045","1988-10","-16.95","46.833","79.0","MAEVATANANA, MA","308.8","3,S","0","2,S","0","2,S","0","2,S","29","2,S","29","2,S","19.3","2,S,05,","37.6","2,S,22,","0.0","2,S","29.36","3,S","36.29","2,,,S","22.43","2,,,S"
