"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00056559","1949-11","37.35","-106.53333","2997.4","PLATORO, CO US","","","0.0","2,0","1",",0","1",",0","0",",0","","","","","3","2,0","28","2,0","2","2,0","0","2,0","0","2,0","","","","","-21.7","2,0,12,","","","","","13.7",",,0,11,","15.6","2,0,05,+","","","","","539.2","2,0","13.7",",,,0","","","-0.92","2,0","9.36","2,,,0","-11.21","2,,,0","",""
"USC00056559","1949-12","37.35","-106.53333","2997.4","PLATORO, CO US","","","0.0",",0","8",",0","7",",0","0",",0","","","","","17",",0","31",",0","18",",0","0",",0","0",",0","","","","","-34.4",",0,14,","","","","","22.6",",,0,10,","8.3",",0,03,","","","","","910.0",",0","70.9",",,,0","","","-11.02",",0","-1.33",",,,0","-20.72",",,,0","",""
"USC00056559","1950-01","37.35","-106.53333","2997.4","PLATORO, CO US","0.0","0","0.0",",0","14",",0","11",",0","0",",0","","","","","13",",0","31",",0","21",",0","0",",0","0",",0","","","","","-36.1",",0,04,","","","","","16.8",",,0,02,","8.9",",0,23,+","","","","","889.5",",0","106.2",",,,0","","","-10.36",",0","-2.36",",,,0","-18.35",",,,0","",""
"USC00056559","1950-02","37.35","-106.53333","2997.4","PLATORO, CO US","0.0","0","0.0","1,0","6",",0","4",",0","0",",0","","","","","17",",0","28",",0","4","1,0","0","1,0","0","1,0","","","","","-30.0",",0,10,","","","","","10.2",",,0,11,","11.1","1,0,18,","","","","","690.9","1,0","29.0",",,,0","","","-7.22","1,0","3.62","1,,,0","-18.06",",,,0","",""
"USC00056559","1950-03","37.35","-106.53333","2997.4","PLATORO, CO US","0.0","0","0.0",",0","7",",0","6",",0","0",",0","","","","","17",",0","31",",0","9",",0","0",",0","0",",0","","","","","-27.2",",0,20,","","","","","7.6",",,0,26,+","12.2",",0,17,","","","","","771.9",",0","31.8",",,,0","","","-6.57",",0","3.25",",,,0","-16.39",",,,0","6131",",,,0"
"USC00056559","1950-04","37.35","-106.53333","2997.4","PLATORO, CO US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","","","","","1",",0","27",",0","0",",0","0",",0","0",",0","","","","","-17.8",",0,04,","","","","","12.7",",,0,08,","16.7",",0,01,","","","","","532.2",",0","34.6",",,,0","","","0.59",",0","8.23",",,,0","-7.04",",,,0","5988",",,,0"
"USC00056559","1950-05","37.35","-106.53333","2997.4","PLATORO, CO US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","","","","","0",",0","30",",0","0",",0","0",",0","0",",0","","","1","","-10.6",",0,07,+","","","","","5.3",",,0,06,","19.4",",0,31,+","","","","","466.2",",0","7.6",",,,0","","","3.30",",0","11.88",",,,0","-5.29",",,,0","5448","3,,,0"
"USC00056559","1950-06","37.35","-106.53333","2997.4","PLATORO, CO US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","","","","","0",",0","25",",0","0",",0","8",",0","0",",0","","","5","","-7.8",",0,09,","","","","","8.4",",,0,03,","23.9",",0,30,","","","","","303.0",",0","22.1",",,,0","","","8.23",",0","18.26",",,,0","-1.79",",,,0","4877","2,,,0"
"USC00056559","1950-07","37.35","-106.53333","2997.4","PLATORO, CO US","0.0","0","0.0",",0","24",",0","13",",0","0",",0","","","","","0",",0","3",",0","0",",0","4",",0","0",",0","","","10","","-0.6",",0,04,","","","","","18.8",",,0,11,","22.8",",0,04,+","116.4","1,,,0","244.4","0","244.4",",0","104.3",",,,0","","","10.45",",0","18.67",",,,0","2.23",",,,0","3232","1,,,0"
"USC00056559","1950-08","37.35","-106.53333","2997.4","PLATORO, CO US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","","","","","0",",0","22",",0","0",",0","6",",0","0",",0","","","1","","-3.9",",0,30,","","","","","9.1",",,0,18,","22.2",",0,25,","","","520.3","0","275.9",",0","28.4",",,,0","","","9.43",",0","19.44",",,,0","-0.58",",,,0","3286","1,,,0"
