"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES"
"USC00041194","1953-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","7.8","0","5.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","1","","","","","","0.6",",0,21,","0",",,0,28,+","0",",,0,28,+","2.8",",,0,23,","30.0",",0,06,","644.5","0","139.0",",0","2.8",",,,0","0",",,,0","13.55",",0","20.89",",,,0","6.21",",,,0","","","",""
"USC00041194","1953-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","10.8","0","3.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","7","","","","","","0.6",",0,03,+","0",",,0,31,+","0",",,0,31,+","4.8",",,0,19,","31.1",",0,23,","788.9","0","144.4",",0","6.6",",,,0","0",",,,0","13.77",",0","21.00",",,,0","6.54",",,,0","","","",""
"USC00041194","1953-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","10.8","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10","","","","","","3.3",",0,10,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,27,+","26.1",",0,15,","914.0","0","125.1",",0","30.5",",,,0","0",",,,0","14.16",",0","19.74",",,,0","8.58",",,,0","","","",""
"USC00041194","1953-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","30.3","0","19.5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","1","","","","1","","6.1",",0,29,+","0",",,0,31,+","0",",,0,31,+","2.0",",,0,27,","32.8",",0,05,","975.9","0","61.9",",0","2.3",",,,0","0",",,,0","16.97",",0","23.36",",,,0","10.57",",,,0","","","",""
"USC00041194","1953-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","81.0","0","50.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","7","","","","","","7.2",",0,02,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,17,","32.2",",0,23,+","998.8","0","22.9",",0","0.3",",,,0","0",",,,0","19.26",",0","25.83",",,,0","12.69",",,,0","","","",""
"USC00041194","1953-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","273.8","0","192.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","4","","","","","","13.3",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","37.8",",0,11,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","24.55",",0","32.09",",,,0","17.01",",,,0","","","",""
"USC00041194","1953-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","398.4","0","124.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","7","","","","","","12.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.0",",0,18,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","22.35",",0","29.86",",,,0","14.85",",,,0","","","",""
"USC00041194","1953-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","514.6","0","116.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","7","","","","","","10.0",",0,23,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,26,","38.9",",0,10,","2.8","0","2.8",",0","0.0",",T,,0","0",",,,0","22.11",",0","29.85",",,,0","14.37",",,,0","","","",""
"USC00041194","1953-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","581.9","0","67.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","4","","","","","","5.6",",0,24,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,12,","38.3",",0,05,","34.8","0","32.0",",0","0.0",",T,,0","0",",,,0","19.47",",0","27.68",",,,0","11.26",",,,0","","","",""
"USC00041194","1953-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","598.3","0","16.4",",0","3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","7","","","","","","3.3",",0,21,+","0",",,0,30,+","0",",,0,30,+","26.4",",,0,14,","31.1",",0,25,","109.8","0","75.0",",0","28.7",",,,0","0",",,,0","16.38",",0","23.80",",,,0","8.96",",,,0","","","",""
"USC00041194","1953-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","599.9","0","1.6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","2","","","","","","0.6",",0,25,+","0",",,0,31,+","0",",,0,31,+","3.6",",,0,04,","29.4",",0,13,","245.5","0","135.7",",0","3.6",",,,0","0",",,,0","14.01",",0","21.61",",,,0","6.41",",,,0","","","",""
"USC00041194","1954-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","4.8","0","4.8",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7","","","","1","","0.6",",0,16,","0",",,0,31,+","0",",,0,31,+","55.4",",,0,19,","30.6",",0,31,","459.5","0","214.0",",0","113.5",",,,0","0",",,,0","11.58",",0","17.92",",,,0","5.25",",,,0","","","",""
"USC00041194","1954-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","29.8","0","25.0",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","5","","","","","","3.9",",0,15,","0",",,0,28,+","0",",T,0,14,","55.1",",,0,13,","32.8",",0,23,","531.9","0","72.4",",0","77.5",",,,0","0",",T,,0","16.64",",0","24.61",",,,0","8.67",",,,0","","","",""
"USC00041194","1954-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","29.8","0","0.0",",X","9",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","12","","","","","","2.8",",X,13,","0",",,X,31,+","0",",T,X,16,","26.7",",,X,16,","28.3",",X,07,","702.3","0","170.4",",X","88.2",",,,X","0",",T,,X","12.84",",X","18.55",",,,X","7.13",",,,X","","","",""
"USC00041194","1954-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","39.0","0","9.2",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","13","","","","","","5.6",",0,03,+","0",",,0,30,+","0",",,0,30,+","2.3",",,0,28,","33.3",",0,17,+","777.6","0","75.3",",0","4.1",",,,0","0",",,,0","16.13",",0","21.80",",,,0","10.46",",,,0","","","",""
"USC00041194","1954-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","49.3","0","10.3",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","11","","","","","","7.2",",0,02,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,21,+","30.0",",0,03,","806.1","0","28.5",",0","1.9",",,,0","0",",,,0","17.75",",0","23.39",",,,0","12.10",",,,0","","","",""
"USC00041194","1954-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","98.9","0","49.6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","9","","","","","","9.4",",0,10,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,26,","34.4",",0,20,","815.1","0","9.0",",0","1.3",",,,0","0",",,,0","19.69",",0","25.50",",,,0","13.88",",,,0","","","",""
"USC00041194","1954-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","326.9","0","228.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","7","","","","","","13.3",",0,05,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,25,+","40.0",",0,07,","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","25.69",",0","32.96",",,,0","18.41",",,,0","","","",""
"USC00041194","1954-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","458.6","0","131.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","1","","","","","","12.8",",0,16,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,27,+","38.9",",0,30,","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","22.58",",0","28.62",",,,0","16.55",",,,0","","","",""
"USC00041194","1954-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","578.5","0","119.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","8","","","","","","10.6",",0,14,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,29,+","36.7",",0,25,","0.9","0","0.9",",0","0.0",",T,,0","0",",,,0","22.30",",0","30.62",",,,0","13.98",",,,0","","","",""
"USC00041194","1954-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","614.1","0","35.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","11","","","","","","5.6",",0,25,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,06,","37.2",",0,15,","37.7","0","36.8",",0","0.0",",T,,0","0",",,,0","18.29",",0","26.31",",,,0","10.28",",,,0","","","",""
"USC00041194","1954-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","629.4","0","15.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","6","","","","","","3.3",",0,30,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,11,","32.2",",0,20,","97.2","0","59.5",",0","34.8",",,,0","0",",,,0","16.86",",0","24.61",",,,0","9.11",",,,0","","","",""
"USC00041194","1954-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","629.4","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","5","","","","","","-0.6",",0,29,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,09,","27.2",",0,19,","268.7","0","171.5",",0","24.1",",,,0","0",",,,0","12.80",",0","19.96",",,,0","5.64",",,,0","","","",""
"USC00041194","1955-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","5","","","","2","","0.6",",0,20,+","0",",,0,31,+","0",",T,0,18,","34.5",",,0,18,","25.6",",0,28,","514.7","0","246.0",",0","111.2",",,,0","0",",T,,0","10.40",",0","16.55",",,,0","4.25",",,,0","","","",""
"USC00041194","1955-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.3","0","0.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","9",",0","0",",0","4","","","","","","0.0",",0,20,","0",",,0,28,+","0",",,0,28,+","11.4",",,0,16,","28.3",",0,13,","683.8","0","169.1",",0","22.1",",,,0","0",",,,0","12.30",",0","19.43",",,,0","5.18",",,,0","","","",""
"USC00041194","1955-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","6.4","0","6.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","2","","","","2","","2.8",",0,01,","0",",,0,31,+","3",",,0,16,","6.9",",,0,10,","31.1",",0,26,","796.8","0","113.0",",0","13.3",",,,0","3",",,,0","14.88",",0","21.92",",,,0","7.85",",,,0","","","",""
"USC00041194","1955-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","14.9","0","8.5",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","2","","","","1","","5.6",",0,27,+","0",",,0,30,+","0",",T,0,30,","37.1",",,0,30,","29.4",",0,12,","894.9","0","98.1",",0","63.0",",,,0","0",",T,,0","15.35",",0","22.05",",,,0","8.65",",,,0","","","",""
"USC00041194","1955-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","36.6","0","21.7",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","2",",0","6","","","","","","6.1",",0,03,","0",",,0,31,+","0",",T,0,01,","19.6",",,0,07,","32.8",",0,18,","962.7","0","67.8",",0","31.3",",,,0","0",",T,,0","16.85",",0","22.33",",,,0","11.36",",,,0","","","",""
"USC00041194","1955-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","78.7","0","42.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","5","","","","","","6.7",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,29,+","32.8",",0,03,","978.7","0","16.0",",0","0.0",",T,,0","0",",,,0","19.20",",0","25.26",",,,0","13.14",",,,0","","","",""
"USC00041194","1955-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","186.9","0","108.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","4","","","","","","11.1",",0,05,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,04,","33.9",",0,13,","0.3","0","0.3",",0","0.0",",T,,0","0",",,,0","21.81",",0","28.70",",,,0","14.93",",,,0","","","",""
"USC00041194","1955-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","409.9","0","223.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","1","","","","","","14.4",",0,28,+","0",",,0,31,+","0",",,0,31,+","1.3",",,0,04,","39.4",",0,31,","0.3","0","0.0",",0","1.6",",,,0","0",",,,0","25.53",",0","33.23",",,,0","17.83",",,,0","","","",""
"USC00041194","1955-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","594.0","0","184.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","14",",0","4","","","","","","8.3",",0,30,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,24,+","43.9",",0,06,+","3.1","0","2.8",",0","0.0",",T,,0","0",",,,0","24.38",",0","31.96",",,,0","16.79",",,,0","","","",""
"USC00041194","1955-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","625.9","0","31.9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","11","","","","","","8.9",",0,27,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,18,","35.6",",0,06,","31.4","0","28.3",",0","0.3",",,,0","0",",,,0","18.45",",0","25.08",",,,0","11.82",",,,0","","","",""
"USC00041194","1955-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","640.7","0","14.8",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","2","","","","","","2.8",",0,24,+","0",",,0,30,+","0",",,0,30,+","14.5",",,0,14,","32.8",",0,06,","137.6","0","106.2",",0","30.0",",,,0","0",",,,0","15.29",",0","22.13",",,,0","8.44",",,,0","","","",""
"USC00041194","1955-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","640.7","0","0.0",",0","8",",X","4",",X","0",",X","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","15","","","","","","1.7",",0,30,","0",",,0,31,+","0",",,0,31,+","13.2",",,X,04,","26.1",",0,12,","325.7","0","188.1",",0","33.4",",,,X","0",",,,0","12.27",",0","17.06",",,,0","7.47",",,,0","","","",""
"USC00041194","1956-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","14","","","","","","1.7",",0,08,","0",",,0,31,+","0",",,0,31,+","103.1",",,0,26,","25.6",",0,12,","511.2","0","185.5",",0","155.7",",,,0","0",",,,0","12.35",",0","18.34",",,,0","6.36",",,,0","","","",""
"USC00041194","1956-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","7","","","","","","0.0",",0,17,","0",",,0,29,+","0",",,0,29,+","12.7",",,0,23,","22.2",",0,11,","732.8","0","221.6",",0","15.0",",,,0","0",",,,0","10.69",",0","17.17",",,,0","4.22",",,,0","","","",""
"USC00041194","1956-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","4.5","0","4.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","5","","","","","","3.3",",0,07,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,31,","30.0",",0,23,","833.6","0","100.8",",0","0.0",",T,,0","0",",,,0","15.22",",0","22.74",",,,0","7.71",",,,0","","","",""
"USC00041194","1956-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","13.1","0","8.6",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","10","","","","1","","3.9",",0,02,+","0",",,0,30,+","0",",,0,30,+","58.4",",,0,12,","30.0",",0,20,","952.4","0","118.8",",0","101.6",",,,0","0",",,,0","14.66",",0","20.05",",,,0","9.26",",,,0","","","",""
"USC00041194","1956-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","41.7","0","28.6",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","2",",0","5","","","","","","8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,09,","35.6",",0,16,","1005.9","0","53.5",",0","24.1",",,,0","0",",,,0","17.53",",0","22.87",",,,0","12.19",",,,0","","","",""
"USC00041194","1956-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","122.8","0","81.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","7","","","","","","10.0",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,18,","36.7",",0,26,","1006.7","0","0.8",",0","0.0",",T,,0","0",",,,0","21.01",",0","27.75",",,,0","14.26",",,,0","","","",""
"USC00041194","1956-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","265.1","0","142.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","5","","","","","","13.3",",0,15,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,02,","33.3",",0,28,+","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","22.92",",0","29.86",",,,0","15.98",",,,0","","","",""
"USC00041194","1956-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","384.6","0","119.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","8","","","","","","12.2",",0,04,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,31,+","41.1",",0,23,","1.1","0","1.1",",0","0.0",",T,,0","0",",,,0","22.15",",0","29.02",",,,0","15.29",",,,0","","","",""
"USC00041194","1956-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","575.8","0","191.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","4","","","","","","12.8",",0,13,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","40.0",",0,09,","1.1","0","0.0",",0","0.0",",,,0","0",",,,0","24.71",",0","33.65",",,,0","15.77",",,,0","","","",""
"USC00041194","1956-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","598.9","0","23.1",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","12","","","","1","","5.6",",0,30,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,04,","31.7",",0,20,","35.3","0","34.2",",0","13.1",",,,0","0",",,,0","17.97",",0","24.17",",,,0","11.77",",,,0","","","",""
"USC00041194","1956-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","627.5","0","28.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","3","","","","","","4.4",",0,21,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","33.9",",0,09,+","79.5","0","44.2",",0","0.0",",,,0","0",",,,0","17.81",",0","26.94",",,,0","8.69",",,,0","","","",""
"USC00041194","1956-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","628.1","0","0.6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","3","","","","","","1.7",",0,09,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,05,","28.9",",0,28,+","196.4","0","116.9",",0","3.3",",,,0","0",",,,0","14.58",",0","22.67",",,,0","6.50",",,,0","","","",""
"USC00041194","1957-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0",",0","15",",0","12",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","4",",0","0",",0","13","","","","","","-2.2",",0,28,","0",",,0,31,+","0",",T,0,27,","42.7",",,0,12,","23.3",",0,17,+","438.1","0","241.7",",0","145.2",",,,0","0",",T,,0","10.54",",0","15.70",",,,0","5.38",",,,0","","","",""
"USC00041194","1957-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","10.9","0","10.9",",0","6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","12","","","","1","","1.1",",0,01,","0",",,0,28,+","0",",,0,28,+","37.8",",,0,23,","31.1",",0,13,","551.2","0","113.1",",0","54.0",",,,0","0",",,,0","14.68",",0","20.04",",,,0","9.32",",,,0","","","",""
"USC00041194","1957-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","18.4","0","7.5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","4","","","","","","5.0",",0,14,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,16,","29.4",",0,07,","645.1","0","93.9",",0","28.6",",,,0","0",",,,0","15.55",",0","21.56",",,,0","9.54",",,,0","","","",""
"USC00041194","1957-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","26.5","0","8.1",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","6","","","","","","5.0",",0,21,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,20,","30.0",",0,28,+","733.9","0","88.8",",0","30.2",",,,0","0",",,,0","15.64",",0","21.15",",,,0","10.13",",,,0","","","",""
"USC00041194","1957-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","37.0","0","10.5",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","5","","","","","","8.9",",0,09,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,11,","32.8",",0,26,","782.2","0","48.3",",0","15.9",",,,0","0",",,,0","17.11",",0","21.94",",,,0","12.29",",,,0","","","",""
"USC00041194","1957-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","169.0","0","132.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","6","","","","","","13.9",",0,16,+","0",",,0,30,+","0",",,0,30,+","1.5",",,0,09,","38.9",",0,18,","783.3","0","1.1",",0","2.0",",,,0","0",",,,0","22.70",",0","29.15",",,,0","16.24",",,,0","","","",""
"USC00041194","1957-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","365.3","0","196.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","5","","","","","","13.9",",0,23,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,10,+","40.6",",0,03,","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","24.66",",0","32.05",",,,0","17.28",",,,0","","","",""
"USC00041194","1957-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","553.5","0","188.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","4","","","","","","12.2",",0,30,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,25,","35.6",",0,22,+","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","24.40",",0","31.51",",,,0","17.29",",,,0","","","",""
"USC00041194","1957-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","674.7","0","121.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","3","","","","","","12.8",",0,27,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","36.1",",0,24,+","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","22.37",",0","29.76",",,,0","14.98",",,,0","","","",""
"USC00041194","1957-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","694.1","0","19.4",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","4","","","","2","","7.8",",0,22,+","0",",,0,31,+","0",",,0,31,+","35.3",",,0,11,","30.6",",0,25,","30.8","0","30.8",",0","61.5",",,,0","0",",,,0","17.96",",0","23.65",",,,0","12.27",",,,0","","","",""
"USC00041194","1957-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","694.6","0","0.5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","4","","","","","","3.9",",0,30,+","0",",,0,30,+","0",",,0,30,+","6.4",",,0,02,","28.3",",0,25,","145.1","0","114.3",",0","6.9",",,,0","0",",,,0","14.54",",0","21.45",",,,0","7.63",",,,0","","","",""
