"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00247730","1928-11","45.4","-105.83333","1158.8","SONNETTE, MT US","","","","","2",",6","1",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","102",",,6,28,","4.3",",,6,28,","","","","","4.6",",,,6","127",",,,6","","","","","",""
"USC00247730","1929-01","45.4","-105.83333","1158.8","SONNETTE, MT US","0.0","6","0.0","2,6","6",",6","4",",6","0",",6","","","6",",6","19",",6","31",",6","20","2,6","0","2,6","0","2,6","","","","","-35.6",",6,28,","","","102",",,6,08,","8.1",",,6,08,","6.7","2,6,08,","885.2","2,6","22.3",",,,6","313",",,,6","-12.43","2,6","-5.20","2,,,6","-19.66",",,,6"
"USC00247730","1929-02","45.4","-105.83333","1158.8","SONNETTE, MT US","0.0","6","0.0",",6","","","","","","","","","","","12",",6","28",",6","19",",6","0",",6","0",",6","","","","","-33.9",",6,06,","","","","","","","4.4",",6,23,","800.0",",6","","","","","-10.24",",6","-3.49",",,,6","-16.99",",,,6"
"USC00247730","1929-03","45.4","-105.83333","1158.8","SONNETTE, MT US","0.0","6","0.0","1,6","5",",6","4",",6","1",",6","","","3",",6","0","1,6","26","1,6","3",",6","0",",6","0",",6","","","","","-13.9","1,6,25,","","","203",",,6,13,","29.2",",,6,13,","13.3",",6,28,","550.4",",6","49.6",",,,6","406",",,,6","0.10","1,6","5.75",",,,6","-5.55","1,,,6"
"USC00247730","1929-04","45.4","-105.83333","1158.8","SONNETTE, MT US","0.0","6","0.0","3,6","4",",6","2",",6","0",",6","","","1",",6","0","2,6","21","2,6","0","1,6","2","1,6","0","1,6","","","","","-11.7","2,6,11,","","","76",",,6,10,","5.1",",,6,10,","23.9","1,6,29,","377.8","1,6","10.5",",,,6","76",",,,6","4.65","3,6","12.49","1,,,6","-3.20","2,,,6"
"USC00247730","1929-05","45.4","-105.83333","1158.8","SONNETTE, MT US","","","","","6",",6","4",",6","2",",6","","","","","0","5,6","12","5,6","0","1,6","11","1,6","0","1,6","","","","","-7.2","5,6,06,","","","","","51.6",",,6,26,","30.0","1,6,23,","","","112.3",",,,6","","","10.03","6,6","19.16","1,,,6","0.90","5,,,6"
"USC00247730","1929-06","45.4","-105.83333","1158.8","SONNETTE, MT US","","","","","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","18.8",",,6,05,","","","","","62.1",",,,6","","","","","","","",""
"USC00247730","1929-09","45.4","-105.83333","1158.8","SONNETTE, MT US","","","8.4","1,6","1",",6","1",",6","0",",6","","","0",",6","0","1,6","11","1,6","0",",6","11",",6","2",",6","","","","","-5.6","1,6,04,","","","0",",,6,30,+","9.1",",,6,06,","35.0",",6,01,","235.3",",6","9.1",",,,6","0",",,,6","10.40","1,6","18.62",",,,6","2.18","1,,,6"
"USC00247730","1929-10","45.4","-105.83333","1158.8","SONNETTE, MT US","","","0.0",",6","5",",6","4",",6","0",",6","","","2",",6","0",",6","15",",6","0",",6","9",",6","0",",6","","","","","-13.3",",6,22,","","","76",",,6,25,","6.9",",,6,25,","26.1",",6,05,","337.8",",6","20.6",",,,6","140",",,,6","7.44",",6","15.97",",,,6","-1.10",",,,6"
"USC00247730","1929-11","45.4","-105.83333","1158.8","SONNETTE, MT US","","","0.0","1,6","9",",6","5",",6","0",",6","","","7",",6","1","1,6","29","1,6","2",",6","0",",6","0",",6","","","","","-21.1","1,6,22,","","","127",",,6,28,","10.2",",,6,28,","15.6",",6,05,","569.2",",6","34.4",",,,6","380",",,,6","-1.39","1,6","4.75",",,,6","-7.52","1,,,6"
