"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1CODG0317","2021-03","39.363525","-104.685908","2034.5","FRANKTOWN 3.6 ESE, CO US","85.3","2,a,,N"
