"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00029114","1962-04","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","34.4","0","34.4","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","3",",0","","","3.9","1,0,30,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,26,","33.3",",0,19,+","305.0",",,,0","","","41.3",",0","","","","","0.0",",T,,0","0",",,,0","18.16","1,0","26.72",",,,0","9.60","1,,,0","4055",",,,0"
"USC00029114","1962-05","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","112.7","0","78.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","","","3.9",",0,15,","0",",,0,31,+","0",",T,0,15,","8.1",",,0,15,","33.9",",0,09,+","395.0","1,,,0","","","30.9",",0","","","","","8.1",",,,0","0",",T,,0","19.86",",0","27.86",",,,0","11.86",",,,0","5507",",,,0"
"USC00029114","1962-06","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","329.8","0","217.1",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","8.3",",0,17,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,30,","40.0",",0,26,","367.2","5,,,0","","","2.0",",0","","","","","1.5",",,,0","0",",,,0","25.50",",0","33.73",",,,0","17.27",",,,0","4820",",,,0"
"USC00029114","1962-07","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","676.5","0","346.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","17.8",",0,13,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,31,+","40.6",",0,21,","507.2",",,,0","0.0","0","0.0",",0","","","","","0.0",",T,,0","0",",,,0","29.52",",0","37.14",",,,0","21.90",",,,0","5243",",,,0"
"USC00029114","1962-08","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","989.0","0","312.5","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","30","1,0","","","15.6",",0,25,+","0",",,0,31,+","0",",,0,31,+","3.6",",,0,22,","41.1","1,0,14,","449.3","1,,,0","0.0","0","0.0","1,0","","","","","3.6",",,,0","0",",,,0","28.69","1,0","37.28","1,,,0","20.10",",,,0","4958",",,,0"
"USC00029114","1962-09","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","1171.3","0","182.3","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","20","1,0","","","11.1","1,0,10,","0",",,0,30,+","0",",,0,30,+","6.1",",,0,06,","37.8","1,0,19,+","295.6","2,,,0","0.0","0","0.0","1,0","","","","","17.5",",,,0","0",",,,0","24.62","1,0","32.64","1,,,0","16.60","1,,,0","3631","2,,,0"
"USC00029114","1962-10","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","1186.7","0","15.4",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","7.2",",0,30,+","0",",,0,31,+","0",",,0,31,+","7.4",",,0,16,","31.1",",0,04,","167.9","1,,,0","50.7","0","50.7",",0","","","","","21.0",",,,0","0",",,,0","17.19",",0","24.71",",,,0","9.67",",,,0","3022",",,,0"
"USC00029114","1962-11","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","1186.7","0","0.0","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","8","1,0","0","1,0","","","-1.1",",0,20,+","0",",,0,30,+","0",",T,0,18,+","5.6",",,0,15,","23.3","1,0,02,+","72.7","2,,,0","284.4","0","233.7","1,0","","","","","13.9",",,,0","0",",T,,0","10.27","1,0","16.45","1,,,0","4.10",",,,0","2287",",,,0"
"USC00029114","1962-12","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","1186.7","0","0.0","2,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","23","2,0","1","2,0","0","2,0","0","2,0","","","-11.1","2,0,28,+","0",",,0,31,+","0",",,0,31,+","1.3",",,0,18,","15.0","2,0,04,","65.3","4,,,0","722.2","0","437.8","2,0","","","","","1.6",",,,0","0",",,,0","3.24","2,0","9.48","2,,,0","-3.01","2,,,0","1518","3,,,0"
"USC00029114","1963-01","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","","","3",",0","1",",0","0",",0","0",",0","1",",0","","","","","","","","","","","","","","","0",",,0,31,+","102",",,0,03,","10.7",",,0,03,","","","","","","","","","","","","","11.5",",,,0","115",",,,0","","","","","","","2752",",,,0"
"USC00029114","1963-02","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","0.0","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","8","1,0","0","1,0","0","1,0","0","1,0","","","-2.8","1,0,17,+","0",",,0,28,+","0",",T,0,14,+","10.4",",,0,10,","20.6","1,0,01,","77.2","1,,,0","","","268.3","1,0","","","","","13.7",",,,0","0",",T,,0","8.39","1,0","14.95","1,,,0","1.84","1,,,0","2420","2,,,0"
"USC00029114","1963-03","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","0.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","7",",0","0",",0","","","-3.3",",0,15,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,02,","24.4",",0,31,","177.4",",,,0","","","274.2",",0","","","","","32.0",",,,0","0",",,,0","9.50",",0","16.58",",,,0","2.42",",,,0","5040",",,,0"
"USC00029114","1963-04","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","2.9","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","4","1,0","0","1,0","16","1,0","0","1,0","","","-0.6","1,0,22,+","0",",,0,30,+","0",",,0,30,+","1.0",",,0,26,","27.8","1,0,14,+","251.6","2,,,0","","","146.7","1,0","","","","","1.5",",,,0","0",",,,0","13.37","1,0","21.23","1,,,0","5.51","1,,,0","5972","2,,,0"
"USC00029114","1963-05","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","136.5",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","7.2",",0,12,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,23,","34.4",",0,20,","410.9",",,,0","","","2.8",",0","","","","","3.0",",,,0","0",",,,0","22.65",",0","30.91",",,,0","14.38",",,,0","5221",",,,0"
"USC00029114","1963-06","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","190.5","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","17","1,0","","","11.1","1,0,14,","0",",,0,30,+","0",",,0,30,+","0.8",",,0,01,","38.3","1,0,20,","422.6","2,,,0","","","0.0","1,0","","","","","0.8",",,,0","0",",,,0","24.90","1,0","32.96","1,,,0","16.85","1,,,0","5103","2,,,0"
"USC00029114","1963-07","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","394.7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","17.8",",0,10,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,10,","41.1",",0,01,","526.5",",,,0","0.0","0","0.0",",0","","","","","9.7",",,,0","0",",,,0","31.06",",0","38.85",",,,0","23.28",",,,0","4966",",,,0"
"USC00029114","1963-08","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","299.3",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","16.1",",0,31,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,30,+","40.0",",0,01,","352.9",",,,0","0.0","0","0.0",",0","","","","","31.3",",,,0","0",",,,0","27.99",",0","35.05",",,,0","20.93",",,,0","4139",",,,0"
"USC00029114","1963-09","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","177.9","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","15","1,0","","","14.4","1,0,30,+","0",",,0,30,+","0",",,0,30,+","8.9",",,0,18,+","36.1","1,0,12,","253.2","1,,,0","0.0","0","0.0","1,0","13.33","1,,,0","28.36","1,,,0","24.5",",,,0","0",",,,0","24.47","1,0","31.86","1,,,0","17.08","1,,,0","3076","2,,,0"
"USC00029114","1963-10","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","53.3","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","28","1,0","4","1,0","","","8.9","1,0,16,+","0",",,0,31,+","0",",,0,31,+","3.6",",,0,19,","35.6","1,0,04,","172.2","2,,,0","22.0","0","22.0","1,0","8.93","1,,,0","22.59","1,,,0","8.6",",,,0","0",",,,0","19.38","1,0","26.54","1,,,0","12.22","1,,,0","2786","2,,,0"
"USC00029114","1963-11","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","0.0","2,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","8","2,0","0","2,0","2","2,0","0","2,0","","","-2.2","2,0,29,+","0",",,0,30,+","0",",,0,30,+","8.4",",,0,16,","22.2","2,0,15,","86.8","2,,,0","272.5","0","250.5","2,0","","","12.98","2,,,0","9.0",",,,0","0",",,,0","9.39","2,0","15.70","2,,,0","3.08","2,,,0","2821","3,,,0"
"USC00029114","1963-12","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","-13.9",",0,21,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,11,","15.0",",0,02,","","","793.2","0","520.7",",0","","","","","0.0",",T,,0","0",",,,0","1.54",",0","8.63",",,,0","-5.56",",,,0","2282",",,,0"
"USC00029114","1964-01","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","0",",0","0",",0","","","-13.3",",0,15,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,19,","13.3",",0,02,","","","1332.6","0","539.4",",0","","","","","4.3",",,,0","0",",,,0","0.93",",0","7.80",",,,0","-5.93",",,,0","",""
"USC00029114","1964-02","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","0.0","0","0.0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","26","2,0","0","2,0","0","2,0","0","2,0","","","-8.9","2,0,15,","0",",,0,29,+","0",",,0,29,+","0.0",",,0,29,+","15.0","2,0,25,+","","","1726.7","0","394.1","2,0","","","","","0.0",",,,0","0",",,,0","3.74","2,0","11.50","2,,,0","-4.02","2,,,0","3632","4,,,0"
"USC00029114","1964-03","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","0.0","0","0.0","2,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","17","2,0","0","2,0","3","2,0","0","2,0","","","-5.0","2,0,09,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,24,","23.9","2,0,30,","148.6","2,,,0","2036.1","0","309.4","2,0","","","","","5.9",",,,0","0",",,,0","7.66","2,0","14.87","2,,,0","0.46","2,,,0","4227","4,,,0"
"USC00029114","1964-04","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","3.0","0","3.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","","","0.0",",0,24,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,02,","29.4",",0,16,","251.1",",,,0","2174.2","0","138.1",",0","4.59",",,,0","19.65",",,,0","16.1",",,,0","0",",,,0","13.83",",0","21.69",",,,0","5.97",",,,0","5389",",,,0"
"USC00029114","1964-05","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","94.9","0","91.9","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","27","1,0","10","1,0","","","2.8","1,0,07,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,26,","35.6","1,0,24,+","","","2220.3","0","46.1","1,0","7.53","1,,,0","25.46","1,,,0","12.7",",,,0","0",",,,0","19.86","1,0","27.98","1,,,0","11.74","1,,,0","",""
"USC00029114","1964-06","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","273.5","0","178.6","3,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","18","2,0","","","10.6","2,0,08,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,28,","38.3","2,0,26,","367.3","4,,,0","2220.3","0","0.0","2,0","10.86","2,,,0","28.72","2,,,0","5.1",",,,0","0",",,,0","25.01","3,0","32.96","2,,,0","17.06","2,,,0","",""
"USC00029114","1964-07","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","660.9","0","387.4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","17.8",",0,20,","0",",,0,31,+","0",",,0,31,+","2.0",",,0,14,","41.7",",0,29,","439.1","2,,,0","0.0","0","0.0",",0","15.85",",,,0","31.88",",,,0","4.1",",,,0","0",",,,0","30.83",",0","38.51",",,,0","23.15",",,,0","4792",",,,0"
"USC00029114","1964-08","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","963.8","0","302.9",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","16.7",",0,21,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,05,","39.4",",0,10,","437.5",",,,0","0.0","0","0.0",",0","14.92",",,,0","29.84",",,,0","13.8",",,,0","0",",,,0","28.10",",0","34.98",",,,0","21.23",",,,0","4904",",,,0"
"USC00029114","1964-09","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","1121.4","0","157.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","10.0",",0,22,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","35.0",",0,12,+","333.7",",,,0","0.8","0","0.8",",0","10.69",",,,0","26.04",",,,0","0.0",",,,0","0",",,,0","23.56",",0","30.85",",,,0","16.27",",,,0","4515",",,,0"
"USC00029114","1964-10","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","1180.0","0","58.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","4.4",",0,25,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","33.9",",0,08,","242.5",",,,0","36.7","0","35.9",",0","6.72",",,,0","20.91",",,,0","0.0",",,,0","0",",,,0","19.06",",0","27.15",",,,0","10.98",",,,0","3072",",,,0"
"USC00029114","1964-11","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","1180.0","0","0.0",",0","0","1,0","0","1,0","0","1,0","0",",0","0","1,0","0",",0","11",",0","0",",0","0",",0","0",",0","","","-6.1",",0,17,","0",",,0,30,+","0","1,,0,30,+","0.0","1,,0,30,+","20.6",",0,09,+","99.1",",,,0","376.3","0","339.6",",0","","","10.04",",,,0","0.0","1,,,0","0","1,,,0","7.01",",0","12.83",",,,0","1.20",",,,0","3465",",,,0"
"USC00029114","1964-12","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","1180.0","0","0.0","2,0","6",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","16","2,0","0","2,0","0","2,0","0","2,0","","","-6.7","2,0,18,+","0",",,0,31,+","0","2,,0,31,+","4.3",",,0,27,","17.8","2,0,24,","","","784.4","0","408.1","2,0","","","","","10.9",",,,0","0","2,,,0","4.26","2,0","9.36","2,,,0","-0.83","2,,,0","",""
"USC00029114","1965-01","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","0",",0","0",",0","","","-3.9",",0,28,+","0",",,0,31,+","0",",,0,31,+","5.1",",,0,20,","20.0",",0,31,","","","1216.2","0","431.8",",0","","","","","6.6",",,,0","0",",,,0","4.40",",0","9.90",",,,0","-1.09",",,,0","",""
"USC00029114","1965-02","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","","","0",",0","19",",0","0",",0","0",",0","0",",0","","","-6.7",",0,13,+","","","","","3.8",",,0,06,","20.0",",0,22,","79.7","4,,,0","1576.5","0","360.3",",0","","","","","8.7",",,,0","","","5.47",",0","11.61",",,,0","-0.68",",,,0","3049",",,,0"
"USC00029114","1965-03","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","0.0","0","0.0","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","3","1,0","0","1,0","","","-5.0","1,0,04,+","0",",,0,31,+","0",",,0,31,+","4.8",",,0,15,","24.4","1,0,31,","152.2","1,,,0","1866.3","0","289.8","1,0","3.51","1,,,0","16.76","1,,,0","11.7",",,,0","0",",,,0","8.67","1,0","15.21","1,,,0","2.14","1,,,0","4327","2,,,0"
"USC00029114","1965-04","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","18.0","0","18.0","3,0","9",",0","5",",0","0",",0","0",",0","0",",0","0","3,0","1","3,0","0","3,0","16","3,0","0","3,0","","","-0.6","3,0,11,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,04,","31.7","3,0,22,","197.1","3,,,0","1990.9","0","124.6","3,0","7.26","3,,,0","22.02","3,,,0","29.0",",,,0","0",",,,0","14.39","3,0","20.94","3,,,0","7.84","3,,,0","",""
"USC00029114","1965-05","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","79.0","0","61.0",",0","3","1,0","3","1,0","1","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","","","3.9",",0,09,+","0",",,0,31,+","0",",,0,31,+","31.8","1,,0,13,","32.8",",0,30,+","321.4","4,,,0","2051.9","0","61.0",",0","10.07",",,,0","25.47",",,,0","48.0","1,,,0","0",",,,0","18.33",",0","25.36",",,,0","11.30",",,,0","5923",",,,0"
"USC00029114","1965-06","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","217.5","0","138.5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","10.6",",0,16,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,16,","36.7",",0,21,","364.5",",,,0","2054.4","0","2.5",",0","12.55",",,,0","29.48",",,,0","7.6",",,,0","0",",,,0","22.87",",0","30.43",",,,0","15.30",",,,0","4894",",,,0"
"USC00029114","1965-07","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","506.8","0","289.3","3,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","29","2,0","29","2,0","","","18.3","3,0,23,+","0",",,0,31,+","0",",,0,31,+","5.8",",,0,11,","43.3","2,0,03,","357.9","4,,,0","0.0","0","0.0","2,0","17.30","2,,,0","32.90","2,,,0","12.4",",,,0","0",",,,0","28.64","3,0","36.39","2,,,0","20.89","3,,,0","4135","4,,,0"
"USC00029114","1965-08","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","784.7","0","277.9","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","26","1,0","","","14.4","1,0,18,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,17,","38.3","1,0,08,+","402.6","1,,,0","0.0","0","0.0","1,0","16.51","1,,,0","32.66","1,,,0","10.2",",,,0","0",",,,0","27.60","1,0","35.11","1,,,0","20.08","1,,,0","4411","2,,,0"
"USC00029114","1965-09","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","905.7","0","121.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","9",",0","","","2.2",",0,29,","0",",,0,30,+","0",",,0,30,+","6.1",",,0,19,","33.9",",0,16,+","320.3","1,,,0","29.4","0","29.4",",0","11.86",",,,0","26.76",",,,0","9.2",",,,0","0",",,,0","21.39",",0","29.14",",,,0","13.64",",,,0","5477",",,,0"
"USC00029114","1965-10","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","933.0","0","27.3",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","6.1",",0,17,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,17,","31.1",",0,11,+","190.5",",,,0","90.5","0","61.1",",0","8.51",",,,0","23.57",",,,0","8.9",",,,0","0",",,,0","17.24",",0","24.87",",,,0","9.61",",,,0","2910",",,,0"
"USC00029114","1965-11","36.9953","-111.4914","1136.9","WAHWEAP, AZ US","933.0","0","0.0","1,0","6",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","4","1,0","0","1,0","3","1,0","0","1,0","","","-3.3","1,0,29,","0",",,0,30,+","0",",,0,30,+","16.5",",,0,23,","22.2","1,0,01,","86.7","3,,,0","313.5","0","223.0","1,0","6.47","2,,,0","15.71","1,,,0","24.9",",,,0","0",",,,0","10.64","1,0","16.32","1,,,0","4.97","1,,,0","2774","2,,,0"
