"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00059025","1960-10","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","","","0.0","2,0","4","1,0","2","1,0","1","1,0","0","1,0","0","1,0","0","1,0","11","1,0","0","2,0","15","2,0","0","2,0","","","-5.6","1,0,31,","0","1,,0,31,+","0","1,,0,31,+","35.1","1,,0,18,","30.0","2,0,08,","","","","","221.3","2,0","","","","","57.7","1,,,0","0","1,,,0","10.72","2,0","20.66","2,,,0","0.78","1,,,0","",""
"USC00059025","1960-11","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","","","0.0",",0","2",",0","1",",0","0",",0","1",",0","2",",0","1",",0","29",",0","0",",0","2",",0","0",",0","","","-18.3",",0,29,","51",",,0,08,","51",",,0,08,","5.1",",,0,08,","23.9",",0,25,","","","","","465.0",",0","","","","","6.1",",,,0","76",",,,0","2.83",",0","12.66",",,,0","-7.00",",,,0","",""
"USC00059025","1960-12","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","","","0.0",",0","4",",0","2",",0","0",",0","","","0","4,0","2",",0","31",",0","8",",0","0",",0","0",",0","","","-23.3",",0,07,","","","0","4,T,0,20,","10.7",",,0,04,","15.6",",0,02,","","","","","704.9",",0","","","","","16.5",",,,0","0","4,T,,0","-4.41",",0","3.32",",,,0","-12.13",",,,0","",""
"USC00059025","1961-01","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","","","0",",0","7",",0","31",",0","5",",0","0",",0","0",",0","","","-26.1",",0,27,","","","13",",,0,27,+","0.5",",,0,27,+","17.2",",0,23,","","","","","660.4",",0","","","","","1.0",",,,0","26",",,,0","-2.97",",0","6.34",",,,0","-12.28",",,,0","",""
"USC00059025","1961-02","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","0.0","0","0.0",",0","2","2,0","0","2,0","0","2,0","","","1",",0","0",",0","27",",0","3",",0","0",",0","0",",0","","","-13.9",",0,18,","","","25",",,0,04,","1.0","2,,0,04,","20.6",",0,12,","","","","","478.6",",0","","","","","3.8",",a,,0","38",",,,0","1.24",",0","8.68",",,,0","-6.19",",,,0","",""
"USC00059025","1961-03","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","0.0","0","0.0",",0","9",",0","9",",0","0",",0","","","","","0",",0","26",",0","0",",0","1",",0","0",",0","","","-13.9",",0,06,","","","","","17.0",",,0,28,","22.2",",0,24,","","","","","463.2",",0","","","","","76.4",",,,0","","","3.39",",0","10.55",",,,0","-3.77",",,,0","",""
"USC00059025","1961-04","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","8",",0","0",",0","","","-9.4",",0,09,","0",",,0,30,+","0",",T,0,16,+","6.4",",,0,08,","27.2",",0,19,","128.4","5,,,0","","","333.6",",0","","","","","16.3",",,,0","0",",T,,0","7.21",",0","15.63",",,,0","-1.20",",,,0","5084","1,,,0"
"USC00059025","1961-05","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","4.5","0","4.5",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","15",",0","0",",0","","","-2.2",",0,06,","0",",,0,31,+","0",",,0,31,+","39.4",",,0,13,","31.7",",0,11,","160.8","3,,,0","","","151.5",",0","","","","","84.4",",,,0","0",",,,0","13.59",",0","22.22",",,,0","4.96",",,,0","3276","4,,,0"
"USC00059025","1961-06","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","50.9","0","46.4",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","","","3.9",",0,16,+","0",",,0,30,+","0",",,0,30,+","33.5",",,0,01,","36.1",",0,29,","205.3",",,,0","","","38.1",",0","","","","","66.6",",,,0","0",",,,0","18.61",",0","28.27",",,,0","8.94",",,,0","1786","1,,,0"
"USC00059025","1961-07","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","163.4","0","112.5",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","6.1",",0,22,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,10,","37.2",",0,24,","215.0","2,,,0","6.4","0","6.4",",0","","","","","35.8",",,,0","0",",,,0","21.76",",0","31.72",",,,0","11.79",",,,0","1975","1,,,0"
"USC00059025","1961-08","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","289.9","0","126.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","9.4",",0,22,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,17,","36.1",",0,07,+","","","6.4","0","0.0",",0","","","","","20.1",",,,0","0",",,,0","22.41",",0","31.93",",,,0","12.90",",,,0","1953","1,,,0"
"USC00059025","1961-09","40.15","-104.18333","1437.1","WIGGINS 7 SW, CO US","296.0","0","6.1",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","19",",0","1",",0","","","-3.3",",0,25,","0",",,0,30,+","0",",,0,30,+","16.5",",,0,19,","32.2",",0,18,","128.0","2,,,0","157.6","0","151.2",",0","","","","","85.6",",,,0","0",",,,0","13.50",",0","22.25",",,,0","4.74",",,,0","2065","2,,,0"
