"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000MJET","1993-06","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","10.8","1,U","0","1,U","0","1,U","0",",U","12",",U","0",",U","3.3","1,U,23,+","31.7",",U,20,","","","142.6",",U","13.83","1,U","19.97",",,,U","7.68","1,,,U"
"USR0000MJET","1993-07","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","1.1",",U","0",",U","0",",U","0",",U","7",",U","0",",U","3.9",",U,13,","25.0",",U,29,","151.4","U","151.4",",U","13.48",",U","18.62",",,,U","8.35",",,,U"
"USR0000MJET","1993-08","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","20.7",",U","0",",U","0",",U","0",",U","20",",U","0",",U","2.2",",U,25,","31.7",",U,09,","232.1","U","80.7",",U","16.40",",U","23.42",",,,U","9.38",",,,U"
"USR0000MJET","1993-09","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","0.0",",U","0",",U","1",",U","0",",U","10",",U","0",",U","0.0",",U,21,","30.0",",U,08,","426.0","U","193.9",",U","11.87",",U","19.36",",,,U","4.38",",,,U"
"USR0000MJET","1993-10","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","0.0",",U","0",",U","12",",U","0",",U","4",",U","0",",U","-5.0",",U,29,","24.4",",U,04,","746.8","U","320.8",",U","7.98",",U","13.76",",,,U","2.20",",,,U"
"USR0000MJET","1993-11","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","0.0","2,U","3","1,U","28","1,U","6","1,U","0","1,U","0","1,U","-20.0","1,U,24,","10.0","1,U,03,","1335.1","U","588.3","1,U","-2.91","2,U","0.70","1,,,U","-6.53","1,,,U"
"USR0000MJET","1994-02","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","0.0",",U","2",",U","28",",U","7",",U","0",",U","0",",U","-22.8",",U,08,","12.2",",U,16,","","","608.3",",U","-3.39",",U","1.51",",,,U","-8.29",",,,U"
"USR0000MJET","1994-03","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","0.0",",U","0",",U","21",",U","0",",U","0",",U","0",",U","-7.8",",U,22,","20.6",",U,15,","","","425.4",",U","4.61",",U","10.95",",,,U","-1.73",",,,U"
"USR0000MJET","1994-04","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","0.6",",U","0",",U","11",",U","0",",U","5",",U","0",",U","-3.9",",U,28,","26.1",",U,17,","","","299.7",",U","8.36",",U","14.46",",,,U","2.26",",,,U"
"USR0000MJET","1994-05","47.7669","-114.2347","1097.3","JETTE MONTANA, MT US","","","2.4",",U","0",",U","0",",U","0",",U","11",",U","0",",U","1.1",",U,01,","28.3",",U,26,+","","","177.4",",U","12.69",",U","19.44",",,,U","5.94",",,,U"
