"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00025785","2017-07","35.2352","-111.661","2166.2","MUSEUM OF NORTHERN ARIZONA, AZ US","0",",7","0",",7","10","","0",",,7,31,+","0",",,7,31,+","0",",,,7"
