"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00254455","1939-12","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0",",6","4",",6","2",",6","0",",6","","","3",",6","3",",6","27",",6","5",",6","1",",6","0",",6","","","-22.2",",6,28,","","","89",",,6,26,","8.4",",,6,26,","22.8",",6,06,","","","","","511.3",",6","","","","","17.4",",,,6","203",",,,6","1.84",",6","9.42",",,,6","-5.74",",,,6","",""
"USC00254455","1940-01","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","0.0","6","0.0",",6","7",",6","1",",6","0",",6","31",",6","3",",6","13",",6","31",",6","20",",6","0",",6","0",",6","","","-27.2",",6,18,","152",",,6,08,+","76",",,6,07,","3.6",",,6,04,","6.1",",6,31,+","","","","","871.7",",6","","","","","10.6",",,,6","165",",,,6","-9.79",",6","-3.81",",,,6","-15.76",",,,6","",""
"USC00254455","1940-02","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","0.0","6","0.0","1,6","2",",6","0",",6","0",",6","","","1",",6","0","1,6","25","1,6","5","1,6","0","1,6","0","1,6","","","-13.3","1,6,24,","","","25",",,6,01,","1.3",",,6,01,","18.3","1,6,28,","","","","","508.8","1,6","","","","","1.6",",,,6","25",",,,6","0.16","1,6","5.96","1,,,6","-5.64","1,,,6","",""
"USC00254455","1940-03","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","0.0","6","0.0",",6","4",",6","4",",6","0",",6","","","1",",6","0",",6","20",",6","3",",6","3",",6","0",",6","","","-12.8",",6,14,","","","76",",,6,12,","11.2",",,6,01,","26.7",",6,31,","","","","","409.7",",6","","","","","33.8",",,,6","76",",,,6","5.12",",6","11.90",",,,6","-1.67",",,,6","",""
"USC00254455","1940-04","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","0.0","6","0.0","1,6","7",",6","4",",6","0",",6","","","1",",6","0","1,6","9","1,6","0",",6","8",",6","0",",6","","","-11.1","1,6,12,","","","25",",,6,17,","9.1",",,6,22,+","27.8",",6,14,","","","","","262.8",",6","","","","","27.8",",,,6","25",",,,6","9.29","1,6","16.12",",,,6","2.46","1,,,6","",""
"USC00254455","1940-05","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","19.0","6","19.0",",6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","26",",6","1",",6","","","0.6",",6,15,","","","","","17.5",",,6,17,","33.3",",6,31,","2179.6","1,,,6","","","81.9",",6","","","","","28.9",",,,6","","","16.30",",6","24.45",",,,6","8.16",",,,6","4401",",,,6"
"USC00254455","1940-06","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","160.3","6","141.3",",6","7",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","6.1",",6,10,","","","","","34.8",",,6,07,","36.7",",6,29,+","2811.7","3,,,6","","","11.4",",6","","","","","99.0",",,,6","","","22.66",",6","30.85",",,,6","14.47",",,,6","3805",",,,6"
"USC00254455","1940-07","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","414.9","6","254.6","1,6","8",",6","3",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","30",",6","26",",6","","","12.2","1,6,02,","","","","","15.5",",,6,29,","42.8",",6,24,","3261.2",",,,6","3.1","6","3.1",",6","","","","","32.1",",,,6","","","26.79","1,6","34.84",",,,6","18.73","1,,,6","3571",",,,6"
"USC00254455","1940-08","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","566.0","6","151.1","3,6","7",",6","3",",6","0",",6","","","0",",6","0","3,6","0","3,6","0","3,6","28","3,6","15","3,6","","","9.4","3,6,31,","","","0",",,6,31,+","23.1",",,6,16,","37.2","3,6,04,","2113.4","4,,,6","3.1","6","0.0","3,6","","","","","48.3",",,,6","0",",,,6","23.73","3,6","32.04","3,,,6","15.42","3,,,6","2462","3,,,6"
"USC00254455","1940-09","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","653.3","6","87.3","1,6","6",",6","4",",6","0",",6","","","","","0",",6","0",",6","0","1,6","25","1,6","7","1,6","","","4.4",",6,11,","","","","","14.0",",,6,04,","36.7","1,6,08,","1609.7",",,,6","34.5","6","31.4","1,6","","","","","34.6",",,,6","","","20.27","1,6","27.61","1,,,6","12.93",",,,6","2452",",,,6"
"USC00254455","1940-10","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","653.8","6","0.5","4,6","2",",6","2",",6","0",",6","","","","","0","1,6","1","1,6","0","4,6","20","4,6","0","4,6","","","-0.6","1,6,31,","","","","","19.8",",,6,01,","29.4","4,6,25,+","1173.2","2,,,6","138.6","6","104.1","4,6","","","","","27.2",",,,6","","","14.64","4,6","23.44","4,,,6","5.84","1,,,6","3030","1,,,6"
"USC00254455","1940-11","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","653.8","6","0.0","1,6","2",",6","1",",6","0",",6","","","","","2","1,6","24","1,6","3","1,6","2","1,6","0","1,6","","","-21.1","1,6,14,","","","","","13.0",",,6,10,","21.7","1,6,03,","","","600.6","6","462.0","1,6","","","","","13.5",",,,6","","","2.40","1,6","9.16","1,,,6","-4.36","1,,,6","",""
"USC00254455","1940-12","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","653.8","6","0.0",",6","6",",6","2",",6","0",",6","","","3",",6","3",",6","28",",6","7",",6","0",",6","0",",6","","","-26.7",",6,14,","","","152",",,6,13,","3.3",",,6,12,","19.4",",6,05,","","","1190.6","6","590.0",",6","","","","","11.9",",,,6","253",",,,6","-0.70",",6","4.95",",,,6","-6.35",",,,6","",""
"USC00254455","1941-01","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","","","5",",6","3",",6","0",",6","20","2,6","2",",6","0","2,6","29","2,6","7","3,6","0","3,6","0","3,6","","","-15.6","2,6,26,","51","2,,6,23,+","51",",,6,23,+","9.9",",,6,01,","12.8","3,6,10,","","","","","","","","","","","19.0",",,,6","102",",,,6","-1.54","5,6","4.26","3,,,6","-7.34","2,,,6","",""
"USC00254455","1941-02","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0",",6","3",",6","1",",6","0",",6","","","2",",6","0",",6","28",",6","6",",6","0",",6","0",",6","","","-13.3",",6,20,","","","89",",,6,19,","4.6",",,6,19,","16.7",",6,11,","","","","","516.4",",6","","","","","5.6",",,,6","127",",,,6","-0.11",",6","5.83",",,,6","-6.05",",,,6","",""
"USC00254455","1941-03","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0",",6","5",",6","3",",6","0",",6","5","4,6","3",",6","0",",6","26",",6","2",",6","3",",6","0",",6","","","-11.1",",6,17,+","127","4,,6,25,","76",",,6,25,+","5.1",",,6,22,","22.8",",6,18,","","","","","490.1",",6","","","","","14.5",",,,6","190",",,,6","2.52",",6","8.70",",,,6","-3.65",",,,6","",""
"USC00254455","1941-04","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0",",6","6",",6","5",",6","1",",6","","","1",",6","0",",6","5",",6","0",",6","5",",6","0",",6","","","-3.3",",6,04,","","","51",",,6,19,","28.2",",,6,18,","24.4",",6,12,","","","","","242.1",",6","","","","","47.2",",,,6","51",",,,6","10.26",",6","16.49",",,,6","4.04",",,,6","",""
"USC00254455","1941-05","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","43.5",",6","11",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","26",",6","3",",6","","","5.6",",6,08,","","","0",",,6,31,+","20.3",",,6,16,","35.0",",6,13,","2131.1",",,,6","","","45.7",",6","","","","","50.0",",,,6","0",",,,6","18.26",",6","25.21",",,,6","11.31",",,,6","4166",",,,6"
"USC00254455","1941-06","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","100.0",",6","6",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","22",",6","10",",6","","","7.2",",6,14,","","","","","42.4",",,6,05,","36.1",",6,28,","2219.8",",,,6","","","34.0",",6","","","","","78.3",",,,6","","","20.53",",6","27.02",",,,6","14.05",",,,6","4361",",,,6"
"USC00254455","1941-07","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","187.2",",6","8",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","17",",6","","","9.4",",6,12,","","","","","37.1",",,6,12,","37.8",",6,29,+","2211.9",",,,6","5.0","6","5.0",",6","","","","","76.5",",,,6","","","24.21",",6","31.72",",,,6","16.71",",,,6","2263",",,,6"
"USC00254455","1941-08","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","191.1",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","18",",6","","","12.2",",6,27,+","","","","","24.6",",,6,20,","40.0",",6,31,","2251.3","1,,,6","7.5","6","2.5",",6","","","","","51.6",",,,6","","","24.42",",6","32.56",",,,6","16.27",",,,6","2092",",,,6"
"USC00254455","1941-09","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","78.0","1,6","7",",6","6",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","24",",6","10",",6","","","1.1","1,6,28,","","","","","21.6",",,6,23,","38.3",",6,20,","1507.5",",,,6","70.6","6","63.1",",6","","","","","69.0",",,,6","","","18.92","1,6","27.44",",,,6","10.40","1,,,6","2767",",,,6"
"USC00254455","1941-10","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.3",",6","7",",6","4",",6","0",",6","","","","","0",",6","4",",6","0",",6","10",",6","0",",6","","","-6.7",",6,31,","","","","","16.0",",,6,26,","29.4",",6,12,","628.0","3,,,6","287.1","6","216.5",",6","","","","","39.3",",,,6","","","11.36",",6","17.86",",,,6","4.85",",,,6","2237","4,,,6"
"USC00254455","1941-11","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0","3,6","1",",6","1",",6","0",",6","","","0",",6","0","3,6","20","3,6","0","2,6","5","2,6","0","2,6","","","-16.1","3,6,23,","","","0",",,6,30,+","6.9",",,6,02,","28.3","2,6,16,","","","616.5","6","329.4","2,6","","","","","6.9",",,,6","0",",,,6","6.01","3,6","14.56","2,,,6","-2.55","3,,,6","",""
"USC00254455","1941-12","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0","2,6","3",",6","2",",6","0",",6","","","2",",6","2","2,6","28","2,6","8","2,6","1","2,6","0","2,6","","","-23.3","2,6,28,","","","81",",,6,25,","8.1",",,6,25,","21.7","2,6,20,","","","1151.6","6","535.1","2,6","","","","","10.9",",,,6","111",",,,6","-0.12","2,6","6.88","2,,,6","-7.11","2,,,6","",""
"USC00254455","1942-01","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","0.0","6","0.0","3,6","3",",6","0",",6","0",",6","15",",6","0",",6","9","1,6","30","1,6","9","2,6","0","2,6","0","2,6","","","-27.8","1,6,04,","102",",,6,01,","13",",,6,01,","2.0",",,6,01,","10.0","2,6,27,","","","1801.6","6","650.0","2,6","","","","","3.3",",,,6","18",",,,6","-4.99","3,6","1.21","2,,,6","-11.19","1,,,6","",""
"USC00254455","1942-02","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","","","5",",6","1",",6","0",",6","","","2",",6","","","","","10","4,6","0","4,6","0","4,6","","","","","","","178",",,6,08,","15.7",",,6,08,","12.2","4,6,08,","","","","","","","","","","","21.1",",,,6","239",",,,6","","","2.52","4,,,6","","","",""
"USC00254455","1942-03","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0","4,6","4",",6","2",",6","0",",6","8","5,6","1",",6","0","2,6","26","2,6","0","2,6","0","2,6","0","2,6","","","-13.9","2,6,01,","51","5,,6,03,+","28",",,6,25,","18.0",",,6,15,","18.3","2,6,24,","","","","","392.2","2,6","","","","","23.9",",,,6","36",",,,6","3.57","4,6","10.63","2,,,6","-3.49","2,,,6","",""
"USC00254455","1942-04","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0","1,6","9",",6","7",",6","1",",6","","","0",",6","0","1,6","3","1,6","0","1,6","15","1,6","0","1,6","","","-6.1","1,6,07,","","","0",",,6,30,+","68.8",",,6,18,","30.0","1,6,04,","","","","","181.5","1,6","","","","","138.6",",,,6","0",",,,6","12.07","1,6","20.43","1,,,6","3.72","1,,,6","",""
"USC00254455","1942-05","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","","","11",",6","8",",6","1",",6","","","","","0","3,","2","3,6","","","","","","","","","0.0","3,6,07,+","","","","","33.0",",,6,13,","","","","","","","","","","","","","73.5",",,,6","","","","","","","6.82","3,,,6","3878","4,,,6"
"USC00254455","1942-06","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","57.0","2,6","12",",6","7",",6","0",",6","","","","","0",",6","0",",6","0","2,6","25","2,6","0","2,6","","","6.1",",6,15,","","","","","22.6",",,6,24,","31.7","2,6,06,","1609.8","1,,,6","","","24.7","2,6","","","","","75.3",",,,6","","","19.56","2,6","25.88","2,,,6","13.24",",,,6","2628",",,,6"
"USC00254455","1942-07","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","176.1","3,6","3",",6","1",",6","0",",6","","","","","0","3,6","0","3,6","0","2,6","29","2,6","21","2,6","","","10.6","3,6,25,+","","","","","10.7",",,6,29,","38.9","2,6,15,+","2367.1","4,,,6","0.0","6","0.0","2,6","","","","","11.5",",,,6","","","24.67","3,6","33.48","2,,,6","15.86","3,,,6","1881","2,,,6"
"USC00254455","1942-08","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","169.6","1,6","4",",6","3",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","13","1,6","","","11.7",",6,16,+","","","","","14.5",",,6,12,","35.6","1,6,19,","1969.4",",,,6","0.0","6","0.0","1,6","","","","","27.0",",,,6","","","23.99","1,6","31.96","1,,,6","16.01",",,,6","2009","2,,,6"
"USC00254455","1942-09","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","35.8","1,6","4",",6","4",",6","2",",6","","","","","0","1,6","2","1,6","0","1,6","18","1,6","3","1,6","","","-5.0","1,6,26,","","","","","38.6",",,6,02,","33.3","1,6,30,+","1206.1","3,,,6","101.2","6","101.2","1,6","","","","","86.6",",,,6","","","16.08","1,6","24.03","1,,,6","8.12","1,,,6","1758","1,,,6"
"USC00254455","1942-10","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","3.6",",6","4",",6","2",",6","0",",6","","","","","0",",6","7",",6","0",",6","12",",6","1",",6","","","-6.7",",6,26,","","","","","15.5",",,6,14,","32.2",",6,07,","","","309.9","6","208.7",",6","","","","","25.2",",,,6","","","11.72",",6","19.19",",,,6","4.25",",,,6","",""
"USC00254455","1942-11","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0","4,6","3",",6","2",",6","0",",6","","","2","1,6","0","3,6","22","3,6","1","4,6","0","4,6","0","4,6","","","-15.0","3,6,28,","","","127","1,,6,27,","9.9",",,6,27,","20.0","4,6,12,","","","699.9","6","390.0","4,6","","","","","13.2",",,,6","178","1,,,6","3.39","4,6","10.64","4,,,6","-3.86","3,,,6","",""
"USC00254455","1942-12","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","","","2","1,6","2","1,6","0","1,6","","","1",",6","0","3,6","27","3,6","","","","","","","","","-16.1","3,6,06,+","","","76",",,6,04,","10.4","1,,6,05,","","","","","","","","","","","","","15.2","1,,,6","76",",,,6","","","","","-6.19","3,,,6","",""
"USC00254455","1943-01","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","","","2",",6","1",",6","0",",6","","","","","6","3,6","28","3,6","3","4,6","1","4,6","0","4,6","","","-26.1","3,6,19,+","","","","","2.8",",,6,17,","21.1","4,6,22,","","","","","","","","","","","3.1",",,,6","","","-3.80","6,6","5.02","4,,,6","-12.63","3,,,6","",""
"USC00254455","1943-02","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0","2,6","1","1,6","1","1,6","0","1,6","","","1",",6","0","1,6","27","1,6","1","1,6","0","1,6","0","1,6","","","-17.2","1,6,10,","","","51",",,6,24,","4.6","1,,6,25,","20.6","1,6,08,","","","","","441.3","1,6","","","","","4.6","1,,,6","51",",,,6","1.50","2,6","9.78","1,,,6","-6.79","1,,,6","",""
"USC00254455","1943-03","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.0","2,6","7",",6","2",",6","0",",6","","","","","5","2,6","26","2,6","8",",6","3",",6","0",",6","","","-24.4","2,6,07,","","","","","14.5",",,6,19,","29.4",",6,30,","","","","","551.0",",6","","","","","26.1",",,,6","","","-0.72","2,6","7.22",",,,6","-8.67","2,,,6","",""
"USC00254455","1943-04","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","0.3","1,6","4",",6","4",",6","0",",6","","","0",",6","0","1,6","4","1,6","0",",6","8",",6","0",",6","","","-3.9","1,6,19,","","","0",",,6,30,+","18.0",",,6,10,","28.3",",6,24,","","","","","211.6",",6","","","","","46.7",",,,6","0",",,,6","11.13","1,6","18.74",",,,6","3.51","1,,,6","",""
"USC00254455","1943-05","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","12.7","2,6","9",",6","4",",6","0",",6","","","0",",6","0","1,6","1","1,6","0","1,6","13","1,6","2","1,6","","","-2.8","1,6,12,","","","0",",,6,31,+","18.0",",,6,17,","35.0","1,6,28,","1363.2","1,,,6","","","188.9","1,6","","","","","37.5",",,,6","0",",,,6","12.15","2,6","18.67","1,,,6","5.64","1,,,6","2960","1,,,6"
"USC00254455","1943-06","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","68.0","4,6","9",",6","6",",6","1",",6","","","","","0","1,6","0","1,6","0","3,6","21","3,6","8","3,6","","","1.1","1,6,16,","","","","","45.0",",,6,14,","38.3","3,6,26,","1970.3","1,,,6","","","49.7","3,6","","","","","71.7",",,,6","","","19.07","4,6","26.27","3,,,6","11.88","1,,,6","2797","3,,,6"
"USC00254455","1943-07","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","180.3","3,6","10",",6","7",",6","0",",6","","","","","0","2,6","0","2,6","0","3,6","28","3,6","17","3,6","","","9.4","2,6,14,","","","","","13.5",",,6,18,+","38.9","3,6,27,","2479.8","3,,,6","0.6","6","0.6","3,6","","","","","64.4",",,,6","","","24.68","3,6","33.08","3,,,6","16.28","2,,,6","2805","3,,,6"
"USC00254455","1943-08","41.2097","-101.6705","1011.3","KINGSLEY DAM, NE US","","","192.4","2,6","5",",6","2",",6","0",",6","","","","","0","2,6","0","2,6","0",",6","31",",6","19",",6","","","8.9","2,6,17,","","","","","9.9",",,6,05,","38.3",",6,11,","2173.1",",,,6","2.0","6","1.4",",6","","","","","20.6",",,,6","","","24.94","2,6","32.75",",,,6","17.13","2,,,6","1579",",,,6"
