"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00401663","1971-05","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","","","9.7",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","0",",0","","","","","-1.7",",0,03,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,13,","28.9",",0,19,+","134.1","1,,,0","","","107.3",",0","10.02",",,,0","26.98",",,,0","81.8",",,,0","0",",,,0","15.19",",0","23.73",",,,0","6.65",",,,0","2192",",,,0"
"USC00401663","1971-06","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","","","171.4",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","5.6",",0,01,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,10,","36.7",",0,27,","175.0","1,,,0","","","0.0",",0","17.48",",,,0","35.40",",,,0","77.0",",,,0","0",",,,0","24.05",",0","31.60",",,,0","16.50",",,,0","1120",",,,0"
"USC00401663","1971-07","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","","","160.7","1,0","16",",0","10",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","12",",0","","","","","11.7","1,0,31,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,31,","35.6",",0,10,","144.6","1,,,0","2.8","0","2.8",",0","18.68",",,,0","32.96",",,,0","87.2",",,,0","0",",,,0","23.67","1,0","30.57",",,,0","16.77","1,,,0","1480",",,,0"
"USC00401663","1971-08","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","","","148.6",",0","8",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","11.7",",0,02,+","0",",,0,31,+","0",",,0,31,+","50.3",",,0,11,","32.8",",0,26,+","131.5","1,,,0","2.8","0","0.0",",0","17.36",",,,0","33.15",",,,0","162.1",",,,0","0",",,,0","23.13",",0","29.83",",,,0","16.43",",,,0","866",",,,0"
"USC00401663","1971-09","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","","","126.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","","","","","10.0",",0,22,+","0",",,0,30,+","0",",,0,30,+","21.8",",,0,07,","33.3",",0,11,","97.7",",,,0","8.1","0","5.3",",0","17.81","1,,,0","30.80","1,,,0","65.8",",,,0","0",",,,0","22.36",",0","28.70",",,,0","16.02",",,,0","1056",",,,0"
"USC00401663","1971-10","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","","","38.0","1,0","5",",0","3",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","1",",0","","","","","2.2","1,0,11,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,25,","32.8",",0,01,","75.7","1,,,0","46.1","0","38.0",",0","12.39",",,,0","25.54",",,,0","51.3",",,,0","0",",,,0","18.36","1,0","25.65",",,,0","11.07","1,,,0","1106",",,,0"
"USC00401663","1971-11","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","","","4.1",",0","8",",0","4",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","10",",0","0",",0","","","","","-7.8",",0,09,+","0",",,0,30,+","51",",,0,24,","16.5",",,0,29,","28.3",",0,02,","58.0","4,,,0","333.8","0","287.7",",0","5.40","5,,,0","15.33","4,,,0","51.8",",,,0","51",",,,0","8.88",",0","15.96",",,,0","1.80",",,,0","2001",",,,0"
"USC00401663","1971-12","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","","","0.0",",0","17",",0","13",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","4",",0","0",",0","","","","","-9.4",",0,19,","0",",,0,31,+","0",",T,0,03,","28.4",",,0,10,","22.8",",0,11,","","","662.7","0","328.9",",0","","","","","119.3",",,,0","0",",T,,0","7.72",",0","14.08",",,,0","1.36",",,,0","",""
"USC00401663","1972-01","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","0.0","0","0.0",",0","14",",0","10",",0","2",",0","0",",0","0",",0","2",",0","23",",0","3",",0","2",",0","0",",0","","","","","-19.4",",0,17,+","0",",T,0,05,","13",",,0,05,","40.1",",,0,21,","24.4",",0,25,","","","1118.0","0","455.3",",0","","","","","184.2",",,,0","13",",,,0","3.65",",0","10.32",",,,0","-3.03",",,,0","",""
"USC00401663","1972-02","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","0.0","0","0.0",",0","13",",0","9",",0","0",",0","0",",0","1",",0","0",",0","24",",0","2",",0","2",",0","0",",0","","","","","-11.1",",0,06,+","0",",,0,29,+","38",",,0,04,","23.9",",,0,13,","21.7",",0,29,","","","1561.5","0","443.5",",0","","","","","104.3",",,,0","38",",,,0","3.04",",0","9.95",",,,0","-3.87",",,,0","",""
"USC00401663","1972-03","36.3211","-87.2218","119.5","CHEATHAM LOCK AND DAM, TN US","0.0","0","0.0",",0","14",",0","10",",0","0",",0","1",",0","1",",0","0",",0","16",",0","0",",0","7",",0","0",",0","","","","","-6.7",",0,10,+","25",",,0,03,","38",",,0,03,","24.6",",,0,29,+","26.1",",0,13,+","","","1874.3","0","312.8",",0","","","16.74","4,,,0","134.3",",,,0","38",",,,0","8.24",",0","15.59",",,,0","0.90",",,,0","2542","2,,,0"
