"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000KTRI","2002-04","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","35.8",",U","0",",U","4",",U","0",",U","15",",U","0",",U","-1.7",",U,06,","30.6",",U,16,","","","140.2",",U","14.86",",U","20.34",",,,U","9.37",",,,U"
"USR0000KTRI","2002-05","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","38.0","2,U","0","1,U","0","1,U","0","1,U","20","1,U","0","1,U","2.8","1,U,19,","28.9","1,U,30,+","","","90.1","1,U","16.56","2,U","22.05","1,,,U","11.06","1,,,U"
"USR0000KTRI","2002-06","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","159.0",",U","0",",U","0",",U","0",",U","28",",U","2",",U","12.2",",U,15,","32.8",",U,04,","","","5.6",",U","23.45",",U","28.01",",,,U","18.88",",,,U"
"USR0000KTRI","2002-07","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","208.2",",U","0",",U","0",",U","0",",U","30",",U","4",",U","16.1",",U,12,+","33.3",",U,04,","0.0","U","0.0",",U","25.05",",U","29.43",",,,U","20.67",",,,U"
"USR0000KTRI","2002-08","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","212.6",",U","0",",U","0",",U","0",",U","31",",U","12",",U","12.8",",U,07,","35.6",",U,04,","0.0","U","0.0",",U","25.19",",U","30.12",",,,U","20.26",",,,U"
"USR0000KTRI","2002-09","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","132.2",",U","0",",U","0",",U","0",",U","27",",U","6",",U","8.9",",U,23,","35.0",",U,08,","8.4","U","8.4",",U","22.46",",U","27.58",",,,U","17.35",",,,U"
"USR0000KTRI","2002-10","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","25.6",",U","0",",U","0",",U","0",",U","6",",U","0",",U","3.3",",U,30,+","28.9",",U,03,","187.1","U","178.7",",U","13.39",",U","17.16",",,,U","9.63",",,,U"
"USR0000KTRI","2002-11","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","0.5",",U","0",",U","11",",U","2",",U","1",",U","0",",U","-5.0",",U,28,","24.4",",U,10,","550.8","U","363.7",",U","6.23",",U","10.05",",,,U","2.41",",,,U"
"USR0000KTRI","2002-12","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","0.0","4,U","0","1,U","19","1,U","5","3,U","0","3,U","0","3,U","-7.8","1,U,06,","17.2","3,U,31,","1000.3","U","449.5","3,U","2.02","4,U","5.37","3,,,U","-1.33","1,,,U"
"USR0000KTRI","2003-01","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","0.0","U","0.0","4,U","0",",U","27",",U","13","4,U","0","4,U","0","4,U","-16.1",",U,27,","11.7","4,U,09,","1586.5","U","586.2","4,U","-3.29","4,U","0.10","4,,,U","-6.67",",,,U"
"USR0000KTRI","2003-05","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","25.4",",U","0",",U","0",",U","0",",U","15",",U","0",",U","6.7",",U,04,","30.0",",U,22,","","","53.6",",U","17.42",",U","21.57",",,,U","13.28",",,,U"
"USR0000KTRI","2003-06","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","82.6","1,U","0",",U","0",",U","0","1,U","24","1,U","0","1,U","7.8",",U,02,+","31.1","1,U,30,","","","20.7","1,U","20.52","1,U","25.19","1,,,U","15.85",",,,U"
"USR0000KTRI","2003-07","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","156.0",",U","0",",U","0",",U","0",",U","30",",U","0",",U","14.4",",U,24,","31.1",",U,05,","0.0","U","0.0",",U","23.37",",U","27.56",",,,U","19.17",",,,U"
"USR0000KTRI","2003-08","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","160.6",",U","0",",U","0",",U","0",",U","31",",U","0",",U","15.0",",U,24,","31.1",",U,14,","0.0","U","0.0",",U","23.51",",U","27.71",",,,U","19.32",",,,U"
"USR0000KTRI","2003-11","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","9.2","4,U","0","2,U","8","2,U","1","2,U","6","2,U","0","2,U","-5.6","2,U,25,","26.1","2,U,03,+","","","225.3","2,U","10.12","4,U","14.71","2,,,U","5.52","2,,,U"
"USR0000KTRI","2003-12","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","0.0","4,U","0",",U","21",",U","3","4,U","1","4,U","0","4,U","-6.7",",U,20,","21.7","4,U,18,","","","394.2","4,U","3.84","4,U","8.17","4,,,U","-0.49",",,,U"
"USR0000KTRI","2004-02","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","","","0","3,U","18","3,U","","","","","","","-10.6","3,U,01,","","","","","","","","","","","-1.58","3,,,U"
"USR0000KTRI","2004-03","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","8.9","3,U","0",",U","10",",U","0","3,U","8","3,U","1","3,U","-6.7",",U,22,","32.8","3,U,04,","","","267.0","3,U","9.29","3,U","13.96","3,,,U","4.63",",,,U"
"USR0000KTRI","2004-04","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","14.8","1,U","0","1,U","1","1,U","0","1,U","14","1,U","0","1,U","-1.7","1,U,05,","29.4","1,U,18,","","","140.7","1,U","13.99","1,U","18.83","1,,,U","9.14","1,,,U"
"USR0000KTRI","2004-05","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","82.6","1,U","0","1,U","0","1,U","0","1,U","26","1,U","0","1,U","3.9","1,U,03,","29.4","1,U,10,","","","26.1","1,U","20.22","1,U","24.98","1,,,U","15.45","1,,,U"
"USR0000KTRI","2004-08","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","114.6",",U","0",",U","0",",U","0",",U","29",",U","0",",U","10.6",",U,13,","31.1",",U,28,+","","","9.1",",U","21.73",",U","26.16",",,,U","17.31",",,,U"
"USR0000KTRI","2004-09","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","76.4",",U","0",",U","0",",U","0",",U","25",",U","0",",U","9.4",",U,20,+","31.7",",U,06,","","","17.0",",U","20.31",",U","25.18",",,,U","15.45",",,,U"
"USR0000KTRI","2004-10","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","5.9",",U","0",",U","0",",U","0",",U","12",",U","0",",U","4.4",",U,17,","25.0",",U,29,+","","","105.1",",U","15.13",",U","19.24",",,,U","11.03",",,,U"
"USR0000KTRI","2004-11","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","0.0","4,U","0","2,U","4","2,U","0","2,U","3","2,U","0","2,U","-1.1","2,U,26,","26.1","2,U,02,","","","231.1","2,U","9.70","4,U","14.01","2,,,U","5.39","2,,,U"
"USR0000KTRI","2004-12","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","0.0","4,U","0","2,U","17","2,U","4","2,U","0","2,U","0","2,U","-17.2","2,U,20,","20.6","2,U,07,","","","397.2","2,U","3.06","4,U","7.62","2,,,U","-1.51","2,,,U"
"USR0000KTRI","2005-01","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","0.0","U","0.0","2,U","0","1,U","20","1,U","7","1,U","0","1,U","0","1,U","-15.6","1,U,23,+","20.6","1,U,13,","","","472.7","1,U","2.25","2,U","6.19","1,,,U","-1.68","1,,,U"
"USR0000KTRI","2005-02","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","0.0","U","0.0",",U","0",",U","17",",U","2",",U","0",",U","0",",U","-6.7",",U,19,","17.8",",U,15,","","","403.3",",U","3.93",",U","7.98",",,,U","-0.12",",,,U"
"USR0000KTRI","2005-03","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","0.0","U","0.0",",U","0",",U","17",",U","1",",U","1",",U","0",",U","-8.3",",U,03,","26.1",",U,30,","","","422.5",",U","4.70",",U","9.34",",,,U","0.07",",,,U"
"USR0000KTRI","2005-04","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","21.3","U","21.3",",U","0",",U","2",",U","0",",U","14",",U","0",",U","-1.7",",U,24,","28.3",",U,11,","","","143.5",",U","14.26",",U","19.15",",,,U","9.37",",,,U"
"USR0000KTRI","2005-08","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","158.8","5,U","0","5,U","0","5,U","0","5,U","26","5,U","5","5,U","14.4","5,U,24,","34.4","5,U,04,","","","0.0","5,U","24.44","5,U","28.37","5,,,U","20.51","5,,,U"
"USR0000KTRI","2005-09","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","111.4",",U","0",",U","0",",U","0",",U","29",",U","0",",U","8.3",",U,30,","30.0",",U,24,+","","","5.8",",U","21.85",",U","26.32",",,,U","17.38",",,,U"
"USR0000KTRI","2005-10","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","23.3",",U","0",",U","0",",U","0",",U","11",",U","0",",U","1.7",",U,24,","27.8",",U,04,+","","","155.5",",U","14.07",",U","17.93",",,,U","10.21",",,,U"
"USR0000KTRI","2005-11","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","1.1","2,U","0","1,U","10","1,U","1","1,U","6","1,U","0","1,U","-11.1","1,U,25,","23.9","1,U,28,","","","266.4","1,U","8.99","2,U","14.13","1,,,U","3.84","1,,,U"
"USR0000KTRI","2005-12","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","0.0","2,U","0","1,U","26","1,U","7","1,U","0","1,U","0","1,U","-11.7","1,U,20,","15.6","1,U,28,","","","539.6","1,U","0.01","2,U","3.61","1,,,U","-3.60","1,,,U"
"USR0000KTRI","2006-01","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","0.0","U","0.0",",U","0",",U","14",",U","2",",U","0",",U","0",",U","-3.9",",U,26,+","17.8",",U,02,","","","398.2",",U","5.49",",U","10.00",",,,U","0.97",",,,U"
"USR0000KTRI","2006-04","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","22.9",",U","0",",U","1",",U","0",",U","19",",U","0",",U","-1.7",",U,09,","28.3",",U,16,+","","","98.9",",U","15.80",",U","21.58",",,,U","10.02",",,,U"
"USR0000KTRI","2006-05","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","44.4",",U","0",",U","0",",U","0",",U","16",",U","2",",U","6.1",",U,19,","32.2",",U,31,+","","","91.2",",U","16.82",",U","21.99",",,,U","11.66",",,,U"
"USR0000KTRI","2006-09","38.175","-83.4083","414.5","TRIANGLE MOUNTAIN KENTUCKY, KY US","","","30.9",",U","0",",U","0",",U","0",",U","19",",U","0",",U","6.1",",U,29,","27.8",",U,17,+","","","54.0",",U","17.56",",U","21.70",",,,U","13.42",",,,U"
