"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MG000044373","1961-01","43.583","104.417","1465.0","DALANZADGAD, MG","0.0","G","0.0",",G","1",",I","0",",I","0",",I","","","25",",G","31",",G","29",",G","0",",G","0",",G","-30.4",",G,10,","","","1.0",",,I,29,","4.3",",G,25,","","","1028.0",",G","1.0",",,,I","-14.83",",G","-7.69",",,,G","-21.96",",,,G"
"MG000044373","1961-02","43.583","104.417","1465.0","DALANZADGAD, MG","0.0","G","0.0",",G","0",",I","0",",I","0",",I","","","10",",G","28",",G","13",",G","0",",G","0",",G","-21.7",",G,13,","","","0.0",",,I,28,+","8.4",",G,27,","","","741.0",",G","0.0",",,,I","-8.13",",G","-0.16",",,,G","-16.10",",,,G"
"MG000044373","1961-03","43.583","104.417","1465.0","DALANZADGAD, MG","0.0","G","0.0",",G","2",",I","0",",I","0",",I","","","1",",G","31",",G","4",",G","0",",G","0",",G","-19.0",",G,03,","","","2.0",",,I,18,+","14.7",",G,15,","","","643.3",",G","4.0",",,,I","-2.42",",G","4.99",",,,G","-9.83",",,,G"
"MG000044373","1961-04","43.583","104.417","1465.0","DALANZADGAD, MG","0.4","G","0.4",",G","0",",I","0",",I","0",",I","","","0",",G","12",",G","0",",G","9",",G","0",",G","-7.3",",G,08,","","","0.0",",,I,30,+","28.6",",G,28,","","","263.2",",G","0.0",",,,I","9.58",",G","17.17",",,,G","1.98",",,,G"
"MG000044373","1961-05","43.583","104.417","1465.0","DALANZADGAD, MG","17.2","G","16.8",",G","5",",I","3",",I","0",",I","","","0",",G","3",",G","0",",G","16",",G","0",",G","-4.3",",G,14,","","","10.0",",,I,17,","30.8",",G,31,","","","163.8",",G","26.0",",,,I","13.59",",G","20.87",",,,G","6.31",",,,G"
"MG000044373","1961-06","43.583","104.417","1465.0","DALANZADGAD, MG","104.2","G","87.0",",G","1",",I","1",",I","0",",I","","","0",",G","1",",G","0",",G","29",",G","5",",G","-1.1",",G,02,","","","3.0",",,I,27,","35.0",",G,10,+","","","27.1",",G","3.0",",,,I","20.33",",G","27.49",",,,G","13.16",",,,G"
"MG000044373","1961-07","43.583","104.417","1465.0","DALANZADGAD, MG","210.5","G","106.3",",G","4",",I","0",",I","0",",I","","","0",",G","0",",G","0",",G","31",",G","3",",G","11.3",",G,06,","","","2.0",",,I,27,+","33.6",",G,03,","0.3","G","0.3",",G","8.0",",,,I","21.75",",G","28.53",",,,G","14.97",",,,G"
"MG000044373","1961-08","43.583","104.417","1465.0","DALANZADGAD, MG","249.5","G","39.0",",G","6",",I","3",",I","0",",I","","","0",",G","0",",G","0",",G","28",",G","0",",G","6.6",",G,31,","","","14.0",",,I,05,","31.9",",G,02,","25.8","G","25.5",",G","31.0",",,,I","18.77",",G","25.25",",,,G","12.29",",,,G"
"MG000044373","1961-09","43.583","104.417","1465.0","DALANZADGAD, MG","260.2","G","10.7",",G","3",",I","2",",I","0",",I","","","0",",G","3",",G","0",",G","16",",G","0",",G","-2.4",",G,29,","","","15.0",",,I,21,","30.0",",G,04,","181.7","G","155.9",",G","28.0",",,,I","13.49",",G","20.32",",,,G","6.67",",,,G"
"MG000044373","1961-10","43.583","104.417","1465.0","DALANZADGAD, MG","260.2","G","0.0",",G","1",",I","1",",I","0",",I","","","0",",G","23",",G","1",",G","3",",G","0",",G","-11.2",",G,28,","","","9.0",",,I,10,","27.9",",G,08,","604.7","G","423.0",",G","9.0",",,,I","4.69",",G","12.09",",,,G","-2.71",",,,G"
"MG000044373","1961-11","43.583","104.417","1465.0","DALANZADGAD, MG","260.2","G","0.0",",G","2",",I","1",",I","0",",I","","","6",",G","30",",G","11",",G","0",",G","0",",G","-21.3",",G,22,","","","6.0",",,I,18,","12.6",",G,14,","1277.5","G","672.8",",G","7.0",",,,I","-4.09",",G","3.07",",,,G","-11.26",",,,G"
