"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00255155","1894-08","40.966667","-98.0","557.8","MARQUETTE, NE US","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","5.3",",,6,16,","","","11.8",",,,6","","","",""
"USC00255155","1894-11","40.966667","-98.0","557.8","MARQUETTE, NE US","2","1,6","1","1,6","0","1,6","","","","","","","","","","","","","","","3.8","1,,6,02,","","","5.3","1,,,6","","","",""
"USC00255155","1895-01","40.966667","-98.0","557.8","MARQUETTE, NE US","3","2,6","2","2,6","0","2,6","","","2",",6","","","","","","","","","76",",,6,25,","7.6","2,,6,25,","","","11.9","2,,,6","114",",,,6","",""
"USC00255155","1895-02","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","0",",6","","","","","","","","","13",",,6,03,","","","","","","","13",",,,6","",""
"USC00255155","1895-04","40.966667","-98.0","557.8","MARQUETTE, NE US","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","25.7",",,6,16,","","","59.8",",,,6","","","",""
"USC00255155","1895-07","40.966667","-98.0","557.8","MARQUETTE, NE US","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","27.9",",,6,14,","","","71.8",",,,6","","","",""
"USC00255155","1895-08","40.966667","-98.0","557.8","MARQUETTE, NE US","8",",6","5",",6","2",",6","","","","","","","","","","","","","","","94.5",",,6,23,","","","169.2",",,,6","","","",""
"USC00255155","1895-09","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","39.9",",,6,21,","","","64.8",",,,6","","","",""
"USC00255155","1896-03","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","4",",6","","","","","","","","","114",",,6,14,","","","","","","","267",",,,6","",""
"USC00255155","1896-04","40.966667","-98.0","557.8","MARQUETTE, NE US","9","2,6","8","2,6","2","2,6","","","","","","","","","","","","","","","79.2","2,,6,12,","","","185.4","2,,,6","","","",""
"USC00255155","1896-05","40.966667","-98.0","557.8","MARQUETTE, NE US","15",",6","11",",6","2",",6","","","","","","","","","","","","","","","51.8",",,6,16,","","","181.7",",,,6","","","",""
"USC00255155","1896-06","40.966667","-98.0","557.8","MARQUETTE, NE US","11",",6","7",",6","2",",6","","","","","","","","","","","","","","","27.7",",,6,16,","","","107.8",",,,6","","","",""
"USC00255155","1896-07","40.966667","-98.0","557.8","MARQUETTE, NE US","8",",6","3",",6","2",",6","","","","","","","","","","","","","","","71.4",",,6,08,","","","134.5",",,,6","","","",""
"USC00255155","1896-09","40.966667","-98.0","557.8","MARQUETTE, NE US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","24.1",",,6,14,","","","56.4",",,,6","","","",""
"USC00255155","1896-10","40.966667","-98.0","557.8","MARQUETTE, NE US","3",",6","2",",6","2",",6","","","","","","","","","","","","","","","43.7",",,6,29,","","","70.2",",,,6","","","",""
"USC00255155","1896-11","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","2",",6","1",",6","","","0","1,6","","","","","","","","","8","1,,6,28,","36.8",",,6,27,","","","41.1",",,,6","8","1,,,6","",""
"USC00255155","1896-12","40.966667","-98.0","557.8","MARQUETTE, NE US","1","1,6","1","1,6","0","1,6","","","","","","","","","","","","","","","2.8","1,,6,31,","","","2.8","1,,,6","","","",""
"USC00255155","1897-01","40.966667","-98.0","557.8","MARQUETTE, NE US","6","3,6","3","3,6","0","3,6","","","3",",6","","","","","","","","","152",",,6,04,+","15.2","3,,6,04,+","","","38.8","3,,,6","329",",,,6","",""
"USC00255155","1897-02","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","2",",6","","","","","","","","","114",",,6,22,","","","","","","","199",",,,6","",""
"USC00255155","1897-03","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","3",",6","1",",6","","","1",",6","","","","","","","","","38",",,6,12,","26.7",",,6,31,","","","40.2",",,,6","38",",,,6","",""
"USC00255155","1897-04","40.966667","-98.0","557.8","MARQUETTE, NE US","13",",6","7",",6","1",",6","","","","","","","","","","","","","","","34.3",",,6,03,","","","114.0",",,,6","","","",""
"USC00255155","1897-05","40.966667","-98.0","557.8","MARQUETTE, NE US","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","26.4",",,6,28,","","","63.1",",,,6","","","",""
"USC00255155","1897-06","40.966667","-98.0","557.8","MARQUETTE, NE US","14",",6","6",",6","1",",6","","","","","","","","","","","","","","","28.7",",,6,30,","","","86.5",",,,6","","","",""
"USC00255155","1897-07","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","27.2",",,6,20,","","","46.2",",,,6","","","",""
"USC00255155","1897-08","40.966667","-98.0","557.8","MARQUETTE, NE US","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","12.7",",,6,29,","","","43.7",",,,6","","","",""
"USC00255155","1897-09","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","2",",6","1",",6","","","","","","","","","","","","","","","40.1",",,6,10,","","","46.5",",,,6","","","",""
"USC00255155","1897-10","40.966667","-98.0","557.8","MARQUETTE, NE US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","42.7",",,6,18,","","","121.7",",,,6","","","",""
"USC00255155","1897-11","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","3",",6","0",",6","","","1",",6","","","","","","","","","64",",,6,26,","5.1",",,6,07,","","","14.0",",,,6","64",",,,6","",""
"USC00255155","1897-12","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","6",",6","","","","","","","","","152",",,6,04,","","","","","","","367",",,,6","",""
"USC00255155","1898-01","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","2",",6","","","","","","","","","76",",,6,17,","","","","","","","122",",,,6","",""
"USC00255155","1898-02","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","2",",6","","","","","","","","","89",",,6,10,","","","","","","","127",",,,6","",""
"USC00255155","1898-03","40.966667","-98.0","557.8","MARQUETTE, NE US","1","5,6","0","5,6","0","5,6","","","1",",6","","","","","","","","","102",",,6,11,","1.3","5,,6,17,","","","1.3","5,,,6","115",",,,6","",""
"USC00255155","1898-04","40.966667","-98.0","557.8","MARQUETTE, NE US","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","19.1",",,6,12,","","","53.9",",,,6","","","",""
"USC00255155","1898-05","40.966667","-98.0","557.8","MARQUETTE, NE US","11",",6","9",",6","0",",6","","","","","","","","","","","","","","","23.6",",,6,04,","","","97.7",",,,6","","","",""
"USC00255155","1898-06","40.966667","-98.0","557.8","MARQUETTE, NE US","10",",6","8",",6","2",",6","","","","","","","","","","","","","","","47.8",",,6,04,","","","164.2",",,,6","","","",""
"USC00255155","1898-07","40.966667","-98.0","557.8","MARQUETTE, NE US","9",",6","1",",6","0",",6","","","","","","","","","","","","","","","8.4",",,6,02,","","","15.9",",,,6","","","",""
"USC00255155","1898-08","40.966667","-98.0","557.8","MARQUETTE, NE US","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","22.6",",,6,06,","","","44.2",",,,6","","","",""
"USC00255155","1898-09","40.966667","-98.0","557.8","MARQUETTE, NE US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","23.4",",,6,12,","","","62.1",",,,6","","","",""
"USC00255155","1898-10","40.966667","-98.0","557.8","MARQUETTE, NE US","5","4,6","4","4,6","0","4,6","","","","","","","","","","","","","","","15.2","4,,6,10,","","","29.4","4,,,6","","","",""
"USC00255155","1898-11","40.966667","-98.0","557.8","MARQUETTE, NE US","3","1,6","3","1,6","0","1,6","","","3",",6","","","","","","","","","127",",,6,21,","12.7","1,,6,22,","","","22.8","1,,,6","228",",,,6","",""
"USC00255155","1898-12","40.966667","-98.0","557.8","MARQUETTE, NE US","3",",6","2",",6","0",",6","","","1","1,6","","","","","","","","","51","1,,6,03,","5.1",",,6,03,","","","8.1",",,,6","51","1,,,6","",""
"USC00255155","1899-01","40.966667","-98.0","557.8","MARQUETTE, NE US","3",",6","1",",6","0",",6","","","1",",6","","","","","","","","","25",",,6,30,","2.5",",,6,30,","","","5.1",",,,6","51",",,,6","",""
"USC00255155","1899-02","40.966667","-98.0","557.8","MARQUETTE, NE US","3","1,6","2","1,6","0","1,6","","","1","1,6","","","","","","","","","38","1,,6,23,","3.8","1,,6,28,+","","","8.9","1,,,6","51","1,,,6","",""
"USC00255155","1899-03","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","1",",6","0",",6","","","0",",6","","","","","","","","","13",",,6,30,+","3.0",",,6,14,","","","6.9",",,,6","39",",,,6","",""
"USC00255155","1899-04","40.966667","-98.0","557.8","MARQUETTE, NE US","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","9.1",",,6,26,","","","16.5",",,,6","","","",""
"USC00255155","1899-05","40.966667","-98.0","557.8","MARQUETTE, NE US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","32.8",",,6,27,","","","111.1",",,,6","","","",""
"USC00255155","1899-06","40.966667","-98.0","557.8","MARQUETTE, NE US","14",",6","10",",6","1",",6","","","","","","","","","","","","","","","29.2",",,6,13,","","","103.7",",,,6","","","",""
"USC00255155","1899-07","40.966667","-98.0","557.8","MARQUETTE, NE US","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","28.2",",,6,13,","","","76.0",",,,6","","","",""
"USC00255155","1899-08","40.966667","-98.0","557.8","MARQUETTE, NE US","12",",6","6",",6","1",",6","","","","","","","","","","","","","","","39.6",",,6,04,","","","65.1",",,,6","","","",""
"USC00255155","1899-09","40.966667","-98.0","557.8","MARQUETTE, NE US","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","17.3",",,6,08,","","","29.5",",,,6","","","",""
"USC00255155","1899-10","40.966667","-98.0","557.8","MARQUETTE, NE US","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","5.1",",,6,25,","","","8.7",",,,6","","","",""
"USC00255155","1899-11","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","18.3",",,6,21,","","","21.4",",,,6","","","",""
"USC00255155","1899-12","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","3",",6","","","","","","","","","38",",,6,27,","","","","","","","88",",,,6","",""
"USC00255155","1900-01","40.966667","-98.0","557.8","MARQUETTE, NE US","0","5,6","0","5,6","0","5,6","","","0",",6","8",",6","0",",6","0",",6","","","0",",T,6,27,+","0.0","5,,6,31,+","13.9",",6,22,","0.0","5,,,6","0",",T,,6","4.07",",,,6"
"USC00255155","1900-02","40.966667","-98.0","557.8","MARQUETTE, NE US","3",",6","3",",6","0",",6","","","3",",6","","","","","","","","","76",",,6,08,","7.6",",,6,08,","","","13.9",",,,6","139",",,,6","",""
"USC00255155","1900-03","40.966667","-98.0","557.8","MARQUETTE, NE US","6",",6","4",",6","0",",6","","","0",",6","","","","","","","","","0",",T,6,30,+","4.8",",,6,24,","","","16.2",",,,6","0",",T,,6","",""
"USC00255155","1900-04","40.966667","-98.0","557.8","MARQUETTE, NE US","11",",6","8",",6","3",",6","","","","","","","","","","","","","","","39.4",",,6,28,","","","151.5",",,,6","","","",""
"USC00255155","1900-05","40.966667","-98.0","557.8","MARQUETTE, NE US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","23.1",",,6,06,","","","62.8",",,,6","","","",""
"USC00255155","1900-06","40.966667","-98.0","557.8","MARQUETTE, NE US","10",",6","9",",6","2",",6","","","","","","","","","","","","","","","46.0",",,6,16,","","","104.3",",,,6","","","",""
"USC00255155","1900-07","40.966667","-98.0","557.8","MARQUETTE, NE US","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","45.2",",,6,16,","","","100.3",",,,6","","","",""
"USC00255155","1900-08","40.966667","-98.0","557.8","MARQUETTE, NE US","9",",6","8",",6","1",",6","","","","","","","","","","","","","","","50.0",",,6,24,","","","103.5",",,,6","","","",""
"USC00255155","1900-09","40.966667","-98.0","557.8","MARQUETTE, NE US","9",",6","4",",6","1",",6","","","","","","","","","","","","","","","113.3",",,6,11,","","","140.0",",,,6","","","",""
"USC00255155","1900-10","40.966667","-98.0","557.8","MARQUETTE, NE US","7",",6","6",",6","2",",6","","","","","","","","","","","","","","","80.8",",,6,21,","","","168.5",",,,6","","","",""
"USC00255155","1900-11","40.966667","-98.0","557.8","MARQUETTE, NE US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","3.8",",,6,24,","","","3.8",",,,6","","","",""
"USC00255155","1900-12","40.966667","-98.0","557.8","MARQUETTE, NE US","7","1,6","3","1,6","0","1,6","","","1","5,6","","","","","","","","","38","5,,6,31,","4.6","1,,6,06,","","","18.7","1,,,6","77","5,,,6","",""
"USC00255155","1901-01","40.966667","-98.0","557.8","MARQUETTE, NE US","3",",6","2",",6","0",",6","","","2",",6","","","","","","","","","25",",,6,10,+","2.5",",,6,10,+","","","6.3",",,,6","63",",,,6","",""
"USC00255155","1901-02","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","3",",6","","","","","","","","","127",",,6,03,","","","","","","","203",",,,6","",""
"USC00255155","1901-03","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","4",",6","","","","","","","","","89",",,6,30,","","","","","","","254",",,,6","",""
"USC00255155","1901-04","40.966667","-98.0","557.8","MARQUETTE, NE US","7",",6","5",",6","0",",6","","","1",",6","","","","","","","","","102",",,6,02,","19.6",",,6,16,","","","62.4",",,,6","102",",,,6","",""
"USC00255155","1901-05","40.966667","-98.0","557.8","MARQUETTE, NE US","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","5.1",",,6,18,","","","21.3",",,,6","","","",""
"USC00255155","1901-06","40.966667","-98.0","557.8","MARQUETTE, NE US","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","20.8",",,6,04,","","","58.9",",,,6","","","",""
"USC00255155","1901-07","40.966667","-98.0","557.8","MARQUETTE, NE US","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","31.8",",,6,19,","","","60.8",",,,6","","","",""
"USC00255155","1901-08","40.966667","-98.0","557.8","MARQUETTE, NE US","9",",6","4",",6","0",",6","","","","","","","","","","","","","","","7.1",",,6,13,","","","25.4",",,,6","","","",""
"USC00255155","1901-09","40.966667","-98.0","557.8","MARQUETTE, NE US","15",",6","7",",6","2",",6","","","","","","","","","","","","","","","58.9",",,6,08,","","","149.6",",,,6","","","",""
"USC00255155","1901-10","40.966667","-98.0","557.8","MARQUETTE, NE US","6",",6","4",",6","0",",6","","","0",",6","","","","","","","","","0",",T,6,13,","24.9",",,6,06,","","","64.3",",,,6","0",",T,,6","",""
"USC00255155","1901-11","40.966667","-98.0","557.8","MARQUETTE, NE US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","23.4",",,6,02,","","","27.5",",,,6","","","",""
"USC00255155","1901-12","40.966667","-98.0","557.8","MARQUETTE, NE US","8",",6","0",",6","0",",6","","","0",",6","","","","","","","","","13",",,6,19,+","1.3",",,6,19,+","","","9.4",",,,6","86",",,,6","",""
"USC00255155","1902-01","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","2",",6","","","","","","","","","152",",,6,25,","","","","","","","177",",,,6","",""
"USC00255155","1902-02","40.966667","-98.0","557.8","MARQUETTE, NE US","5",",6","3",",6","0",",6","","","2",",6","","","","","","","","","51",",,6,14,","8.6",",,6,27,","","","18.8",",,,6","102",",,,6","",""
"USC00255155","1902-03","40.966667","-98.0","557.8","MARQUETTE, NE US","7","2,6","4","2,6","0","2,6","","","0",",6","","","","","","","","","13",",,6,16,","12.2","2,,6,26,","","","28.9","2,,,6","13",",,,6","",""
"USC00255155","1902-04","40.966667","-98.0","557.8","MARQUETTE, NE US","5",",6","3",",6","0",",6","","","0",",6","","","","","","","","","0",",T,6,22,","6.9",",,6,08,","","","22.2",",,,6","0",",T,,6","",""
"USC00255155","1902-06","40.966667","-98.0","557.8","MARQUETTE, NE US","11",",6","9",",6","3",",6","","","","","","","","","","","","","","","66.3",",,6,06,","","","192.3",",,,6","","","",""
"USC00255155","1902-07","40.966667","-98.0","557.8","MARQUETTE, NE US","15",",6","13",",6","5",",6","","","","","","","","","","","","","","","79.5",",,6,05,","","","280.8",",,,6","","","",""
"USC00255155","1902-08","40.966667","-98.0","557.8","MARQUETTE, NE US","11",",6","5",",6","1",",6","","","","","","","","","","","","","","","31.8",",,6,20,","","","80.6",",,,6","","","",""
"USC00255155","1902-09","40.966667","-98.0","557.8","MARQUETTE, NE US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","80.5",",,6,22,","","","110.4",",,,6","","","",""
"USC00255155","1902-10","40.966667","-98.0","557.8","MARQUETTE, NE US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","37.1",",,6,12,","","","113.3",",,,6","","","",""
"USC00255155","1902-11","40.966667","-98.0","557.8","MARQUETTE, NE US","2",",6","2",",6","0",",6","","","1",",6","","","","","","","","","43",",,6,28,","5.6",",,6,12,","","","9.9",",,,6","43",",,,6","",""
"USC00255155","1902-12","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","4",",6","","","","","","","","","102",",,6,03,","","","","","","","241",",,,6","",""
"USC00255155","1903-01","40.966667","-98.0","557.8","MARQUETTE, NE US","1","1,6","1","1,6","0","1,6","","","1",",6","","","","","","","","","38",",,6,23,","3.8","1,,6,23,","","","3.8","1,,,6","38",",,,6","",""
"USC00255155","1903-02","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","3","2,6","","","","","","","","","152","2,,6,27,","","","","","","","241","2,,,6","",""
"USC00255155","1903-03","40.966667","-98.0","557.8","MARQUETTE, NE US","3","5,6","2","5,6","0","5,6","","","1",",6","","","","","","","","","51",",,6,27,","13.5","5,,6,18,","","","22.4","5,,,6","77",",,,6","",""
"USC00255155","1903-04","40.966667","-98.0","557.8","MARQUETTE, NE US","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","16.5",",,6,29,","","","41.9",",,,6","","","",""
"USC00255155","1903-05","40.966667","-98.0","557.8","MARQUETTE, NE US","17",",6","14",",6","4",",6","","","","","","","","","","","","","","","63.2",",,6,29,","","","270.6",",,,6","","","",""
"USC00255155","1903-06","40.966667","-98.0","557.8","MARQUETTE, NE US","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","10.2",",,6,08,","","","54.4",",,,6","","","",""
"USC00255155","1903-07","40.966667","-98.0","557.8","MARQUETTE, NE US","10",",6","7",",6","3",",6","","","","","","","","","","","","","","","54.9",",,6,17,","","","163.5",",,,6","","","",""
"USC00255155","1903-08","40.966667","-98.0","557.8","MARQUETTE, NE US","9",",6","8",",6","3",",6","","","","","","","","","","","","","","","61.0",",,6,26,","","","187.7",",,,6","","","",""
"USC00255155","1903-09","40.966667","-98.0","557.8","MARQUETTE, NE US","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","16.8",",,6,13,","","","40.8",",,,6","","","",""
"USC00255155","1903-10","40.966667","-98.0","557.8","MARQUETTE, NE US","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","19.1",",,6,12,","","","44.3",",,,6","","","",""
"USC00255155","1903-11","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","3",",6","0",",6","","","1",",6","","","","","","","","","76",",,6,30,","9.1",",,6,02,","","","25.4",",,,6","76",",,,6","",""
"USC00255155","1903-12","40.966667","-98.0","557.8","MARQUETTE, NE US","0","1,6","0","1,6","0","1,6","","","0",",6","","","","","","","","","0",",T,6,25,+","0.0","1,T,6,25,+","","","0.0","1,T,,6","0",",T,,6","",""
"USC00255155","1904-01","40.966667","-98.0","557.8","MARQUETTE, NE US","3",",6","1",",6","0",",6","","","0",",6","","","","","","","","","13",",,6,25,+","2.5",",,6,31,","","","5.1",",,,6","26",",,,6","",""
"USC00255155","1904-02","40.966667","-98.0","557.8","MARQUETTE, NE US","2","1,6","0","1,6","0","1,6","","","0","2,6","","","","","","","","","8","2,,6,18,+","0.5","1,,6,18,+","","","1.0","1,,,6","16","2,,,6","",""
"USC00255155","1904-03","40.966667","-98.0","557.8","MARQUETTE, NE US","4",",6","2",",6","0",",6","","","1",",6","","","","","","","","","38",",,6,13,","4.3",",,6,21,","","","10.2",",,,6","51",",,,6","",""
"USC00255155","1904-04","40.966667","-98.0","557.8","MARQUETTE, NE US","8",",6","6",",6","1",",6","","","0",",6","","","","","","","","","0",",T,6,15,+","27.7",",,6,24,","","","61.3",",,,6","0",",T,,6","",""
"USC00255155","1904-05","40.966667","-98.0","557.8","MARQUETTE, NE US","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","7.1",",,6,25,+","","","40.3",",,,6","","","",""
"USC00255155","1904-06","40.966667","-98.0","557.8","MARQUETTE, NE US","11",",6","9",",6","2",",6","","","","","","","","","","","","","","","41.7",",,6,03,","","","137.6",",,,6","","","",""
"USC00255155","1904-07","40.966667","-98.0","557.8","MARQUETTE, NE US","13",",6","12",",6","0",",6","","","","","","","","","","","","","","","21.1",",,6,21,","","","138.4",",,,6","","","",""
"USC00255155","1904-08","40.966667","-98.0","557.8","MARQUETTE, NE US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","25.9",",,6,29,","","","76.7",",,,6","","","",""
"USC00255155","1904-09","40.966667","-98.0","557.8","MARQUETTE, NE US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","19.1",",,6,30,","","","48.4",",,,6","","","",""
"USC00255155","1904-10","40.966667","-98.0","557.8","MARQUETTE, NE US","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","49.0",",,6,19,","","","103.7",",,,6","","","",""
"USC00255155","1904-11","40.966667","-98.0","557.8","MARQUETTE, NE US","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","51",",,6,10,","5.1",",,6,10,","","","5.1",",,,6","51",",,,6","",""
"USC00255155","1904-12","40.966667","-98.0","557.8","MARQUETTE, NE US","3",",6","3",",6","0",",6","","","3",",6","","","","","","","","","25",",,6,27,+","2.5",",,6,27,+","","","7.5",",,,6","75",",,,6","",""
"USC00255155","1905-01","40.966667","-98.0","557.8","MARQUETTE, NE US","7","1,6","4","1,6","0","1,6","","","4",",6","","","","","","","","","89",",,6,10,","8.9","1,,6,10,","","","29.4","1,,,6","294",",,,6","",""
"USC00255155","1905-02","40.966667","-98.0","557.8","MARQUETTE, NE US","","","","","","","","","6",",6","","","","","","","","","51",",,6,11,+","","","","","","","223",",,,6","",""
"USC00255155","1905-03","40.966667","-98.0","557.8","MARQUETTE, NE US","5",",6","4",",6","0",",6","","","1",",6","","","","","","","","","25",",,6,07,","8.1",",,6,18,","","","19.2",",,,6","25",",,,6","",""
"USC00255155","1905-04","40.966667","-98.0","557.8","MARQUETTE, NE US","10",",6","8",",6","2",",6","","","1",",6","","","","","","","","","38",",,6,14,","73.4",",,6,20,","","","139.6",",,,6","38",",,,6","",""
"USC00255155","1905-05","40.966667","-98.0","557.8","MARQUETTE, NE US","13",",6","8",",6","2",",6","","","","","","","","","","","","","","","55.6",",,6,13,","","","165.5",",,,6","","","",""
"USC00255155","1905-06","40.966667","-98.0","557.8","MARQUETTE, NE US","11",",6","9",",6","2",",6","","","0",",6","","","","","","","","","0",",,6,30,+","65.3",",,6,23,","","","185.9",",,,6","0",",,,6","",""
"USC00255155","1905-07","40.966667","-98.0","557.8","MARQUETTE, NE US","13",",6","9",",6","2",",6","","","","","","","","","","","","","","","47.0",",,6,26,","","","141.9",",,,6","","","",""
"USC00255155","1905-08","40.966667","-98.0","557.8","MARQUETTE, NE US","8",",6","6",",6","2",",6","","","0",",6","","","","","","","","","0",",,6,31,+","51.6",",,6,02,","","","160.5",",,,6","0",",,,6","",""
"USC00255155","1905-09","40.966667","-98.0","557.8","MARQUETTE, NE US","9",",6","7",",6","2",",6","","","0",",6","","","","","","","","","0",",,6,30,+","83.6",",,6,18,","","","180.7",",,,6","0",",,,6","",""
