"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00133632","1900-11","41.6452","-95.3339","387.1","HARLAN, IA US","528.8","6","0.0",",6","7",",6","1",",6","0",",6","","","1",",6","0",",6","26",",6","3",",6","0",",6","0",",6","","","","","-14.4",",6,21,","","","91",",,6,24,","9.1",",,6,24,","19.4",",6,03,","749.8","6","526.0",",6","14.2",",,,6","119",",,,6","0.80",",6","6.02",",,,6","-4.42",",,,6","",""
"USC00133632","1900-12","41.6452","-95.3339","387.1","HARLAN, IA US","","","","","8",",6","4",",6","0",",6","","","2",",6","1",",6","31",",6","","","","","","","","","","","-20.0",",6,31,","","","38",",,6,31,","3.8",",,6,31,","","","","","","","17.0",",,,6","99",",,,6","","","","","-8.24",",,,6","",""
"USC00133632","1901-01","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","6","1,6","1","1,6","0","1,6","","","1","1,6","3",",6","31",",6","15",",6","0",",6","0",",6","","","","","-22.8",",6,01,","","","43","1,,6,09,","4.3","1,,6,09,","10.0",",6,20,","","","714.8",",6","9.7","1,,,6","79","1,,,6","-4.72",",6","1.04",",,,6","-10.49",",,,6","",""
"USC00133632","1901-02","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","3",",6","5",",6","28",",6","18",",6","0",",6","0",",6","","","","","-23.3",",6,10,","","","165",",,6,08,","16.5",",,6,08,","6.7",",6,17,","","","713.2",",6","26.7",",,,6","262",",,,6","-7.14",",6","-1.43",",,,6","-12.85",",,,6","",""
"USC00133632","1901-03","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0","1,6","10",",6","8",",6","1",",6","","","6",",6","0",",6","25",",6","4","1,6","0","1,6","0","1,6","","","","","-15.6",",6,05,","","","305",",,6,19,","30.5",",,6,19,","20.0","1,6,17,","","","504.5","1,6","82.9",",,,6","745",",,,6","1.56","1,6","7.70","1,,,6","-4.57",",,,6","",""
"USC00133632","1901-04","41.6452","-95.3339","387.1","HARLAN, IA US","11.7","6","11.7",",6","8",",6","4",",6","0",",6","","","1",",6","0",",6","12",",6","0",",6","10",",6","0",",6","","","","","-5.0",",6,18,","","","76",",,6,02,","23.1",",,6,16,","30.6",",6,29,+","","","266.1",",6","50.0",",,,6","76",",,,6","9.86",",6","17.06",",,,6","2.65",",,,6","",""
"USC00133632","1901-05","41.6452","-95.3339","387.1","HARLAN, IA US","37.5","6","25.8",",6","9",",6","5",",6","0",",6","","","","","0",",6","2",",6","0",",6","23",",6","2",",6","","","","","-1.1",",6,13,","","","","","20.1",",,6,05,","32.8",",6,18,","","","99.5",",6","45.1",",,,6","","","15.96",",6","24.05",",,,6","7.87",",,,6","",""
"USC00133632","1901-06","41.6452","-95.3339","387.1","HARLAN, IA US","183.1","6","145.6","1,6","11",",6","8",",6","2",",6","","","","","0",",6","0",",6","0","1,6","28","1,6","13","1,6","","","","","2.8",",6,07,","","","","","50.8",",,6,10,","37.8","1,6,27,","","","15.2","1,6","185.1",",,,6","","","22.86","1,6","31.06","1,,,6","14.67",",,,6","",""
"USC00133632","1901-07","41.6452","-95.3339","387.1","HARLAN, IA US","481.9","6","298.8",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","","","11.7",",6,06,","","","","","15.7",",,6,28,","43.9",",6,22,","0.0","6","0.0",",6","19.3",",,,6","","","27.97",",6","37.56",",,,6","18.38",",,,6","",""
"USC00133632","1901-08","41.6452","-95.3339","387.1","HARLAN, IA US","635.1","6","153.2",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","","","10.0",",6,23,","","","","","13.7",",,6,09,","36.7",",6,01,","0.0","6","0.0",",6","20.6",",,,6","","","23.28",",6","31.67",",,,6","14.88",",,,6","",""
"USC00133632","1901-09","41.6452","-95.3339","387.1","HARLAN, IA US","674.2","6","39.1",",6","10",",6","9",",6","3",",6","","","","","0",",6","2",",6","0",",6","20",",6","1",",6","","","","","-2.2",",6,18,","","","","","51.8",",,6,11,","33.3",",6,05,","81.4","6","81.4",",6","203.8",",,,6","","","16.92",",6","23.57",",,,6","10.28",",,,6","",""
"USC00133632","1901-10","41.6452","-95.3339","387.1","HARLAN, IA US","675.3","6","1.1",",6","8",",6","6",",6","2",",6","","","","","0",",6","3",",6","0",",6","11",",6","0",",6","","","","","-3.9",",6,04,","","","","","34.5",",,6,31,","30.0",",6,19,","277.0","6","195.6",",6","82.4",",,,6","","","12.06",",6","18.90",",,,6","5.22",",,,6","",""
"USC00133632","1901-11","41.6452","-95.3339","387.1","HARLAN, IA US","675.3","6","0.0",",6","3",",6","2",",6","0",",6","","","1",",6","0",",6","27",",6","1",",6","0",",6","0",",6","","","","","-11.1",",6,16,","","","25",",,6,03,","8.1",",,6,03,","17.2",",6,02,+","765.4","6","488.4",",6","17.0",",,,6","38",",,,6","2.05",",6","8.67",",,,6","-4.57",",,,6","",""
"USC00133632","1901-12","41.6452","-95.3339","387.1","HARLAN, IA US","675.3","6","0.0",",6","5",",6","3",",6","0",",6","","","3",",6","8",",6","31",",6","14",",6","0",",6","0",",6","","","","","-30.0",",6,15,+","","","89",",,6,05,","8.9",",,6,05,","8.3",",6,01,","1546.5","6","781.1",",6","22.9",",,,6","229",",,,6","-6.86",",6","-1.97",",,,6","-11.76",",,,6","",""
"USC00133632","1902-01","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","5","3,6","4","3,6","0","3,6","","","4",",6","5",",6","31",",6","12",",6","0",",6","0",",6","","","","","-30.0",",6,27,","","","203",",,6,25,","20.3","3,,6,25,","12.2",",6,08,","2279.7","6","733.2",",6","42.4","3,,,6","445",",,,6","-5.32",",6","0.71",",,,6","-11.35",",,,6","",""
"USC00133632","1902-02","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","10",",6","26",",6","18",",6","0",",6","0",",6","","","","","-26.1",",6,04,","","","51",",,6,11,","3.8",",,6,11,","11.7",",6,26,","3014.5","6","734.8",",6","3.8",",,,6","51",",,,6","-7.91",",6","-2.07",",,,6","-13.75",",,,6","",""
"USC00133632","1902-03","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","8",",6","5",",6","0",",6","","","0",",6","1",",6","17",",6","4",",6","1",",6","0",",6","","","","","-17.8",",6,17,","","","0",",T,6,31,+","23.1",",,6,10,","21.7",",6,25,","3458.9","6","444.4",",6","51.0",",,,6","0",",T,,6","4.00",",6","9.46",",,,6","-1.47",",,,6","",""
"USC00133632","1902-04","41.6452","-95.3339","387.1","HARLAN, IA US","5.5","6","5.5",",6","6",",6","3",",6","0",",6","","","0",",6","0",",6","12",",6","0",",6","8",",6","0",",6","","","","","-7.8",",6,07,","","","0",",T,6,23,+","10.4",",,6,26,","30.6",",6,20,","3735.8","6","276.9",",6","24.4",",,,6","0",",T,,6","9.29",",6","17.05",",,,6","1.53",",,,6","",""
"USC00133632","1902-05","41.6452","-95.3339","387.1","HARLAN, IA US","46.6","6","41.1",",6","14",",6","11",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","2.8",",6,07,","","","","","13.5",",,6,17,","31.1",",6,12,","3793.7","6","57.9",",6","84.1",",,,6","","","17.79",",6","24.44",",,,6","11.14",",,,6","",""
"USC00133632","1902-06","41.6452","-95.3339","387.1","HARLAN, IA US","107.8","6","61.2",",6","17",",6","12",",6","2",",6","","","","","0",",6","0",",6","0",",6","23",",6","2",",6","","","","","4.4",",6,22,","","","","","76.2",",,6,05,","32.8",",6,14,+","3840.1","6","46.4",",6","200.1",",,,6","","","18.83",",6","25.40",",,,6","12.25",",,,6","",""
"USC00133632","1902-07","41.6452","-95.3339","387.1","HARLAN, IA US","256.2","6","148.4",",6","14",",6","11",",6","5",",6","","","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","10.0",",6,10,","","","","","86.9",",,6,08,","35.0",",6,17,","0.3","6","0.3",",6","321.0",",,,6","","","23.11",",6","30.02",",,,6","16.20",",,,6","",""
"USC00133632","1902-08","41.6452","-95.3339","387.1","HARLAN, IA US","340.1","6","83.9","1,6","12",",6","7",",6","1",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","1","1,6","","","","","5.0",",6,11,","","","","","30.7",",,6,25,","34.4","1,6,02,","7.8","6","7.5","1,6","84.4",",,,6","","","20.91","1,6","26.79","1,,,6","15.02",",,,6","",""
"USC00133632","1902-09","41.6452","-95.3339","387.1","HARLAN, IA US","342.4","6","2.3",",6","10",",6","8",",6","1",",6","","","","","0",",6","3",",6","0",",6","15",",6","0",",6","","","","","-2.8",",6,13,","","","","","69.6",",,6,23,","28.3",",6,07,","120.8","6","113.0",",6","143.1",",,,6","","","14.64",",6","21.06",",,,6","8.22",",,,6","",""
"USC00133632","1902-10","41.6452","-95.3339","387.1","HARLAN, IA US","344.6","6","2.2",",6","6",",6","5",",6","1",",6","","","0",",6","0",",6","4",",6","0",",6","11",",6","0",",6","","","","","-4.4",",6,28,+","","","0",",T,6,13,","25.4",",,6,12,","26.1",",6,22,","338.0","6","217.2",",6","57.2",",,,6","0",",T,,6","11.40",",6","18.17",",,,6","4.62",",,,6","",""
"USC00133632","1902-11","41.6452","-95.3339","387.1","HARLAN, IA US","344.6","6","0.0",",6","8","1,6","5","1,6","0","1,6","","","1",",6","0",",6","21",",6","1",",6","1",",6","0",",6","","","","","-9.4",",6,30,","","","25",",,6,29,","19.1","1,,6,14,","22.2",",6,01,","788.3","6","450.3",",6","36.9","1,,,6","25",",,,6","3.32",",6","8.11",",,,6","-1.47",",,,6","",""
"USC00133632","1902-12","41.6452","-95.3339","387.1","HARLAN, IA US","344.6","6","0.0",",6","9",",6","7",",6","0",",6","","","5",",6","9",",6","31",",6","24",",6","0",",6","0",",6","","","","","-24.4",",6,26,","","","102",",,6,06,","19.8",",,6,02,","8.9",",6,01,","1588.9","6","800.6",",6","68.4",",,,6","362",",,,6","-7.49",",6","-2.63",",,,6","-12.35",",,,6","",""
"USC00133632","1903-01","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","3",",6","0",",6","0",",6","","","0",",6","3",",6","31",",6","12",",6","0",",6","0",",6","","","","","-21.1",",6,12,","","","5",",,6,10,","0.5",",,6,11,+","8.3",",6,31,","2301.4","6","712.5",",6","1.3",",,,6","5",",,,6","-4.65",",6","0.56",",,,6","-9.86",",,,6","",""
"USC00133632","1903-02","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","7",",6","4",",6","0",",6","","","3",",6","8",",6","28",",6","15",",6","0",",6","0",",6","","","","","-27.8",",6,18,+","","","140",",,6,03,","13.7",",,6,03,","6.1",",6,22,+","3031.0","6","729.6",",6","32.4",",,,6","230",",,,6","-7.72",",6","-1.58",",,,6","-13.87",",,,6","",""
"USC00133632","1903-03","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","7",",6","3",",6","0",",6","","","1",",6","0",",6","26",",6","1",",6","2",",6","0",",6","","","","","-12.2",",6,01,","","","51",",,6,27,","7.9",",,6,27,","22.8",",6,17,","3498.0","6","467.0",",6","21.1",",,,6","66",",,,6","3.27",",6","9.19",",,,6","-2.66",",,,6","",""
"USC00133632","1903-04","41.6452","-95.3339","387.1","HARLAN, IA US","0.6","6","0.6",",6","5",",6","4",",6","1",",6","","","0",",6","0",",6","12",",6","0",",6","6",",6","0",",6","","","","","-4.4",",6,04,","","","0",",T,6,29,","34.5",",,6,29,","28.3",",6,11,","3753.4","6","255.4",",6","58.9",",,,6","0",",T,,6","9.84",",6","17.03",",,,6","2.65",",,,6","",""
"USC00133632","1903-05","41.6452","-95.3339","387.1","HARLAN, IA US","19.6","6","19.0",",6","18",",6","15",",6","3",",6","","","","","0",",6","2",",6","0",",6","22",",6","0",",6","","","","","-3.3",",6,01,","","","","","45.7",",,6,29,","28.3",",6,28,+","3836.2","6","82.8",",6","264.7",",,,6","","","16.27",",6","22.68",",,,6","9.87",",,,6","",""
"USC00133632","1903-06","41.6452","-95.3339","387.1","HARLAN, IA US","61.8","6","42.2",",6","13",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","2",",6","","","","","2.8",",6,11,","","","","","21.1",",,6,21,","32.8",",6,30,","3878.5","6","42.3",",6","71.9",",,,6","","","18.33",",6","25.42",",,,6","11.24",",,,6","",""
"USC00133632","1903-07","41.6452","-95.3339","387.1","HARLAN, IA US","210.4","6","148.6",",6","10",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","","","7.8",",6,31,","","","","","57.9",",,6,17,","35.0",",6,09,","5.5","6","5.5",",6","128.1",",,,6","","","22.95",",6","29.76",",,,6","16.14",",,,6","",""
"USC00133632","1903-08","41.6452","-95.3339","387.1","HARLAN, IA US","298.3","6","87.9",",6","13",",6","10",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","2",",6","","","","","6.7",",6,31,","","","","","75.2",",,6,26,","33.3",",6,23,","21.6","6","16.1",",6","238.7",",,,6","","","20.65",",6","26.99",",,,6","14.30",",,,6","",""
"USC00133632","1903-09","41.6452","-95.3339","387.1","HARLAN, IA US","316.1","6","17.8",",6","10",",6","4",",6","0",",6","","","","","0",",6","1",",6","0",",6","18",",6","0",",6","","","","","-0.6",",6,16,","","","","","12.7",",,6,12,","28.9",",6,06,+","133.3","6","111.7",",6","48.4",",,,6","","","15.20",",6","21.65",",,,6","8.76",",,,6","",""
"USC00133632","1903-10","41.6452","-95.3339","387.1","HARLAN, IA US","320.0","6","3.9",",6","6",",6","3",",6","2",",6","","","","","0",",6","9",",6","0",",6","6",",6","0",",6","","","","","-3.9",",6,26,","","","","","71.1",",,6,02,","27.2",",6,02,","359.8","6","226.5",",6","114.4",",,,6","","","11.15",",6","18.27",",,,6","4.03",",,,6","",""
"USC00133632","1903-11","41.6452","-95.3339","387.1","HARLAN, IA US","320.0","6","0.0",",6","8","2,6","4","2,6","0","2,6","","","","","0",",6","23",",6","6",",6","0",",6","0",",6","","","","","-17.2",",6,26,","","","","","8.6","2,,6,02,","18.9",",6,01,","858.8","6","499.0",",6","25.9","2,,,6","","","1.70",",6","6.65",",,,6","-3.25",",,,6","",""
"USC00133632","1903-12","41.6452","-95.3339","387.1","HARLAN, IA US","320.0","6","0.0",",6","3","3,6","0","3,6","0","3,6","","","1",",6","7",",6","31",",6","12",",6","0",",6","0",",6","","","","","-24.4",",6,13,","","","76",",,6,10,","2.0","3,,6,09,","8.3",",6,31,","1599.0","6","740.2",",6","3.6","3,,,6","101",",,,6","-5.55",",6","0.72",",,,6","-11.81",",,,6","",""
"USC00133632","1904-01","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","9",",6","4",",6","0",",6","","","3",",6","10",",6","31",",6","19",",6","0",",6","0",",6","","","","","-28.9",",6,25,","","","76",",,6,27,","7.6",",,6,27,","9.4",",6,07,","2433.8","6","834.8",",6","23.6",",,,6","147",",,,6","-8.60",",6","-3.37",",,,6","-13.82",",,,6","",""
"USC00133632","1904-02","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","3",",6","1",",6","0",",6","","","1",",6","13",",6","29",",6","20",",6","0",",6","0",",6","","","","","-22.2",",6,11,","","","25",",,6,17,","2.5",",,6,17,","10.6",",6,05,","3206.5","6","772.7",",6","4.3",",,,6","43",",,,6","-8.31",",6","-2.24",",,,6","-14.39",",,,6","",""
"USC00133632","1904-03","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","8",",6","4",",6","0",",6","","","1",",6","0",",6","26",",6","3",",6","0",",6","0",",6","","","","","-15.6",",6,03,","","","76",",,6,13,","10.4",",,6,24,","20.0",",6,09,+","3710.8","6","504.3",",6","35.0",",,,6","76",",,,6","2.06",",6","8.47",",,,6","-4.35",",,,6","",""
"USC00133632","1904-04","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","8",",6","6",",6","0",",6","","","1",",6","0",",6","18",",6","0",",6","3",",6","0",",6","","","","","-6.7",",6,16,+","","","25",",,6,20,","22.9",",,6,07,","23.3",",6,30,","4068.4","6","357.6",",6","81.4",",,,6","25",",,,6","6.41",",6","13.07",",,,6","-0.24",",,,6","",""
"USC00133632","1904-05","41.6452","-95.3339","387.1","HARLAN, IA US","11.2","6","11.2",",6","11",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","","","1.1",",6,14,","","","","","26.2",",,6,25,","30.6",",6,24,","4167.2","6","98.8",",6","77.9",",,,6","","","15.51",",6","23.40",",,,6","7.62",",,,6","",""
"USC00133632","1904-06","41.6452","-95.3339","387.1","HARLAN, IA US","63.1","6","51.9",",6","9",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","2",",6","","","","","6.7",",6,14,","","","","","28.2",",,6,24,","33.9",",6,19,","4179.5","6","12.3",",6","107.7",",,,6","","","19.65",",6","26.88",",,,6","12.42",",,,6","",""
"USC00133632","1904-07","41.6452","-95.3339","387.1","HARLAN, IA US","169.0","6","105.9",",6","14",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","","","8.3",",6,01,","","","","","53.6",",,6,19,","33.9",",6,18,+","3.3","6","3.3",",6","132.1",",,,6","","","21.64",",6","28.53",",,,6","14.75",",,,6","",""
