"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1SCLX0171","2019-06","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","13",",N","10",",N","2",",N","110.2",",,N,08,","195.3",",,,N"
"US1SCLX0171","2019-07","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","6",",N","4",",N","2",",N","49.5",",,N,09,","97.1",",,,N"
"US1SCLX0171","2019-08","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","9",",N","5",",N","0",",N","15.5",",,N,24,","46.2",",,,N"
"US1SCLX0171","2019-09","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","5",",N","2",",N","0",",N","15.0",",,N,02,","29.7",",,,N"
"US1SCLX0171","2019-10","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","9",",N","6",",N","1",",N","28.2",",,N,20,","64.4",",,,N"
"US1SCLX0171","2019-11","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","7","4,N","5","4,N","0","4,N","17.3","4,,N,08,","89.4",",a,,N"
"US1SCLX0171","2019-12","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","9","2,N","7","2,N","1","2,N","47.8","2,,N,23,","231.1",",a,,N"
"US1SCLX0171","2020-01","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","10",",N","5",",N","2",",N","39.6",",,N,04,","108.4",",,,N"
"US1SCLX0171","2020-02","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","6","4,N","6","4,N","2","4,N","47.0","4,,N,07,","177.9",",a,,N"
"US1SCLX0171","2020-03","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","10","3,N","7","3,N","1","3,N","32.3","3,,N,25,","104.4",",a,,N"
"US1SCLX0171","2020-04","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","7",",N","5",",N","1",",N","41.4",",,N,13,","94.8",",,,N"
"US1SCLX0171","2020-05","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","11",",N","8",",N","3",",N","87.6",",,N,30,","236.8",",,,N"
"US1SCLX0171","2020-06","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","10","5,N","4","5,N","0","5,N","11.9","5,,N,24,","110.7","1,a,,N"
"US1SCLX0171","2020-07","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","12","2,N","10","2,N","1","2,N","108.5","2,,N,30,","187.3","2,,,N"
"US1SCLX0171","2020-08","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","13",",N","8",",N","0",",N","17.0",",,N,25,","93.1",",,,N"
"US1SCLX0171","2020-09","33.94144","-81.211948","113.1","LEXINGTON 3.3 SSE, SC US","12",",N","7",",N","1",",N","52.8",",,N,18,","105.4",",,,N"
