"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TZ000063862","1987-05","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","3,I","0","3,I","","","","","","","12.5","3,I,30,","","","","","","","","","","","16.92","3,,,I"
"TZ000063862","1987-06","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","5,I","0","5,I","","","","","","","10.8","5,I,23,","","","","","","","","","","","14.42","5,,,I"
"TZ000063862","1988-09","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","5,I","0","5,I","","","","","","","14.1","5,I,22,","","","","","","","","","","","15.11","5,,,I"
"TZ000063862","1988-10","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","4,","0","4,I","","","","","","","14.6","4,I,01,","","","","","","","","","","","16.72","4,,,I"
"TZ000063862","2002-09","-6.167","35.767","1120.0","DODOMA, TZ","0","5,I","0","5,I","0","5,I","","","","","","","","","","","","","0.0","5,,I,30,+","","","0.0","5,,,I","","","","","",""
"TZ000063862","2002-10","-6.167","35.767","1120.0","DODOMA, TZ","1","4,I","1","4,I","0","4,I","","","","","","","","","","","","","3.0","4,,I,23,","","","3.0","4,,,I","","","","","",""
"TZ000063862","2002-11","-6.167","35.767","1120.0","DODOMA, TZ","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,30,+","","","0.0","4,,,I","","","","","",""
"TZ000063862","2003-02","-6.167","35.767","1120.0","DODOMA, TZ","4","4,I","3","4,I","1","4,I","","","","","","","","","","","","","30.2","4,,I,11,","","","41.9","4,,,I","","","","","",""
"TZ000063862","2003-03","-6.167","35.767","1120.0","DODOMA, TZ","4","3,I","2","3,I","0","3,I","","","","","","","","","","","","","22.1","3,,I,24,","","","43.2","3,,,I","","","","","",""
"TZ000063862","2003-12","-6.167","35.767","1120.0","DODOMA, TZ","4","3,I","4","3,I","2","3,I","","","","","","","","","","","","","45.0","3,,I,19,","","","104.4","3,,,I","","","","","",""
"TZ000063862","2004-06","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","4,S","0","4,S","","","","","","","12.1","4,S,19,","","","","","","","","","","","14.08","4,,,S"
"TZ000063862","2004-09","-6.167","35.767","1120.0","DODOMA, TZ","0","1,S","0","1,S","0","1,S","0","5,S","0","5,S","","","","","","","13.5","5,S,12,","0.0","1,,S,30,+","","","0.0","1,,,S","","","","","15.90","5,,,S"
"TZ000063862","2006-10","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","","","","","0","4,S","27","4,S","5","4,S","","","","","33.3","4,S,25,","","","","","30.70","4,,,S","",""
"TZ000063862","2007-01","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","","","","","0","4,S","27","4,S","0","4,S","","","","","30.3","4,S,17,","","","","","28.94","4,,,S","",""
"TZ000063862","2007-06","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","4,S","0","4,S","","","","","","","10.4","4,S,20,","","","","","","","","","","","14.70","4,,,S"
"TZ000063862","2007-07","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","31.0","5,S,28,","","","","","27.17","5,,,S","",""
"TZ000063862","2007-08","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","2,S","0","2,S","","","","","","","13.4","2,S,29,","","","","","","","","","","","15.15","2,,,S"
"TZ000063862","2007-10","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","5,S","0","5,S","0","4,S","27","4,S","0","4,S","15.0","5,S,29,","","","32.1","4,S,31,","","","23.63","9,S","30.58","4,,,S","16.69","5,,,S"
"TZ000063862","2007-12","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","","","","","0","5,S","26","5,S","7","5,S","","","","","33.3","5,S,08,+","","","","","30.43","5,,,S","",""
"TZ000063862","2008-04","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","5,S","0","5,S","","","","","","","16.5","5,S,27,","","","","","","","","","","","17.73","5,,,S"
"TZ000063862","2008-05","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","5,S","0","5,S","0","3,S","28","3,S","0","3,S","14.0","5,S,04,","","","30.0","3,S,07,","","","21.99","7,S","27.96","3,,,S","16.02","5,,,S"
"TZ000063862","2008-06","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","28.5","5,S,29,","","","","","26.86","5,,,S","",""
"TZ000063862","2008-07","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","29.4","5,S,04,","","","","","26.68","5,,,S","",""
"TZ000063862","2008-11","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","","","","","0","3,S","27","3,S","18","3,S","","","","","34.1","3,S,22,","","","","","31.97","3,,,S","",""
"TZ000063862","2009-02","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","4,S","0","4,S","","","","","","","17.0","4,S,14,+","","","","","","","","","","","18.50","4,,,S"
"TZ000063862","2009-07","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","1,S","0","1,S","","","","","","","10.0","1,S,19,","","","","","","","","","","","13.95","1,,,S"
"TZ000063862","2009-08","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","","","","","0","3,S","28","3,S","0","3,S","","","","","29.0","3,S,12,","","","","","27.25","3,,,S","",""
"TZ000063862","2009-09","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","","","","","0","4,S","26","4,S","0","4,S","","","","","31.9","4,S,24,","","","","","29.65","4,,,S","",""
"TZ000063862","2009-10","-6.167","35.767","1120.0","DODOMA, TZ","","","","","","","0","5,S","0","5,S","0","3,S","28","3,S","2","3,S","16.3","5,S,27,","","","32.8","3,S,10,","","","24.22","7,S","30.70","3,,,S","17.73","5,,,S"
