"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097876","2017-01","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","3,S","28","3,S","17","3,S","","","34.7","3,S,20,","","","","","32.43","3,,,S","",""
"IDM00097876","2017-02","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","1,S","27","1,S","20","1,S","","","35.2","1,S,23,","","","","","32.47","1,,,S","",""
"IDM00097876","2017-03","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0",",S","31",",S","22",",S","","","35.0",",S,25,","","","","","32.66",",,,S","",""
"IDM00097876","2017-04","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","4,S","26","4,S","16","4,S","","","34.6","4,S,14,","","","","","32.11","4,,,S","",""
"IDM00097876","2017-05","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","2,S","29","2,S","8","2,S","","","33.8","2,S,05,","","","","","31.46","2,,,S","",""
"IDM00097876","2017-06","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","5,S","25","5,S","1","5,S","","","32.2","5,S,03,","","","","","30.28","5,,,S","",""
"IDM00097876","2017-08","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","2,S","29","2,S","0","2,S","","","31.2","2,S,15,","","","","","29.40","2,,,S","",""
"IDM00097876","2018-09","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","2,S","28","2,S","1","2,S","","","32.9","2,S,28,","","","","","30.24","2,,,S","",""
"IDM00097876","2018-12","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","4,S","27","4,S","22","4,S","","","36.1","4,S,04,","","","","","33.14","4,,,S","",""
"IDM00097876","2019-11","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","5,S","25","5,S","19","5,S","","","36.3","5,S,27,","","","","","33.53","5,,,S","",""
"IDM00097876","2020-02","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","3,S","26","3,S","20","3,S","","","35.2","3,S,16,","","","","","33.21","3,,,S","",""
"IDM00097876","2020-04","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","4,S","26","4,S","16","4,S","","","35.5","4,S,04,","","","","","32.62","4,,,S","",""
"IDM00097876","2020-05","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","3,S","28","3,S","4","3,S","","","33.2","3,S,02,","","","","","31.14","3,,,S","",""
"IDM00097876","2020-06","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0",",S","30",",S","1",",S","","","32.3",",S,06,","","","","","30.17",",,,S","",""
"IDM00097876","2020-07","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","1,S","30","1,S","0","1,S","","","31.6","1,S,10,","","","","","29.68","1,,,S","",""
"IDM00097876","2020-08","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","5,S","26","5,S","1","5,S","","","32.4","5,S,30,","","","","","30.51","5,,,S","",""
"IDM00097876","2020-09","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","3,S","27","3,S","7","3,S","","","33.6","3,S,16,","","","","","31.11","3,,,S","",""
"IDM00097876","2020-10","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","4,S","27","4,S","11","4,S","","","34.5","4,S,22,","","","","","31.90","4,,,S","",""
"IDM00097876","2020-11","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","2,S","28","2,S","23","2,S","","","36.6","2,S,14,","","","","","33.46","2,,,S","",""
"IDM00097876","2020-12","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","2,S","29","2,S","19","2,S","","","35.8","2,S,04,","","","","","32.59","2,,,S","",""
"IDM00097876","2021-01","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","1,S","30","1,S","21","1,S","","","35.8","1,S,01,","","","","","33.11","1,,,S","",""
"IDM00097876","2021-03","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","2,S","29","2,S","20","2,S","","","35.0","2,S,28,+","","","","","32.61","2,,,S","",""
"IDM00097876","2021-04","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","4,S","26","4,S","19","4,S","","","35.0","4,S,22,","","","","","32.67","4,,,S","",""
"IDM00097876","2021-06","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","1,S","29","1,S","3","1,S","","","33.3","1,S,29,","","","","","30.16","1,,,S","",""
"IDM00097876","2021-07","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","1,S","30","1,S","2","1,S","","","32.2","1,S,16,+","","","","","30.28","1,,,S","",""
"IDM00097876","2021-08","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","1,S","30","1,S","11","1,S","","","33.2","1,S,22,","","","","","31.32","1,,,S","",""
"IDM00097876","2021-09","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0",",S","30",",S","12",",S","","","33.8",",S,29,","","","","","31.46",",,,S","",""
"IDM00097876","2021-10","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","1,S","30","1,S","25","1,S","","","36.9","1,S,21,","","","","","33.46","1,,,S","",""
"IDM00097876","2021-11","-6.1","140.3","16.0","TANAH MERAH, ID","","","","","","","0","1,S","29","1,S","19","1,S","","","36.0","1,S,09,","","","","","32.39","1,,,S","",""
