"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EZM00011487","1988-07","49.467","13.833","521.9","KOCELOVICE, EZ","","","","","","","","","","","","","","","0","5,S","16","5,S","2","5,S","","","","","","","32.9","5,S,05,","","","","","","","","","23.11","5,,,S","",""
"EZM00011487","1988-08","49.467","13.833","521.9","KOCELOVICE, EZ","","","","","","","","","","","","","","","0","4,S","18","4,S","0","4,S","","","","","","","29.4","4,S,15,+","","","","","","","","","23.36","4,,,S","",""
"EZM00011487","1988-09","49.467","13.833","521.9","KOCELOVICE, EZ","","","","","","","","","","","","","","","0","4,S","2","4,S","0","4,S","","","","","","","26.1","4,S,01,","","","","","","","","","17.14","4,,,S","",""
"EZM00011487","1988-10","49.467","13.833","521.9","KOCELOVICE, EZ","","","","","","","","","","","","","","","0","4,S","0","4,S","0","4,S","","","","","","","18.5","4,S,14,","","","","","","","","","12.21","4,,,S","",""
"EZM00011487","1989-02","49.467","13.833","521.9","KOCELOVICE, EZ","","","","","","","","","","","","","","","2","5,S","0","5,S","0","5,S","","","","","","","12.8","5,S,25,","","","","","","","","","4.98","5,,,S","",""
"EZM00011487","1989-03","49.467","13.833","521.9","KOCELOVICE, EZ","","","","","","","","","","","","","","","0","3,S","0","3,S","0","3,S","","","","","","","20.3","3,S,30,","","","","","","","","","11.29","3,,,S","",""
"EZM00011487","1989-05","49.467","13.833","521.9","KOCELOVICE, EZ","","","","","","","","","","","0","4,S","0","4,S","0","4,S","11","4,S","0","4,S","0.6","4,S,09,","","","","","25.1","4,S,29,","","","","","","","12.86","7,S","18.72","4,,,S","6.99","4,,,S"
"EZM00011487","1989-06","49.467","13.833","521.9","KOCELOVICE, EZ","2.5","5,S","","","","","","","","","0","4,S","0","4,S","0","1,S","9","1,S","0","1,S","3.0","4,S,07,","","","","","27.3","1,S,27,","","","84.8","1,S","","","14.74","5,S","20.09","1,,,S","9.39","4,,,S"
"EZM00011487","1989-07","49.467","13.833","521.9","KOCELOVICE, EZ","20.6","5,S","","","","","","","","","0","3,S","0","3,S","0","3,S","19","3,S","0","3,S","6.3","3,S,20,","","","","","30.2","3,S,07,","45.8","S","45.8","3,S","","","17.51","5,S","23.12","3,,,S","11.91","3,,,S"
"EZM00011487","1989-08","49.467","13.833","521.9","KOCELOVICE, EZ","24.8","5,S","","","","","","","","","0","4,S","0","4,S","0","2,S","21","2,S","0","2,S","6.1","4,S,31,","","","","","31.7","2,S,22,","103.2","S","57.4","2,S","","","16.85","5,S","22.45","2,,,S","11.24","4,,,S"
