"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00413686","1980-07","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","375.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","19.4",",0,29,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","39.4",",0,29,+","316.5",",,,0","0.0","0","0.0",",0","","","","","0.0",",,,0","0",",,,0","30.46",",0","38.32",",,,0","22.60",",,,0","2790",",,,0"
"USC00413686","1980-08","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","354.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","20.6",",0,29,+","0",",,0,31,+","0",",,0,31,+","5.1",",,0,29,","40.0",",0,25,+","249.6","2,,,0","0.0","0","0.0",",0","","","","","8.7",",,,0","0",",,,0","29.75",",0","37.05",",,,0","22.46",",,,0","3446",",,,0"
"USC00413686","1980-09","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","267.0",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","","","17.2",",0,30,+","0",",,0,30,+","0",",,0,30,+","39.1",",,0,08,","37.2",",0,06,+","190.2",",,,0","0.0","0","0.0",",0","","","","","125.4",",,,0","0",",,,0","27.23",",0","33.46",",,,0","21.01",",,,0","3010",",,,0"
"USC00413686","1980-10","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","69.7",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","26",",0","2",",0","","","","","-0.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","36.1",",,0,16,","36.7",",0,10,","133.5","1,,,0","47.8","0","47.8",",0","","","","","77.5",",,,0","0",",,,0","19.04",",0","26.49",",,,0","11.59",",,,0","2885",",,,0"
"USC00413686","1980-11","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","21.8",",0","5",",0","4",",0","2",",0","","","","","0",",0","4",",0","0",",0","14",",0","0",",0","","","","","-1.7",",0,27,","","","","","27.4",",,0,26,","31.1",",0,09,","80.0","5,,,0","213.2","0","165.4",",0","7.64","1,,,0","18.87","1,,,0","88.4",",,,0","","","13.55",",0","19.87",",,,0","7.22",",,,0","3735","3,,,0"
"USC00413686","1980-12","30.7188","-97.3211","169.2","GRANGER DAM, TX US","","","7.2",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10",",0","0",",0","","","","","-5.6",",0,26,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,09,","25.6",",0,19,+","","","453.2","0","240.0",",0","6.49","4,,,0","16.40",",,,0","30.5",",,,0","0",",,,0","10.82",",0","17.03",",,,0","4.62",",,,0","4933",",,,0"
"USC00413686","1981-01","30.7188","-97.3211","169.2","GRANGER DAM, TX US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","4",",0","0",",0","","","","","-1.7",",0,18,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,20,","24.4",",0,30,","64.5","4,,,0","759.0","0","305.8",",0","3.57","1,,,0","14.03",",,,0","34.9",",,,0","0",",,,0","8.47",",0","15.12",",,,0","1.82",",,,0","3859",",,,0"
"USC00413686","1981-02","30.7188","-97.3211","169.2","GRANGER DAM, TX US","5.9","0","5.9",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","8",",0","1",",0","11",",0","0",",0","","","","","-9.4",",0,11,","0",",,0,28,+","0",",,0,28,+","21.8",",,0,05,","27.8",",0,21,","","","980.3","0","221.3",",0","","","18.46","3,,,0","47.3",",,,0","0",",,,0","10.64",",0","16.69",",,,0","4.59",",,,0","3893",",,,0"
"USC00413686","1981-03","30.7188","-97.3211","169.2","GRANGER DAM, TX US","11.7","0","5.8",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","","","","","-0.6",",0,19,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,04,","30.6",",0,31,","109.8","4,,,0","1118.6","0","138.3",",0","8.77",",,,0","21.01",",,,0","78.4",",,,0","0",",,,0","14.06",",0","19.69",",,,0","8.43",",,,0","4656",",,,0"
"USC00413686","1981-04","30.7188","-97.3211","169.2","GRANGER DAM, TX US","112.4","0","100.7",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","7.8",",0,06,+","0",",,0,30,+","0",",,0,30,+","40.1",",,0,23,","32.8",",0,21,","114.7","1,,,0","1123.3","0","4.7",",0","16.53",",,,0","28.51",",,,0","63.2",",,,0","0",",,,0","21.53",",0","27.18",",,,0","15.89",",,,0","2824",",,,0"
